Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000184897,H1FX,125,-0.3379,294,1.13392,152,-0.0279,51,-1.7104,151,-0.0293
ENSG00000017260,ATP2C1,125,-0.7044,294,0.71024,231,0.56403,72,-1.5425,134,-0.5897
ENSG00000091513,TF,13568,4.30475,294,-3.1350,96,-5.5471,434,-2.5613,3692,0.81619
ENSG00000154917,RAB6B,125,-1.8775,294,-0.5668,630,1.61830,199,-1.1729,202,-1.1438
ENSG00000129055,ANAPC13,125,-0.0856,294,1.43669,125,-0.1373,33,-2.1354,99,-0.4484
ENSG00000158186,MRAS,125,-0.2438,294,1.24563,145,0.01431,126,-0.2281,32,-2.3034
ENSG00000051382,PIK3CB,125,-0.2115,294,1.28431,156,0.28723,44,-1.8207,49,-1.6491
ENSG00000114120,SLC25A36,125,-0.1311,294,1.38125,138,0.05971,54,-1.4454,57,-1.3457
ENSG00000114125,RNF7,125,0.15429,294,1.73584,101,-0.3225,33,-1.9013,54,-1.1818
ENSG00000069849,ATP1B3,125,-0.5490,294,0.88786,184,0.13510,101,-0.8736,149,-0.2651
ENSG00000163714,U2SURP,125,0.04755,294,1.60125,110,-0.2747,62,-1.0517,50,-1.3817
ENSG00000163754,GYG1,125,0.12009,294,1.69244,116,0.00078,29,-2.1173,16,-2.9852
ENSG00000082996,RNF13,125,-0.6696,294,0.74837,106,-1.3515,82,-1.3185,589,2.15190
ENSG00000070087,PFN2,125,-1.1533,294,0.21039,340,0.93257,117,-1.2546,176,-0.6186
ENSG00000120742,SERP1,125,-0.1346,294,1.37706,119,-0.3518,51,-1.5133,138,0.02914
ENSG00000198843,SELENOT,125,-0.7747,294,0.62713,223,0.29189,83,-1.3986,228,0.19287
ENSG00000152601,MBNL1,125,0.06976,294,1.62109,94,-0.6417,41,-1.6707,125,0.07495
ENSG00000174953,DHX36,125,-0.1143,294,1.40173,139,0.11265,56,-1.3532,39,-1.8976
ENSG00000114850,SSR3,125,-0.4119,294,1.04698,151,-0.1781,86,-1.0001,179,0.18009
ENSG00000186432,KPNA4,125,-0.0054,294,1.53535,122,-0.0659,43,-1.6609,50,-1.4168
ENSG00000169255,B3GALNT1,125,0.09380,294,1.65926,116,-0.0495,54,-1.2314,7,-4.1442
ENSG00000163536,SERPINI1,125,-1.4730,294,-0.1395,401,0.74581,85,-2.0427,451,0.58340
ENSG00000173905,GOLIM4,125,0.19909,294,1.79314,77,-0.9013,96,-0.2337,62,-0.9036
ENSG00000008952,SEC62,125,-2.5288,294,-1.2472,865,1.01298,562,-0.2299,734,0.21028
ENSG00000013297,CLDN11,125,-0.5271,294,0.91298,34,-3.1616,74,-1.3295,753,3.05920
ENSG00000013293,SLC7A14,125,-0.4700,294,0.97704,208,0.73036,39,-2.2456,45,-2.0274
ENSG00000177565,TBL1XR1,125,-0.0593,294,1.46895,108,-0.4696,81,-0.7388,101,-0.3971
ENSG00000172667,ZMAT3,2860,4.03407,294,-0.8803,199,-2.0447,80,-2.8365,51,-3.4778
ENSG00000136521,NDUFB5,125,-0.5145,294,0.92276,175,0.04622,79,-1.2187,179,0.06666
ENSG00000114757,PEX5L,1305,3.38281,294,0.12499,35,-3.8252,66,-2.1780,371,0.52277
ENSG00000114416,FXR1,125,-0.2960,294,1.18349,149,-0.0006,66,-1.2789,114,-0.4393
ENSG00000242808,SOX2-OT,3887,3.63065,294,-1.4923,89,-3.9991,284,-1.5398,1259,0.87027
ENSG00000181449,SOX2,125,-0.5545,294,0.88147,198,0.36560,146,-0.3022,51,-1.9287
ENSG00000114796,KLHL24,125,-0.0164,294,1.51328,103,-0.5290,64,-1.0689,115,-0.1582
ENSG00000161203,AP2M1,125,-1.9156,294,-0.6070,624,1.42775,219,-1.0649,290,-0.6240
ENSG00000163888,CAMK2N2,125,-0.8006,294,0.60163,264,0.83091,99,-1.1557,75,-1.5783
ENSG00000175166,PSMD2,125,-0.9720,294,0.40964,281,0.65657,116,-1.0876,180,-0.3984
ENSG00000114867,EIF4G1,125,-0.2792,294,1.20341,161,0.25629,58,-1.4527,63,-1.3450
ENSG00000156976,EIF4A2,125,-2.2372,294,-0.9440,754,1.28640,239,-1.2589,578,0.13879
ENSG00000113916,BCL6,125,0.18721,294,1.77790,95,-0.4303,78,-0.5747,15,-2.9796
ENSG00000114279,FGF12,125,-0.4352,294,1.01817,194,0.54133,55,-1.6860,58,-1.6066
ENSG00000198836,OPA1,1094,2.69089,294,0.05008,183,-1.0793,71,-2.1407,88,-1.8261
ENSG00000189058,APOD,125,-2.0347,294,-0.7330,133,-2.5695,335,-0.5264,2424,3.71801
ENSG00000061938,TNK2,125,-0.0219,294,1.51493,118,-0.1967,80,-0.7349,42,-1.7136
ENSG00000072274,TFRC,125,-0.1617,294,1.34417,139,0.02015,37,-2.0334,92,-0.6510
ENSG00000075711,DLG1,1079,3.02295,294,0.26280,76,-2.4742,107,-1.3386,221,-0.2029
ENSG00000182899,RPL35A,125,-1.9919,294,-0.6880,386,-0.4152,453,0.00803,1190,1.78393
ENSG00000169020,ATP5ME,125,-2.0065,294,-0.7049,404,-0.3258,593,0.44346,1016,1.43511
ENSG00000168993,CPLX1,125,-0.0989,294,1.42050,133,0.00641,95,-0.5398,16,-3.2194
ENSG00000159692,CTBP1,125,-0.6071,294,0.82115,213,0.49102,114,-0.7438,72,-1.4454
ENSG00000090316,MAEA,125,-0.1303,294,1.38222,148,0.27232,20,-2.8837,51,-1.5288
ENSG00000068078,FGFR3,125,-1.0956,294,0.26298,322,0.84084,222,-0.2000,77,-1.8281
ENSG00000243449,C4orf48,3719,3.42279,294,-1.5081,292,-2.0900,221,-1.9333,743,-0.0553
ENSG00000185818,NAT8L,125,-0.9969,294,0.38261,294,0.76623,219,-0.1052,54,-2.2467
ENSG00000087274,ADD1,125,-1.0536,294,0.32001,277,0.41916,160,-0.6672,251,0.05977
ENSG00000163956,LRPAP1,125,-2.0655,2608,3.94983,214,-1.7713,66,-3.0019,131,-1.9919
ENSG00000168824,NSG1,125,-1.7191,294,-0.3991,596,1.94002,137,-1.5811,65,-2.6775
ENSG00000072832,CRMP1,125,-0.4087,294,1.05068,204,0.79676,47,-1.8964,3,-5.6315
ENSG00000109501,WFS1,125,-0.1353,294,1.37620,150,0.30227,59,-1.2975,7,-4.2848
ENSG00000074211,PPP2R2C,813,2.05334,294,0.12276,177,-1.0481,132,-1.1504,233,-0.2576
ENSG00000179010,MRFAP1,125,-2.3152,294,-1.0266,804,1.34528,316,-0.9130,531,-0.0880
ENSG00000178988,MRFAP1L1,125,-0.2739,294,1.20972,143,-0.0943,71,-1.1565,120,-0.3291
ENSG00000170871,KIAA0232,125,-0.0944,294,1.42601,119,-0.2859,66,-1.0991,96,-0.5046
ENSG00000071127,WDR1,125,-0.3515,294,1.11781,138,-0.3051,59,-1.5133,208,0.49597
ENSG00000038219,BOD1L1,125,-0.3921,294,1.07014,160,0.02666,153,-0.0643,58,-1.5580
ENSG00000118564,FBXL5,125,-0.1792,294,1.32312,120,-0.4011,51,-1.5670,164,0.27885
ENSG00000151552,QDPR,1214,1.00364,294,-1.3257,504,-0.7659,700,0.04407,1225,1.02090
ENSG00000185774,KCNIP4,125,-0.0151,294,1.52336,134,0.18473,50,-1.4272,2,-5.7625
ENSG00000168214,RBPJ,125,-0.1073,294,1.41025,114,-0.4124,76,-0.8862,114,-0.2544
ENSG00000169851,PCDH7,125,-0.3286,294,1.14490,179,0.50688,44,-1.9134,42,-2.0071
ENSG00000163682,RPL9,125,-2.3022,294,-1.0122,486,-0.3593,722,0.44143,1356,1.62037
ENSG00000163683,SMIM14,125,-0.1748,294,1.32844,122,-0.3434,82,-0.8301,120,-0.2313
ENSG00000078140,UBE2K,125,-0.3218,294,1.14031,168,0.28340,67,-1.2958,66,-1.3233
ENSG00000163697,APBB2,1104,3.19395,294,0.31425,80,-2.3405,50,-2.4126,178,-0.5031
ENSG00000154277,UCHL1,282,-3.2809,2273,-0.1151,3891,1.98117,561,-2.2679,824,-1.6942
ENSG00000064042,LIMCH1,125,-1.0593,294,0.31368,205,-0.4555,314,0.43114,393,0.82401
ENSG00000109133,TMEM33,125,0.04730,294,1.59994,99,-0.5259,44,-1.5841,110,-0.1530
ENSG00000014824,SLC30A9,125,-0.0587,294,1.46969,102,-0.6026,57,-1.2800,148,0.22723
ENSG00000124406,ATP8A1,2109,3.55057,294,-0.5795,187,-1.8023,51,-3.1989,163,-1.4839
ENSG00000163285,GABRG1,125,-0.0730,294,1.45208,127,-0.0710,76,-0.8492,40,-1.8444
ENSG00000260918,AC107398.3,125,-0.1344,294,1.37727,154,0.40864,27,-2.4642,20,-2.9140
ENSG00000145248,SLC10A4,125,-0.3205,294,1.15442,188,0.70731,28,-2.5893,15,-3.4709
ENSG00000109180,OCIAD1,125,-1.3219,294,0.02678,382,0.96900,123,-1.3367,239,-0.3073
ENSG00000109184,DCUN1D4,125,-0.3793,294,1.08510,178,0.38172,66,-1.3732,63,-1.4276
ENSG00000163069,SGCB,125,0.07825,294,1.63193,80,-0.9891,89,-0.4774,128,0.11520
ENSG00000109189,USP46,1093,3.21312,294,0.34099,88,-2.1415,77,-1.7639,99,-1.3868
ENSG00000134851,TMEM165,1741,3.77505,294,-0.1836,61,-3.2753,96,-1.9143,253,-0.4200
ENSG00000128050,PAICS,125,0.16330,294,1.74733,101,-0.2944,59,-1.0349,21,-2.5629
ENSG00000174780,SRP72,125,-0.5309,294,0.90874,198,0.40760,85,-1.1308,93,-0.9891
ENSG00000171476,HOPX,125,0.27534,294,1.89184,77,-0.7920,100,-0.0806,17,-2.7345
ENSG00000047315,POLR2B,125,-0.1393,294,1.37138,153,0.36858,44,-1.7332,11,-3.7366
ENSG00000163453,IGFBP7,125,-1.3599,294,-0.0143,109,-2.1431,187,-0.7338,1327,3.15332
ENSG00000150471,ADGRL3,125,-0.0793,294,1.44435,118,-0.2734,60,-1.2169,94,-0.5252
ENSG00000083896,YTHDC1,125,0.14111,294,1.71909,72,-1.1147,73,-0.7271,136,0.28980
ENSG00000018189,RUFY3,125,-1.6677,294,-0.3447,494,1.08783,192,-1.0068,318,-0.2173
ENSG00000132463,GRSF1,125,-0.3398,294,1.13080,152,-0.0240,73,-1.1754,129,-0.2845
ENSG00000080493,SLC4A4,125,-0.2529,294,1.23470,136,-0.1983,154,0.09650,50,-1.6628
ENSG00000132466,ANKRD17,125,-0.4870,294,0.95943,184,0.25994,104,-0.7779,92,-0.9631
ENSG00000169116,PARM1,125,-0.0802,294,1.44334,151,0.45270,10,-3.8573,14,-3.3745
ENSG00000138757,G3BP2,890,1.19030,294,-0.6925,533,0.52092,125,-1.9976,177,-1.4683
ENSG00000138760,SCARB2,125,-1.1565,294,0.20383,243,-0.1863,139,-0.9859,548,1.32411
ENSG00000138758,SEPTIN11,125,0.17375,294,1.76067,103,-0.2325,42,-1.5285,25,-2.3062
ENSG00000118816,CCNI,125,-0.9482,294,0.43400,211,-0.1955,232,0.04034,318,0.57070
ENSG00000138668,HNRNPD,125,-0.4220,294,1.03511,171,0.16333,91,-0.9156,101,-0.7454
ENSG00000152795,HNRNPDL,125,-1.2647,294,0.08678,295,0.17242,226,-0.3419,404,0.62963
ENSG00000145293,ENOPH1,125,-0.8854,294,0.50447,202,-0.2040,118,-0.9755,396,1.04190
ENSG00000145284,SCD5,125,-2.0992,294,-0.8025,528,0.25664,521,0.11785,829,0.92583
ENSG00000138674,SEC31A,125,-0.0082,294,1.53184,129,0.07566,29,-2.2309,40,-1.7530
ENSG00000138663,COPS4,125,0.03254,294,1.56775,120,-0.0759,22,-2.6033,64,-1.0342
ENSG00000163625,WDFY3,125,-0.0502,294,1.47435,98,-0.7036,52,-1.4245,169,0.45376
ENSG00000109339,MAPK10,125,-0.8300,294,0.56857,248,0.53796,127,-0.7993,139,-0.6626
ENSG00000152583,SPARCL1,125,-3.0428,294,-1.7757,1209,0.95036,1073,0.26111,1011,0.16141
ENSG00000118785,SPP1,10111,4.34559,294,-2.6919,108,-4.9162,235,-3.0171,2516,0.66898
ENSG00000163644,PPM1K,125,-0.7398,294,0.67014,242,0.65366,115,-0.8606,82,-1.3905
ENSG00000145337,PYURF,125,0.03424,294,1.58465,102,-0.4836,56,-1.2206,95,-0.3997
ENSG00000177432,NAP1L5,125,-1.6762,294,-0.3535,583,1.98977,91,-2.1490,77,-2.3872
ENSG00000145335,SNCA,125,-0.6255,294,0.80002,209,0.39140,74,-1.4296,145,-0.3901
ENSG00000163110,PDLIM5,125,0.18830,294,1.77930,90,-0.5574,81,-0.5153,31,-1.9550
ENSG00000138698,RAP1GDS1,125,-0.6790,294,0.73903,216,0.38364,40,-2.3867,202,0.10116
ENSG00000151247,EIF4E,125,-0.1340,294,1.37774,124,-0.2293,78,-0.8820,88,-0.6810
ENSG00000197894,ADH5,125,-0.3998,294,1.06108,173,0.25137,67,-1.3605,97,-0.7857
ENSG00000164031,DNAJB14,125,-0.4611,294,0.98952,182,0.28578,60,-1.5912,120,-0.5236
ENSG00000138814,PPP3CA,125,-1.0232,294,0.35352,331,1.19642,92,-1.4811,66,-1.9739
ENSG00000109332,UBE2D3,125,-0.9755,294,0.40355,255,0.30932,119,-1.0437,286,0.36216
ENSG00000145354,CISD2,125,0.06938,294,1.62856,108,-0.2850,26,-2.3203,81,-0.6267
ENSG00000164039,BDH2,1582,3.85393,294,0.00254,69,-2.8997,84,-1.9437,110,-1.5331
ENSG00000138801,PAPSS1,125,-0.4205,294,1.03431,122,-0.7251,52,-1.7752,337,1.29992
ENSG00000109475,RPL34,125,-2.8507,294,-1.5790,650,-0.5619,1282,0.79944,2139,1.79862
ENSG00000164089,ETNPPL,125,-0.5895,294,0.84124,208,0.44849,155,-0.2412,35,-2.5027
ENSG00000174720,LARP7,125,0.09116,294,1.65593,94,-0.5777,62,-1.0246,85,-0.5185
ENSG00000145362,ANK2,965,0.56462,294,-1.3489,923,1.00377,336,-1.1418,245,-1.6199
ENSG00000145349,CAMK2D,125,-0.2207,294,1.27327,159,0.33573,31,-2.3257,55,-1.4867
ENSG00000164096,C4orf3,3051,3.46480,294,-1.1889,269,-1.8597,236,-1.5197,326,-1.0255
ENSG00000164111,ANXA5,125,-0.4922,294,0.95349,115,-0.9603,124,-0.5043,352,1.29936
ENSG00000138688,KIAA1109,125,-0.3885,294,1.07429,168,0.16821,73,-1.2118,105,-0.6554
ENSG00000164070,HSPA4L,125,-0.8444,294,0.55239,285,1.03655,75,-1.6164,61,-1.9231
ENSG00000164040,PGRMC2,125,-0.2904,294,1.19009,149,0.00896,58,-1.4783,118,-0.3744
ENSG00000138650,PCDH10,125,-0.3868,294,1.07629,175,0.31200,68,-1.3287,79,-1.1034
ENSG00000151012,SLC7A11,125,0.20121,294,1.79586,86,-0.6306,70,-0.7337,49,-1.2724
ENSG00000109390,NDUFC1,125,-0.5266,294,0.91364,168,-0.0755,87,-1.0918,205,0.28225
ENSG00000153130,SCOC,125,-2.0119,294,-0.7121,673,1.47132,187,-1.4053,364,-0.3710
ENSG00000109436,TBC1D9,125,5.90678,294,1.54210,126,0.03811,18,-2.9618,56,-1.2518
ENSG00000153147,SMARCA5,125,-0.7176,294,0.69527,228,0.48736,124,-0.7253,108,-0.9463
ENSG00000145425,RPS3A,125,-2.1001,294,-0.8026,484,-0.0067,675,0.56010,851,0.97508
ENSG00000109670,FBXW7,125,-0.1319,294,1.38031,144,0.18646,65,-1.1505,22,-2.7454
ENSG00000109654,TRIM2,125,-1.3862,294,-0.0442,310,0.07990,181,-0.8133,573,1.12435
ENSG00000164114,MAP9,125,-1.2581,294,0.09605,387,1.20816,141,-1.0670,109,-1.4584
ENSG00000061918,GUCY1B1,125,-1.3491,294,-0.0026,448,1.67951,90,-1.8374,50,-2.6953
ENSG00000109738,GLRB,125,-0.1670,294,1.33781,154,0.33520,36,-2.0586,34,-2.1661
ENSG00000120251,GRIA2,125,-0.7507,294,0.65778,249,0.73088,72,-1.5913,109,-0.9570
ENSG00000164124,TMEM144,125,-0.6891,294,0.72644,42,-3.0088,112,-0.8529,836,3.05975
ENSG00000052802,MSMO1,1081,2.44405,294,-0.0824,212,-0.9314,102,-1.7270,144,-1.2037
ENSG00000109472,CPE,125,-3.3342,294,-2.0734,1699,1.65638,997,-0.1886,740,-0.6649
ENSG00000196104,SPOCK3,125,-0.8102,294,0.59080,225,0.25475,85,-1.3937,252,0.32751
ENSG00000109572,CLCN3,881,2.00280,294,-0.0481,246,-0.5441,73,-2.1948,187,-0.7667
ENSG00000164106,SCRG1,1054,2.50545,294,-0.0011,127,-1.8538,159,-0.9720,335,0.21965
ENSG00000150625,GPM6A,125,-2.8959,294,-1.6251,1250,1.60786,803,-0.0550,418,-1.0859
ENSG00000173320,STOX2,125,-1.8841,2622,4.64234,117,-2.6257,45,-3.3905,96,-2.2680
ENSG00000151729,SLC25A4,125,-1.1847,294,0.17609,350,0.97860,146,-0.9457,147,-0.9357
ENSG00000073578,SDHA,125,-0.1574,294,1.34076,134,-0.0721,39,-1.9510,108,-0.4007
ENSG00000249915,PDCD6,125,-0.1012,294,1.41769,120,-0.2712,81,-0.7864,81,-0.7836
ENSG00000171368,TPPP,125,-1.1858,294,0.17489,264,0.00153,188,-0.5509,450,0.92122
ENSG00000145494,NDUFS6,125,-0.5175,294,0.92360,172,0.00395,110,-0.7095,158,-0.1362
ENSG00000215218,UBE2QL1,125,-0.0966,294,1.42333,143,0.22652,35,-2.0332,34,-2.1006
ENSG00000078295,ADCY2,125,-0.2631,294,1.22251,163,0.31818,83,-0.9004,20,-2.9948
ENSG00000150753,CCT5,1568,3.00094,294,-0.3624,230,-1.1334,40,-3.3591,116,-1.7904
ENSG00000145495,MARCH6,371,0.39502,294,0.00119,317,0.23801,162,-0.9405,249,-0.2637
ENSG00000169862,CTNND2,125,-0.8397,294,0.55772,250,0.53131,200,-0.0918,72,-1.6656
ENSG00000154122,ANKH,125,-0.6403,294,0.78317,194,0.12076,85,-1.2369,209,0.19622
ENSG00000154153,RETREG1,125,-0.2378,294,1.24785,127,-0.3521,40,-1.9722,190,0.45980
ENSG00000145555,MYO10,125,0.06533,294,1.62349,96,-0.5883,109,-0.1499,48,-1.4161
ENSG00000176788,BASP1,125,-2.6281,294,-1.3495,1168,2.43153,253,-1.5728,193,-1.9825
ENSG00000056097,ZFR,125,-0.3814,294,1.07717,154,-0.0810,69,-1.3089,163,0.05314
ENSG00000113387,SUB1,125,-1.4515,294,-0.1131,453,1.35792,154,-1.1293,133,-1.3507
ENSG00000164187,LMBRD2,125,-0.2712,294,1.21288,161,0.26013,56,-1.4966,61,-1.3736
ENSG00000079215,SLC1A3,125,-1.5575,294,-0.2268,461,1.10506,316,-0.1087,122,-1.5905
ENSG00000113594,LIFR,125,-0.3610,294,1.10661,153,-0.0447,95,-0.7897,120,-0.4266
ENSG00000145592,RPL37,125,-2.7593,294,-1.4861,503,-1.0048,1437,1.12179,2188,1.98403
ENSG00000182836,PLCXD3,125,-0.3910,294,1.07139,198,0.73004,31,-2.4713,27,-2.6748
ENSG00000250722,SELENOP,13814,5.05764,294,-2.9964,62,-6.0422,276,-3.0860,2083,-0.0052
ENSG00000112972,HMGCS1,125,-1.0744,294,0.29266,328,0.99806,71,-1.9357,168,-0.6175
ENSG00000134352,IL6ST,125,-0.7887,294,0.61317,160,-0.6311,99,-1.1392,477,1.52288
ENSG00000062194,GPBP1,125,-0.0023,294,1.53915,103,-0.4951,68,-0.9706,99,-0.3815
ENSG00000152932,RAB3C,125,-1.7543,294,-0.4365,611,1.94891,94,-2.1759,120,-1.8164
ENSG00000130449,ZSWIM6,125,0.15491,294,1.73664,71,-1.1262,85,-0.4594,120,0.08949
ENSG00000197860,SGTB,125,0.12184,294,1.69465,96,-0.5039,42,-1.5847,83,-0.5262
ENSG00000112851,ERBIN,1044,2.60084,294,0.07349,102,-2.1703,186,-0.6598,315,0.19258
ENSG00000145675,PIK3R1,125,-0.0497,294,1.48072,91,-0.8656,105,-0.3207,140,0.14845
ENSG00000273841,TAF9,125,-0.2213,294,1.26936,142,-0.0274,37,-2.0940,122,-0.2528
ENSG00000164326,CARTPT,125,-1.1131,294,0.25447,392,1.80040,24,-3.5216,6,-5.4666
ENSG00000131711,MAP1B,125,-4.9225,294,-3.6821,5587,2.35720,2193,-0.6753,1749,-1.0274
ENSG00000083312,TNPO1,125,-0.0979,294,1.42089,115,-0.3891,57,-1.3191,125,-0.0884
ENSG00000145741,BTF3,125,-0.4944,294,0.93935,138,-0.5517,119,-0.5831,273,0.81002
ENSG00000171617,ENC1,125,-0.6524,294,0.76933,255,1.09134,36,-2.5006,23,-3.1662
ENSG00000164346,NSA2,125,-0.3544,294,1.10925,137,-0.3527,108,-0.5889,172,0.16417
ENSG00000198780,FAM169A,125,0.11037,294,1.68014,117,0.00597,35,-1.8783,13,-3.3397
ENSG00000113161,HMGCR,965,2.67249,294,0.24972,178,-0.8770,35,-2.9972,16,-4.1363
ENSG00000113163,CERT1,125,-0.0694,294,1.45652,118,-0.2700,63,-1.1463,88,-0.6289
ENSG00000122012,SV2C,125,-0.7073,294,0.70691,263,1.07400,28,-2.9265,52,-2.0190
ENSG00000113231,PDE8B,125,-0.0880,294,1.43372,137,0.11613,37,-1.9629,50,-1.5149
ENSG00000171530,TBCA,125,-1.6429,294,-0.3181,502,1.24203,179,-1.0916,251,-0.5700
ENSG00000085365,SCAMP1,125,-0.9788,294,0.40262,302,0.91831,78,-1.6963,143,-0.7683
ENSG00000145687,SSBP2,125,0.08273,294,1.64381,103,-0.3908,47,-1.4435,73,-0.7685
ENSG00000186468,RPS23,125,-2.6376,294,-1.3597,584,-0.4687,1002,0.61768,1815,1.75658
ENSG00000174695,TMEM167A,125,-0.5699,294,0.86382,197,0.31742,88,-1.1098,126,-0.5480
ENSG00000164176,EDIL3,125,-1.6632,294,-0.3424,255,-0.8767,205,-0.9073,1254,2.41385
ENSG00000127184,COX7C,125,-2.9046,2294,1.87173,690,-0.5071,567,-0.6216,935,0.18829
ENSG00000175745,NR2F1,125,-0.3190,294,1.15626,162,0.20538,99,-0.6893,47,-1.8219
ENSG00000164292,RHOBTB3,125,0.05259,294,1.60627,66,-1.3999,109,-0.1614,174,0.61755
ENSG00000153113,CAST,125,-0.3265,294,1.14737,161,0.16834,59,-1.4894,97,-0.7201
ENSG00000113441,LNPEP,125,-0.1481,294,1.36063,140,0.07694,49,-1.6079,64,-1.1798
ENSG00000174136,RGMB,125,-0.4166,294,1.04145,195,0.60663,39,-2.1918,54,-1.6979
ENSG00000145730,PAM,125,-1.3797,294,-0.0357,455,1.64224,67,-2.3003,96,-1.7743
ENSG00000145743,FBXL17,125,-0.1046,294,1.41346,134,0.03127,69,-1.0308,38,-1.9227
ENSG00000198961,PJA2,125,-1.9631,294,-0.6598,672,1.65588,152,-1.6686,282,-0.7235
ENSG00000164209,SLC25A46,125,-0.0499,294,1.48046,136,0.16151,40,-1.8111,27,-2.3834
ENSG00000134982,APC,125,-0.6907,294,0.72573,222,0.45008,185,-0.0617,45,-2.2159
ENSG00000129625,REEP5,125,-1.4766,294,-0.1400,428,1.01596,162,-1.0751,265,-0.3027
ENSG00000152503,TRIM36,125,-0.2044,294,1.28457,140,-0.0281,31,-2.3346,123,-0.2258
ENSG00000134970,TMED7,125,-0.2257,294,1.26296,115,-0.5693,55,-1.5053,213,0.67114
ENSG00000177879,AP3S1,125,-0.0341,294,1.49991,109,-0.4169,49,-1.4740,115,-0.1703
ENSG00000133835,HSD17B4,125,-0.0672,294,1.45851,94,-0.8119,89,-0.5973,155,0.29241
ENSG00000164904,ALDH7A1,125,0.19579,294,1.78891,77,-0.8903,108,-0.0440,50,-1.2476
ENSG00000164902,PHAX,125,0.14868,294,1.72870,96,-0.4539,58,-1.0592,51,-1.2729
ENSG00000164241,C5orf63,125,-3.9004,294,-2.6488,2639,1.99796,1982,0.30650,242,-2.9354
ENSG00000064651,SLC12A2,125,-0.5185,294,0.91951,56,-2.3440,123,-0.5400,611,2.47454
ENSG00000169567,HINT1,1016,1.26364,294,-0.8400,509,0.07091,243,-1.1338,387,-0.4065
ENSG00000158985,CDC42SE2,125,-0.1441,294,1.36548,120,-0.3345,48,-1.6277,142,0.06496
ENSG00000164398,ACSL6,125,-0.2950,294,1.18464,167,0.34292,100,-0.6371,8,-4.2781
ENSG00000113522,RAD50,125,-0.1578,294,1.34895,139,0.03903,40,-1.8971,83,-0.7969
ENSG00000131437,KIF3A,125,-1.8106,294,-0.4961,629,1.89114,134,-1.7031,125,-1.8073
ENSG00000164402,SEPTIN8,125,-1.1761,294,0.18384,189,-0.8357,221,-0.2832,709,1.82958
ENSG00000164405,UQCRQ,125,-1.3739,294,-0.0306,268,-0.3000,249,-0.2953,653,1.39132
ENSG00000072364,AFF4,125,-0.3594,294,1.10850,141,-0.2672,53,-1.6787,209,0.49698
ENSG00000170606,HSPA4,125,-1.9548,2622,4.35531,153,-2.2478,46,-3.4137,113,-2.1042
ENSG00000213585,VDAC1,2100,3.11598,294,-0.7670,278,-1.2685,75,-2.8093,212,-1.2686
ENSG00000113558,SKP1,125,-2.4709,294,-1.1869,879,1.26962,396,-0.7242,644,0.05741
ENSG00000113575,PPP2CA,1094,2.06907,294,-0.3521,314,-0.4023,92,-2.1257,181,-1.1085
ENSG00000119048,UBE2B,125,-0.2930,294,1.18698,169,0.37550,51,-1.6745,51,-1.6823
ENSG00000152700,SAR1B,125,0.06920,294,1.62834,72,-1.2141,68,-0.8898,182,0.72041
ENSG00000164615,CAMLG,125,-0.4071,294,1.05258,170,0.17951,74,-1.2200,109,-0.6150
ENSG00000113648,H2AFY,125,-0.3381,294,1.12559,164,0.17558,52,-1.6905,108,-0.5649
ENSG00000145824,CXCL14,125,0.18821,294,1.77919,95,-0.4132,68,-0.7797,22,-2.4592
ENSG00000152377,SPOCK1,125,-1.6145,294,-0.2878,517,1.49038,112,-1.7702,204,-0.8600
ENSG00000177733,HNRNPA0,125,-0.4783,294,0.96958,170,0.03993,81,-1.1513,162,-0.0528
ENSG00000132563,REEP2,832,1.96257,294,0.01733,274,-0.1603,76,-2.0706,25,-3.6960
ENSG00000113013,HSPA9,125,-1.3276,294,0.01452,373,0.83320,152,-1.0315,266,-0.1476
ENSG00000044115,CTNNA1,125,-0.3715,294,1.09430,94,-1.2231,137,-0.2216,324,1.28181
ENSG00000120727,PAIP2,125,-1.1179,294,0.24922,330,0.91088,123,-1.1323,160,-0.7336
ENSG00000131508,UBE2D2,125,0.07080,294,1.63035,97,-0.5432,55,-1.2306,94,-0.3860
ENSG00000171604,CXXC5,125,-0.5040,294,0.93669,137,-0.5713,112,-0.6709,286,0.88844
ENSG00000146005,PSD2,125,-0.2417,294,1.24806,152,0.15101,115,-0.3722,15,-3.4044
ENSG00000185129,PURA,125,-0.5001,294,0.94435,186,0.26724,88,-1.0444,111,-0.6836
ENSG00000182700,IGIP,125,-0.2210,294,1.27282,137,-0.1165,83,-0.8537,92,-0.6940
ENSG00000120306,CYSTM1,125,-0.3659,294,1.10091,150,-0.1057,73,-1.2030,157,0.00724
ENSG00000113068,PFDN1,125,0.01635,294,1.56239,104,-0.4622,60,-1.1289,94,-0.4421
ENSG00000131503,ANKHD1,125,0.13243,294,1.70807,89,-0.6478,66,-0.8829,78,-0.6226
ENSG00000131495,NDUFA2,125,-0.8208,294,0.57894,217,0.11996,157,-0.4607,224,0.12133
ENSG00000170445,HARS,125,-0.0211,294,1.51598,126,0.00265,59,-1.1949,27,-2.3455
