Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000091513,TF,146,-2.0709,5,-6.9528,977,1.03814,118,-2.3905,415,-0.4565,2028,2.75340,142,-2.1068
ENSG00000154917,RAB6B,209,-1.1212,17,-4.8028,977,1.57818,46,-3.3663,1110,1.86420,311,-0.4934,268,-0.7316
ENSG00000158186,MRAS,339,0.19421,5,-6.0949,977,2.35822,70,-2.2691,174,-0.8925,290,-0.0727,263,-0.2351
ENSG00000070087,PFN2,35,-3.8281,406,-0.1161,977,1.49973,153,-1.6517,1115,1.78857,250,-0.8971,112,-2.1219
ENSG00000008952,SEC62,1096,-0.6739,2936,1.02489,977,-0.8560,932,-0.9299,1780,0.12279,1572,-0.0873,2297,0.56876
ENSG00000242808,SOX2-OT,153,-1.6130,123,-1.9416,977,1.55488,46,-3.3942,381,-0.1773,838,1.23712,451,0.10396
ENSG00000181449,SOX2,114,-2.9859,2704,2.50942,977,0.35782,298,-1.5538,18,-5.6246,440,-0.9534,1000,0.39891
ENSG00000161203,AP2M1,126,-2.4582,5,-7.1110,977,0.82718,416,-0.6304,1523,1.72826,458,-0.4741,775,0.40757
ENSG00000175166,PSMD2,179,-1.0490,172,-1.1132,977,2.03654,260,-0.4598,258,-0.4682,229,-0.6630,329,-0.0701
ENSG00000114867,EIF4G1,166,-1.1890,335,-0.0701,977,1.99253,104,-1.8991,354,0.02126,174,-1.1192,336,-0.0651
ENSG00000156976,EIF4A2,42,-4.7060,1059,0.15625,977,0.01981,1136,0.27806,1422,0.67656,455,-1.2060,1667,0.97388
ENSG00000189058,APOD,31,-4.5814,298,-1.2453,977,0.71614,1066,0.87747,343,-1.0301,1112,0.95783,718,0.17137
ENSG00000182899,RPL35A,424,-1.5375,542,-1.1606,977,-0.2236,2478,1.47574,1044,-0.1144,1323,0.28802,1034,-0.1297
ENSG00000169020,ATP5ME,421,-1.1344,600,-0.5796,977,0.22943,1028,0.31810,1449,0.94111,984,0.24252,517,-0.8159
ENSG00000068078,FGFR3,561,-0.1271,730,0.31966,977,0.84449,65,-3.4051,634,0.07749,992,0.87310,280,-1.2344
ENSG00000243449,C4orf48,180,-1.7595,919,0.90895,977,1.02668,137,-2.1767,647,0.27529,532,-0.0585,462,-0.2911
ENSG00000185818,NAT8L,392,-0.6432,747,0.43079,977,0.92230,65,-3.3452,334,-0.8950,591,0.02895,962,0.89315
ENSG00000087274,ADD1,118,-1.9535,163,-1.4553,977,1.63787,397,-0.0456,390,-0.0771,230,-0.9270,583,0.61961
ENSG00000179010,MRFAP1,383,-0.7841,88,-3.0038,977,0.79783,394,-0.7426,801,0.43713,1061,0.95365,644,0.06003
ENSG00000038219,BOD1L1,171,-1.3771,454,0.18671,977,1.64850,287,-0.5696,138,-1.7000,245,-0.8237,573,0.59623
ENSG00000151552,QDPR,334,-0.9156,52,-3.6845,977,0.89896,95,-2.8177,1029,0.99709,1398,1.62249,235,-1.4613
ENSG00000163682,RPL9,845,-0.8630,1633,0.21728,977,-0.6320,3091,1.41089,958,-0.6635,1326,-0.1347,1233,-0.2547
ENSG00000154277,UCHL1,66,-4.5748,916,-0.6640,977,-0.5610,27,-5.8753,5751,3.15325,266,-2.5516,1624,0.28386
ENSG00000064042,LIMCH1,419,-0.4180,187,-1.6776,977,1.06458,464,-0.2501,170,-1.8218,793,0.67129,769,0.61549
ENSG00000174780,SRP72,210,-0.8519,160,-1.2767,977,1.95689,180,-1.0901,380,0.11332,166,-1.2135,412,0.25459
ENSG00000163453,IGFBP7,229,-2.2247,5,-7.7533,977,0.04125,4627,3.75940,476,-1.1178,272,-1.9696,88,-3.6284
ENSG00000018189,RUFY3,86,-2.3563,5,-6.2640,977,1.72921,259,-0.6766,788,1.27166,259,-0.6734,369,-0.1018
ENSG00000080493,SLC4A4,220,-0.6657,5,-6.2222,977,2.13263,306,-0.1245,139,-1.3812,455,0.55653,210,-0.7381
ENSG00000132466,ANKRD17,369,-0.1302,5,-6.4942,977,1.68806,183,-1.2493,352,-0.2089,350,-0.2171,558,0.58194
ENSG00000138757,G3BP2,120,-2.1644,213,-1.2895,977,1.30687,114,-2.2315,1218,1.77880,172,-1.6186,531,0.17964
ENSG00000118816,CCNI,391,-0.4857,138,-2.0928,977,1.11837,702,0.50215,407,-0.4182,551,0.08030,510,-0.0499
ENSG00000152795,HNRNPDL,63,-3.4741,692,0.20725,977,0.82335,547,-0.1876,1150,1.13542,349,-0.9130,511,-0.3015
ENSG00000145284,SCD5,276,-1.6962,795,-0.0247,977,0.32761,594,-0.5043,1160,0.63234,1113,0.55786,733,-0.1592
ENSG00000152583,SPARCL1,1337,-0.4834,311,-2.7121,977,-0.9808,4124,1.55401,1197,-0.6600,2566,0.62493,2037,0.21771
ENSG00000118785,SPP1,72,-2.8021,5,-6.4970,977,1.47487,231,-1.0417,730,0.89473,1003,1.53122,66,-2.9129
ENSG00000163644,PPM1K,203,-1.0343,5,-6.4425,977,1.76576,242,-0.7563,617,0.82935,167,-1.3350,488,0.40551
ENSG00000163110,PDLIM5,172,-1.4442,562,0.47116,977,1.53932,429,0.00656,115,-2.0514,357,-0.2977,379,-0.1986
ENSG00000138814,PPP3CA,54,-3.1929,17,-4.8817,977,1.49084,236,-0.9977,986,1.51059,163,-1.5603,628,0.62948
ENSG00000109332,UBE2D3,47,-3.1609,164,-1.2912,977,1.87560,157,-1.3568,320,-0.2278,427,0.25594,481,0.46269
ENSG00000109475,RPL34,1434,-0.8298,2177,-0.1560,977,-1.4259,4817,1.27793,1780,-0.4856,2460,0.04858,3088,0.44108
ENSG00000174720,LARP7,154,-1.8556,1556,2.26177,977,1.21498,291,-0.8772,176,-1.6521,157,-1.8259,190,-1.5362
ENSG00000145362,ANK2,265,-1.5947,280,-1.5125,977,0.51589,217,-1.8961,1690,1.58139,807,0.18181,840,0.25014
ENSG00000164096,C4orf3,463,-0.5578,380,-0.8705,977,0.71305,748,0.23928,832,0.42489,327,-1.1046,824,0.40719
ENSG00000151012,SLC7A11,156,-1.6176,1109,1.78405,977,1.50543,259,-0.8354,144,-1.7457,229,-1.0328,165,-1.5308
ENSG00000153130,SCOC,132,-2.3447,769,0.43691,977,0.87287,129,-2.3777,1274,1.39674,185,-1.8448,710,0.29628
ENSG00000153147,SMARCA5,182,-1.2480,267,-0.6470,977,1.69811,205,-1.0686,40,-3.5149,273,-0.6121,838,1.36916
ENSG00000145425,RPS3A,550,-1.5464,2246,0.76082,977,-0.6531,2364,0.85621,736,-1.0990,1445,-0.0134,1879,0.43891
ENSG00000109654,TRIM2,136,-1.9155,114,-2.1810,977,1.38442,212,-1.2383,641,0.57499,655,0.61555,486,0.09102
ENSG00000164114,MAP9,162,-2.3322,1492,1.32536,977,0.52115,121,-2.7559,975,0.51684,310,-1.3494,1024,0.60572
ENSG00000109472,CPE,377,-2.1518,2592,0.98524,977,-0.6913,1580,0.09627,1864,0.38258,2030,0.53334,1025,-0.6148
ENSG00000164106,SCRG1,120,-1.5416,265,-0.3062,977,2.22598,89,-1.9919,112,-1.6551,585,1.09449,80,-2.1576
ENSG00000150625,GPM6A,1205,-0.5167,567,-1.6912,977,-0.8507,837,-1.0930,3128,1.15561,1530,-0.1262,3308,1.26707
ENSG00000145494,NDUFS6,223,-0.9182,550,0.58496,977,1.72372,96,-2.1951,307,-0.4090,294,-0.4785,304,-0.4248
ENSG00000145495,MARCH6,112,-2.7238,1480,1.53008,977,0.71310,313,-1.1739,1176,1.06238,201,-1.8501,294,-1.2685
ENSG00000169862,CTNND2,287,-0.8572,5,-6.7838,977,1.26691,278,-0.9062,294,-0.8188,892,1.08691,677,0.57154
ENSG00000145555,MYO10,261,-0.3405,5,-6.1735,977,2.21138,194,-0.8151,50,-2.8576,626,1.21556,129,-1.4443
ENSG00000176788,BASP1,163,-2.9764,932,-0.3173,977,-0.2407,149,-3.1116,2610,1.56394,723,-0.7262,2349,1.34281
ENSG00000113387,SUB1,55,-3.1824,315,-0.5386,977,1.48990,184,-1.3788,462,0.09372,350,-0.3678,719,0.87881
ENSG00000079215,SLC1A3,395,-1.8879,5589,3.22301,977,-0.4842,181,-3.0443,351,-2.0679,1299,-0.0154,386,-1.9242
ENSG00000145592,RPL37,1794,-0.1751,992,-1.1226,977,-1.1455,3344,0.91930,1129,-0.9195,3573,1.04651,2141,0.12154
ENSG00000250722,SELENOP,149,-1.5241,6,-6.1866,977,1.73947,549,0.59421,215,-0.9620,828,1.38427,6,-6.1173
ENSG00000112851,ERBIN,273,-0.3650,5,-6.2664,977,2.05339,219,-0.7204,114,-1.7243,397,0.25690,402,0.28085
ENSG00000153914,SREK1,272,-0.7112,607,0.63786,977,1.57229,263,-0.7635,152,-1.6100,137,-1.7742,538,0.42317
ENSG00000131711,MAP1B,3721,-0.5403,1018,-2.5255,977,-2.5861,2131,-1.4135,9401,1.07399,6096,0.28137,12849,1.72338
ENSG00000145741,BTF3,111,-1.8685,5,-6.3623,977,1.90009,626,0.96744,228,-0.7577,298,-0.3318,301,-0.3118
ENSG00000171530,TBCA,96,-2.8118,671,0.20257,977,0.87586,514,-0.2442,605,0.02663,380,-0.7325,926,0.77596
ENSG00000186468,RPS23,1103,-0.6987,274,-2.8123,977,-0.8907,3822,1.51432,1326,-0.4038,2173,0.43012,2173,0.43050
ENSG00000127184,COX7C,301,-1.5634,352,-1.3254,977,0.32631,903,0.18933,1271,0.79954,1090,0.51867,758,-0.1058
ENSG00000175745,NR2F1,126,-2.0717,983,1.34070,977,1.32717,163,-1.6819,149,-1.8219,342,-0.5322,571,0.32215
ENSG00000198961,PJA2,106,-2.6556,254,-1.3487,977,0.88943,367,-0.7750,1686,2.04216,508,-0.2538,242,-1.4238
ENSG00000134982,APC,142,-1.8958,871,1.09063,977,1.31935,147,-1.8456,384,-0.3528,319,-0.6478,484,0.03108
ENSG00000129625,REEP5,61,-3.1720,364,-0.4585,977,1.29153,284,-0.8567,979,1.29500,268,-0.9452,437,-0.1611
ENSG00000164241,C5orf63,3441,0.81272,5,-8.9429,977,-1.2778,490,-2.3203,1649,-0.4527,3216,0.68786,5416,1.73219
ENSG00000169567,HINT1,111,-2.2030,142,-1.8406,977,1.40324,403,-0.2074,596,0.46113,476,0.07413,487,0.11199
ENSG00000131437,KIF3A,225,-1.6272,476,-0.4602,977,0.77349,220,-1.6651,1139,1.06520,326,-1.0603,1042,0.89440
ENSG00000164402,SEPTIN8,133,-1.5536,5,-6.3226,977,1.96246,40,-3.3268,671,1.15363,523,0.68183,130,-1.5849
ENSG00000164405,UQCRQ,71,-2.9015,13,-5.3388,977,1.36281,880,1.15165,570,0.34865,494,0.10356,250,-1.0009
ENSG00000113558,SKP1,295,-1.6381,645,-0.4171,977,0.27604,384,-1.2358,1381,0.90125,699,-0.2861,1435,0.97345
ENSG00000120738,EGR1,177,-1.4139,5,-6.5948,977,1.52836,1523,2.61870,188,-1.3205,69,-2.8183,70,-2.8074
ENSG00000113013,HSPA9,153,-1.7098,547,0.32421,977,1.41716,239,-1.0295,485,0.11577,270,-0.8414,499,0.16375
ENSG00000171604,CXXC5,72,-2.9185,923,1.19111,977,1.30595,303,-0.7412,346,-0.5312,311,-0.7033,415,-0.2351
ENSG00000185129,PURA,181,-1.2058,5,-6.4423,977,1.76795,294,-0.4423,404,0.07950,353,-0.1473,482,0.38575
ENSG00000131495,NDUFA2,121,-1.5266,5,-6.1653,977,2.23406,334,0.08897,212,-0.6597,372,0.26983,200,-0.7498
ENSG00000131507,NDFIP1,110,-2.9080,844,0.24971,977,0.50568,292,-1.4574,1629,1.49022,210,-1.9542,1043,0.62235
ENSG00000113578,FGF1,306,-0.5006,5,-6.5529,977,1.60058,306,-0.5003,201,-1.1672,809,1.20776,304,-0.5119
ENSG00000113657,DPYSL3,26,-4.5598,1584,2.08531,977,1.04202,145,-2.0773,650,0.29678,267,-1.1473,173,-1.8125
ENSG00000019582,CD74,44,-4.5940,2565,1.97041,977,0.08837,1778,1.17861,176,-2.5734,472,-1.0861,477,-1.0691
ENSG00000164587,RPS14,874,-0.8913,1187,-0.4022,977,-0.7149,2835,1.13088,1011,-0.6611,2176,0.63213,1541,0.02937
ENSG00000211445,GPX3,84,-2.4961,5,-6.5777,977,1.56502,154,-1.5935,1146,1.92362,81,-2.5483,508,0.31664
ENSG00000113140,SPARC,1632,-0.3605,862,-1.3670,977,-1.1732,2018,-0.0090,1751,-0.2452,3916,1.19142,3047,0.71260
ENSG00000177556,ATOX1,108,-1.6620,8,-5.3711,977,2.30002,155,-1.1113,314,0.02771,536,0.98162,66,-2.3951
ENSG00000155506,LARP1,106,-2.4293,232,-1.2534,977,1.18790,183,-1.6141,662,0.45964,411,-0.3451,978,1.18904
ENSG00000164609,SLU7,219,-0.8722,369,-0.0286,977,1.82485,153,-1.4289,183,-1.1504,310,-0.3196,418,0.18093
ENSG00000181163,NPM1,157,-1.7770,287,-0.8485,977,1.27649,665,0.54768,464,-0.0738,254,-1.0430,590,0.33641
ENSG00000120129,DUSP1,214,-2.3866,1153,0.25816,977,-0.0238,4112,3.12536,327,-1.7503,152,-2.8875,1,-9.2410
ENSG00000170091,NSG2,51,-3.3169,5,-6.6708,977,1.43106,92,-2.4601,1545,2.52922,125,-2.0109,354,-0.3962
ENSG00000145920,CPLX2,105,-2.0663,5,-6.4719,977,1.72464,37,-3.5835,731,1.12038,224,-0.9076,669,0.94874
ENSG00000074317,SNCB,24,-4.5660,5,-6.7946,977,1.25182,82,-2.7708,1496,2.20791,351,-0.5519,503,0.04169
ENSG00000127022,CANX,153,-3.3991,2437,0.97695,977,-0.5998,923,-0.6912,2165,0.75497,1176,-0.2995,2032,0.63848
ENSG00000161011,SQSTM1,98,-2.3347,12,-5.3892,977,1.47550,641,0.65592,766,0.98802,307,-0.5894,281,-0.7316
ENSG00000204628,RACK1,208,-1.9632,1018,0.58312,977,0.50976,1223,0.92245,736,0.01883,520,-0.5505,411,-0.9242
ENSG00000137267,TUBB2A,22,-5.0876,10,-6.1064,977,0.72961,13,-5.7665,2539,2.94711,182,-1.9874,769,0.30113
ENSG00000137285,TUBB2B,337,-1.5594,2088,1.56825,977,0.13624,195,-2.3852,778,-0.2445,800,-0.1995,1135,0.39647
ENSG00000172201,ID4,185,-2.3167,3132,2.86041,977,0.30661,164,-2.4927,705,-0.2432,412,-1.1018,142,-2.7071
ENSG00000112308,C6orf62,192,-1.3513,985,1.46039,977,1.44241,98,-2.3539,273,-0.8004,348,-0.4153,258,-0.8902
ENSG00000204681,GABBR1,319,-0.4618,70,-2.7652,977,1.56554,262,-0.7772,598,0.60517,352,-0.3005,377,-0.1871
ENSG00000206503,HLA-A,373,-1.4616,511,-0.9763,977,0.07408,3509,2.79228,363,-1.5052,722,-0.4273,91,-3.5547
ENSG00000204592,HLA-E,289,-2.0849,1607,0.67295,977,-0.1872,4099,2.79031,364,-1.7352,286,-2.1004,30,-5.3876
ENSG00000196230,TUBB,63,-3.5441,5,-7.1863,977,0.73152,598,-0.1238,2004,2.26256,251,-1.4954,609,-0.0925
ENSG00000204580,DDR1,108,-2.5822,1661,2.09508,977,0.95852,90,-2.8455,471,-0.3161,570,0.00040,114,-2.4937
ENSG00000204525,HLA-C,200,-1.8057,5,-7.1537,977,0.77355,2522,3.00464,410,-0.7002,230,-1.5923,61,-3.5572
ENSG00000234745,HLA-B,566,-1.4511,106,-3.9258,977,-0.5994,6668,3.64640,706,-1.1105,616,-1.3215,220,-2.8647
ENSG00000204389,HSPA1A,63,-4.3205,4437,3.02536,977,-0.1986,1909,0.98234,19,-6.0135,225,-2.4687,74,-4.0927
ENSG00000204388,HSPA1B,24,-5.9286,6315,3.91902,977,-0.4192,835,-0.6720,405,-1.7886,47,-4.9490,214,-2.7384
ENSG00000231500,RPS18,814,-1.0973,704,-1.3223,977,-0.8112,3809,1.61547,778,-1.1668,2258,0.58881,1926,0.30690
ENSG00000272325,NUDT3,318,-0.9809,658,0.20194,977,0.91366,325,-0.9450,499,-0.2611,606,0.06192,705,0.32137
ENSG00000124614,RPS10,368,-1.0163,495,-0.5480,977,0.60250,1380,1.25993,407,-0.8576,1009,0.66112,200,-1.9440
ENSG00000198755,RPL10A,214,-1.6252,5,-7.0765,977,0.87133,932,0.78349,283,-1.1988,1053,1.01433,716,0.31138
ENSG00000112081,SRSF3,51,-3.1118,5,-6.4575,977,1.73801,507,0.45209,577,0.68279,412,0.08971,203,-1.0499
ENSG00000137409,MTCH1,330,-1.3852,504,-0.7279,977,0.36992,596,-0.4579,1773,1.50722,614,-0.4108,718,-0.1536
ENSG00000146122,DAAM2,228,-0.8770,5,-6.4686,977,1.73140,150,-1.5212,102,-2.0988,747,1.16866,531,0.52828
ENSG00000096384,HSP90AB1,683,-2.0937,1653,-0.7363,977,-1.5529,1948,-0.4742,6193,1.63150,1818,-0.5846,4911,1.15037
ENSG00000170915,PAQR8,310,-0.0692,5,-6.1922,977,2.18478,47,-2.9664,244,-0.4626,415,0.42979,266,-0.3248
ENSG00000151914,DST,560,-0.8375,1847,1.23043,977,0.06827,658,-0.5828,412,-1.3144,659,-0.5783,1455,0.77124
ENSG00000119900,OGFRL1,384,-0.6455,607,0.10605,977,0.95865,248,-1.3288,327,-0.8986,514,-0.1742,934,0.87396
ENSG00000156508,EEF1A1,2897,-0.9698,6972,0.48081,977,-2.6165,10182,1.19078,4842,-0.1441,6347,0.31564,4728,-0.1835
ENSG00000112695,COX7A2,28,-4.0689,224,-1.0085,977,1.58657,528,0.39944,553,0.48233,546,0.45859,72,-2.7212
ENSG00000112697,TMEM30A,42,-3.8040,513,0.01133,977,1.17886,471,-0.1308,1030,1.28421,154,-1.8820,379,-0.4860
ENSG00000196586,MYO6,189,-1.2186,875,1.42409,977,1.65925,153,-1.5434,32,-3.8487,433,0.11439,172,-1.3617
ENSG00000146247,PHIP,119,-2.0905,631,0.56981,977,1.41019,513,0.20561,537,0.28488,218,-1.1758,185,-1.4276
ENSG00000203875,SNHG5,276,-0.6694,77,-2.6060,977,1.60006,515,0.36671,237,-0.9110,641,0.76204,186,-1.2812
ENSG00000132424,PNISR,503,-0.6331,2216,2.16404,977,0.47934,362,-1.1467,323,-1.3225,622,-0.2890,178,-2.2284
ENSG00000112335,SNX3,71,-2.8343,5,-6.5826,977,1.43394,232,-1.0669,670,0.69910,474,0.09066,716,0.82177
ENSG00000277443,MARCKS,255,-2.1183,1080,0.15377,977,-0.0162,739,-0.4763,1016,0.05044,1160,0.27720,1678,0.94508
ENSG00000187189,TSPYL4,38,-3.8388,100,-2.4198,977,1.31810,107,-2.3200,1314,1.96920,223,-1.2100,567,0.30069
ENSG00000189241,TSPYL1,110,-2.8028,76,-3.3472,977,0.64502,161,-2.2349,1561,1.56548,307,-1.2600,1532,1.52539
ENSG00000152661,GJA1,299,-2.2998,4580,2.59333,977,-0.4757,331,-2.1444,490,-1.5551,1449,0.17841,1005,-0.4296
ENSG00000111897,SERINC1,289,-1.8976,898,-0.1227,977,0.01814,720,-0.4843,2460,1.77699,699,-0.5313,721,-0.4814
ENSG00000112306,RPS12,1642,-0.2166,992,-1.0231,977,-1.0464,3462,1.10944,1014,-0.9880,3096,0.89454,1905,0.03154
ENSG00000135541,AHI1,95,-2.2508,504,0.38076,977,1.66315,91,-2.3240,138,-1.6950,285,-0.5699,736,1.07796
ENSG00000111961,SASH1,211,-0.6218,5,-6.1148,977,2.30747,170,-0.9625,55,-2.6517,464,0.71427,277,-0.1772
ENSG00000131016,AKAP12,92,-2.3315,5,-6.5488,977,1.60977,135,-1.7678,125,-1.8773,398,-0.0658,1164,2.00959
ENSG00000131018,SYNE1,150,-2.6408,3435,3.12789,977,0.28433,426,-1.0677,266,-1.7868,122,-2.9468,413,-1.1167
ENSG00000092820,EZR,259,-1.8021,3428,3.19189,977,0.31892,297,-1.5905,111,-3.0542,541,-0.6621,63,-3.8757
ENSG00000112096,SOD2,100,-2.3994,5,-6.6725,977,1.33981,199,-1.3711,1314,1.99331,340,-0.5298,356,-0.4589
ENSG00000112531,QKI,882,-0.2009,951,-0.0757,977,-0.0300,874,-0.2149,587,-0.8564,2130,1.40253,562,-0.9233
ENSG00000188191,PRKAR1B,51,-3.4415,5,-6.7713,977,1.28523,8,-6.0642,1200,1.72145,224,-1.2275,916,1.15657
ENSG00000075624,ACTB,558,-2.5200,3416,0.32439,977,-1.6811,6632,1.59710,3487,0.36032,3065,0.13735,1648,-0.8744
ENSG00000136238,RAC1,461,-1.0706,125,-3.0298,977,0.14581,1274,0.61130,1453,0.85371,1074,0.30939,911,0.02753
ENSG00000189043,NDUFA4,395,-1.2232,244,-1.9560,977,0.24442,887,0.07848,1928,1.53284,1114,0.47482,380,-1.2798
ENSG00000106443,PHF14,319,-0.1639,255,-0.5313,977,1.97481,37,-3.4152,147,-1.3929,227,-0.7176,504,0.62262
ENSG00000196683,TOMM7,386,-0.9928,529,-0.4920,977,0.54508,675,-0.0923,858,0.31512,1168,0.87320,401,-0.9319
ENSG00000172115,CYCS,158,-1.5000,5,-6.4950,977,1.64603,494,0.33174,713,1.00140,158,-1.4983,343,-0.2836
ENSG00000122566,HNRNPA2B1,220,-1.9906,1920,1.69102,977,0.37836,687,-0.2184,818,0.07152,573,-0.5141,290,-1.5751
ENSG00000106052,TAX1BP1,140,-1.8553,5,-6.6825,977,1.40941,663,0.65720,135,-1.9030,541,0.29881,721,0.81349
ENSG00000255690,TRIL,138,-2.0044,1618,2.39524,977,1.23806,40,-3.8119,227,-1.2427,361,-0.5184,100,-2.4801
ENSG00000136193,SCRN1,73,-2.5210,5,-6.3940,977,1.84317,97,-2.1000,549,0.67504,370,-0.0110,538,0.63908
ENSG00000180354,MTURN,2106,1.39183,12,-6.5426,977,-0.0194,623,-0.7507,638,-0.7137,1736,1.00607,827,-0.2954
ENSG00000240583,AQP1,361,-0.5210,5,-6.8087,977,1.23402,172,-1.6730,359,-0.5280,1280,1.81077,314,-0.7428
ENSG00000078549,ADCYAP1R1,271,-0.5403,255,-0.6346,977,1.81957,99,-2.0883,222,-0.8570,432,0.23541,379,0.01167
ENSG00000122545,SEPTIN7,394,-1.1656,476,-0.8706,977,0.31239,927,0.22167,1386,0.94737,772,-0.0889,766,-0.1020
ENSG00000106624,AEBP1,67,-3.6340,2719,2.77753,977,0.50915,788,0.13475,257,-1.6449,224,-1.8557,63,-3.7295
ENSG00000058404,CAMK2B,200,-1.9473,239,-1.6725,977,0.60667,268,-1.5037,799,0.25136,404,-0.8660,1939,2.00979
ENSG00000196262,PPIA,375,-1.5340,287,-1.9390,977,-0.0127,1046,0.10262,2131,1.42512,964,-0.0356,1112,0.20667
ENSG00000105968,H2AFV,207,-1.1122,151,-1.5946,977,1.61236,294,-0.5564,773,1.12953,413,-0.0019,77,-2.5938
ENSG00000136205,TNS3,306,-0.0143,5,-6.1261,977,2.30281,90,-1.9341,79,-2.1301,345,0.18501,361,0.26606
ENSG00000106153,CHCHD2,174,-1.9785,387,-0.7547,977,0.81490,411,-0.6580,1125,1.08297,804,0.46140,429,-0.5899
ENSG00000009954,BAZ1B,140,-1.4897,99,-2.0131,977,1.94569,92,-2.1231,277,-0.4187,439,0.35756,474,0.48979
ENSG00000106682,EIF4H,59,-2.9932,583,0.58127,977,1.59292,306,-0.5098,364,-0.2239,271,-0.7043,359,-0.2505
ENSG00000106665,CLIP2,162,-1.6397,885,1.20285,977,1.40459,100,-2.3636,461,0.01910,350,-0.4331,255,-0.9373
ENSG00000263001,GTF2I,287,-2.1688,2216,1.19208,977,-0.2674,653,-0.9138,1346,0.27214,920,-0.3650,1635,0.61591
ENSG00000005486,RHBDD2,266,-2.2549,2093,1.11092,977,-0.2414,153,-3.0773,2501,1.47194,393,-1.6712,1524,0.51871
ENSG00000106211,HSPB1,185,-3.0138,4262,2.38549,977,-0.4797,2800,1.40222,350,-2.0664,371,-1.9802,210,-2.8278
ENSG00000170027,YWHAG,71,-3.7562,5,-7.5645,977,0.26145,267,-1.8023,2840,2.49143,193,-2.2878,1514,1.06103
ENSG00000075142,SRI,182,-1.7740,1142,1.29467,977,0.98748,169,-1.8895,225,-1.4543,410,-0.5182,827,0.67632
ENSG00000127914,AKAP9,144,-2.4728,2037,2.06927,977,0.56195,347,-1.1423,303,-1.3528,230,-1.7678,909,0.43313
ENSG00000166448,TMEM130,48,-3.5941,5,-6.8494,977,1.18056,41,-3.8261,1988,2.91981,78,-2.8881,425,-0.2983
ENSG00000241468,ATP5MF,23,-4.1862,141,-1.5006,977,1.89980,155,-1.3561,463,0.41555,458,0.39502,329,-0.1691
ENSG00000106261,ZKSCAN1,158,-1.6832,960,1.35935,977,1.39524,210,-1.2456,111,-2.2053,289,-0.7465,498,0.14316
ENSG00000188186,LAMTOR4,54,-3.2189,203,-1.2498,977,1.46083,597,0.51472,385,-0.2350,379,-0.2603,509,0.23418
ENSG00000166925,TSC22D4,758,0.17480,5,-7.2726,977,0.62104,402,-0.8624,575,-0.2888,1313,1.18004,758,0.17547
ENSG00000172354,GNB2,67,-3.0784,791,0.80971,977,1.21702,320,-0.7260,953,1.16809,220,-1.3117,169,-1.7129
ENSG00000214253,FIS1,213,-1.0619,5,-6.5340,977,1.62228,407,-0.0181,153,-1.5677,455,0.16949,670,0.86410
ENSG00000135250,SRPK2,25,-4.3553,187,-1.4166,977,1.40475,63,-3.0264,659,0.64359,270,-0.8497,1007,1.46892
ENSG00000106278,PTPRZ1,173,-1.4221,724,0.95535,977,1.56031,69,-2.7896,260,-0.7936,480,0.21493,279,-0.6783
ENSG00000128609,NDUFA5,55,-3.3300,651,0.50246,977,1.26945,249,-1.0797,792,0.86200,147,-1.8825,536,0.16278
ENSG00000286214,AUXG01000058.1,29,-4.2753,5,-6.8275,977,1.21208,67,-3.0902,982,1.22327,192,-1.5220,1253,1.73779
ENSG00000122786,CALD1,136,-1.9902,235,-1.1517,977,1.28710,1724,2.64305,75,-2.8616,167,-1.6801,63,-3.1119
ENSG00000105887,MTPN,137,-1.7978,703,0.86902,977,1.52657,204,-1.1964,487,0.21287,184,-1.3531,318,-0.4980
ENSG00000105894,PTN,260,-0.8823,5,-6.6625,977,1.43700,788,1.00741,241,-1.0008,369,-0.3256,500,0.18479
ENSG00000064393,HIPK2,1545,0.74727,724,-0.5448,977,-0.0543,558,-0.9574,715,-0.5645,1336,0.48401,1209,0.30956
ENSG00000090266,NDUFB2,166,-1.4249,5,-6.5213,977,1.64947,307,-0.4629,702,0.97414,358,-0.2109,330,-0.3448
ENSG00000270672,MTRNR2L6,1021,1.28015,5,-6.8384,977,1.19132,280,-0.9557,51,-3.5001,527,0.06794,682,0.51505
ENSG00000171130,ATP6V0E2,156,-2.1287,758,0.37592,977,0.83464,224,-1.5818,1323,1.43234,276,-1.2655,548,-0.1765
ENSG00000133612,AGAP3,93,-2.4071,288,-0.6946,977,1.47629,134,-1.8675,889,1.28020,138,-1.8259,563,0.42294
ENSG00000106615,RHEB,64,-2.7942,329,-0.2880,977,1.73123,86,-2.3538,592,0.72432,233,-0.8445,460,0.27468
ENSG00000130226,DPP6,74,-3.7163,2794,2.41140,977,0.23955,122,-2.9832,1124,0.48543,303,-1.6292,547,-0.7154
ENSG00000105993,DNAJB6,64,-3.3173,669,0.31090,977,0.99976,435,-0.4094,805,0.63864,213,-1.5297,743,0.49469
ENSG00000164733,CTSB,217,-1.6537,187,-1.8792,977,0.80905,350,-0.9187,1021,0.89138,596,-0.0592,974,0.80295
