Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000054356,PTPRN,89,-2.9723,198,-1.7865,885,0.63897,45,-4.1971,543,-0.2040,2490,3.04664
ENSG00000123983,ACSL3,124,-1.2931,464,0.90763,278,-0.0006,112,-1.6219,543,1.21193,315,0.21158
ENSG00000171951,SCG2,154,-4.2889,1647,-0.7472,1963,-0.4666,168,-4.4066,11843,3.47280,2297,-0.2103
ENSG00000135919,SERPINE2,508,1.33141,91,-1.5679,26,-3.4318,118,-1.3287,543,1.46745,315,0.42868
ENSG00000187957,DNER,637,0.98331,500,0.53332,339,-0.1341,118,-1.9795,543,0.68353,315,-0.2524
ENSG00000135916,ITM2C,1637,0.75959,189,-2.6703,337,-1.8127,587,-1.0917,3785,2.63511,315,-1.9119
ENSG00000173692,PSMD1,59,-2.4094,372,0.50604,355,0.42234,149,-1.1370,543,1.21837,315,0.21713
ENSG00000115053,NCL,462,0.67584,243,-0.4188,210,-0.6518,211,-0.7500,543,0.97868,315,0.00865
ENSG00000187514,PTMA,1867,0.83955,2276,1.22305,484,-1.3931,1319,0.26623,543,-1.2178,315,-2.0444
ENSG00000115468,EFHD1,164,-0.7291,431,0.91551,1,-8.1047,173,-0.7483,543,1.37255,315,0.34873
ENSG00000182600,SNORC,927,1.73080,498,0.50495,13,-5.0300,153,-1.5855,543,0.66200,315,-0.2731
ENSG00000198612,COPS8,245,0.04791,152,-0.7309,294,0.36050,59,-2.3913,543,1.53433,315,0.48452
ENSG00000172428,COPS9,471,0.41280,675,1.07910,190,-1.0764,199,-1.1382,543,0.66802,315,-0.2677
ENSG00000130294,KIF1A,382,-0.6772,824,0.61388,1107,1.17203,441,-0.5239,543,-0.1079,315,-0.9825
ENSG00000115677,HDLBP,325,0.45567,97,-1.5063,307,0.35637,80,-1.9810,543,1.43340,315,0.40009
ENSG00000168385,SEPTIN2,570,1.11178,221,-0.5414,112,-1.5988,196,-0.8471,543,1.01548,315,0.04095
ENSG00000115694,STK25,270,0.15666,230,-0.1124,224,-0.1525,70,-2.1718,543,1.46365,315,0.42550
ENSG00000176720,BOK,1,-7.6399,620,1.51976,134,-1.1451,151,-1.0930,543,1.24583,315,0.24072
ENSG00000134121,CHL1,19,-3.8802,323,0.43684,417,0.90543,68,-2.2450,543,1.42621,315,0.39403
ENSG00000134108,ARL8B,147,-2.0854,247,-1.3026,377,-0.6420,51,-3.8968,543,-0.0452,2490,3.39765
ENSG00000157103,SLC6A1,397,0.81181,191,-0.4417,7,-5.3668,150,-0.9540,543,1.42703,315,0.39472
ENSG00000144713,RPL32,2006,0.90579,1965,0.86650,505,-1.3860,1548,0.53669,543,-1.2751,315,-2.1000
ENSG00000144711,IQSEC1,56,-3.7094,382,-0.8380,222,-1.6772,78,-3.4614,543,-0.2734,3122,3.78258
ENSG00000174748,RPL15,1265,1.08568,1028,0.69384,639,-0.1317,525,-0.5297,543,-0.3992,315,-1.2576
ENSG00000163539,CLASP2,183,-0.8880,650,1.31105,293,-0.1323,117,-1.7527,543,0.95778,315,-0.0079
ENSG00000178567,EPM2AIP1,112,-1.2756,344,0.55041,339,0.52781,49,-2.7535,543,1.42902,315,0.39640
ENSG00000144674,GOLGA4,405,0.57871,345,0.29596,122,-1.3848,151,-1.1924,543,1.12713,315,0.13830
ENSG00000168028,RPSA,657,0.33632,835,0.76757,314,-0.8746,556,0.06174,543,0.01081,315,-0.8712
ENSG00000168314,MOBP,88,-4.1024,1772,0.52170,93,-4.0157,3184,2.50037,543,-1.4057,315,-2.2272
ENSG00000114784,EIF1B,209,-1.5840,292,-1.0733,325,-0.9030,49,-3.9760,543,-0.0770,2512,3.35825
ENSG00000188846,RPL14,1063,1.24952,836,0.78573,334,-0.7656,327,-0.9196,543,0.02480,315,-0.8581
ENSG00000168036,CTNNB1,605,-0.0520,405,-0.7042,145,-2.2772,118,-2.8009,543,-0.2305,2432,2.91416
ENSG00000181061,HIGD1A,241,-0.4226,335,0.12746,457,0.67226,143,-1.4016,543,0.99434,315,0.02241
ENSG00000047849,MAP4,962,0.75992,386,-0.7817,919,0.67584,622,-0.0069,543,-0.2315,315,-1.0988
ENSG00000164050,PLXNB1,397,0.50485,397,0.50519,34,-3.2949,194,-0.7940,543,1.08680,315,0.10324
ENSG00000232112,TMA7,533,0.20774,989,1.35713,401,-0.2680,261,-1.0923,543,0.23908,315,-0.6591
ENSG00000010256,UQCRC1,336,-0.9467,219,-1.6056,489,-0.3461,104,-2.9364,543,-0.1743,2424,3.01654
ENSG00000178057,NDUFAF3,180,-0.7625,488,0.93936,319,0.17449,84,-2.1259,543,1.14662,315,0.15520
ENSG00000067560,RHOA,939,1.11905,924,1.08764,299,-0.8491,255,-1.2393,543,0.12473,315,-0.7651
ENSG00000114353,GNAI2,872,-0.1948,388,-1.4749,284,-1.9485,159,-3.0351,543,-0.9550,4456,3.47328
ENSG00000162244,RPL29,1307,1.34508,986,0.79628,230,-1.5906,506,-0.4193,543,-0.2411,315,-1.1071
ENSG00000164091,WDR82,264,0.08892,197,-0.3930,220,-0.2131,106,-1.5356,543,1.42984,315,0.39709
ENSG00000010322,NISCH,84,-1.6697,316,0.46724,240,-0.0050,94,-1.6632,543,1.50819,315,0.46274
ENSG00000114902,SPCS1,174,-0.5499,376,0.76585,145,-0.8411,75,-2.0449,543,1.48761,315,0.44555
ENSG00000168309,FAM107A,1767,2.46444,264,-1.1122,279,-1.0224,259,-1.2895,543,0.05170,315,-0.8330
ENSG00000144746,ARL6IP5,275,-0.2547,564,1.01081,420,0.46635,63,-2.7401,543,0.93686,315,-0.0281
ENSG00000175161,CADM2,377,-1.3029,458,-1.0016,214,-2.1599,167,-2.7507,4264,3.91143,315,-1.5770
ENSG00000269028,MTRNR2L12,8125,0.49879,5423,-0.1931,2104,-1.6821,13056,1.98296,543,-3.6901,317,-4.4732
ENSG00000080822,CLDND1,338,-2.1033,2529,1.21417,192,-2.9389,424,-1.9538,543,-1.3873,4618,2.63722
ENSG00000081154,PCNP,321,0.36910,367,0.60817,79,-1.8613,93,-1.7980,543,1.35836,315,0.33670
ENSG00000114391,RPL24,1094,-0.2263,979,-0.4071,435,-1.6743,589,-1.3660,543,-1.3359,4542,2.68748
ENSG00000170017,ALCAM,75,-2.0806,844,2.15831,62,-2.3520,69,-2.4114,543,1.18289,315,0.18656
ENSG00000144834,TAGLN3,188,-0.7027,315,0.14424,581,1.26709,42,-3.1870,543,1.13329,315,0.14364
ENSG00000114573,ATP6V1A,100,-3.1716,214,-2.0468,440,-0.9476,70,-3.9384,4323,4.42007,315,-1.4628
ENSG00000181722,ZBTB20,659,1.52509,108,-1.5647,33,-3.3134,186,-0.8319,543,1.13008,315,0.14087
ENSG00000172020,GAP43,313,-2.2407,906,-0.6103,976,-0.4912,219,-2.9981,4199,2.33064,2373,1.05932
ENSG00000185565,LSAMP,313,0.08046,371,0.37568,263,-0.2118,141,-1.3479,543,1.07491,315,0.09289
ENSG00000065518,NDUFB4,373,0.51701,166,-0.8296,299,0.13066,120,-1.4955,543,1.22479,315,0.22264
ENSG00000173230,GOLGB1,333,0.32216,280,0.02698,142,-1.0702,159,-1.0199,543,1.22911,315,0.22636
ENSG00000065534,MYLK,289,0.10632,567,1.35117,0,-8.6920,92,-1.8883,543,1.26290,315,0.25535
ENSG00000114631,PODXL2,185,-0.7140,245,-0.2643,578,1.27223,73,-2.3506,543,1.14709,315,0.15560
ENSG00000075785,RAB7A,487,0.69595,302,-0.1373,429,0.46581,108,-1.9390,543,0.89612,315,-0.0641
ENSG00000169714,CNBP,419,0.68934,316,0.18996,174,-0.7862,105,-1.7486,543,1.18279,315,0.18647
ENSG00000091513,TF,185,-2.4380,4162,3.60308,3,-8.3111,503,-1.0488,543,-0.7992,315,-1.6399
ENSG00000154917,RAB6B,232,-1.6800,209,-1.8433,1005,0.70444,146,-2.5942,543,-0.3536,2425,2.67204
ENSG00000082996,RNF13,163,-0.8621,676,1.66977,76,-2.0214,87,-2.0152,543,1.21059,315,0.21043
ENSG00000070087,PFN2,413,0.62254,301,0.07192,290,0.00999,79,-2.2351,543,1.14028,315,0.14971
ENSG00000198843,SELENOT,157,-0.7589,281,0.19874,305,0.33888,75,-2.0888,543,1.42929,315,0.39663
ENSG00000114850,SSR3,200,-0.2421,219,-0.0896,148,-0.7300,98,-1.5417,543,1.59335,315,0.53343
ENSG00000163536,SERPINI1,70,-2.2080,772,1.89672,252,-0.2161,30,-3.6576,543,1.14644,315,0.15505
ENSG00000008952,SEC62,1403,0.59827,1436,0.63982,1169,0.27558,1049,0.10771,543,-0.9784,315,-1.8122
ENSG00000013297,CLDN11,72,-2.2473,962,2.29123,13,-4.6867,117,-1.7051,543,1.02863,315,0.05247
ENSG00000114416,FXR1,366,0.67153,178,-0.5453,175,-0.5729,82,-1.9290,543,1.43861,315,0.40447
ENSG00000242808,SOX2-OT,265,-1.0880,1690,2.37162,15,-5.3356,410,-0.4641,543,0.06944,315,-0.8165
ENSG00000181449,SOX2,427,0.95720,157,-0.7493,1,-7.5528,150,-0.9389,543,1.43814,315,0.40407
ENSG00000161203,AP2M1,435,-0.1833,726,0.70305,1131,1.57826,125,-2.3241,543,0.18849,315,-0.7059
ENSG00000163888,CAMK2N2,28,-3.2254,251,0.11565,364,0.77316,69,-2.1117,543,1.56936,315,0.51359
ENSG00000175166,PSMD2,339,0.30625,241,-0.2707,425,0.70841,60,-2.6148,543,1.17584,315,0.18047
ENSG00000156976,EIF4A2,483,-1.6912,943,-0.6556,927,-0.6827,159,-3.5824,543,-1.5149,6644,3.63130
ENSG00000189058,APOD,577,0.43212,1373,2.21648,0,-9.3948,167,-1.7437,543,0.32467,315,-0.5802
ENSG00000182899,RPL35A,1103,1.05808,706,0.24385,329,-1.0022,642,0.09969,543,-0.1985,316,-1.0627
ENSG00000169020,ATP5ME,916,0.52796,1582,1.59260,441,-0.6948,465,-0.7071,543,-0.3608,315,-1.2211
ENSG00000159692,CTBP1,193,-1.5672,188,-1.6106,241,-1.2307,86,-3.0023,543,0.07293,2302,3.36511
ENSG00000068078,FGFR3,1084,2.15098,65,-2.6610,91,-2.1636,224,-0.9031,543,0.70049,315,-0.2385
ENSG00000243449,C4orf48,329,-0.5331,1186,1.83271,358,-0.3939,226,-1.2731,543,0.30323,315,-0.5999
ENSG00000185818,NAT8L,290,0.04034,172,-0.8100,286,0.01779,188,-0.7683,543,1.17544,315,0.18012
ENSG00000087274,ADD1,217,-2.2000,285,-1.7922,376,-1.3680,144,-3.0324,543,-0.7969,4496,3.97842
ENSG00000168824,NSG1,50,-4.3001,563,-0.6782,619,-0.5251,59,-4.3095,4304,3.95347,315,-1.5776
ENSG00000074211,PPP2R2C,9,-5.0220,522,1.31664,207,-0.3344,91,-1.8112,543,1.39821,315,0.37042
ENSG00000179010,MRFAP1,782,0.46186,997,0.90714,997,0.90700,276,-1.3952,543,-0.1610,315,-1.0324
ENSG00000038219,BOD1L1,310,0.23351,293,0.13665,61,-2.3135,184,-0.7212,543,1.27177,315,0.26294
ENSG00000151552,QDPR,650,-0.6532,1031,0.10452,795,-0.3277,774,-0.4348,543,-0.9368,2215,1.54072
ENSG00000168214,RBPJ,233,-0.0377,263,0.16799,67,-1.9971,124,-1.1924,543,1.52973,315,0.48069
ENSG00000169851,PCDH7,241,0.11869,133,-0.8456,67,-1.9060,121,-1.1380,543,1.66114,346,0.76197
ENSG00000163682,RPL9,1546,0.56899,1084,-0.0456,296,-2.0775,774,-0.6915,543,-1.1545,2781,1.73349
ENSG00000154277,UCHL1,675,-1.4147,1898,0.24851,5840,2.63388,187,-3.5706,543,-1.7468,2153,0.46980
ENSG00000064042,LIMCH1,764,0.99818,440,0.01405,149,-1.6969,423,-0.0650,543,0.37334,315,-0.5355
ENSG00000124406,ATP8A1,16,-4.2197,660,1.76391,209,-0.3636,41,-3.0776,543,1.34314,315,0.32378
ENSG00000109180,OCIAD1,288,-0.4017,598,0.85833,637,0.97742,97,-2.2870,543,0.67975,315,-0.2572
ENSG00000163453,IGFBP7,1054,1.93469,144,-1.5647,28,-3.9812,311,-0.4205,543,0.58945,315,-0.3386
ENSG00000018189,RUFY3,249,-1.5438,482,-0.5121,594,-0.1706,148,-2.5405,543,-0.3191,2444,2.75911
ENSG00000132466,ANKRD17,187,-2.2209,179,-2.2818,146,-2.5815,190,-2.4069,4210,4.38500,315,-1.4306
ENSG00000138757,G3BP2,126,-1.7686,901,1.57472,683,1.01140,73,-2.8093,543,0.58488,315,-0.3428
ENSG00000138760,SCARB2,137,-1.3232,648,1.32215,254,-0.3534,152,-1.3175,543,0.97318,315,0.00382
ENSG00000118816,CCNI,366,0.15382,360,0.12344,194,-0.8783,281,-0.3390,543,0.85698,315,-0.0988
ENSG00000152795,HNRNPDL,420,0.45642,440,0.53653,130,-1.4465,205,-0.8498,543,0.92473,315,-0.0388
ENSG00000145293,ENOPH1,45,-2.6139,386,0.78598,219,-0.2001,110,-1.4477,543,1.45462,315,0.41792
ENSG00000145284,SCD5,1093,1.15773,1187,1.32374,333,-0.8859,279,-1.3111,543,-0.0978,315,-0.9729
ENSG00000109339,MAPK10,309,0.33681,271,0.11183,185,-0.5197,77,-2.0638,543,1.39630,315,0.36881
ENSG00000152583,SPARCL1,4056,2.93043,228,-2.3574,178,-2.7207,963,-0.1440,543,-1.0405,315,-1.8726
ENSG00000118785,SPP1,135,-2.4541,2969,3.44666,0,-9.9686,319,-1.3128,543,-0.3164,315,-1.1791
ENSG00000163644,PPM1K,172,-0.5310,83,-1.6620,260,0.15047,146,-0.9054,543,1.53351,315,0.48384
ENSG00000177432,NAP1L5,58,-2.5209,396,0.51468,689,1.59052,29,-3.7544,543,1.10183,315,0.11633
ENSG00000138814,PPP3CA,161,-1.0894,404,0.41730,367,0.25112,214,-0.7387,543,0.95699,315,-0.0104
ENSG00000109332,UBE2D3,180,-0.5485,226,-0.1720,265,0.09233,114,-1.4167,543,1.42044,315,0.38918
ENSG00000109475,RPL34,1736,0.25275,1935,0.44254,426,-1.9737,1351,-0.2033,543,-1.6079,3136,1.35749
ENSG00000174720,LARP7,351,0.57488,120,-1.1858,162,-0.7167,136,-1.1289,543,1.41402,315,0.38377
ENSG00000145362,ANK2,415,-0.4223,550,0.04641,1430,1.88636,248,-1.3907,543,0.02305,315,-0.8598
ENSG00000164096,C4orf3,545,0.58890,435,0.19063,282,-0.5280,300,-0.4981,543,0.58031,315,-0.3454
ENSG00000164111,ANXA5,225,-0.0835,226,-0.0717,142,-0.8200,101,-1.5177,543,1.54971,315,0.49730
ENSG00000153130,SCOC,297,-2.3024,1026,-0.3901,1012,-0.4117,118,-3.8978,4292,2.42289,2229,0.96183
ENSG00000153147,SMARCA5,466,0.97949,229,-0.2640,157,-0.8673,86,-1.9869,543,1.27979,315,0.26979
ENSG00000145425,RPS3A,1334,1.43285,512,-0.3023,232,-1.5426,681,0.21275,543,-0.2044,315,-1.0733
ENSG00000109654,TRIM2,419,0.20475,509,0.54427,227,-0.8016,295,-0.4500,543,0.66038,315,-0.2746
ENSG00000164114,MAP9,284,-0.1715,239,-0.4581,403,0.42429,211,-0.7580,543,0.96896,315,0.00010
ENSG00000061918,GUCY1B1,56,-2.4438,306,0.20047,505,1.11232,90,-1.9332,543,1.25502,315,0.24859
ENSG00000120251,GRIA2,178,-0.4290,277,0.31445,129,-0.9383,86,-1.7429,543,1.60333,315,0.54167
ENSG00000164124,TMEM144,2,-6.9106,816,2.01257,0,-8.7888,175,-0.9326,543,1.13185,315,0.14240
ENSG00000052802,MSMO1,238,-0.1251,338,0.47580,298,0.25522,32,-3.4070,543,1.37462,315,0.35048
ENSG00000109472,CPE,2675,2.30194,724,-0.2612,778,-0.1412,446,-1.1728,543,-0.7245,315,-1.5682
ENSG00000196104,SPOCK3,167,-1.9084,324,-0.8875,348,-0.7770,56,-3.7671,543,-0.0549,2434,3.28762
ENSG00000109572,CLCN3,277,0.07399,201,-0.4539,336,0.40447,92,-1.8499,543,1.30747,315,0.29344
ENSG00000150625,GPM6A,911,-0.3556,1285,0.21954,577,-1.0822,425,-1.7304,3967,2.59513,315,-2.0026
ENSG00000151729,SLC25A4,251,-0.1333,325,0.30367,360,0.48142,55,-2.6833,543,1.25605,315,0.24947
ENSG00000171368,TPPP,282,-0.2440,545,0.91065,327,0.00422,136,-1.5597,543,0.90185,315,-0.0590
ENSG00000145494,NDUFS6,311,0.25150,318,0.29455,206,-0.4298,91,-1.8899,543,1.28777,315,0.27662
ENSG00000145495,MARCH6,228,-0.5755,406,0.38389,592,1.08116,93,-2.1580,543,0.91423,315,-0.0481
ENSG00000169862,CTNND2,470,0.77347,158,-1.0418,212,-0.5826,210,-0.6908,543,1.04568,315,0.06737
ENSG00000154153,RETREG1,116,-1.1415,272,0.23162,183,-0.4278,116,-1.2993,543,1.54007,315,0.48929
ENSG00000145555,MYO10,414,0.91403,36,-2.9441,96,-1.4988,164,-0.7785,543,1.45186,315,0.41560
ENSG00000176788,BASP1,368,-0.9228,955,0.66903,1616,1.71919,381,-0.9953,543,-0.3018,315,-1.1653
ENSG00000056097,ZFR,316,0.48771,148,-0.7715,158,-0.6663,93,-1.6675,543,1.53463,315,0.48476
ENSG00000113387,SUB1,395,0.32291,291,-0.1932,564,0.96983,91,-2.2118,543,0.89832,315,-0.0622
ENSG00000079215,SLC1A3,1858,2.89183,77,-2.8266,70,-2.9551,247,-1.2094,543,0.21051,315,-0.6855
ENSG00000145592,RPL37,1792,0.57984,1799,0.58636,443,-1.6820,2047,1.06425,543,-1.3731,315,-2.1951
ENSG00000250722,SELENOP,243,-1.4089,2333,2.96125,0,-9.8118,347,-0.9861,543,-0.1381,315,-1.0108
ENSG00000112972,HMGCS1,87,-1.6459,156,-0.7462,489,1.24785,67,-2.2414,543,1.46228,315,0.42434
ENSG00000134352,IL6ST,319,0.39451,223,-0.2089,131,-1.0586,121,-1.3424,543,1.40302,316,0.37782
ENSG00000152932,RAB3C,11,-6.4435,111,-3.0953,1005,0.32787,9,-6.9730,4350,4.15833,315,-1.5375
ENSG00000112851,ERBIN,327,0.47840,204,-0.3233,41,-2.7693,153,-0.9020,543,1.44678,315,0.41134
ENSG00000164326,CARTPT,1,-9.5161,1,-9.4764,1361,0.80350,5,-7.7794,4351,3.94862,315,-1.5966
ENSG00000131711,MAP1B,1969,-0.9042,3000,-0.2279,10424,2.19484,3912,0.26679,547,-2.8398,318,-3.6389
ENSG00000145741,BTF3,402,0.66171,325,0.28436,132,-1.1738,104,-1.7226,543,1.23646,315,0.23267
ENSG00000171530,TBCA,488,0.16627,492,0.18061,709,0.83200,275,-0.8865,543,0.34945,315,-0.5574
ENSG00000085365,SCAMP1,87,-2.8830,267,-1.1928,422,-0.4720,77,-3.2853,543,-0.0600,2465,3.32464
ENSG00000186468,RPS23,1491,0.38046,1388,0.25679,423,-1.6428,1223,0.04746,543,-1.2621,2070,0.98099
ENSG00000164176,EDIL3,276,-1.0471,1715,2.37176,320,-0.8164,266,-1.2507,543,0.04466,315,-0.8396
ENSG00000127184,COX7C,1073,-0.6829,1403,-0.2493,761,-1.2214,421,-2.3261,543,-1.7369,6787,3.13862
ENSG00000175745,NR2F1,853,2.05053,83,-2.0094,38,-3.1479,127,-1.5231,543,1.07685,315,0.09458
ENSG00000145730,PAM,176,-0.7708,264,-0.1187,623,1.45524,31,-3.5930,543,1.17424,315,0.18052
ENSG00000145743,FBXL17,154,-2.4637,98,-3.1322,202,-2.0638,110,-3.1891,4282,4.69417,315,-1.3889
ENSG00000198961,PJA2,457,-0.7203,469,-0.6788,809,0.21929,169,-2.4526,543,-0.4444,2361,2.43554
ENSG00000134982,APC,577,1.32126,45,-2.8071,164,-0.8656,158,-1.0523,543,1.19790,315,0.19950
ENSG00000129625,REEP5,273,-1.1766,466,-0.3304,257,-1.2734,113,-2.7239,543,-0.0802,2220,2.91261
ENSG00000164241,C5orf63,376,-1.6539,491,-1.2479,446,-1.3932,2156,1.76318,543,-1.0914,1318,0.35839
ENSG00000064651,SLC12A2,55,-2.6034,752,1.75522,69,-2.2748,176,-0.9760,543,1.07582,315,0.09369
ENSG00000169567,HINT1,236,-0.6719,558,0.78457,666,1.12263,90,-2.3525,543,0.73526,315,-0.2073
ENSG00000131437,KIF3A,93,-2.1996,467,0.34067,941,1.69932,159,-1.5627,543,0.60836,315,-0.3215
ENSG00000164402,SEPTIN8,147,-1.5239,1046,1.92320,154,-1.4595,246,-0.8390,543,0.59569,315,-0.3330
ENSG00000164405,UQCRQ,560,-0.9334,1133,0.21739,199,-2.5044,226,-2.5298,4323,3.28468,315,-1.8165
ENSG00000213585,VDAC1,206,-1.5379,234,-1.3461,352,-0.7078,32,-4.5465,543,-0.0020,2407,3.36575
ENSG00000113558,SKP1,767,0.49249,970,0.92431,953,0.88931,244,-1.5360,543,-0.1009,315,-0.9749
ENSG00000113575,PPP2CA,127,-1.1983,279,0.06720,445,0.90160,83,-2.0358,543,1.28829,315,0.27706
ENSG00000152377,SPOCK1,199,-2.2511,123,-2.9678,760,-0.1727,89,-3.6754,4325,4.03968,315,-1.5612
ENSG00000132563,REEP2,94,-1.5183,62,-2.1507,595,1.66618,55,-2.5429,543,1.46720,315,0.42847
ENSG00000113013,HSPA9,239,-0.3781,311,0.06120,419,0.58041,137,-1.4165,543,1.06355,315,0.08298
ENSG00000044115,CTNNA1,399,0.61649,448,0.82906,32,-3.3246,111,-1.6360,543,1.19979,315,0.20113
ENSG00000171604,CXXC5,436,0.65575,418,0.57750,195,-0.7030,95,-1.9997,543,1.06675,315,0.08577
ENSG00000185129,PURA,84,-1.6003,210,-0.1572,125,-0.9815,169,-0.5975,543,1.60146,315,0.54013
ENSG00000120306,CYSTM1,137,-0.8259,171,-0.4721,266,0.25861,83,-1.7764,543,1.62208,315,0.55711
ENSG00000131503,ANKHD1,102,-1.2199,123,-0.9415,57,-2.0973,199,-0.1976,543,1.70797,315,0.62743
ENSG00000131495,NDUFA2,300,0.20442,218,-0.3264,261,-0.0344,113,-1.5356,543,1.30183,315,0.28862
ENSG00000131507,NDFIP1,287,-0.7133,593,0.49497,1037,1.57969,171,-1.6993,543,0.33972,315,-0.5664
ENSG00000113578,FGF1,607,0.88416,125,-1.7068,196,-1.0148,397,0.15104,543,0.67604,315,-0.2605
ENSG00000113657,DPYSL3,627,1.22734,90,-1.9900,467,0.66524,95,-2.0907,543,0.94571,315,-0.0203
ENSG00000113712,CSNK1A1,261,-0.1977,429,0.66061,267,-0.1596,121,-1.5836,543,1.10435,315,0.11852
ENSG00000164587,RPS14,1995,0.80875,1559,0.36343,625,-1.1297,954,-0.5366,543,-1.3459,2199,0.99244
ENSG00000211445,GPX3,42,-3.2397,107,-1.8608,1383,2.96090,28,-4.0656,543,0.77440,315,-0.1723
ENSG00000197043,ANXA6,277,0.01765,102,-1.5613,579,1.37144,52,-2.7907,543,1.23876,315,0.23464
ENSG00000113140,SPARC,5239,2.49036,846,-0.9755,440,-1.9757,1047,-0.7389,543,-1.6582,1669,0.12846
ENSG00000177556,ATOX1,265,0.19947,225,-0.0723,134,-0.9145,83,-1.8338,543,1.55811,315,0.50427
ENSG00000155506,LARP1,371,-1.6693,175,-2.7912,799,-0.4725,212,-2.7274,543,-1.0843,5142,3.73684
ENSG00000055163,CYFIP2,228,-0.3508,287,0.02951,472,0.91467,64,-2.5231,543,1.18727,315,0.19034
ENSG00000113312,TTC1,120,-1.1390,245,0.00360,359,0.67263,64,-2.2885,543,1.47670,315,0.43642
ENSG00000164609,SLU7,222,-0.3377,309,0.21875,207,-0.4510,154,-1.0487,543,1.25719,315,0.25045
ENSG00000181163,NPM1,445,0.85910,200,-0.5155,121,-1.2989,146,-1.1543,543,1.24518,315,0.24016
ENSG00000120129,DUSP1,612,1.69431,59,-2.2514,54,-2.3849,81,-1.9548,543,1.43618,315,0.40243
ENSG00000170091,NSG2,122,-1.7019,372,0.06711,1059,2.13630,46,-3.3822,543,0.73240,315,-0.2099
ENSG00000145920,CPLX2,1,-7.3609,103,-1.2251,388,1.00176,100,-1.4254,543,1.68912,315,0.61206
ENSG00000175416,CLTB,167,-0.9747,205,-0.6520,693,1.52373,107,-1.8366,543,1.02929,315,0.05305
ENSG00000074317,SNCB,131,-1.1142,255,-0.0514,426,0.85334,85,-1.9676,543,1.32552,315,0.30880
ENSG00000127022,CANX,1447,0.79067,525,-0.9141,880,-0.0816,315,-1.8885,543,-0.8621,2441,1.86274
ENSG00000161011,SQSTM1,511,0.49452,750,1.21517,399,0.06731,84,-2.5766,543,0.60306,315,-0.3263
ENSG00000204628,RACK1,715,0.85403,621,0.59638,356,-0.3523,268,-0.9284,543,0.35695,315,-0.5506
ENSG00000137267,TUBB2A,146,-1.8324,643,0.55500,1483,2.31757,68,-3.1880,543,0.25836,315,-0.6413
ENSG00000137285,TUBB2B,836,-0.9275,925,-0.7682,745,-1.1087,381,-2.3362,543,-1.5940,6573,3.37043
ENSG00000172201,ID4,519,1.32817,58,-2.2839,129,-1.0687,97,-1.6900,543,1.42185,315,0.39037
ENSG00000112308,C6orf62,384,0.61930,166,-0.7815,107,-1.4688,184,-0.7181,543,1.27974,315,0.26975
ENSG00000204681,GABBR1,451,0.97580,154,-0.8503,92,-1.6507,136,-1.1936,543,1.34088,315,0.32187
ENSG00000206503,HLA-A,417,0.46530,465,0.66240,196,-0.7904,146,-1.4017,543,0.94915,315,-0.0173
ENSG00000204592,HLA-E,690,1.50022,72,-2.2592,85,-2.0150,224,-0.6072,543,1.01542,315,0.04090
ENSG00000196230,TUBB,514,-0.7473,821,0.01396,1484,1.07862,99,-3.4654,543,-0.6614,2137,1.84803
ENSG00000137312,FLOT1,156,-0.8964,271,-0.0088,442,0.85771,89,-1.9579,543,1.25742,315,0.25066
ENSG00000204580,DDR1,676,1.23461,567,0.89299,28,-3.7778,134,-1.6598,543,0.81054,315,-0.1401
ENSG00000204525,HLA-C,508,1.08701,112,-1.4471,151,-0.9802,157,-1.0537,543,1.21714,315,0.21607
ENSG00000234745,HLA-B,739,1.30648,167,-1.2373,171,-1.2007,298,-0.3759,543,0.71111,315,-0.2290
ENSG00000204389,HSPA1A,664,1.70165,211,-0.4032,29,-3.3822,62,-2.4921,543,1.27540,315,0.26605
ENSG00000204387,SNHG32,144,-0.7196,214,-0.0778,58,-2.1112,147,-0.7898,543,1.66538,315,0.59266
ENSG00000231500,RPS18,1970,1.51390,937,0.12147,258,-1.9162,1042,0.37229,543,-0.7717,315,-1.6128
ENSG00000272325,NUDT3,585,0.86049,273,-0.4519,147,-1.4215,326,-0.1903,543,0.72241,315,-0.2189
ENSG00000124614,RPS10,229,-0.3273,265,-0.0862,144,-1.0714,230,-0.3786,543,1.20275,315,0.20368
ENSG00000198755,RPL10A,616,0.65837,576,0.53679,164,-1.5019,371,-0.2538,543,0.43234,315,-0.4815
ENSG00000137409,MTCH1,472,-0.3361,1449,1.73960,903,0.78269,184,-1.9968,543,-0.1069,315,-0.9809
ENSG00000146122,DAAM2,377,0.57072,165,-0.8131,20,-3.9383,241,-0.2381,543,1.25981,315,0.25270
ENSG00000096384,HSP90AB1,1396,-0.6702,2269,0.12797,4414,1.36028,965,-1.4075,543,-2.1215,4177,1.24770
ENSG00000172348,RCAN2,45,-2.6999,460,1.03180,325,0.39567,60,-2.4757,543,1.36119,315,0.33910
ENSG00000170915,PAQR8,139,-1.5912,733,1.18455,288,-0.4580,324,-0.3183,543,0.61674,315,-0.3140
