Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000198843,SELENOT,209,0.02113,268,0.61948,79,-1.4833,183,-0.1911,280,0.51249,90,-1.2865,206,0.00478
ENSG00000152601,MBNL1,73,-0.2274,72,-0.3320,50,-0.8056,46,-0.9504,76,-0.1620,90,0.11267,206,1.58114
ENSG00000169860,P2RY1,3,-4.4548,119,1.04729,9,-3.2332,1,-5.5236,33,-1.3118,90,0.23863,206,1.73506
ENSG00000174953,DHX36,108,0.24084,78,-0.3762,95,0.03325,73,-0.3831,34,-1.5689,90,-0.0597,206,1.37495
ENSG00000163655,GMPS,82,0.34278,32,-1.3505,27,-1.4039,38,-0.8740,58,-0.2090,90,0.49668,206,2.06083
ENSG00000114850,SSR3,140,-0.0286,131,-0.1795,98,-0.5919,211,0.64954,145,0.03068,90,-0.7266,206,0.61378
ENSG00000174891,RSRC1,46,-1.8580,29,-2.8488,62,-1.4052,78,-1.0497,90,-0.8403,810,3.49585,206,0.49084
ENSG00000168827,GFM1,67,-0.0723,57,-0.3959,26,-1.5379,18,-2.0216,47,-0.6065,90,0.42195,206,1.96488
ENSG00000118855,MFSD1,40,-0.8407,61,-0.2472,18,-2.0058,26,-1.4674,54,-0.3727,90,0.44150,206,1.98984
ENSG00000186432,KPNA4,128,0.32552,117,0.24274,50,-1.1530,25,-2.1901,95,-0.1597,90,-0.2511,206,1.15122
ENSG00000163590,PPM1L,88,0.37578,36,-1.2499,33,-1.1753,30,-1.3320,75,0.10130,90,0.41249,206,1.95283
ENSG00000169255,B3GALNT1,195,0.83454,155,0.61863,28,-2.1916,16,-2.9689,69,-0.8623,90,-0.4428,206,0.93168
ENSG00000114209,PDCD10,41,-0.9548,64,-0.3123,12,-2.7089,50,-0.6268,80,0.11987,90,0.30316,206,1.81513
ENSG00000163536,SERPINI1,494,0.88371,386,0.64804,118,-1.4061,469,0.79491,98,-1.6927,90,-1.8144,206,-0.5539
ENSG00000173905,GOLIM4,10,-4.0803,7,-4.9444,56,-1.5956,72,-1.2181,208,0.45683,846,3.55084,206,0.44275
ENSG00000008952,SEC62,681,0.44353,503,-0.0761,740,0.58377,935,0.99479,527,0.01868,90,-2.6680,206,-1.4380
ENSG00000013297,CLDN11,20,-3.5139,14,-4.4461,191,-0.1368,1301,4.17621,24,-3.2463,90,-1.3031,206,-0.0130
ENSG00000013293,SLC7A14,211,0.66418,202,0.85129,56,-1.4220,68,-1.1508,38,-2.0198,90,-0.7142,206,0.62745
ENSG00000154310,TNIK,40,-0.7045,5,-3.9870,58,-0.1069,39,-0.7376,110,0.96881,90,0.61454,206,2.21517
ENSG00000144959,NCEH1,49,-0.5810,72,0.04439,22,-1.7605,39,-0.9110,11,-2.7478,90,0.40439,206,1.94254
ENSG00000177565,TBL1XR1,102,0.53395,24,-2.0273,41,-0.9177,49,-0.6560,106,0.59420,90,0.31859,206,1.83439
ENSG00000172667,ZMAT3,164,0.45883,120,-0.0714,112,-0.1720,97,-0.3985,89,-0.5316,90,-0.5117,206,0.85386
ENSG00000136522,MRPL47,92,0.16064,83,-0.0014,29,-1.6411,43,-1.0398,41,-1.1001,90,0.12140,206,1.59171
ENSG00000136521,NDUFB5,271,0.91523,156,-0.0210,83,-0.9943,84,-0.9844,215,0.51566,90,-0.8796,206,0.44526
ENSG00000114757,PEX5L,37,-2.1661,3,-5.8990,43,-1.9471,281,1.01566,10,-4.0693,801,3.43939,206,0.48053
ENSG00000114416,FXR1,140,-0.7169,142,-0.8760,59,-2.0114,174,-0.3765,167,-0.4458,815,2.47110,206,-0.1084
ENSG00000205981,DNAJC19,145,0.48189,125,0.30943,39,-1.5605,39,-1.5622,83,-0.4343,90,-0.3001,206,1.09466
ENSG00000242808,SOX2-OT,90,-1.6427,7,-5.5995,243,-0.1078,1573,4.02426,117,-1.2407,90,-1.6398,206,-0.3704
ENSG00000181449,SOX2,8,-3.7946,11,-3.8139,96,-0.1970,73,-0.6223,469,2.88291,90,-0.2963,206,1.09902
ENSG00000114796,KLHL24,15,-2.5718,58,-0.6729,70,-0.2245,95,0.26944,77,-0.0814,90,0.17915,206,1.66200
ENSG00000180834,MAP6D1,1,-5.5395,10,-3.3567,64,-0.2212,268,2.44035,1,-6.0061,90,0.33576,206,1.85590
ENSG00000175193,PARL,55,-0.1877,29,-1.4247,29,-1.1802,36,-0.8705,57,-0.1379,90,0.60777,206,2.20620
ENSG00000114770,ABCC5,148,0.92189,84,-0.0396,37,-1.2783,19,-2.2907,17,-2.4187,90,0.08416,206,1.54669
ENSG00000161203,AP2M1,964,1.02719,863,1.26541,278,-1.0037,249,-1.1738,366,-0.5774,90,-2.6855,206,-1.4560
ENSG00000161204,ABCF3,92,0.45299,59,-0.3513,23,-1.7004,7,-3.4643,34,-1.1184,90,0.41571,206,1.95693
ENSG00000163888,CAMK2N2,649,1.82061,319,0.72127,100,-1.3353,48,-2.4237,66,-1.9404,90,-1.4863,206,-0.2081
ENSG00000145194,ECE2,120,0.87493,62,-0.2691,17,-2.1615,12,-2.6859,7,-3.3221,90,0.38698,206,1.92045
ENSG00000175166,PSMD2,295,0.17917,431,1.24716,122,-1.2131,142,-0.9733,233,-0.2081,90,-1.6648,206,-0.3968
ENSG00000114867,EIF4G1,124,-0.1747,180,0.61365,68,-1.1159,89,-0.6991,129,-0.1190,90,-0.6814,206,0.66392
ENSG00000175182,FAM131A,55,-0.2178,54,-0.3147,22,-1.5869,19,-1.7929,12,-2.4697,90,0.58664,206,2.17828
ENSG00000177383,MAGEF1,134,0.84497,51,-0.9176,16,-2.4544,29,-1.5874,103,0.38542,90,0.16834,206,1.64880
ENSG00000156931,VPS8,44,-0.7913,57,-0.5095,40,-0.9581,75,0.02898,34,-1.1944,90,0.33418,206,1.85392
ENSG00000073803,MAP3K13,39,-0.8940,30,-1.5796,52,-0.4666,74,0.10136,75,0.12480,90,0.42600,206,1.97005
ENSG00000163904,SENP2,76,0.25231,30,-1.4426,27,-1.3708,43,-0.6415,51,-0.3793,90,0.54566,206,2.12450
ENSG00000136527,TRA2B,91,-0.0602,66,-0.7273,54,-0.8857,105,0.17112,107,0.20517,90,-0.0764,206,1.35524
ENSG00000090520,DNAJB11,53,-0.1705,28,-1.4101,33,-0.9080,46,-0.3897,21,-1.5904,90,0.69252,206,2.31956
ENSG00000156976,EIF4A2,1098,1.38998,694,0.81569,264,-0.9837,214,-1.3016,492,-0.0071,90,-2.5907,206,-1.3587
ENSG00000157005,SST,601,2.96701,32,-2.5101,16,-3.1541,165,0.33682,36,-1.9993,90,-0.6368,206,0.71356
ENSG00000152492,CCDC50,71,0.10440,17,-2.4029,42,-0.7331,36,-0.9638,104,0.73771,90,0.49604,206,2.05999
ENSG00000114279,FGF12,275,1.63832,78,-0.6597,91,-0.2764,23,-2.3214,58,-0.9929,90,-0.3024,206,1.09201
ENSG00000198836,OPA1,124,-0.1606,196,0.88012,84,-0.7655,80,-0.8491,56,-1.3878,90,-0.6580,206,0.68989
ENSG00000184203,PPP1R2,92,-0.1859,134,0.60806,41,-1.4200,29,-1.9537,67,-0.6664,90,-0.2144,206,1.19369
ENSG00000189058,APOD,57,-2.3658,37,-3.3892,331,0.32702,1356,3.31485,292,0.11695,90,-1.7029,206,-0.4368
ENSG00000061938,TNK2,57,-0.5265,53,-0.8111,83,0.06370,56,-0.5722,69,-0.2458,90,0.18918,206,1.67427
ENSG00000072274,TFRC,21,-2.4531,177,1.26003,34,-1.7632,3,-5.1777,86,-0.3582,90,-0.2893,206,1.10713
ENSG00000161217,PCYT1A,19,-2.0062,53,-0.6401,49,-0.6394,44,-0.7852,90,0.33595,90,0.33935,206,1.86041
ENSG00000213123,TCTEX1D2,83,0.30211,33,-1.3726,13,-2.4890,0,-8.0178,130,1.07174,90,0.43226,206,1.97803
ENSG00000163961,RNF168,44,-0.6011,43,-0.8101,33,-1.0428,30,-1.1936,49,-0.4385,90,0.55048,206,2.13080
ENSG00000163964,PIGX,115,0.45459,63,-0.6561,60,-0.5847,61,-0.5614,62,-0.5234,90,0.05574,206,1.51250
ENSG00000180370,PAK2,66,-0.3409,45,-1.1601,42,-1.0521,109,0.46658,92,0.17523,90,0.14689,206,1.62266
ENSG00000119231,SENP5,85,0.35077,45,-0.8409,36,-1.0105,49,-0.5311,15,-2.2518,90,0.45489,206,2.00700
ENSG00000114503,NCBP2,66,-0.3259,67,-0.3965,49,-0.7979,45,-0.9338,75,-0.1247,90,0.15997,206,1.63859
ENSG00000270170,NCBP2AS2,61,-0.1766,63,-0.1733,33,-1.1129,15,-2.2873,19,-1.9299,90,0.45903,206,2.01232
ENSG00000075711,DLG1,23,-2.2398,72,-0.6927,88,-0.2490,229,1.39400,69,-0.6324,90,-0.2079,206,1.20121
ENSG00000122068,FYTTD1,56,-0.7190,84,-0.0922,43,-1.1297,32,-1.5439,113,0.40602,90,0.03424,206,1.48673
ENSG00000182899,RPL35A,507,-0.0413,385,-0.6085,449,-0.2376,682,0.44818,1592,2.04147,90,-2.6665,206,-1.4365
ENSG00000169020,ATP5ME,907,0.39297,858,0.41529,608,-0.2593,1114,0.74478,932,0.44007,90,-3.1312,206,-1.9115
ENSG00000168993,CPLX1,186,1.41220,46,-1.1352,71,-0.2337,20,-2.1087,31,-1.5188,90,0.14435,206,1.61957
ENSG00000178950,GAK,43,-2.0804,77,-1.4498,40,-2.1706,51,-1.8207,82,-1.1000,844,3.36263,206,0.35434
ENSG00000159692,CTBP1,227,-0.0013,183,-0.4476,84,-1.5343,89,-1.4479,107,-1.1790,783,2.30766,206,-0.1549
ENSG00000090316,MAEA,208,0.87316,148,0.40772,39,-1.7549,79,-0.6966,46,-1.5404,90,-0.5028,206,0.86386
ENSG00000163950,SLBP,88,0.10192,86,0.06858,22,-2.0203,30,-1.5595,53,-0.7042,90,0.13203,206,1.60460
ENSG00000168936,TMEM129,56,-0.3547,54,-0.5211,12,-2.6653,43,-0.7498,61,-0.2302,90,0.40893,206,1.94830
ENSG00000068078,FGFR3,17,-2.8958,25,-2.7040,222,1.05973,88,-0.4809,373,2.08853,90,-0.4459,206,0.92821
ENSG00000109685,NSD2,60,-0.0639,40,-0.8710,25,-1.4121,4,-4.0097,58,-0.1320,90,0.60037,206,2.19641
ENSG00000243449,C4orf48,449,-0.7044,687,-0.0400,375,-0.9788,975,0.55046,724,0.05547,1508,1.33217,206,-1.8806
ENSG00000185818,NAT8L,284,0.67935,173,-0.1829,222,0.26385,125,-0.6516,253,0.48284,90,-1.1562,206,0.14473
ENSG00000123933,MXD4,83,-0.0738,94,0.17332,43,-1.0746,25,-1.9223,51,-0.8197,90,0.06158,206,1.51952
ENSG00000063978,RNF4,69,0.15315,41,-0.8162,16,-2.0534,14,-2.2402,43,-0.5860,90,0.60482,206,2.20230
ENSG00000087274,ADD1,189,-0.2191,207,-0.1052,150,-0.5868,134,-0.7671,167,-0.4183,488,1.40950,206,-0.0816
ENSG00000197386,HTT,84,0.33177,47,-0.7490,40,-0.8296,39,-0.8795,16,-2.1885,90,0.44812,206,1.99832
ENSG00000163956,LRPAP1,276,0.90066,177,0.19344,46,-1.9381,105,-0.6839,204,0.37885,90,-0.9215,206,0.39933
ENSG00000168824,NSG1,986,1.21521,696,0.86455,144,-1.8699,49,-3.4542,126,-2.0787,781,0.79513,206,-1.3356
ENSG00000072832,CRMP1,266,0.55221,319,1.33959,63,-1.7074,32,-2.6888,98,-1.0344,90,-1.1684,206,0.13157
ENSG00000152969,JAKMIP1,47,-0.5015,55,-0.3246,16,-2.1113,16,-2.0685,38,-0.8069,90,0.55479,206,2.13644
ENSG00000109501,WFS1,65,-0.9825,128,0.11745,53,-1.2879,49,-1.4051,243,1.19920,90,-0.4697,206,0.90125
ENSG00000074211,PPP2R2C,160,0.37209,132,0.07930,85,-0.6439,145,0.20509,65,-1.0453,90,-0.5532,206,0.80714
ENSG00000179010,MRFAP1,532,0.51177,464,0.38913,347,-0.1913,428,0.14691,522,0.47829,90,-2.2441,206,-1.0013
ENSG00000170846,AC093323.1,57,-0.3525,56,-0.4723,25,-1.6010,26,-1.5132,65,-0.1440,90,0.39085,206,1.92536
ENSG00000178988,MRFAP1L1,118,0.26577,75,-0.5806,55,-0.9473,112,0.19294,93,-0.1105,90,-0.1674,206,1.24840
ENSG00000170871,KIAA0232,133,0.46617,80,-0.4710,52,-1.0221,133,0.46475,50,-1.0928,90,-0.1769,206,1.23731
ENSG00000132405,TBC1D14,59,-0.1911,34,-1.2878,28,-1.3524,38,-0.8572,76,0.22003,90,0.49786,206,2.06236
ENSG00000109519,GRPEL1,67,-0.1278,67,-0.1829,32,-1.2496,5,-3.9889,55,-0.4530,90,0.34458,206,1.86698
ENSG00000163995,ABLIM2,40,-0.7270,61,-0.0996,26,-1.3668,1,-5.6942,28,-1.2737,90,0.56823,206,2.15406
ENSG00000071127,WDR1,190,0.35689,195,0.55833,52,-1.6687,61,-1.4160,194,0.38611,90,-0.8367,206,0.49235
ENSG00000038219,BOD1L1,183,0.73779,80,-0.7590,161,0.52033,124,0.08982,53,-1.2286,90,-0.4280,206,0.94854
ENSG00000137449,CPEB2,26,-1.4978,59,-0.3193,33,-1.1504,59,-0.2335,26,-1.4728,90,0.44909,206,1.99957
ENSG00000118564,FBXL5,135,0.35570,108,-0.0124,57,-0.9997,82,-0.4410,83,-0.4284,90,-0.3017,206,1.09279
ENSG00000237765,FAM200B,94,0.16520,47,-1.1271,54,-0.7263,89,0.06817,90,0.10126,90,0.09240,206,1.55663
ENSG00000151552,QDPR,481,-0.1942,699,0.58622,476,-0.2130,1278,1.50014,261,-1.1485,90,-2.7296,206,-1.5013
ENSG00000002549,LAP3,9,-3.1376,41,-1.0747,39,-0.9603,62,-0.2277,114,0.78461,90,0.38142,206,1.91342
ENSG00000185774,KCNIP4,185,0.33362,243,1.21951,49,-1.7186,8,-4.3973,87,-0.8537,90,-0.8095,206,0.52221
ENSG00000109606,DHX15,83,-0.2496,101,0.09063,17,-2.6420,69,-0.5415,105,0.12333,90,-0.1206,206,1.30321
ENSG00000168214,RBPJ,132,-0.5293,43,-2.5378,108,-0.8399,215,0.25471,99,-0.9698,767,2.77787,206,0.18451
ENSG00000169851,PCDH7,178,1.50111,26,-1.8999,72,-0.0787,28,-1.5089,24,-1.7371,90,0.29305,206,1.80252
ENSG00000109790,KLHL5,17,-2.0289,40,-0.9690,35,-0.9786,46,-0.5573,75,0.21627,90,0.52876,206,2.10246
ENSG00000035928,RFC1,82,0.11642,30,-1.6978,69,-0.1609,73,-0.0643,75,-0.0245,90,0.26962,206,1.77340
ENSG00000163682,RPL9,788,0.15412,489,-0.7624,625,-0.2199,958,0.47896,1596,1.39359,811,0.20161,206,-1.9168
ENSG00000163683,SMIM14,124,0.14623,121,0.13044,99,-0.2174,75,-0.6500,66,-0.8582,90,-0.3723,206,1.01197
ENSG00000078140,UBE2K,183,0.74079,128,0.19502,44,-1.5254,75,-0.7103,74,-0.7328,90,-0.4207,206,0.95676
ENSG00000121892,PDS5A,48,-0.6324,45,-0.9266,20,-1.9400,104,0.60392,46,-0.7125,90,0.36273,206,1.88982
ENSG00000163697,APBB2,42,-0.9600,40,-1.2726,51,-0.6566,161,1.24030,32,-1.3795,90,0.23274,206,1.72779
ENSG00000154277,UCHL1,3693,0.18396,7000,2.27119,783,-2.2062,854,-2.0776,1142,-1.6441,2021,-0.7756,206,-4.1553
ENSG00000064042,LIMCH1,83,-0.9296,76,-1.2869,181,0.30268,354,1.49868,210,0.55022,90,-0.8077,206,0.52423
ENSG00000109132,PHOX2B,2,-5.0792,138,1.38774,2,-4.9382,0,-8.1942,13,-2.6938,90,0.17372,206,1.65537
ENSG00000245870,LINC00682,10,-3.3254,193,1.91082,0,-8.7352,0,-8.5246,0,-8.7709,90,-0.1440,206,1.27580
ENSG00000109133,TMEM33,86,-0.1398,73,-0.5148,78,-0.2932,104,0.16570,62,-0.6654,90,-0.0671,206,1.36617
ENSG00000014824,SLC30A9,144,0.30645,108,-0.2097,73,-0.7685,84,-0.5642,153,0.40656,90,-0.4481,206,0.92572
ENSG00000124406,ATP8A1,195,0.58405,150,0.19906,57,-1.3451,182,0.47398,52,-1.5064,90,-0.6623,206,0.68517
ENSG00000163285,GABRG1,84,-0.1483,6,-4.3635,57,-0.7678,58,-0.7181,316,2.29175,90,-0.0399,206,1.39835
ENSG00000260918,AC107398.3,168,1.05572,75,-0.3861,54,-0.8180,40,-1.2734,31,-1.6415,90,-0.0089,206,1.43520
ENSG00000145248,SLC10A4,54,-2.4819,683,3.20852,24,-3.6535,19,-3.9547,47,-2.6963,90,-1.7312,206,-0.4666
ENSG00000075539,FRYL,16,-2.1440,13,-2.7473,66,0.00201,160,1.56945,12,-2.5666,90,0.52402,206,2.09628
ENSG00000109180,OCIAD1,533,1.11855,368,0.66772,108,-1.4582,203,-0.4924,249,-0.1746,90,-1.7337,206,-0.4693
ENSG00000145247,OCIAD2,80,0.35090,33,-1.2973,7,-3.2124,41,-0.7041,59,-0.1491,90,0.54735,206,2.12670
ENSG00000109184,DCUN1D4,99,-0.0727,125,0.41983,40,-1.4524,45,-1.2852,77,-0.4648,90,-0.2251,206,1.18123
ENSG00000163069,SGCB,54,-1.8863,63,-1.9691,29,-2.7819,151,-0.3267,154,-0.3027,887,3.17330,206,0.17359
ENSG00000109189,USP46,64,-0.2473,35,-1.4176,75,0.01925,60,-0.3542,70,-0.0916,90,0.30870,206,1.82203
ENSG00000134851,TMEM165,37,-1.4426,53,-1.1364,51,-0.9786,263,1.82039,50,-1.0065,90,-0.0859,206,1.34404
ENSG00000090989,EXOC1,86,-1.1218,109,-0.9519,40,-2.2787,51,-1.9053,35,-2.4669,847,3.17966,206,0.25360
ENSG00000128050,PAICS,74,-0.3570,94,0.03959,45,-1.1171,49,-0.9842,83,-0.1581,90,-0.0366,206,1.40226
ENSG00000174780,SRP72,229,0.75566,181,0.49606,102,-0.5647,81,-0.9113,60,-1.3801,90,-0.7584,206,0.57859
ENSG00000171476,HOPX,59,-0.2683,24,-1.9122,82,0.25852,32,-1.2164,89,0.38128,90,0.40827,206,1.94746
ENSG00000047315,POLR2B,87,0.02075,82,-0.0912,42,-1.1199,28,-1.6992,71,-0.2925,90,0.08190,206,1.54397
ENSG00000163453,IGFBP7,30,-2.1033,31,-2.3810,104,-0.2029,60,-1.0623,480,2.71471,90,-0.4301,206,0.94615
ENSG00000150471,ADGRL3,59,-0.5208,60,-0.6544,63,-0.4406,76,-0.1379,70,-0.2603,90,0.14040,206,1.61477
ENSG00000145242,EPHA5,66,-0.1572,80,0.20589,24,-1.7076,7,-3.4485,21,-1.8941,90,0.35413,206,1.87899
ENSG00000033178,UBA6,13,-2.5218,53,-0.4793,21,-1.7864,76,0.20591,40,-0.8036,90,0.47670,206,2.03503
ENSG00000083896,YTHDC1,55,-0.6303,20,-2.4720,111,0.49599,115,0.56557,100,0.32504,90,0.15399,206,1.63130
ENSG00000018189,RUFY3,407,0.37453,519,1.19534,118,-1.5596,378,0.25428,158,-1.1190,90,-1.9657,206,-0.7121
ENSG00000132463,GRSF1,258,0.75289,211,0.57412,62,-1.5189,64,-1.4597,169,0.03874,90,-0.9461,206,0.37257
ENSG00000080493,SLC4A4,1,-5.1359,12,-2.6382,81,0.61146,21,-1.5059,70,0.35381,90,0.78347,206,2.44385
ENSG00000132466,ANKRD17,149,0.50229,101,-0.1783,127,0.23077,82,-0.4778,34,-1.8166,90,-0.3228,206,1.06862
ENSG00000169116,PARM1,164,0.50633,197,1.25581,12,-3.3940,0,-8.8137,21,-2.6252,90,-0.4636,206,0.90814
ENSG00000163743,RCHY1,38,-1.0358,72,-0.0652,24,-1.7097,52,-0.5542,40,-0.9567,90,0.31944,206,1.83546
ENSG00000138757,G3BP2,608,1.20366,466,1.08112,140,-1.1960,127,-1.3447,148,-1.1175,90,-1.8614,206,-0.6032
ENSG00000138768,USO1,75,-0.1719,78,-0.1484,38,-1.2420,54,-0.7060,58,-0.5887,90,0.11217,206,1.58053
ENSG00000138760,SCARB2,299,0.58413,180,-0.3179,104,-1.0944,462,1.36916,189,-0.1744,90,-1.3188,206,-0.0298
ENSG00000138758,SEPTIN11,71,-0.3728,78,-0.3121,74,-0.3244,55,-0.7723,83,-0.1400,90,-0.0049,206,1.43999
ENSG00000118816,CCNI,257,-0.1354,197,-0.7027,416,0.66219,500,0.98781,456,0.82205,90,-1.7464,206,-0.4826
ENSG00000169288,MRPL1,125,0.75344,54,-0.7770,39,-1.1036,51,-0.7169,45,-0.8831,90,0.19340,206,1.67944
ENSG00000138668,HNRNPD,150,-0.4590,101,-1.3019,64,-1.7481,75,-1.5132,166,-0.3038,838,2.79098,206,0.04784
ENSG00000152795,HNRNPDL,278,0.48731,150,-0.6496,219,0.09023,338,0.82412,282,0.51051,90,-1.2938,206,-0.0030
ENSG00000145293,ENOPH1,118,-0.1482,129,0.00308,107,-0.2965,182,0.56567,71,-0.9335,90,-0.5719,206,0.78619
ENSG00000249242,TMEM150C,18,-2.0372,82,0.36828,20,-1.9212,24,-1.6450,24,-1.6189,90,0.41235,206,1.95266
ENSG00000145284,SCD5,465,-0.2141,339,-0.8832,369,-0.5785,722,0.51029,498,-0.1033,1498,1.86965,206,-1.4661
ENSG00000138674,SEC31A,103,0.19482,87,-0.1058,36,-1.4438,56,-0.7814,71,-0.4101,90,-0.0233,206,1.41799
ENSG00000138663,COPS4,195,0.24655,269,1.19256,55,-1.7266,38,-2.2658,120,-0.5330,90,-0.9765,206,0.33942
ENSG00000163319,MRPS18C,87,-0.2233,101,0.02694,42,-1.3395,92,-0.1400,80,-0.3607,90,-0.1723,206,1.24274
ENSG00000163625,WDFY3,87,-0.0585,36,-1.6693,67,-0.4613,138,0.71406,112,0.36059,90,0.00074,206,1.44672
ENSG00000109339,MAPK10,262,0.86209,151,-0.0814,109,-0.5797,135,-0.2380,156,-0.0044,90,-0.8717,206,0.45387
ENSG00000170502,NUDT9,47,-0.4995,47,-0.6336,30,-1.1776,36,-0.9215,32,-1.0982,90,0.54066,206,2.11797
ENSG00000152583,SPARCL1,195,-1.2244,100,-2.5544,844,1.17178,466,0.14308,1738,2.72419,90,-2.3734,206,-1.1349
ENSG00000118785,SPP1,107,-2.3679,86,-3.0536,407,-0.3459,3233,4.29446,247,-1.1227,90,-2.6231,206,-1.3920
ENSG00000163644,PPM1K,163,0.29228,146,0.15980,121,-0.1917,88,-0.6838,117,-0.2367,90,-0.6522,206,0.69639
ENSG00000145337,PYURF,120,0.08734,91,-0.4570,65,-0.8793,116,0.03335,151,0.47757,90,-0.3663,206,1.01879
ENSG00000177432,NAP1L5,621,1.04465,570,1.37885,143,-1.3258,74,-2.3049,179,-0.9852,90,-2.0213,206,-0.7700
ENSG00000145335,SNCA,156,-0.4808,403,1.79689,55,-2.0690,158,-0.4681,29,-2.9973,90,-1.3276,206,-0.0392
ENSG00000163110,PDLIM5,3,-4.4011,10,-3.2709,62,-0.1551,16,-2.1834,204,1.99916,90,0.46636,206,2.02173
ENSG00000138698,RAP1GDS1,237,-0.5144,447,0.73644,99,-1.8498,191,-0.8528,95,-1.9077,781,1.52518,206,-0.7316
ENSG00000168785,TSPAN5,32,-1.4168,60,-0.5787,54,-0.5998,104,0.44924,49,-0.7596,90,0.20448,206,1.69303
ENSG00000151247,EIF4E,146,0.58899,84,-0.4148,77,-0.4553,74,-0.5157,77,-0.4455,90,-0.2076,206,1.20161
ENSG00000197894,ADH5,97,-0.3319,123,0.07788,40,-1.6758,115,-0.0531,153,0.40911,90,-0.4431,206,0.93139
ENSG00000109270,LAMTOR3,93,0.18509,78,-0.1283,36,-1.2942,18,-2.2822,69,-0.2944,90,0.13100,206,1.60335
ENSG00000164031,DNAJB14,120,-0.0224,138,0.26886,67,-0.9290,90,-0.4860,111,-0.1560,90,-0.4813,206,0.88808
ENSG00000164032,H2AFZ,205,0.62690,149,0.12926,44,-1.7680,123,-0.2134,148,0.08800,90,-0.7008,206,0.64238
ENSG00000138814,PPP3CA,316,1.06287,176,0.08477,157,-0.1178,96,-0.8871,130,-0.4233,90,-0.9901,206,0.32456
ENSG00000109332,UBE2D3,180,-0.0062,209,0.32146,127,-0.5586,173,-0.0768,226,0.36221,90,-1.0909,206,0.21528
ENSG00000145354,CISD2,166,0.66153,134,0.41998,53,-1.1688,42,-1.5113,44,-1.4356,90,-0.3405,206,1.04825
ENSG00000164039,BDH2,26,-1.5144,6,-3.8491,37,-0.9840,83,0.29420,159,1.46063,90,0.43918,206,1.98687
ENSG00000168772,CXXC4,82,0.29028,45,-0.8248,48,-0.5570,11,-2.7500,45,-0.6674,90,0.44457,206,1.99377
ENSG00000138777,PPA2,25,-2.7961,45,-2.2356,24,-2.8487,65,-1.3690,96,-0.7843,871,3.64830,206,0.43982
ENSG00000164022,AIMP1,33,-1.0938,42,-0.9054,40,-0.7871,57,-0.2468,48,-0.5223,90,0.49112,206,2.05364
ENSG00000138801,PAPSS1,97,-0.1081,65,-0.9041,22,-2.3507,241,1.48088,78,-0.4414,90,-0.2206,206,1.18650
ENSG00000138796,HADH,48,-0.5442,46,-0.7711,18,-1.9742,30,-1.2634,77,0.22469,90,0.47587,206,2.03396
ENSG00000109475,RPL34,864,-0.2214,623,-0.9167,1247,0.37759,1687,0.89814,2962,1.99015,90,-3.6096,206,-2.3975
ENSG00000164089,ETNPPL,38,-1.3628,15,-3.0807,79,-0.2303,63,-0.5763,299,2.19149,90,-0.0195,206,1.42254
ENSG00000123739,PLA2G12A,107,0.46583,49,-0.9943,40,-1.1045,100,0.34376,40,-1.1145,90,0.17223,206,1.65354
ENSG00000174720,LARP7,45,-1.1900,39,-1.7012,83,-0.2549,156,0.79121,179,1.03471,90,-0.1235,206,1.29978
ENSG00000145362,ANK2,695,0.17113,951,1.03418,378,-0.7991,322,-1.0419,334,-0.9876,848,0.50271,206,-1.7147
ENSG00000145349,CAMK2D,189,1.16553,82,-0.3270,24,-2.0928,18,-2.4890,88,-0.1320,90,-0.0993,206,1.32825
ENSG00000174607,UGT8,7,-4.3887,9,-4.4619,81,-0.9539,921,4.12216,6,-4.6800,90,-0.7924,206,0.54107
ENSG00000269893,SNHG8,111,-0.4197,161,0.25622,86,-0.8103,105,-0.4971,212,0.64807,90,-0.7390,206,0.59999
ENSG00000164096,C4orf3,158,-0.0718,142,-0.3112,154,-0.1099,310,1.07330,141,-0.2526,90,-0.9518,206,0.36635
ENSG00000164111,ANXA5,17,-2.8775,64,-1.1272,78,-0.6000,252,1.37107,195,0.89680,90,-0.3815,206,1.00139
ENSG00000138688,KIAA1109,145,0.37298,93,-0.4577,101,-0.2189,157,0.50506,65,-0.9122,90,-0.4029,206,0.97708
ENSG00000164070,HSPA4L,321,1.20283,217,0.72547,88,-0.9301,44,-1.9639,35,-2.2965,90,-0.8980,206,0.42503
ENSG00000164040,PGRMC2,156,0.56614,110,-0.0136,37,-1.6714,58,-1.0176,120,0.13095,90,-0.3350,206,1.05465
ENSG00000138650,PCDH10,179,0.98740,89,-0.2333,39,-1.4393,38,-1.4751,78,-0.3987,90,-0.1666,206,1.24936
ENSG00000151012,SLC7A11,26,-1.4895,1,-5.8002,45,-0.6495,46,-0.5964,190,1.85568,90,0.47640,206,2.03465
ENSG00000109390,NDUFC1,353,0.13153,246,-0.5681,80,-2.1436,214,-0.6652,483,0.65607,856,1.72070,206,-0.7218
