Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000129055,ANAPC13,94,-0.0672,21,-2.2941,95,-0.0532,80,-0.3276,54,-1.0165,335,2.28908,52,-0.9935
ENSG00000158186,MRAS,10,-3.5481,156,0.58836,74,-0.6768,108,-0.0220,113,0.05385,335,2.04125,1,-6.3545
ENSG00000051382,PIK3CB,10,-3.7007,264,1.34682,109,-0.1955,46,-1.4856,35,-2.0467,335,1.81786,149,0.33574
ENSG00000114120,SLC25A36,10,-3.2116,11,-3.0934,157,1.23298,42,-1.1328,34,-1.5881,335,2.58074,1,-6.0206
ENSG00000114125,RNF7,10,-3.4520,151,0.64868,116,0.23221,126,0.33297,27,-2.1626,335,2.18400,14,-3.0079
ENSG00000069849,ATP1B3,10,-3.7283,250,1.20619,174,0.66687,67,-0.9596,51,-1.4798,335,1.77828,1,-6.5342
ENSG00000163714,U2SURP,10,-3.6210,36,-1.7950,47,-1.5127,131,0.21019,60,-1.1045,335,1.93302,309,1.75996
ENSG00000163754,GYG1,15,-2.9051,160,0.76468,131,0.50566,55,-0.9658,41,-1.5119,335,2.21340,1,-6.2435
ENSG00000082996,RNF13,10,-3.6145,18,-2.7829,94,-0.3563,231,1.20894,60,-1.1085,335,1.94143,128,0.17994
ENSG00000070087,PFN2,10,-4.7406,488,1.15200,308,0.40646,204,-0.3164,150,-0.8861,335,0.49041,289,0.24204
ENSG00000120742,SERP1,10,-3.8925,84,-0.7956,55,-1.5664,111,-0.3502,65,-1.3011,335,1.55128,469,2.26415
ENSG00000198843,SELENOT,10,-4.5713,312,0.56778,273,0.39641,217,-0.0351,57,-2.2215,335,0.69151,461,1.26282
ENSG00000152601,MBNL1,805,2.85257,132,-0.5584,141,-0.5209,95,-1.0633,22,-3.4036,335,0.97837,1,-7.1368
ENSG00000174953,DHX36,10,-3.3405,31,-1.7204,132,0.65343,131,0.53277,40,-1.4479,335,2.36378,1,-6.1495
ENSG00000114850,SSR3,559,2.34292,0,-7.9473,108,-0.6951,205,0.40929,61,-1.6199,335,1.28081,1,-6.8994
ENSG00000174891,RSRC1,10,-3.1991,98,0.21437,65,-0.5055,92,0.10094,54,-0.8002,335,2.60096,1,-6.0092
ENSG00000186432,KPNA4,10,-3.4554,12,-3.2003,160,0.88331,124,0.30438,62,-0.8901,335,2.17788,1,-6.2658
ENSG00000169255,B3GALNT1,10,-3.5614,224,1.21474,105,-0.0980,32,-1.8978,20,-2.7288,335,2.02140,143,0.42296
ENSG00000163536,SERPINI1,10,-4.5704,623,1.86108,327,0.77406,205,-0.1195,57,-2.2261,335,0.69366,50,-2.2657
ENSG00000173905,GOLIM4,10,-3.9916,0,-7.8429,12,-3.8996,217,0.63151,72,-1.2453,335,1.41843,606,2.72591
ENSG00000008952,SEC62,10,-6.2169,617,-0.1838,717,0.06723,847,0.33285,791,0.25359,335,-1.1338,1400,1.21416
ENSG00000013297,CLDN11,10,-3.9511,47,-1.7302,30,-2.5373,646,2.97832,100,-0.6529,335,1.47293,1,-6.7552
ENSG00000013293,SLC7A14,10,-3.7932,279,1.32894,217,1.05018,29,-2.2815,39,-1.9943,335,1.68783,1,-6.5986
ENSG00000177565,TBL1XR1,10,-3.5487,190,0.93775,107,-0.0420,117,0.11521,58,-1.0865,335,2.04081,1,-6.3459
ENSG00000172667,ZMAT3,10,-3.7594,135,0.10108,199,0.90874,62,-1.1080,99,-0.4441,335,1.73487,1,-6.5646
ENSG00000136521,NDUFB5,10,-3.6843,97,-0.3432,93,-0.4640,172,0.60037,57,-1.2757,335,1.84090,168,0.55257
ENSG00000114757,PEX5L,10,-3.2061,125,0.60990,10,-3.4079,191,1.37046,48,-1.0011,335,2.58824,1,-6.0178
ENSG00000114416,FXR1,10,-4.2097,112,-0.6861,234,0.59055,158,-0.1372,59,-1.7764,335,1.13592,351,1.22273
ENSG00000205981,DNAJC19,10,-3.3606,228,1.51341,91,-0.0915,58,-0.7945,25,-2.2032,335,2.33134,1,-6.1698
ENSG00000242808,SOX2-OT,10,-4.2779,38,-2.3675,7,-4.9264,855,3.13980,183,0.02350,335,1.04985,9,-4.4220
ENSG00000181449,SOX2,10,-5.2841,0,-9.1286,24,-4.2105,150,-1.3760,127,-1.7586,335,-0.1264,2466,4.62235
ENSG00000161203,AP2M1,1712,1.77632,1600,1.63966,675,0.11823,285,-1.2498,185,-2.0387,335,-1.0010,53,-3.7146
ENSG00000163888,CAMK2N2,196,-0.2049,837,2.51844,226,0.02874,10,-4.6315,86,-1.5995,335,0.68397,1,-7.3791
ENSG00000175166,PSMD2,649,1.28768,440,0.59256,349,0.23302,142,-1.2054,112,-1.7008,335,0.13766,286,-0.1208
ENSG00000114867,EIF4G1,10,-3.6364,151,0.43583,155,0.56105,106,-0.1499,66,-0.9772,335,1.90897,1,-6.4431
ENSG00000073803,MAP3K13,110,0.07716,0,-7.3428,27,-2.2077,132,0.38206,53,-1.1535,335,2.13275,205,1.14436
ENSG00000136527,TRA2B,29,-2.1686,50,-1.3849,59,-1.2406,79,-0.6998,63,-1.1470,335,1.80068,365,1.98029
ENSG00000156976,EIF4A2,10,-5.8390,1692,2.12445,787,0.77599,402,-0.4469,182,-1.7964,335,-0.7322,415,-0.3996
ENSG00000114279,FGF12,231,0.80899,393,1.81149,92,-0.7741,43,-1.8365,49,-1.7797,335,1.49427,1,-6.7393
ENSG00000198836,OPA1,10,-3.8747,120,-0.2140,258,1.32423,48,-1.6151,45,-1.8460,335,1.57454,115,-0.2841
ENSG00000184203,PPP1R2,10,-3.6105,130,0.20762,108,-0.1079,65,-0.8789,17,-3.0202,335,1.94819,238,1.26581
ENSG00000189058,APOD,10,-5.0943,339,0.10627,45,-3.1361,1550,3.23642,268,-0.3061,335,0.08596,1,-7.7955
ENSG00000061938,TNK2,85,-0.1666,85,-0.1679,71,-0.5126,50,-0.9798,75,-0.4028,335,2.37735,1,-6.1421
ENSG00000072274,TFRC,10,-3.7152,69,-0.8969,149,0.37103,35,-1.9069,29,-2.3582,335,1.79674,299,1.56525
ENSG00000180370,PAK2,10,-3.4620,0,-7.3190,56,-1.0429,146,0.57318,55,-1.0938,335,2.17021,215,1.26736
ENSG00000075711,DLG1,90,-0.0477,58,-0.7427,21,-2.3753,171,1.03849,69,-0.5313,335,2.41057,1,-6.1212
ENSG00000122068,FYTTD1,10,-3.5320,189,0.94269,66,-0.8654,62,-0.8799,34,-1.9190,335,2.06518,178,0.83885
ENSG00000182899,RPL35A,10,-5.5007,87,-2.4026,290,-0.6585,998,1.51359,365,-0.2613,335,-0.3661,1051,1.61564
ENSG00000169020,ATP5ME,98,-2.5385,615,0.27082,495,-0.0934,906,0.93715,351,-0.7002,335,-0.6990,1044,1.19491
ENSG00000159692,CTBP1,10,-4.3628,321,0.86942,307,0.94803,50,-2.0654,84,-1.4016,335,0.94485,228,0.28498
ENSG00000090316,MAEA,10,-3.7670,228,0.98687,153,0.35773,14,-3.3182,38,-1.9932,335,1.72392,175,0.52868
ENSG00000163950,SLBP,10,-3.4687,261,1.63163,108,0.06986,56,-0.9504,23,-2.4625,335,2.16019,9,-3.5644
ENSG00000068078,FGFR3,10,-4.6097,98,-1.3160,55,-2.3252,150,-0.6590,241,0.11070,335,0.64605,862,2.53691
ENSG00000243449,C4orf48,40,-3.6204,849,1.07531,491,0.15335,681,0.68528,217,-1.2586,335,-0.4766,748,0.84982
ENSG00000185818,NAT8L,3897,3.66737,390,-0.9301,202,-2.0709,151,-2.3526,233,-1.8491,335,-1.1634,704,-0.0027
ENSG00000123933,MXD4,10,-3.2811,135,0.65260,66,-0.5758,101,0.16934,53,-0.9447,335,2.46236,1,-6.0903
ENSG00000087274,ADD1,376,0.68915,194,-0.3938,257,0.05879,199,-0.3550,134,-1.0720,335,0.49304,354,0.58367
ENSG00000163956,LRPAP1,10,-3.9575,333,1.44867,122,-0.3183,106,-0.4943,67,-1.3158,335,1.46390,144,-0.0113
ENSG00000168824,NSG1,10,-5.0557,1301,2.80406,456,0.76815,69,-2.2845,79,-2.2397,335,0.12877,1,-7.8551
ENSG00000072832,CRMP1,10,-4.0838,436,1.81662,261,1.01214,44,-1.9674,38,-2.3149,335,1.29766,1,-6.8871
ENSG00000109501,WFS1,1498,2.76325,23,-4.1038,184,-1.1662,59,-2.7408,51,-3.1287,335,-0.1251,874,1.55016
ENSG00000074211,PPP2R2C,10,-3.7405,164,0.44629,157,0.43484,160,0.40414,71,-0.9881,335,1.75976,1,-6.5331
ENSG00000179010,MRFAP1,10,-5.5341,736,0.90489,584,0.59132,521,0.31250,251,-0.9396,335,-0.4020,607,0.56733
ENSG00000178988,MRFAP1L1,10,-3.7908,160,0.34706,85,-0.7277,142,0.15456,59,-1.3332,335,1.69141,227,0.95572
ENSG00000170871,KIAA0232,345,1.15711,245,0.55609,109,-0.8313,75,-1.3223,32,-2.7567,335,1.10570,298,0.89165
ENSG00000071127,WDR1,10,-3.8471,236,0.95132,162,0.35836,121,-0.1627,48,-1.7325,335,1.61352,87,-0.6803
ENSG00000038219,BOD1L1,10,-4.1289,90,-0.9291,114,-0.6281,122,-0.4676,139,-0.2920,335,1.24004,405,1.60311
ENSG00000118564,FBXL5,10,-3.6128,153,0.48228,81,-0.6067,120,0.07853,49,-1.4351,335,1.94345,151,0.45637
ENSG00000237765,FAM200B,10,-3.3739,0,-7.2308,55,-0.9843,121,0.36791,36,-1.6480,335,2.30967,224,1.46089
ENSG00000151552,QDPR,10,-5.6153,888,1.14210,560,0.39339,1039,1.43747,355,-0.4477,335,-0.4903,2,-7.9143
ENSG00000185774,KCNIP4,10,-3.3451,88,-0.1273,174,1.25124,25,-2.0050,24,-2.2142,335,2.35710,1,-6.1539
ENSG00000168214,RBPJ,10,-3.7019,98,-0.3421,41,-1.7928,147,0.30702,92,-0.5025,335,1.81593,238,1.15028
ENSG00000169851,PCDH7,10,-3.5684,165,0.65446,75,-0.6983,118,0.10261,111,-0.0078,335,2.00651,1,-6.3774
ENSG00000163682,RPL9,1409,1.23671,437,-0.7175,331,-1.2518,1332,1.13214,492,-0.5971,335,-1.1256,1032,0.67715
ENSG00000163683,SMIM14,10,-3.3040,4,-4.6075,110,0.33411,129,0.54972,66,-0.5890,335,2.42405,1,-6.1135
ENSG00000078140,UBE2K,10,-3.5090,62,-0.8542,185,1.14033,67,-0.7302,56,-1.0997,335,2.09910,1,-6.3166
ENSG00000163697,APBB2,10,-3.2816,140,0.72237,71,-0.4437,91,0.00530,50,-1.0396,335,2.45946,1,-6.0924
ENSG00000154277,UCHL1,12720,2.66296,4089,0.40580,4809,0.81257,568,-2.6341,545,-2.8582,335,-3.4052,363,-3.2896
ENSG00000064042,LIMCH1,82,-1.4862,45,-2.3818,91,-1.4453,415,1.14137,294,0.63241,335,0.75971,271,0.39475
ENSG00000109133,TMEM33,10,-3.7213,255,1.25255,108,-0.2401,54,-1.2908,48,-1.5900,335,1.78887,144,0.25002
ENSG00000014824,SLC30A9,10,-3.3614,151,0.75885,82,-0.2916,72,-0.4674,56,-0.9436,335,2.33042,22,-2.2334
ENSG00000124406,ATP8A1,10,-3.9196,312,1.37699,171,0.35877,150,0.09850,57,-1.5377,335,1.51364,10,-3.9684
ENSG00000163285,GABRG1,10,-4.7479,126,-1.0672,37,-3.0686,100,-1.4284,83,-1.8423,335,0.48407,1441,3.82474
ENSG00000260918,AC107398.3,10,-3.3601,47,-1.1212,166,1.12291,39,-1.3746,50,-1.1251,335,2.33355,1,-6.1685
ENSG00000145248,SLC10A4,10,-3.6337,0,-7.4892,324,2.50223,14,-3.1372,18,-2.9337,335,1.91059,1,-6.4421
ENSG00000109180,OCIAD1,10,-4.8478,914,2.28171,330,0.39492,209,-0.4019,78,-2.0381,335,0.36627,131,-1.1219
ENSG00000109184,DCUN1D4,10,-3.3863,189,1.12816,115,0.30052,74,-0.4367,20,-2.5189,335,2.29112,1,-6.1945
ENSG00000163069,SGCB,10,-3.2900,114,0.35589,65,-0.5985,170,1.05366,32,-1.7678,335,2.44793,1,-6.0991
ENSG00000109189,USP46,10,-3.5993,75,-0.6442,37,-1.8417,111,-0.0335,51,-1.3613,335,1.96366,312,1.81341
ENSG00000174780,SRP72,10,-3.9256,208,0.63838,168,0.31795,111,-0.3853,64,-1.3402,335,1.50603,148,0.06421
ENSG00000171476,HOPX,520,2.37515,44,-1.8430,57,-1.5948,98,-0.6373,103,-0.6162,335,1.44488,1,-6.7756
ENSG00000163453,IGFBP7,10,-4.4050,0,-8.2537,44,-2.4363,539,1.79565,198,0.00107,335,0.89368,409,1.25783
ENSG00000150471,ADGRL3,10,-3.3087,194,1.27131,66,-0.6112,54,-0.8354,54,-0.9271,335,2.41682,1,-6.1173
ENSG00000083896,YTHDC1,20,-2.5253,130,0.34364,43,-1.5209,183,0.92818,63,-0.8892,335,2.11604,70,-0.6440
ENSG00000018189,RUFY3,10,-4.8918,602,1.35088,438,0.92739,216,-0.3958,142,-1.1451,335,0.31587,164,-0.8189
ENSG00000132463,GRSF1,10,-3.7460,113,-0.1601,180,0.70715,111,-0.1899,39,-1.9246,335,1.75315,121,-0.0628
ENSG00000080493,SLC4A4,10,-3.2429,0,-7.1027,35,-1.5781,60,-0.6287,107,0.35877,335,2.52388,110,0.35163
ENSG00000132466,ANKRD17,10,-3.6070,10,-3.6607,139,0.38615,76,-0.6290,132,0.28049,335,1.95289,51,-1.2584
ENSG00000169116,PARM1,10,-3.3995,29,-1.8826,228,1.87292,30,-1.8420,14,-3.0564,335,2.26651,1,-6.2097
ENSG00000138757,G3BP2,210,-0.7337,741,1.38692,570,1.09685,216,-0.6876,110,-1.8543,335,0.00660,143,-1.3224
ENSG00000138760,SCARB2,10,-4.3087,324,0.95240,211,0.25027,376,1.22261,83,-1.3619,335,1.01219,30,-2.7621
ENSG00000138758,SEPTIN11,10,-3.1853,39,-1.2128,57,-0.7035,98,0.23135,74,-0.2603,335,2.62329,23,-1.9970
ENSG00000118816,CCNI,10,-4.5919,99,-1.2766,117,-1.1297,505,1.40863,223,-0.0129,335,0.66683,395,0.95316
ENSG00000138668,HNRNPD,10,-3.8895,148,0.10791,114,-0.3430,143,0.04813,30,-2.4922,335,1.55498,322,1.47354
ENSG00000152795,HNRNPDL,10,-4.7261,513,1.26628,217,-0.2342,268,0.13880,119,-1.2418,335,0.50890,419,0.89806
ENSG00000145293,ENOPH1,10,-4.0094,268,0.98105,158,0.09470,173,0.23365,82,-1.0448,335,1.39419,86,-0.8815
ENSG00000145284,SCD5,10,-5.5966,720,0.78893,262,-0.9443,856,1.09979,431,-0.0777,335,-0.4699,743,0.84549
ENSG00000138663,COPS4,10,-3.4400,170,0.86438,119,0.29842,61,-0.8107,13,-3.1991,335,2.20589,74,-0.5086
ENSG00000109339,MAPK10,449,1.46379,292,0.67829,143,-0.5454,149,-0.4224,118,-0.8666,335,0.92273,1,-7.1819
ENSG00000152583,SPARCL1,7484,3.04214,35,-5.6818,257,-2.9839,1622,-0.0164,1048,-0.7861,335,-2.4246,2663,0.81765
ENSG00000118785,SPP1,15034,5.86573,158,-3.7381,34,-6.1193,1241,-0.6750,127,-4.2355,335,-2.6418,1,-10.470
ENSG00000163644,PPM1K,10,-4.0569,113,-0.5093,217,0.65314,129,-0.2929,141,-0.1721,335,1.33301,94,-0.7893
ENSG00000145337,PYURF,10,-3.6902,156,0.42147,80,-0.7293,132,0.14993,44,-1.7009,335,1.83120,206,0.90395
ENSG00000177432,NAP1L5,10,-4.9547,879,2.02965,534,1.28795,82,-1.9385,111,-1.6028,335,0.24444,1,-7.7537
ENSG00000145335,SNCA,10,-3.9924,228,0.71625,278,1.31313,81,-0.9405,63,-1.4611,335,1.41779,1,-6.7961
ENSG00000163110,PDLIM5,10,-3.7594,0,-7.6121,23,-2.7134,160,0.38765,114,-0.1889,335,1.73529,358,1.87015
ENSG00000138698,RAP1GDS1,10,-3.8520,126,-0.1040,251,1.29912,116,-0.2472,62,-1.3249,335,1.60521,1,-6.6578
ENSG00000168785,TSPAN5,252,1.38158,0,-7.4596,88,-0.4639,123,0.12913,25,-2.4556,335,1.95639,87,-0.4172
ENSG00000151247,EIF4E,10,-3.6187,240,1.26950,108,-0.1126,137,0.28446,47,-1.4892,335,1.93496,1,-6.4261
ENSG00000197894,ADH5,10,-3.8558,84,-0.7454,187,0.63762,44,-1.7114,70,-1.1253,335,1.60071,228,0.87854
ENSG00000164031,DNAJB14,10,-3.6422,144,0.34671,195,1.04115,79,-0.6255,46,-1.5671,335,1.90159,1,-6.4480
ENSG00000164032,H2AFZ,10,-3.5372,29,-2.0351,112,0.06394,101,-0.1155,45,-1.4967,335,2.05714,188,0.92865
ENSG00000138814,PPP3CA,10,-4.3648,288,0.67799,334,1.13474,112,-0.8523,158,-0.3560,335,0.94233,1,-7.1664
ENSG00000109332,UBE2D3,10,-4.2100,114,-0.6555,222,0.48675,254,0.64096,103,-0.9038,335,1.13571,191,0.16337
ENSG00000138801,PAPSS1,10,-3.3688,8,-3.6826,85,-0.2317,222,1.44738,19,-2.6295,335,2.31917,87,-0.1670
ENSG00000109475,RPL34,10,-6.3953,918,0.26183,434,-1.0221,2297,1.95188,836,0.12254,335,-1.3217,944,0.30796
ENSG00000164089,ETNPPL,235,1.29779,0,-7.4199,25,-2.4283,109,-0.0184,133,0.34894,335,2.01485,1,-6.3718
ENSG00000174720,LARP7,10,-4.1941,0,-8.0441,75,-1.3968,73,-1.3141,147,-0.2647,335,1.15616,673,2.63446
ENSG00000145362,ANK2,10,-5.6605,589,0.36792,960,1.53456,298,-0.7234,286,-0.8706,335,-0.5401,513,0.14021
ENSG00000145349,CAMK2D,10,-3.4965,261,1.59703,119,0.23011,50,-1.1550,27,-2.2370,335,2.11820,1,-6.3047
ENSG00000174607,UGT8,10,-3.3118,0,-7.1694,3,-5.0879,361,2.59062,62,-0.7213,335,2.41112,1,-6.1217
ENSG00000269893,SNHG8,10,-3.5814,48,-1.3099,50,-1.3667,119,0.10376,65,-0.9348,335,1.99177,264,1.50159
ENSG00000164096,C4orf3,10,-4.5878,256,0.22080,179,-0.3989,355,0.77136,224,0.00067,335,0.67240,253,0.19681
ENSG00000164111,ANXA5,788,2.70386,14,-3.9264,53,-2.1304,288,0.65434,61,-1.9354,335,0.91914,99,-1.0578
ENSG00000138688,KIAA1109,10,-3.3951,98,-0.0121,79,-0.3993,162,0.84262,61,-0.8369,335,2.27665,1,-6.2034
ENSG00000164070,HSPA4L,357,1.11635,338,1.01624,195,0.08702,60,-1.7303,39,-2.5448,335,1.00069,115,-0.7520
ENSG00000164040,PGRMC2,10,-3.6375,71,-0.7743,172,0.76885,60,-1.0227,42,-1.7151,335,1.90573,144,0.35129
ENSG00000138650,PCDH10,10,-3.8399,92,-0.5990,99,-0.5329,65,-1.1262,58,-1.4158,335,1.62110,388,1.92307
ENSG00000151012,SLC7A11,10,-3.8369,0,-7.6891,4,-5.2481,51,-1.4805,80,-0.8797,335,1.62760,635,3.15799
ENSG00000109390,NDUFC1,10,-4.5996,344,0.70405,183,-0.3830,203,-0.1712,87,-1.6007,335,0.65838,601,1.74437
ENSG00000153130,SCOC,10,-5.4558,665,0.82112,901,1.74945,310,-0.4397,137,-1.8188,335,-0.3163,278,-0.6086
ENSG00000109436,TBC1D9,10,-3.5324,320,1.96322,124,0.25530,16,-2.8333,16,-2.9956,335,2.06294,12,-3.3155
ENSG00000153147,SMARCA5,252,0.42111,5,-5.4347,126,-0.7619,216,0.16794,62,-1.8994,335,0.91417,571,1.94308
ENSG00000145425,RPS3A,10,-5.5662,485,0.15448,208,-1.2844,894,1.21684,420,-0.0919,335,-0.4382,990,1.40930
ENSG00000109670,FBXW7,10,-3.6427,324,1.83003,120,0.05450,61,-1.0132,37,-1.8909,335,1.89931,6,-4.4388
ENSG00000109654,TRIM2,103,-1.8925,612,0.92867,285,-0.3861,447,0.38707,182,-1.1433,335,-0.0864,750,1.30088
ENSG00000164114,MAP9,10,-4.9466,384,0.47890,309,0.13578,153,-0.9904,179,-0.8299,335,0.25250,728,1.64754
ENSG00000061918,GUCY1B1,10,-4.4068,517,1.70782,352,1.19564,61,-1.8046,75,-1.6198,335,0.89110,1,-7.2079
ENSG00000109738,GLRB,10,-3.5619,227,1.24076,144,0.51715,68,-0.7554,32,-2.0508,335,2.01925,1,-6.3694
ENSG00000120251,GRIA2,10,-3.9094,360,1.67052,183,0.51600,64,-1.2301,63,-1.3601,335,1.52907,1,-6.7135
ENSG00000164124,TMEM144,10,-3.5327,88,-0.3242,14,-3.2439,400,2.47054,56,-1.1357,335,2.06480,1,-6.3399
ENSG00000052802,MSMO1,10,-4.1954,296,0.93007,278,0.98635,208,0.32420,41,-2.3408,335,1.15501,50,-1.8746
ENSG00000109472,CPE,32,-5.3189,1545,0.50084,680,-0.9060,892,-0.3952,900,-0.4279,335,-1.8889,4314,2.53236
ENSG00000196104,SPOCK3,10,-4.0990,254,0.77856,226,0.67513,232,0.62003,77,-1.2372,335,1.27800,1,-6.9023
ENSG00000109572,CLCN3,281,0.90749,66,-1.4084,230,0.66685,155,-0.0928,89,-1.0621,335,1.23014,1,-6.9389
ENSG00000164106,SCRG1,10,-3.4234,0,-7.2794,15,-2.9698,249,1.59852,138,0.62736,335,2.23235,1,-6.2313
ENSG00000150625,GPM6A,10,-6.0949,2034,2.14112,642,0.01836,523,-0.3109,589,-0.1385,335,-1.0044,355,-0.9174
ENSG00000173320,STOX2,10,-3.1140,0,-6.9734,125,0.85528,51,-0.7377,42,-1.1375,335,2.75292,1,-5.9255
ENSG00000151729,SLC25A4,2330,3.18069,597,0.33539,307,-0.8069,110,-2.2753,85,-2.8093,335,-0.5932,224,-1.2099
ENSG00000073578,SDHA,819,2.53757,301,0.54815,107,-1.2084,85,-1.4525,35,-2.9376,335,0.73458,122,-0.8927
ENSG00000249915,PDCD6,10,-3.9435,299,1.26260,76,-1.1056,64,-1.2521,60,-1.4834,335,1.48131,314,1.35857
ENSG00000171368,TPPP,10,-4.5958,414,1.03788,221,-0.0388,286,0.39181,109,-1.2368,335,0.66318,322,0.59437
ENSG00000049656,CLPTM1L,10,-3.5731,193,0.92828,119,0.12205,27,-2.1498,32,-2.0291,335,2.00346,134,0.30252
ENSG00000145494,NDUFS6,132,-0.9184,242,0.04235,117,-1.2069,155,-0.6668,121,-1.1495,335,0.58134,786,2.22683
ENSG00000215218,UBE2QL1,10,-3.4819,316,2.01045,86,-0.3423,32,-1.7978,37,-1.7456,335,2.14021,1,-6.2905
ENSG00000078295,ADCY2,10,-3.9637,56,-1.4901,133,-0.1656,52,-1.5935,78,-1.0760,335,1.45489,436,1.99200
ENSG00000150753,CCT5,10,-3.9159,180,0.40204,259,1.26543,127,-0.1654,49,-1.7647,335,1.51954,1,-6.7200
ENSG00000145495,MARCH6,72,-2.2037,479,0.76696,336,0.19658,142,-1.1868,96,-1.9079,335,0.16444,835,1.81754
ENSG00000169862,CTNND2,10,-4.5134,360,0.88844,187,-0.2342,301,0.57710,199,-0.1267,335,0.76164,137,-0.6932
ENSG00000154122,ANKH,10,-3.8081,231,0.96396,158,0.36041,98,-0.4554,93,-0.6072,335,1.66597,1,-6.6135
ENSG00000154153,RETREG1,10,-3.9636,84,-0.8639,165,0.23560,99,-0.6047,74,-1.1584,335,1.45618,303,1.26696
ENSG00000145555,MYO10,195,0.30356,0,-7.9723,43,-2.1825,97,-0.8100,144,-0.2188,335,1.24845,460,1.87252
ENSG00000176788,BASP1,10,-6.1072,1387,1.33963,1180,1.27644,200,-1.7961,312,-1.2352,335,-1.0177,852,0.47156
ENSG00000056097,ZFR,10,-4.0617,195,0.36716,89,-0.9684,169,0.13663,73,-1.2873,335,1.32585,368,1.50683
ENSG00000113387,SUB1,10,-4.8618,342,0.38446,505,1.30837,211,-0.3979,140,-1.1359,335,0.35067,248,-0.1401
ENSG00000164187,LMBRD2,10,-3.5899,46,-1.3760,165,0.75580,39,-1.6480,52,-1.3065,335,1.97816,148,0.45701
ENSG00000079215,SLC1A3,10,-6.1360,0,-9.9300,54,-3.9159,343,-1.0108,357,-1.0492,335,-1.0478,4373,4.52995
ENSG00000113594,LIFR,10,-4.2919,89,-1.1222,37,-2.5739,55,-1.8440,64,-1.7417,335,1.03150,952,3.45204
ENSG00000145592,RPL37,10,-6.2762,616,-0.2526,277,-1.6090,2427,2.25703,963,0.56395,335,-1.1962,617,-0.2503
ENSG00000182836,PLCXD3,10,-3.6645,13,-3.2679,290,2.05720,38,-1.7350,44,-1.6585,335,1.87020,1,-6.4701
ENSG00000250722,SELENOP,10,-4.5862,110,-1.1126,15,-4.2247,1076,3.19304,173,-0.4611,335,0.67441,108,-1.1440
ENSG00000112972,HMGCS1,10,-4.5847,441,1.16358,423,1.34360,192,-0.2447,93,-1.4760,335,0.67550,1,-7.3858
ENSG00000134352,IL6ST,10,-3.8720,105,-0.4233,167,0.38574,207,0.69322,75,-1.0403,335,1.57794,89,-0.6756
ENSG00000062194,GPBP1,10,-3.8065,37,-1.9249,72,-1.0176,81,-0.7529,51,-1.5894,335,1.66887,466,2.38749
ENSG00000152932,RAB3C,10,-4.9177,631,1.40753,681,2.02264,79,-1.9423,57,-2.5926,335,0.28659,1,-7.7167
ENSG00000112851,ERBIN,10,-3.9931,56,-1.5165,38,-2.2290,162,0.13715,126,-0.2978,335,1.41704,446,1.99921
ENSG00000153914,SREK1,10,-3.6005,0,-7.4546,46,-1.5051,54,-1.1615,67,-0.9022,335,1.96368,393,2.32029
ENSG00000069020,MAST4,14,-2.8257,182,1.21151,34,-1.6095,56,-0.7525,76,-0.2921,335,2.48953,1,-6.0743
ENSG00000145675,PIK3R1,62,-0.7189,67,-0.5918,38,-1.5765,125,0.41022,53,-1.0497,335,2.30380,105,0.12597
ENSG00000273841,TAF9,10,-3.3119,79,-0.2652,157,1.06361,45,-1.1207,26,-2.0627,335,2.41082,1,-6.1206
ENSG00000145734,BDP1,10,-3.0375,44,-0.8821,23,-1.9878,86,0.18946,85,0.18767,335,2.89528,1,-5.8493
ENSG00000164326,CARTPT,10,-4.7925,0,-8.6394,927,3.78310,12,-4.5096,54,-2.5517,335,0.43190,3,-6.2117
ENSG00000131711,MAP1B,19122,2.73487,2857,-0.7795,5563,0.33031,1866,-1.4299,2878,-0.8508,335,-3.9591,1035,-2.3100
ENSG00000083312,TNPO1,10,-3.9611,234,0.80225,113,-0.4537,64,-1.2698,44,-1.9702,335,1.45911,351,1.54633
ENSG00000145741,BTF3,10,-4.4065,216,0.14784,162,-0.3630,303,0.71494,86,-1.4035,335,0.89112,418,1.29569
ENSG00000171617,ENC1,10,-4.4551,224,0.14737,561,2.44782,81,-1.4333,33,-2.9200,335,0.83278,1,-7.2559
ENSG00000113161,HMGCR,347,1.17217,177,0.02088,224,0.47496,69,-1.4457,40,-2.3980,335,1.11072,119,-0.6124
ENSG00000113163,CERT1,10,-3.5464,210,1.11473,96,-0.2372,68,-0.7533,43,-1.5630,335,2.04087,83,-0.4388
ENSG00000122012,SV2C,1577,3.21341,157,-1.1458,383,0.30401,43,-3.0587,28,-3.8583,335,0.04524,1,-7.9291
ENSG00000171530,TBCA,10,-5.1353,362,0.16285,429,0.52453,384,0.26341,218,-0.7165,335,0.03903,560,0.90828
ENSG00000085365,SCAMP1,10,-4.4505,552,1.78025,286,0.66539,65,-1.7522,81,-1.5609,335,0.83751,138,-0.6152
ENSG00000145687,SSBP2,10,-3.8768,226,0.83569,96,-0.6312,54,-1.4494,12,-3.7551,335,1.57122,394,1.89989
