Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000104419,NDRG1,17,-4.5964,370,-0.0237,30,-3.8236,642,1.25574,673,1.04807,251,-0.6528
ENSG00000104529,EEF1D,24,-3.6550,615,1.55233,30,-3.3248,395,0.87044,236,-0.2042,175,-0.6927
ENSG00000178719,GRINA,294,-0.9583,10,-5.8568,2129,2.99544,486,-0.1807,104,-2.5284,218,-1.4219
ENSG00000161016,RPL8,695,0.10433,709,0.13818,30,-4.6279,1090,1.18663,523,-0.3688,436,-0.6588
ENSG00000147862,NFIB,1355,2.80596,10,-5.2875,30,-3.7585,384,0.13444,229,-0.7310,123,-1.6932
ENSG00000164985,PSIP1,3759,4.52698,10,-6.2024,30,-4.6774,304,-1.4409,197,-1.9355,130,-2.5529
ENSG00000137154,RPS6,17,-6.8119,3236,1.12366,2766,0.82305,1925,0.21429,1531,-0.2084,745,-1.3500
ENSG00000168913,ENHO,17,-6.3650,307,-2.2211,1091,-0.2557,2867,2.17296,601,-1.2033,1160,-0.1556
ENSG00000165119,HNRNPK,2871,3.47166,40,-4.1608,30,-4.5818,600,-0.1032,125,-2.5144,155,-2.1920
ENSG00000148053,NTRK2,4743,1.65460,10,-7.7459,2413,0.34869,2441,0.45550,887,-1.2753,845,-1.3500
ENSG00000136938,ANP32B,1025,1.60396,499,0.23375,30,-4.0377,181,-1.5631,877,1.27652,253,-0.8814
ENSG00000070214,SLC44A1,1127,2.41350,10,-5.2169,30,-3.6866,380,0.21750,408,0.30090,59,-2.7215
ENSG00000198121,LPAR1,17,-3.3459,10,-4.1073,30,-2.5612,190,0.37681,454,2.04636,219,0.56006
ENSG00000148180,GSN,1121,1.58675,10,-5.7085,30,-4.1810,762,1.05269,555,0.24927,118,-2.1881
ENSG00000136942,RPL35,18,-6.5441,963,-0.6612,4099,2.03391,1646,0.27310,917,-0.7397,814,-0.9266
ENSG00000197958,RPL12,441,-1.1138,1265,0.63088,1881,1.39709,980,0.22156,457,-1.0571,160,-2.6371
ENSG00000119335,SET,18,-3.9701,10,-4.7285,302,0.36064,404,1.16315,426,0.99063,146,-0.8311
ENSG00000126878,AIF1L,17,-2.9365,10,-3.7041,30,-2.1446,147,0.42920,364,2.18371,125,0.06854
ENSG00000148303,RPL7A,436,-0.7228,439,-0.7113,797,0.27435,1191,1.32981,490,-0.5353,207,-1.8693
ENSG00000123454,DBH,18,-3.2566,10,-4.0133,30,-2.4791,227,0.92764,0,-8.1234,537,2.64801
ENSG00000107223,EDF1,510,0.37600,10,-5.4769,1204,2.11531,445,0.17023,9,-5.6621,245,-0.8350
ENSG00000107317,PTGDS,377,-2.4627,10,-7.6452,4149,1.51607,3227,1.33450,1070,-0.8753,791,-1.3455
ENSG00000107331,ABCA2,17,-3.5931,10,-4.3518,30,-2.8064,368,1.65605,445,1.61021,79,-1.3812
ENSG00000107281,NPDC1,1752,2.35489,588,0.13369,30,-4.3618,591,0.17316,83,-2.8985,169,-1.8404
ENSG00000123240,OPTN,17,-3.4486,10,-4.2022,30,-2.6630,311,1.43921,178,0.07453,335,1.22767
ENSG00000176244,ACBD7,17,-5.2736,10,-6.0132,2560,3.23819,661,0.20758,93,-2.8726,182,-1.8693
ENSG00000150867,PIP4K2A,17,-3.0268,10,-3.7851,30,-2.2342,154,0.39392,435,2.50274,92,-0.5291
ENSG00000107863,ARHGAP21,156,-1.1112,10,-5.0811,30,-3.5470,561,1.40828,633,1.29603,226,-0.5211
ENSG00000170759,KIF5B,850,0.37447,556,-0.3404,586,-0.2556,513,-0.5504,1342,1.22570,423,-0.7794
ENSG00000237949,LINC00844,18,-3.6673,151,-0.4515,30,-2.8900,368,1.49725,273,0.55298,180,-0.1625
ENSG00000060339,CCAR1,18,-3.9850,501,1.29119,30,-3.2116,293,0.36160,416,0.92570,177,-0.5491
ENSG00000197746,PSAP,9659,3.56050,10,-7.8256,598,-1.9613,1816,-0.2685,251,-3.2466,419,-2.4906
ENSG00000107742,SPOCK2,18,-3.8797,166,-0.5336,30,-3.1087,557,2.48991,95,-1.4053,186,-0.3536
ENSG00000138326,RPS24,1043,0.04432,10,-6.7881,1090,0.12009,1750,1.27658,1012,-0.0064,455,-1.2848
ENSG00000165424,ZCCHC24,17,-3.9029,12,-4.4803,30,-3.1236,369,1.04880,670,2.06195,162,-0.5906
ENSG00000122378,PRXL2A,18,-4.4704,504,0.66536,31,-3.6780,656,1.57871,218,-0.7465,327,-0.0839
ENSG00000148672,GLUD1,368,-0.6637,19,-5.0506,1047,1.15182,1037,1.52784,95,-2.7192,268,-1.1634
ENSG00000148690,FRA10AC1,17,-4.5072,1041,2.12648,136,-1.5175,440,0.46761,244,-0.6047,152,-1.3445
ENSG00000099194,SCD,2407,1.03691,10,-7.1993,30,-5.6786,2550,1.55250,1362,0.01559,536,-1.4702
ENSG00000148700,ADD3,1408,2.36661,10,-5.5657,30,-4.0389,549,0.49319,292,-0.6504,207,-1.1913
ENSG00000187164,SHTN1,17,-4.0289,116,-1.2493,30,-3.2518,108,-1.5253,1194,3.61653,202,-0.3780
ENSG00000107581,EIF3A,1091,2.97103,10,-4.8958,30,-3.3659,186,-0.7369,271,-0.0199,148,-0.9924
ENSG00000166033,HTRA1,2427,2.19968,10,-6.4419,1736,1.43188,532,-0.7670,179,-2.3344,178,-2.3355
ENSG00000107902,LHPP,17,-4.2611,10,-5.0126,465,0.78748,401,0.64910,639,1.40902,147,-1.1345
ENSG00000176171,BNIP3,18,-3.9604,10,-4.7153,518,1.39718,425,1.32440,141,-0.8782,160,-0.6757
ENSG00000142089,IFITM3,589,-0.2777,220,-1.8183,337,-1.1663,1637,2.35127,320,-1.2446,136,-2.5321
ENSG00000177600,RPLP2,684,-0.7750,1747,0.81439,30,-5.3845,1775,1.09465,1161,0.09046,533,-1.1645
ENSG00000117984,CTSD,724,0.00558,10,-6.2964,1700,1.60553,860,0.36931,271,-1.5516,624,-0.2412
ENSG00000110651,CD81,9382,3.25359,31,-6.3141,30,-6.3747,2188,0.00416,624,-1.9688,839,-1.5197
ENSG00000244734,HBB,17,-11.181,246675,8.50592,30,-10.412,1768,-4.8052,214,-7.6070,271,-7.2628
ENSG00000166313,APBB1,2646,3.10393,10,-6.1233,30,-4.6010,623,-0.0580,227,-1.6428,330,-1.0693
ENSG00000166441,RPL27A,1158,-0.0840,1100,-0.1694,2476,1.29658,1271,0.08770,800,-0.6852,446,-1.5922
ENSG00000255823,MTRNR2L8,77,-5.4788,2660,-0.1759,383,-3.1402,4373,0.87225,4691,0.81508,4132,0.58239
ENSG00000072952,MRVI1,17,-4.4373,349,0.06181,340,0.01825,576,1.25995,289,-0.2529,206,-0.7920
ENSG00000110700,RPS13,419,-0.8241,690,-0.0159,453,-0.6999,1064,0.95462,749,0.12432,433,-0.7711
ENSG00000085063,CD59,492,0.15125,452,0.00988,30,-4.0886,907,1.76469,160,-1.6304,199,-1.3045
ENSG00000110436,SLC1A2,18,-5.9509,10,-6.7046,4345,3.46773,843,-0.2491,222,-2.2822,418,-1.3243
ENSG00000166326,TRIM44,18,-3.5224,10,-4.2793,30,-2.7442,403,2.15940,279,0.77715,112,-0.7604
ENSG00000121653,MAPK8IP1,18,-4.7611,500,0.29429,36,-3.7318,934,2.11164,271,-0.7183,254,-0.8194
ENSG00000172247,C1QTNF4,17,-3.8831,10,-4.6362,30,-3.0987,552,2.45581,195,-0.2670,248,0.13253
ENSG00000134824,FADS2,90,-2.1740,10,-5.3081,819,1.50659,649,1.37747,73,-2.4942,256,-0.5774
ENSG00000149485,FADS1,17,-4.1750,186,-0.6693,30,-3.3994,690,2.55223,308,0.15738,44,-2.8523
ENSG00000167996,FTH1,1638,-1.1700,2702,-0.3773,547,-2.8206,5674,1.19252,4872,0.62970,2654,-0.4067
ENSG00000254772,EEF1G,1104,0.52168,170,-2.4375,2553,2.27417,721,-0.2451,203,-2.1768,245,-1.8966
ENSG00000176485,PLAAT3,894,2.42348,10,-4.8752,30,-3.3409,248,-0.1698,370,0.54422,91,-1.7154
ENSG00000133318,RTN3,1989,2.72190,10,-5.8818,30,-4.3583,673,0.45696,105,-2.5454,316,-0.8768
ENSG00000126432,PRDX5,698,1.56722,10,-5.0319,30,-3.5026,525,1.30763,126,-1.3913,195,-0.7082
ENSG00000149806,FAU,154,-2.3397,892,0.43402,30,-4.7144,1243,1.39316,711,0.04304,578,-0.3012
ENSG00000245532,NEAT1,13562,4.41277,160,-4.1635,1220,-1.1414,693,-2.2059,949,-1.5283,102,-4.8061
ENSG00000251562,MALAT1,33537,0.81454,8170,-1.5115,3113,-2.9545,16575,-0.4700,62860,2.14813,7116,-1.7216
ENSG00000172757,CFL1,372,-0.9917,488,-0.5621,30,-4.7026,1641,2.41912,352,-1.0776,290,-1.3788
ENSG00000172508,CARNS1,18,-3.0008,10,-3.7697,30,-2.2155,107,-0.3093,563,3.39289,46,-1.5916
ENSG00000084207,GSTP1,2636,2.39863,167,-2.4469,804,-0.0022,914,0.26369,68,-3.7699,131,-2.7970
ENSG00000021300,PLEKHB1,132,-2.6701,57,-3.9028,746,0.00525,1398,1.53390,960,0.43960,516,-0.5990
ENSG00000149273,RPS3,1449,1.48513,832,0.42372,30,-4.6196,583,-0.2174,705,0.13793,371,-0.9098
ENSG00000048649,RSF1,818,2.16280,10,-4.8920,30,-3.3602,315,0.29369,338,0.36358,87,-1.8054
ENSG00000137710,RDX,17,-4.1043,10,-4.8618,30,-3.3267,626,2.33240,461,0.97014,101,-1.5473
ENSG00000109846,CRYAB,17,-4.8871,348,-0.4531,30,-4.1149,870,1.56567,827,1.05862,245,-1.0084
ENSG00000149294,NCAM1,18,-4.4716,10,-5.2295,31,-3.6457,937,3.11596,240,-0.5948,240,-0.5942
ENSG00000118181,RPS25,17,-5.7727,676,-0.3677,502,-0.8439,1715,1.79006,863,0.03797,420,-1.1229
ENSG00000137642,SORL1,2108,3.28235,52,-3.4098,30,-4.2010,348,-0.6372,293,-0.8244,226,-1.2274
ENSG00000109971,HSPA8,17,-4.9372,950,1.26549,638,0.51365,650,0.68524,115,-2.2062,299,-0.7523
ENSG00000165478,HEPACAM,1274,0.28241,10,-6.8793,5462,3.96421,161,-3.1643,325,-1.8884,165,-2.8938
ENSG00000149557,FEZ1,1067,1.89093,10,-5.4358,417,0.07754,399,0.00481,379,-0.0853,118,-1.9109
ENSG00000182667,NTM,17,-5.1493,10,-5.9022,30,-4.3754,1227,2.14131,1130,1.31976,201,-1.5892
ENSG00000060237,WNK1,162,-1.1636,10,-5.1888,30,-3.6610,515,0.96454,643,1.17708,472,0.59490
ENSG00000111640,GAPDH,4736,1.11882,609,-2.2350,30,-6.5959,4552,1.38458,1146,-1.2780,2195,-0.2467
ENSG00000111642,CHD4,3548,4.60315,10,-6.1049,30,-4.5797,110,-2.9240,453,-0.5453,159,-2.1543
ENSG00000111669,TPI1,17,-4.8150,10,-5.5649,30,-4.0423,1096,2.66728,224,-1.0705,578,0.48817
ENSG00000111716,LDHB,906,0.57244,187,-1.9577,30,-4.6236,1147,1.33802,452,-0.5982,691,0.10010
ENSG00000139116,KIF21A,17,-3.9582,10,-4.7161,30,-3.1805,484,1.73956,202,-0.2949,463,1.17604
ENSG00000139168,ZCRB1,17,-5.0303,10,-5.7869,1401,1.96986,717,0.76545,465,-0.1415,216,-1.3614
ENSG00000123416,TUBA1B,174,-2.1868,10,-6.2600,2246,2.32538,848,0.38892,540,-0.4397,267,-1.5398
ENSG00000167552,TUBA1A,12981,3.78870,161,-4.2527,30,-6.6589,1928,-0.6142,764,-1.9600,822,-1.8510
ENSG00000139644,TMBIM6,5244,2.84521,133,-3.5687,33,-5.5853,1528,0.21856,614,-1.2891,541,-1.4832
ENSG00000185432,METTL7A,5206,2.90573,10,-7.1866,2784,1.34170,335,-2.3752,334,-2.1700,367,-2.0289
ENSG00000063046,EIF4B,1620,3.04544,10,-5.4375,30,-3.9113,379,-0.1027,276,-0.6065,100,-2.1568
ENSG00000123349,PFDN5,1438,1.41159,737,0.16445,56,-3.7603,778,0.31668,555,-0.3086,337,-1.1000
ENSG00000197111,PCBP2,2449,3.23670,607,0.09895,30,-4.4379,334,-0.9987,70,-3.2271,182,-1.8033
ENSG00000135486,HNRNPA1,1484,2.27608,10,-5.6887,30,-4.1624,628,0.60538,244,-1.0692,295,-0.7711
ENSG00000135404,CD63,3283,3.23338,10,-6.3875,30,-4.8661,902,0.33561,63,-3.8061,186,-2.2171
ENSG00000197728,RPS26,927,-0.4420,776,-0.7274,4403,2.69433,767,-0.8573,563,-1.2291,280,-2.2837
ENSG00000229117,RPL41,91,-4.6340,1612,-0.3305,2740,0.57519,3506,1.37454,1545,-0.3998,772,-1.4872
ENSG00000092841,MYL6,18,-5.0133,1141,1.53395,30,-4.2439,915,1.44784,187,-1.5636,299,-0.8351
ENSG00000110955,ATP5F1B,17,-3.9539,10,-4.7133,30,-3.1719,667,3.22800,81,-1.7252,215,-0.1894
ENSG00000196531,NACA,190,-1.1564,11,-5.3362,30,-3.8845,837,1.97584,521,0.49598,310,-0.3813
ENSG00000187109,NAP1L1,1801,1.74286,163,-2.3068,30,-4.7659,698,-0.0557,1187,0.89132,448,-0.7669
ENSG00000058272,PPP1R12A,18,-3.6582,10,-4.4207,30,-2.8795,378,1.59587,364,1.10297,202,0.03847
ENSG00000111142,METAP2,18,-3.7680,10,-4.5264,30,-2.9930,531,2.63505,266,0.38683,101,-1.1857
ENSG00000166598,HSP90B1,3358,2.35681,337,-1.7821,30,-5.3069,1438,0.70489,385,-1.5799,303,-1.9424
ENSG00000111275,ALDH2,18,-4.4341,630,1.13486,30,-3.6601,637,1.56184,82,-2.1946,317,-0.0972
ENSG00000089009,RPL6,17,-5.0705,561,0.12883,103,-2.5074,1035,1.72039,512,-0.0261,375,-0.5347
ENSG00000179295,PTPN11,29,-3.3495,319,0.34475,30,-3.2886,539,1.84814,256,-0.0342,113,-1.3269
ENSG00000089220,PEBP1,4768,1.87938,160,-3.6861,2551,0.61501,1748,-0.0495,679,-1.5403,888,-1.1291
ENSG00000089157,RPLP0,18,-4.6831,137,-1.6885,378,-0.0917,937,2.34958,218,-0.9742,167,-1.3837
ENSG00000111775,COX6A1,396,0.24145,180,-1.0391,30,-3.6963,631,1.45951,209,-0.8082,330,-0.0707
ENSG00000150991,UBC,10202,4.08498,20,-6.8381,30,-6.2300,1378,-0.6806,302,-2.8942,495,-2.1625
ENSG00000196199,MPHOSPH8,548,0.80848,10,-5.2342,30,-3.7063,496,0.79487,566,0.86949,276,-0.3740
ENSG00000150459,SAP18,2411,3.43121,10,-5.8610,454,-0.2742,217,-1.6110,210,-1.4879,231,-1.3449
ENSG00000122026,RPL21,858,-0.9604,1675,0.12745,626,-1.4479,2535,1.12737,1710,0.16288,934,-0.8261
ENSG00000189403,HMGB1,252,-1.5711,12,-6.0298,632,-0.1198,1378,1.78857,866,0.42012,232,-1.6982
ENSG00000102804,TSC22D1,17,-4.7744,427,0.01313,30,-3.9952,1036,2.52915,183,-1.3364,237,-0.9399
ENSG00000133112,TPT1,612,-1.5509,3548,1.44338,287,-2.6836,2326,0.79123,1626,0.00116,648,-1.4636
ENSG00000123200,ZC3H13,1193,1.96421,10,-5.5535,30,-4.0284,436,0.01915,727,0.92480,192,-1.2973
ENSG00000136156,ITM2B,2332,2.28149,10,-6.3374,747,0.00776,919,0.44599,141,-2.5829,140,-2.5839
ENSG00000184226,PCDH9,1706,1.03903,395,-1.4077,1330,0.57436,462,-1.3168,1753,1.09145,578,-0.8150
ENSG00000134884,ARGLU1,1253,2.30460,53,-3.0773,30,-3.9009,166,-1.5526,924,1.58281,180,-1.2605
ENSG00000185950,IRS2,18,-3.6652,10,-4.4237,30,-2.8870,483,2.51821,151,-0.4422,210,0.10326
ENSG00000185896,LAMP1,747,1.76317,10,-5.0020,30,-3.4676,457,0.98427,227,-0.4361,139,-1.2093
ENSG00000169062,UPF3A,17,-3.4312,10,-4.1904,30,-2.6499,344,1.80529,310,1.09613,123,-0.5190
ENSG00000129538,RNASE1,17,-3.8334,10,-4.5812,30,-3.0501,473,1.96395,380,0.96155,166,-0.4713
ENSG00000165795,NDRG2,6418,0.94290,2427,-0.7221,1392,-1.5849,5868,0.99600,1917,-1.0927,2558,-0.6384
ENSG00000092199,HNRNPC,124,-1.2378,10,-4.8673,30,-3.3305,711,2.95354,207,-0.4298,86,-1.7923
ENSG00000100852,ARHGAP5,18,-5.1675,10,-5.9242,2246,3.02497,582,0.08983,361,-0.7095,101,-2.6479
ENSG00000213741,RPS29,76,-4.4898,2729,1.09696,1539,0.06234,1793,0.39897,1684,0.21602,769,-1.0583
ENSG00000165525,NEMF,18,-3.8355,10,-4.6027,30,-3.0658,392,1.32353,582,1.82710,141,-0.7486
ENSG00000282885,AL627171.2,17,-7.0704,3066,0.68506,54,-5.4681,3937,1.56936,2326,0.19625,1168,-0.9275
ENSG00000126777,KTN1,464,-0.0218,10,-5.6764,30,-4.1518,1006,1.96956,602,0.42511,175,-1.5683
ENSG00000185650,ZFP36L1,2265,2.66615,312,-1.1287,30,-4.5764,796,0.50173,44,-4.0260,160,-2.1386
ENSG00000119707,RBM25,1020,1.55123,10,-5.5934,30,-4.0658,438,-0.0254,883,1.25183,286,-0.7130
ENSG00000198668,CALM1,6235,2.13857,30,-6.3216,1537,-0.5159,2755,0.57946,824,-1.4910,592,-1.9927
ENSG00000227051,C14orf132,18,-3.4780,10,-4.2391,30,-2.6992,396,2.19856,217,0.37197,155,-0.2004
ENSG00000214548,MEG3,18,-4.7457,716,0.96646,30,-3.9762,649,1.00643,232,-0.9423,619,0.69364
ENSG00000197102,DYNC1H1,86,-2.1838,170,-1.1392,30,-3.7097,859,2.59635,283,-0.3383,140,-1.4443
ENSG00000080824,HSP90AA1,76078,4.06498,11,-10.508,30,-9.1346,9054,-0.9130,3568,-2.2204,5553,-1.5532
ENSG00000100664,EIF5,1645,2.47314,10,-5.7352,30,-4.2023,625,0.52791,219,-1.2821,264,-0.9910
ENSG00000166165,CKB,12044,3.66662,429,-2.7461,1163,-1.2467,1424,-1.0632,507,-2.4999,740,-1.9362
ENSG00000126214,KLC1,18,-3.7861,10,-4.5440,30,-3.0106,568,2.92353,67,-1.8269,247,0.23179
ENSG00000182809,CRIP2,478,0.65209,10,-5.1548,30,-3.6329,755,2.24476,112,-1.7032,164,-1.1211
ENSG00000224078,SNHG14,17,-5.2907,1505,1.72225,30,-4.5202,855,0.75659,532,-0.2146,444,-0.5083
ENSG00000140319,SRP14,2259,2.21313,641,-0.2377,30,-4.8077,978,0.60089,56,-3.9302,237,-1.7922
ENSG00000247556,OIP5-AS1,17,-3.7879,10,-4.5435,30,-3.0064,472,2.06206,374,0.98308,131,-0.8003
ENSG00000166963,MAP1A,397,-0.6742,10,-6.0316,30,-4.5070,1194,1.71896,651,0.13827,724,0.32022
ENSG00000140264,SERF2,526,-0.0987,580,0.06558,30,-4.3983,1007,1.41141,476,-0.2627,279,-1.1141
ENSG00000166710,B2M,17,-5.0972,10,-5.8494,30,-4.3259,1566,3.75193,397,-0.4761,124,-2.2630
ENSG00000138592,USP8,2163,3.08455,10,-5.8430,30,-4.3187,518,-0.0362,317,-0.8249,134,-2.1373
ENSG00000128989,ARPP19,17,-3.9657,10,-4.7239,30,-3.1862,619,2.73345,274,0.20464,131,-0.9926
ENSG00000137776,SLTM,18,-3.8694,671,2.12152,30,-3.0942,184,-0.4129,406,1.03232,102,-1.2864
ENSG00000174444,RPL4,24,-5.0538,254,-1.5839,30,-4.7019,1685,2.53262,731,0.09864,416,-0.8203
ENSG00000137818,RPLP1,1545,-0.8097,1583,-0.7719,5749,1.51710,3186,0.47893,1567,-0.7874,984,-1.5097
ENSG00000067225,PKM,1684,0.29486,633,-1.2884,4550,2.34486,1187,-0.3473,260,-2.6302,421,-1.9098
ENSG00000140391,TSPAN3,8659,5.21211,20,-6.3730,30,-5.7654,554,-1.6911,25,-6.0191,216,-2.9250
ENSG00000185787,MORF4L1,2135,2.41597,10,-6.1384,30,-4.6158,983,0.93533,192,-1.9100,200,-1.8473
ENSG00000182774,RPS17,1368,0.91511,1401,0.96079,30,-4.9516,974,0.36937,630,-0.4289,341,-1.3915
ENSG00000182054,IDH2,18,-3.4261,10,-4.1871,30,-2.6430,288,1.26435,270,0.83425,271,0.84637
ENSG00000173575,CHD2,305,0.34638,10,-4.7626,185,-0.4920,359,0.80525,448,1.04839,79,-1.8108
ENSG00000188536,HBA2,17,-10.955,211546,8.74838,30,-10.188,1215,-5.1247,357,-6.6432,114,-8.2865
ENSG00000206172,HBA1,18,-9.7734,93822,9.12115,30,-9.0121,388,-5.5974,139,-6.8186,45,-8.4430
ENSG00000103260,METRN,7721,3.77988,10,-7.4305,527,-1.7403,1090,-0.7083,348,-2.3624,304,-2.5601
ENSG00000140988,RPS2,309,-1.7859,613,-0.7282,1660,0.98006,1546,1.09404,565,-0.8572,471,-1.1417
ENSG00000185883,ATP6V0C,1771,1.84917,481,-0.5531,30,-4.6723,881,0.57626,71,-3.4390,602,-0.1885
ENSG00000167978,SRRM2,658,1.09061,10,-5.2823,30,-3.7535,718,1.73947,306,-0.2608,69,-2.5536
ENSG00000103363,ELOB,18,-3.9682,10,-4.7180,30,-3.1902,652,3.01433,176,-0.5317,167,-0.6145
ENSG00000134419,RPS15A,458,-0.3265,10,-5.9252,1285,1.55455,679,0.41204,542,-0.0495,255,-1.2561
ENSG00000167191,GPRC5B,17,-4.8620,310,-0.6088,30,-4.0880,1066,2.38267,465,0.05233,198,-1.3154
ENSG00000090905,TNRC6A,386,-0.5271,10,-5.8551,2275,3.23406,255,-1.3307,410,-0.4303,132,-2.1759
ENSG00000176046,NUPR1,301,-0.4982,10,-5.4637,30,-3.9430,1088,3.00336,140,-1.6846,195,-1.1836
ENSG00000087250,MT3,2062,-0.9139,10,-8.6250,9088,1.74323,5532,0.95075,1249,-1.6861,1900,-1.0417
ENSG00000125148,MT2A,584,-1.9007,13,-7.3566,5337,1.94260,3223,1.15829,160,-3.8065,1125,-0.8936
ENSG00000169715,MT1E,1837,1.39339,10,-6.5520,2812,2.38925,589,-0.7205,15,-6.0266,179,-2.4445
ENSG00000205364,MT1M,17,-4.1447,10,-4.8951,30,-3.3665,836,4.05743,38,-3.0149,153,-0.9475
ENSG00000187193,MT1X,18,-4.8351,10,-5.5931,30,-4.0615,1359,4.14321,118,-2.0636,206,-1.2267
ENSG00000135720,DYNC1LI2,751,0.97866,162,-1.5576,30,-4.0324,313,-0.6212,950,1.44992,516,0.29589
ENSG00000131143,COX4I1,18,-5.1459,276,-1.1076,1001,1.07775,890,1.10794,429,-0.4077,341,-0.7762
ENSG00000103257,SLC7A5,17,-4.3550,10,-5.1023,656,1.33017,600,1.55232,210,-0.6764,127,-1.4495
ENSG00000167522,ANKRD11,1225,3.01135,10,-5.0481,30,-3.5182,160,-1.1766,314,0.04736,235,-0.4309
ENSG00000167526,RPL13,1030,-0.8328,996,-0.8844,642,-1.5633,3233,1.53703,1978,0.23839,923,-1.0039
ENSG00000108953,YWHAE,1119,0.80501,210,-1.9127,56,-3.8667,1404,1.70414,386,-0.9818,382,-0.9959
ENSG00000108518,PFN1,18,-4.4147,711,1.40588,30,-3.6433,647,1.65354,137,-1.4042,130,-1.4824
ENSG00000129250,KIF1C,326,0.92824,10,-4.3935,30,-2.8545,193,0.00028,375,1.19908,225,0.25931
ENSG00000170296,GABARAP,2076,1.96381,540,-0.5450,559,-0.4904,725,-0.0735,356,-1.2002,286,-1.5353
ENSG00000129244,ATP1B2,1472,1.68568,313,-1.0528,247,-1.4213,878,0.83515,156,-2.1154,272,-1.2721
ENSG00000220205,VAMP2,764,1.57156,54,-2.7821,30,-3.6274,480,0.83298,226,-0.6189,271,-0.3199
ENSG00000161970,RPL26,488,-0.5068,909,0.54517,30,-4.6469,1006,0.93143,830,0.38299,379,-0.9093
ENSG00000109099,PMP22,870,2.04290,10,-5.0497,30,-3.5196,452,0.87728,197,-0.7077,122,-1.4535
ENSG00000141027,NCOR1,1810,1.85876,10,-6.2244,728,0.09906,480,-0.6778,832,0.32917,463,-0.6437
ENSG00000170315,UBB,5955,2.78191,807,-1.0933,909,-0.9075,1404,-0.2491,155,-3.5548,513,-1.7867
ENSG00000256618,MTRNR2L1,18,-4.4856,10,-5.2400,30,-3.7143,387,0.21675,767,1.45905,840,1.65446
ENSG00000109107,ALDOC,18,-5.7872,780,-0.1517,30,-5.0158,1914,2.14959,282,-1.7527,1045,0.34462
ENSG00000198242,RPL23A,107,-2.4909,1064,1.25943,30,-4.3301,840,1.03697,569,0.11152,277,-1.0517
ENSG00000126653,NSRP1,1996,3.31334,172,-1.5528,30,-4.1069,287,-0.8670,389,-0.2687,37,-3.8192
ENSG00000125691,RPL23,1505,1.99419,249,-1.2363,30,-4.3466,613,0.26920,452,-0.2914,308,-0.9064
ENSG00000108298,RPL19,474,-1.1168,617,-0.7035,1346,0.60691,1333,0.74283,963,0.02332,581,-0.7970
ENSG00000173812,EIF1,45,-4.6176,245,-2.1349,3289,2.53168,1242,0.55819,374,-1.4954,264,-2.0206
ENSG00000173786,CNP,17,-5.2507,64,-3.3813,30,-4.4798,1026,1.30724,1737,2.12585,222,-1.5480
ENSG00000033627,ATP6V0A1,230,0.21068,10,-4.4611,30,-2.9244,370,1.44494,141,-0.5931,268,0.47917
ENSG00000131469,RPL27,17,-4.9448,10,-5.6966,30,-4.1750,1322,3.24364,386,-0.3499,252,-1.0301
ENSG00000108830,RND2,17,-4.2863,10,-5.0417,30,-3.5096,821,3.09194,185,-0.7971,236,-0.4125
ENSG00000131095,GFAP,60967,1.93688,9057,-1.4399,16425,-0.5072,29508,0.59779,5711,-2.1376,5328,-2.2414
ENSG00000186868,MAPT,18,-3.7623,10,-4.5237,30,-2.9843,491,2.29183,182,-0.2479,259,0.34745
ENSG00000108424,KPNB1,1015,1.84967,298,-0.4262,30,-3.8666,446,0.29887,333,-0.2463,135,-1.6600
ENSG00000108848,LUC7L3,18,-4.9449,10,-5.7014,30,-4.1766,510,0.13100,1762,2.73625,507,0.09936
ENSG00000264364,DYNLL2,5089,4.34221,10,-6.6754,30,-5.1601,472,-1.2573,199,-2.4203,319,-1.7098
ENSG00000108387,SEPTIN4,17,-4.1004,59,-2.3487,30,-3.3210,197,-0.5745,1044,2.92720,320,0.31297
ENSG00000266402,SNHG25,137,-0.8743,10,-4.6669,30,-3.1343,554,2.36847,239,0.03384,118,-1.1038
ENSG00000108654,DDX5,1031,1.87605,10,-5.3965,30,-3.8728,640,1.15670,297,-0.4421,66,-2.7260
ENSG00000171634,BPTF,374,-0.0721,10,-5.4111,1048,1.89417,323,-0.3747,564,0.63754,96,-2.1972
ENSG00000172809,RPL38,18,-6.3873,1475,0.22265,4250,2.40641,768,-0.9692,1357,0.08059,422,-1.7692
ENSG00000132475,H3F3B,5061,4.10061,10,-6.7256,32,-5.1298,636,-0.8057,329,-1.7172,125,-3.1567
ENSG00000132471,WBP2,328,0.45826,10,-4.7683,30,-3.2301,546,2.03349,60,-2.2277,237,-0.0956
ENSG00000078687,TNRC6C,897,2.35665,10,-4.9150,30,-3.3861,263,-0.1110,285,0.04374,197,-0.5624
ENSG00000181409,AATK,17,-3.2090,10,-3.9711,30,-2.4247,165,0.26765,517,2.63870,109,-0.4710
ENSG00000184009,ACTG1,59,-4.0645,723,-0.2946,607,-0.5769,1906,2.09403,304,-1.6529,538,-0.7707
