Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7
ENSG00000018189,RUFY3,86,-2.3563,5,-6.2640,977,1.72921,259,-0.6766,788,1.27166,314,-0.4291
ENSG00000080493,SLC4A4,220,-0.6657,5,-6.2222,977,2.13263,306,-0.1245,139,-1.3812,333,0.01408
ENSG00000132466,ANKRD17,369,-0.1302,5,-6.4942,977,1.68806,183,-1.2493,352,-0.2089,454,0.26791
ENSG00000138757,G3BP2,120,-2.1644,213,-1.2895,977,1.30687,114,-2.2315,1218,1.77880,352,-0.5871
ENSG00000118816,CCNI,391,-0.4857,138,-2.0928,977,1.11837,702,0.50215,407,-0.4182,530,0.01945
ENSG00000152795,HNRNPDL,63,-3.4741,692,0.20725,977,0.82335,547,-0.1876,1150,1.13542,430,-0.6741
ENSG00000145284,SCD5,276,-1.6962,795,-0.0247,977,0.32761,594,-0.5043,1160,0.63234,923,0.27982
ENSG00000152583,SPARCL1,1337,-0.4834,311,-2.7121,977,-0.9808,4124,1.55401,1197,-0.6600,2302,0.53437
ENSG00000118785,SPP1,72,-2.8021,5,-6.4970,977,1.47487,231,-1.0417,730,0.89473,535,0.40823
ENSG00000163644,PPM1K,203,-1.0343,5,-6.4425,977,1.76576,242,-0.7563,617,0.82935,328,-0.3189
ENSG00000163110,PDLIM5,172,-1.4442,562,0.47116,977,1.53932,429,0.00656,115,-2.0514,368,-0.2924
ENSG00000138814,PPP3CA,54,-3.1929,17,-4.8817,977,1.49084,236,-0.9977,986,1.51059,396,-0.1985
ENSG00000109332,UBE2D3,47,-3.1609,164,-1.2912,977,1.87560,157,-1.3568,320,-0.2278,454,0.44637
ENSG00000109475,RPL34,1434,-0.8298,2177,-0.1560,977,-1.4259,4817,1.27793,1780,-0.4856,2774,0.31033
ENSG00000174720,LARP7,154,-1.8556,1556,2.26177,977,1.21498,291,-0.8772,176,-1.6521,173,-1.8602
ENSG00000145362,ANK2,265,-1.5947,280,-1.5125,977,0.51589,217,-1.8961,1690,1.58139,823,0.26368
ENSG00000164096,C4orf3,463,-0.5578,380,-0.8705,977,0.71305,748,0.23928,832,0.42489,576,-0.2405
ENSG00000151012,SLC7A11,156,-1.6176,1109,1.78405,977,1.50543,259,-0.8354,144,-1.7457,197,-1.4224
ENSG00000153130,SCOC,132,-2.3447,769,0.43691,977,0.87287,129,-2.3777,1274,1.39674,447,-0.5530
ENSG00000153147,SMARCA5,182,-1.2480,267,-0.6470,977,1.69811,205,-1.0686,40,-3.5149,556,0.73261
ENSG00000145425,RPS3A,550,-1.5464,2246,0.76082,977,-0.6531,2364,0.85621,736,-1.0990,1662,0.27410
ENSG00000109654,TRIM2,136,-1.9155,114,-2.1810,977,1.38442,212,-1.2383,641,0.57499,570,0.45523
ENSG00000164114,MAP9,162,-2.3322,1492,1.32536,977,0.52115,121,-2.7559,975,0.51684,667,-0.1594
ENSG00000109472,CPE,377,-2.1518,2592,0.98524,977,-0.6913,1580,0.09627,1864,0.38258,1527,0.04753
ENSG00000164106,SCRG1,120,-1.5416,265,-0.3062,977,2.22598,89,-1.9919,112,-1.6551,332,0.08914
ENSG00000150625,GPM6A,1205,-0.5167,567,-1.6912,977,-0.8507,837,-1.0930,3128,1.15561,2419,0.84893
ENSG00000145494,NDUFS6,223,-0.9182,550,0.58496,977,1.72372,96,-2.1951,307,-0.4090,299,-0.5270
ENSG00000145495,MARCH6,112,-2.7238,1480,1.53008,977,0.71310,313,-1.1739,1176,1.06238,248,-1.7108
ENSG00000169862,CTNND2,287,-0.8572,5,-6.7838,977,1.26691,278,-0.9062,294,-0.8188,785,1.09049
ENSG00000145555,MYO10,261,-0.3405,5,-6.1735,977,2.21138,194,-0.8151,50,-2.8576,377,0.34408
ENSG00000176788,BASP1,163,-2.9764,932,-0.3173,977,-0.2407,149,-3.1116,2610,1.56394,1536,0.66842
ENSG00000113387,SUB1,55,-3.1824,315,-0.5386,977,1.48990,184,-1.3788,462,0.09372,534,0.42228
ENSG00000079215,SLC1A3,395,-1.8879,5589,3.22301,977,-0.4842,181,-3.0443,351,-2.0679,842,-0.8306
ENSG00000145592,RPL37,1794,-0.1751,992,-1.1226,977,-1.1455,3344,0.91930,1129,-0.9195,2857,0.79433
ENSG00000250722,SELENOP,149,-1.5241,6,-6.1866,977,1.73947,549,0.59421,215,-0.9620,417,0.13756
ENSG00000112851,ERBIN,273,-0.3650,5,-6.2664,977,2.05339,219,-0.7204,114,-1.7243,399,0.32928
ENSG00000153914,SREK1,272,-0.7112,607,0.63786,977,1.57229,263,-0.7635,152,-1.6100,337,-0.4284
ENSG00000131711,MAP1B,3721,-0.5403,1018,-2.5255,977,-2.5861,2131,-1.4135,9401,1.07399,9473,1.45720
ENSG00000145741,BTF3,111,-1.8685,5,-6.3623,977,1.90009,626,0.96744,228,-0.7577,299,-0.3783
ENSG00000171530,TBCA,96,-2.8118,671,0.20257,977,0.87586,514,-0.2442,605,0.02663,653,0.18902
ENSG00000186468,RPS23,1103,-0.6987,274,-2.8123,977,-0.8907,3822,1.51432,1326,-0.4038,2173,0.53424
ENSG00000127184,COX7C,301,-1.5634,352,-1.3254,977,0.32631,903,0.18933,1271,0.79954,924,0.27969
ENSG00000175745,NR2F1,126,-2.0717,983,1.34070,977,1.32717,163,-1.6819,149,-1.8219,457,-0.0710
ENSG00000198961,PJA2,106,-2.6556,254,-1.3487,977,0.88943,367,-0.7750,1686,2.04216,375,-0.8547
ENSG00000134982,APC,142,-1.8958,871,1.09063,977,1.31935,147,-1.8456,384,-0.3528,402,-0.3279
ENSG00000129625,REEP5,61,-3.1720,364,-0.4585,977,1.29153,284,-0.8567,979,1.29500,353,-0.5949
ENSG00000164241,C5orf63,3441,0.81272,5,-8.9429,977,-1.2778,490,-2.3203,1649,-0.4527,4316,1.71702
ENSG00000169567,HINT1,111,-2.2030,142,-1.8406,977,1.40324,403,-0.2074,596,0.46113,482,0.11252
ENSG00000131437,KIF3A,225,-1.6272,476,-0.4602,977,0.77349,220,-1.6651,1139,1.06520,684,0.17118
ENSG00000164402,SEPTIN8,133,-1.5536,5,-6.3226,977,1.96246,40,-3.3268,671,1.15363,327,-0.1602
ENSG00000164405,UQCRQ,71,-2.9015,13,-5.3388,977,1.36281,880,1.15165,570,0.34865,372,-0.4314
ENSG00000113558,SKP1,295,-1.6381,645,-0.4171,977,0.27604,384,-1.2358,1381,0.90125,1067,0.53434
ENSG00000120738,EGR1,177,-1.4139,5,-6.5948,977,1.52836,1523,2.61870,188,-1.3205,69,-3.0412
ENSG00000113013,HSPA9,153,-1.7098,547,0.32421,977,1.41716,239,-1.0295,485,0.11577,384,-0.3219
ENSG00000171604,CXXC5,72,-2.9185,923,1.19111,977,1.30595,303,-0.7412,346,-0.5312,363,-0.5303
ENSG00000185129,PURA,181,-1.2058,5,-6.4423,977,1.76795,294,-0.4423,404,0.07950,417,0.16500
ENSG00000131495,NDUFA2,121,-1.5266,5,-6.1653,977,2.23406,334,0.08897,212,-0.6597,286,-0.2059
ENSG00000131507,NDFIP1,110,-2.9080,844,0.24971,977,0.50568,292,-1.4574,1629,1.49022,626,-0.2985
ENSG00000113578,FGF1,306,-0.5006,5,-6.5529,977,1.60058,306,-0.5003,201,-1.1672,556,0.63161
ENSG00000113657,DPYSL3,26,-4.5598,1584,2.08531,977,1.04202,145,-2.0773,650,0.29678,220,-1.6182
ENSG00000019582,CD74,44,-4.5940,2565,1.97041,977,0.08837,1778,1.17861,176,-2.5734,475,-1.2220
ENSG00000164587,RPS14,874,-0.8913,1187,-0.4022,977,-0.7149,2835,1.13088,1011,-0.6611,1859,0.43297
ENSG00000211445,GPX3,84,-2.4961,5,-6.5777,977,1.56502,154,-1.5935,1146,1.92362,295,-0.6817
ENSG00000113140,SPARC,1632,-0.3605,862,-1.3670,977,-1.1732,2018,-0.0090,1751,-0.2452,3481,1.26550
ENSG00000177556,ATOX1,108,-1.6620,8,-5.3711,977,2.30002,155,-1.1113,314,0.02771,301,-0.0526
ENSG00000155506,LARP1,106,-2.4293,232,-1.2534,977,1.18790,183,-1.6141,662,0.45964,695,0.68476
ENSG00000164609,SLU7,219,-0.8722,369,-0.0286,977,1.82485,153,-1.4289,183,-1.1504,364,-0.0641
ENSG00000181163,NPM1,157,-1.7770,287,-0.8485,977,1.27649,665,0.54768,464,-0.0738,422,-0.2731
ENSG00000120129,DUSP1,214,-2.3866,1153,0.25816,977,-0.0238,4112,3.12536,327,-1.7503,77,-4.1322
ENSG00000170091,NSG2,51,-3.3169,5,-6.6708,977,1.43106,92,-2.4601,1545,2.52922,239,-1.1567
ENSG00000145920,CPLX2,105,-2.0663,5,-6.4719,977,1.72464,37,-3.5835,731,1.12038,447,0.26742
ENSG00000074317,SNCB,24,-4.5660,5,-6.7946,977,1.25182,82,-2.7708,1496,2.20791,427,-0.2745
ENSG00000127022,CANX,153,-3.3991,2437,0.97695,977,-0.5998,923,-0.6912,2165,0.75497,1604,0.26925
ENSG00000161011,SQSTM1,98,-2.3347,12,-5.3892,977,1.47550,641,0.65592,766,0.98802,294,-0.7612
ENSG00000204628,RACK1,208,-1.9632,1018,0.58312,977,0.50976,1223,0.92245,736,0.01883,466,-0.8374
ENSG00000137267,TUBB2A,22,-5.0876,10,-6.1064,977,0.72961,13,-5.7665,2539,2.94711,475,-0.5834
ENSG00000137285,TUBB2B,337,-1.5594,2088,1.56825,977,0.13624,195,-2.3852,778,-0.2445,968,0.14497
ENSG00000172201,ID4,185,-2.3167,3132,2.86041,977,0.30661,164,-2.4927,705,-0.2432,277,-1.8976
ENSG00000112308,C6orf62,192,-1.3513,985,1.46039,977,1.44241,98,-2.3539,273,-0.8004,303,-0.7365
ENSG00000204681,GABBR1,319,-0.4618,70,-2.7652,977,1.56554,262,-0.7772,598,0.60517,365,-0.2870
ENSG00000206503,HLA-A,373,-1.4616,511,-0.9763,977,0.07408,3509,2.79228,363,-1.5052,406,-1.4952
ENSG00000204592,HLA-E,289,-2.0849,1607,0.67295,977,-0.1872,4099,2.79031,364,-1.7352,158,-3.2121
ENSG00000196230,TUBB,63,-3.5441,5,-7.1863,977,0.73152,598,-0.1238,2004,2.26256,430,-0.7607
ENSG00000204580,DDR1,108,-2.5822,1661,2.09508,977,0.95852,90,-2.8455,471,-0.3161,342,-0.9490
ENSG00000204525,HLA-C,200,-1.8057,5,-7.1537,977,0.77355,2522,3.00464,410,-0.7002,146,-2.4931
ENSG00000234745,HLA-B,566,-1.4511,106,-3.9258,977,-0.5994,6668,3.64640,706,-1.1105,418,-2.1084
ENSG00000204389,HSPA1A,63,-4.3205,4437,3.02536,977,-0.1986,1909,0.98234,19,-6.0135,149,-3.3048
ENSG00000204388,HSPA1B,24,-5.9286,6315,3.91902,977,-0.4192,835,-0.6720,405,-1.7886,131,-3.7063
ENSG00000231500,RPS18,814,-1.0973,704,-1.3223,977,-0.8112,3809,1.61547,778,-1.1668,2092,0.56251
ENSG00000272325,NUDT3,318,-0.9809,658,0.20194,977,0.91366,325,-0.9450,499,-0.2611,655,0.23813
ENSG00000124614,RPS10,368,-1.0163,495,-0.5480,977,0.60250,1380,1.25993,407,-0.8576,605,-0.2622
ENSG00000198755,RPL10A,214,-1.6252,5,-7.0765,977,0.87133,932,0.78349,283,-1.1988,885,0.87544
ENSG00000112081,SRSF3,51,-3.1118,5,-6.4575,977,1.73801,507,0.45209,577,0.68279,307,-0.4611
ENSG00000137409,MTCH1,330,-1.3852,504,-0.7279,977,0.36992,596,-0.4579,1773,1.50722,666,-0.3275
ENSG00000146122,DAAM2,228,-0.8770,5,-6.4686,977,1.73140,150,-1.5212,102,-2.0988,639,1.12740
ENSG00000096384,HSP90AB1,683,-2.0937,1653,-0.7363,977,-1.5529,1948,-0.4742,6193,1.63150,3365,0.55450
ENSG00000170915,PAQR8,310,-0.0692,5,-6.1922,977,2.18478,47,-2.9664,244,-0.4626,341,0.10492
ENSG00000151914,DST,560,-0.8375,1847,1.23043,977,0.06827,658,-0.5828,412,-1.3144,1057,0.24686
ENSG00000119900,OGFRL1,384,-0.6455,607,0.10605,977,0.95865,248,-1.3288,327,-0.8986,724,0.50858
ENSG00000156508,EEF1A1,2897,-0.9698,6972,0.48081,977,-2.6165,10182,1.19078,4842,-0.1441,5537,0.09792
ENSG00000112695,COX7A2,28,-4.0689,224,-1.0085,977,1.58657,528,0.39944,553,0.48233,309,-0.5808
ENSG00000112697,TMEM30A,42,-3.8040,513,0.01133,977,1.17886,471,-0.1308,1030,1.28421,266,-1.1850
ENSG00000196586,MYO6,189,-1.2186,875,1.42409,977,1.65925,153,-1.5434,32,-3.8487,302,-0.5571
ENSG00000146247,PHIP,119,-2.0905,631,0.56981,977,1.41019,513,0.20561,537,0.28488,202,-1.4586
ENSG00000203875,SNHG5,276,-0.6694,77,-2.6060,977,1.60006,515,0.36671,237,-0.9110,414,-0.0083
ENSG00000132424,PNISR,503,-0.6331,2216,2.16404,977,0.47934,362,-1.1467,323,-1.3225,400,-1.1316
ENSG00000112335,SNX3,71,-2.8343,5,-6.5826,977,1.43394,232,-1.0669,670,0.69910,595,0.60514
ENSG00000277443,MARCKS,255,-2.1183,1080,0.15377,977,-0.0162,739,-0.4763,1016,0.05044,1419,0.80260
ENSG00000187189,TSPYL4,38,-3.8388,100,-2.4198,977,1.31810,107,-2.3200,1314,1.96920,395,-0.3606
ENSG00000189241,TSPYL1,110,-2.8028,76,-3.3472,977,0.64502,161,-2.2349,1561,1.56548,920,0.67224
ENSG00000152661,GJA1,299,-2.2998,4580,2.59333,977,-0.4757,331,-2.1444,490,-1.5551,1227,-0.1218
ENSG00000111897,SERINC1,289,-1.8976,898,-0.1227,977,0.01814,720,-0.4843,2460,1.77699,710,-0.5892
ENSG00000112306,RPS12,1642,-0.2166,992,-1.0231,977,-1.0464,3462,1.10944,1014,-0.9880,2501,0.62851
ENSG00000135541,AHI1,95,-2.2508,504,0.38076,977,1.66315,91,-2.3240,138,-1.6950,511,0.49940
ENSG00000111961,SASH1,211,-0.6218,5,-6.1148,977,2.30747,170,-0.9625,55,-2.6517,371,0.38547
ENSG00000131016,AKAP12,92,-2.3315,5,-6.5488,977,1.60977,135,-1.7678,125,-1.8773,781,1.54718
ENSG00000131018,SYNE1,150,-2.6408,3435,3.12789,977,0.28433,426,-1.0677,266,-1.7868,268,-1.9719
ENSG00000092820,EZR,259,-1.8021,3428,3.19189,977,0.31892,297,-1.5905,111,-3.0542,302,-1.7464
ENSG00000112096,SOD2,100,-2.3994,5,-6.6725,977,1.33981,199,-1.3711,1314,1.99331,348,-0.5753
ENSG00000112531,QKI,882,-0.2009,951,-0.0757,977,-0.0300,874,-0.2149,587,-0.8564,1346,0.65614
ENSG00000188191,PRKAR1B,51,-3.4415,5,-6.7713,977,1.28523,8,-6.0642,1200,1.72145,570,0.34786
ENSG00000075624,ACTB,558,-2.5200,3416,0.32439,977,-1.6811,6632,1.59710,3487,0.36032,2357,-0.3549
ENSG00000136238,RAC1,461,-1.0706,125,-3.0298,977,0.14581,1274,0.61130,1453,0.85371,993,0.21043
ENSG00000189043,NDUFA4,395,-1.2232,244,-1.9560,977,0.24442,887,0.07848,1928,1.53284,747,-0.2454
ENSG00000106443,PHF14,319,-0.1639,255,-0.5313,977,1.97481,37,-3.4152,147,-1.3929,365,0.07354
ENSG00000196683,TOMM7,386,-0.9928,529,-0.4920,977,0.54508,675,-0.0923,858,0.31512,785,0.19598
ENSG00000172115,CYCS,158,-1.5000,5,-6.4950,977,1.64603,494,0.33174,713,1.00140,251,-0.9037
ENSG00000122566,HNRNPA2B1,220,-1.9906,1920,1.69102,977,0.37836,687,-0.2184,818,0.07152,432,-1.0976
ENSG00000106052,TAX1BP1,140,-1.8553,5,-6.6825,977,1.40941,663,0.65720,135,-1.9030,631,0.71704
ENSG00000255690,TRIL,138,-2.0044,1618,2.39524,977,1.23806,40,-3.8119,227,-1.2427,230,-1.3797
ENSG00000136193,SCRN1,73,-2.5210,5,-6.3940,977,1.84317,97,-2.1000,549,0.67504,454,0.41608
ENSG00000180354,MTURN,2106,1.39183,12,-6.5426,977,-0.0194,623,-0.7507,638,-0.7137,1281,0.55629
ENSG00000240583,AQP1,361,-0.5210,5,-6.8087,977,1.23402,172,-1.6730,359,-0.5280,797,1.08797
ENSG00000078549,ADCYAP1R1,271,-0.5403,255,-0.6346,977,1.81957,99,-2.0883,222,-0.8570,406,0.15324
ENSG00000122545,SEPTIN7,394,-1.1656,476,-0.8706,977,0.31239,927,0.22167,1386,0.94737,769,-0.1138
ENSG00000106624,AEBP1,67,-3.6340,2719,2.77753,977,0.50915,788,0.13475,257,-1.6449,143,-2.7416
ENSG00000058404,CAMK2B,200,-1.9473,239,-1.6725,977,0.60667,268,-1.5037,799,0.25136,1172,1.23773
ENSG00000196262,PPIA,375,-1.5340,287,-1.9390,977,-0.0127,1046,0.10262,2131,1.42512,1038,0.10756
ENSG00000105968,H2AFV,207,-1.1122,151,-1.5946,977,1.61236,294,-0.5564,773,1.12953,245,-0.9701
ENSG00000136205,TNS3,306,-0.0143,5,-6.1261,977,2.30281,90,-1.9341,79,-2.1301,353,0.27568
ENSG00000106153,CHCHD2,174,-1.9785,387,-0.7547,977,0.81490,411,-0.6580,1125,1.08297,617,0.00439
ENSG00000009954,BAZ1B,140,-1.4897,99,-2.0131,977,1.94569,92,-2.1231,277,-0.4187,457,0.52693
ENSG00000106682,EIF4H,59,-2.9932,583,0.58127,977,1.59292,306,-0.5098,364,-0.2239,315,-0.5406
ENSG00000106665,CLIP2,162,-1.6397,885,1.20285,977,1.40459,100,-2.3636,461,0.01910,303,-0.7705
ENSG00000263001,GTF2I,287,-2.1688,2216,1.19208,977,-0.2674,653,-0.9138,1346,0.27214,1278,0.22139
ENSG00000005486,RHBDD2,266,-2.2549,2093,1.11092,977,-0.2414,153,-3.0773,2501,1.47194,959,-0.3214
ENSG00000106211,HSPB1,185,-3.0138,4262,2.38549,977,-0.4797,2800,1.40222,350,-2.0664,290,-2.5614
ENSG00000170027,YWHAG,71,-3.7562,5,-7.5645,977,0.26145,267,-1.8023,2840,2.49143,854,0.03728
ENSG00000075142,SRI,182,-1.7740,1142,1.29467,977,0.98748,169,-1.8895,225,-1.4543,619,0.19826
ENSG00000127914,AKAP9,144,-2.4728,2037,2.06927,977,0.56195,347,-1.1423,303,-1.3528,570,-0.4184
ENSG00000166448,TMEM130,48,-3.5941,5,-6.8494,977,1.18056,41,-3.8261,1988,2.91981,251,-1.2806
ENSG00000241468,ATP5MF,23,-4.1862,141,-1.5006,977,1.89980,155,-1.3561,463,0.41555,393,0.15986
ENSG00000106261,ZKSCAN1,158,-1.6832,960,1.35935,977,1.39524,210,-1.2456,111,-2.2053,394,-0.2955
ENSG00000188186,LAMTOR4,54,-3.2189,203,-1.2498,977,1.46083,597,0.51472,385,-0.2350,444,0.00245
ENSG00000166925,TSC22D4,758,0.17480,5,-7.2726,977,0.62104,402,-0.8624,575,-0.2888,1036,0.93016
ENSG00000172354,GNB2,67,-3.0784,791,0.80971,977,1.21702,320,-0.7260,953,1.16809,194,-1.6754
ENSG00000214253,FIS1,213,-1.0619,5,-6.5340,977,1.62228,407,-0.0181,153,-1.5677,562,0.68030
ENSG00000135250,SRPK2,25,-4.3553,187,-1.4166,977,1.40475,63,-3.0264,659,0.64359,639,0.73912
ENSG00000106278,PTPRZ1,173,-1.4221,724,0.95535,977,1.56031,69,-2.7896,260,-0.7936,380,-0.2141
ENSG00000128609,NDUFA5,55,-3.3300,651,0.50246,977,1.26945,249,-1.0797,792,0.86200,341,-0.6737
ENSG00000286214,AUXG01000058.1,29,-4.2753,5,-6.8275,977,1.21208,67,-3.0902,982,1.22327,723,0.80947
ENSG00000122786,CALD1,136,-1.9902,235,-1.1517,977,1.28710,1724,2.64305,75,-2.8616,115,-2.4468
ENSG00000105887,MTPN,137,-1.7978,703,0.86902,977,1.52657,204,-1.1964,487,0.21287,251,-0.9986
ENSG00000105894,PTN,260,-0.8823,5,-6.6625,977,1.43700,788,1.00741,241,-1.0008,434,-0.0647
ENSG00000064393,HIPK2,1545,0.74727,724,-0.5448,977,-0.0543,558,-0.9574,715,-0.5645,1273,0.49331
ENSG00000090266,NDUFB2,166,-1.4249,5,-6.5213,977,1.64947,307,-0.4629,702,0.97414,344,-0.3262
ENSG00000270672,MTRNR2L6,1021,1.28015,5,-6.8384,977,1.19132,280,-0.9557,51,-3.5001,604,0.37194
ENSG00000171130,ATP6V0E2,156,-2.1287,758,0.37592,977,0.83464,224,-1.5818,1323,1.43234,412,-0.7388
ENSG00000133612,AGAP3,93,-2.4071,288,-0.6946,977,1.47629,134,-1.8675,889,1.28020,351,-0.4414
ENSG00000106615,RHEB,64,-2.7942,329,-0.2880,977,1.73123,86,-2.3538,592,0.72432,346,-0.2421
ENSG00000130226,DPP6,74,-3.7163,2794,2.41140,977,0.23955,122,-2.9832,1124,0.48543,425,-1.2582
ENSG00000105993,DNAJB6,64,-3.3173,669,0.31090,977,0.99976,435,-0.4094,805,0.63864,478,-0.3037
ENSG00000164733,CTSB,217,-1.6537,187,-1.8792,977,0.80905,350,-0.9187,1021,0.89138,785,0.51170
ENSG00000078674,PCM1,139,-1.9230,540,0.22318,977,1.32344,334,-0.5737,252,-1.0162,537,0.26005
ENSG00000147416,ATP6V1B2,33,-3.9339,109,-2.1708,977,1.48442,44,-3.5138,1140,1.82314,384,-0.2619
ENSG00000168490,PHYHIP,111,-2.1830,12,-5.4103,977,1.43894,137,-1.8672,1207,1.90512,347,-0.4918
ENSG00000104722,NEFM,886,0.42222,5,-7.2933,977,0.59764,44,-4.1809,558,-0.3585,1191,1.26898
ENSG00000277586,NEFL,777,-0.3070,5,-7.7272,977,0.07372,387,-1.4064,2013,1.41337,1194,0.52095
ENSG00000240694,PNMA2,25,-4.6884,5,-7.0120,977,0.95509,19,-5.0826,1728,2.18855,623,0.17735
ENSG00000092964,DPYSL2,240,-2.3514,623,-0.9026,977,-0.1788,657,-0.8179,2157,1.24576,1479,0.66764
ENSG00000120885,CLU,3652,-1.0431,24887,2.64185,977,-3.0278,3662,-1.0390,2963,-1.3665,6334,-0.1903
ENSG00000133872,SARAF,234,-2.4593,1165,0.03572,977,-0.2566,515,-1.2706,2930,1.79887,1080,-0.1087
ENSG00000104695,PPP2CB,152,-2.1761,772,0.39787,977,0.82364,388,-0.7428,991,0.85109,503,-0.3819
ENSG00000147548,NSD3,120,-1.7363,7,-5.8477,977,1.92650,277,-0.4281,310,-0.2476,413,0.28927
ENSG00000147526,TACC1,155,-1.4344,5,-6.4281,977,1.78749,517,0.52519,208,-0.9796,405,0.12265
ENSG00000168172,HOOK3,109,-1.8159,5,-6.2787,977,2.03073,216,-0.7597,130,-1.5492,487,0.76125
ENSG00000008988,RPS20,527,-1.0793,1470,0.61985,977,-0.0884,1929,1.13162,614,-0.8389,846,-0.3828
ENSG00000104388,RAB2A,54,-3.2887,154,-1.7544,977,1.35324,220,-1.2048,1047,1.49818,409,-0.2631
ENSG00000245910,SNHG6,613,-0.0999,345,-1.0230,977,0.71167,834,0.42627,309,-1.1962,739,0.26364
ENSG00000147604,RPL7,572,-1.0516,1085,-0.0208,977,-0.1957,1966,1.04236,609,-0.9539,1241,0.25218
ENSG00000104435,STMN2,68,-3.8553,5,-7.4375,977,0.21114,11,-6.4418,2774,2.34770,1103,0.52325
ENSG00000147588,PMP2,1466,-0.1036,1198,-0.4344,977,-0.7615,1359,-0.2287,266,-2.7346,2825,1.42278
ENSG00000156467,UQCRB,736,-1.1088,2695,1.09423,977,-0.6640,1477,0.01136,826,-0.9296,1778,0.40577
ENSG00000147649,MTDH,148,-1.8717,546,0.19281,977,1.26608,406,-0.3039,510,0.07575,413,-0.3258
ENSG00000156482,RPL30,780,-0.9006,313,-2.2930,977,-0.5433,2569,1.14793,668,-1.1426,2108,0.98934
ENSG00000164919,COX6C,200,-2.0896,514,-0.6394,977,0.43297,681,-0.1831,1290,0.94131,828,0.17791
ENSG00000070756,PABPC1,169,-2.4431,1503,1.10132,977,0.31057,1417,0.98717,249,-1.8683,695,-0.3128
ENSG00000164924,YWHAZ,185,-2.1858,1135,0.72775,977,0.45738,418,-0.9423,1715,1.54203,408,-1.1185
ENSG00000164929,BAALC,485,-0.0718,5,-6.8388,977,1.19217,283,-0.9411,433,-0.2582,679,0.63831
ENSG00000164754,RAD21,161,-1.9511,657,0.28435,977,1.00612,278,-1.1142,996,1.04334,413,-0.5722
ENSG00000147684,NDUFB9,158,-1.4379,20,-4.4629,977,1.74284,507,0.45477,511,0.46742,277,-0.6490
ENSG00000104419,NDRG1,308,-0.0686,5,-6.1832,977,2.20307,211,-0.6840,312,-0.0479,217,-0.7369
ENSG00000176956,LY6H,86,-2.9812,341,-0.9060,977,0.87454,17,-5.2698,2103,2.60658,324,-1.1186
ENSG00000104529,EEF1D,242,-1.5183,1157,1.09285,977,0.77175,1031,0.87160,255,-1.4387,374,-0.9694
ENSG00000178209,PLEC,110,-2.3501,1071,1.41505,977,1.22807,518,0.07189,208,-1.3882,297,-0.9561
ENSG00000178719,GRINA,226,-1.3287,417,-0.3654,977,1.13746,366,-0.5768,838,0.84330,408,-0.4686
ENSG00000161016,RPL8,406,-1.5221,462,-1.3253,977,-0.1354,2418,1.53711,627,-0.8503,1262,0.36775
ENSG00000147862,NFIB,183,-1.9998,1396,1.39661,977,0.70388,311,-1.1887,335,-1.0767,687,0.10046
ENSG00000164985,PSIP1,118,-2.3689,5,-6.9281,977,1.06698,459,-0.2657,591,0.15506,812,0.91702
ENSG00000137154,RPS6,988,-0.9782,2207,0.33879,977,-0.9963,3444,1.16260,1059,-0.8695,1999,0.20443
ENSG00000086061,DNAJA1,71,-2.6838,117,-1.9406,977,1.66157,287,-0.5621,570,0.59714,403,-0.0044
ENSG00000168913,ENHO,1045,0.71252,5,-7.2788,977,0.59090,274,-1.4829,400,-0.8958,1084,1.00480
ENSG00000122705,CLTA,81,-2.3346,5,-6.3632,977,1.89730,270,-0.4916,564,0.76912,326,-0.2189
ENSG00000156052,GNAQ,210,-1.2380,529,0.25761,977,1.40980,255,-0.9320,276,-0.8101,467,0.05668
ENSG00000165119,HNRNPK,141,-2.3538,628,-0.0313,977,0.74235,707,0.16926,919,0.63131,554,-0.2850
ENSG00000148053,NTRK2,701,-0.9367,2911,1.57732,977,-0.4088,374,-1.8997,721,-0.8929,1538,0.43578
ENSG00000136938,ANP32B,366,-0.2053,110,-2.0753,977,1.60525,688,0.89843,4,-6.6255,378,-0.1835
ENSG00000070214,SLC44A1,78,-3.0731,1891,2.38626,977,0.92689,314,-0.9912,149,-2.1281,325,-1.0676
ENSG00000173258,ZNF483,58,-3.6502,307,-1.1691,977,0.75068,265,-1.3980,1172,1.09559,840,0.59589
ENSG00000148180,GSN,160,-2.0431,564,-0.0780,977,0.89053,1338,1.51932,162,-2.0263,468,-0.4530
ENSG00000148175,STOM,131,-1.5926,5,-6.3429,977,1.93300,830,1.56611,77,-2.3814,245,-0.7213
ENSG00000136942,RPL35,769,-0.9875,1409,-0.0091,977,-0.6088,2418,0.95175,1073,-0.4584,1636,0.29958
ENSG00000197958,RPL12,305,-1.5115,186,-2.2563,977,0.36493,1780,1.51002,394,-1.1184,943,0.37251
ENSG00000136854,STXBP1,25,-4.7066,587,0.03777,977,0.94773,43,-3.9221,1525,1.87627,429,-0.5565
ENSG00000106992,AK1,68,-4.3958,6571,4.21861,977,-0.3948,151,-3.2293,304,-2.1981,307,-2.3908
