Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000169764,UGP2,15,-3.5108,89,-0.9110,255,0.78795,91,-0.8850,137,-0.2384,136,-0.2530,249,0.74599,194,0.32646,268,0.87371
ENSG00000119844,AFTPH,15,-1.9031,136,1.65773,86,0.80379,38,-0.5259,28,-0.9969,35,-0.6341,48,-0.1683,45,-0.2497,46,-0.2169
ENSG00000115902,SLC1A4,149,-0.1572,247,0.68218,133,-0.3419,248,0.68317,169,0.04766,65,-1.4456,104,-0.7301,175,0.09688,191,0.24383
ENSG00000011523,CEP68,154,1.92298,8,-2.8574,45,-0.2621,70,0.45578,55,0.05606,23,-1.3106,71,0.48176,15,-1.9344,37,-0.5741
ENSG00000138069,RAB1A,15,-4.1457,219,-0.1904,293,0.28150,419,0.89595,377,0.70938,154,-0.7397,168,-0.6065,252,0.03548,322,0.43873
ENSG00000138071,ACTR2,15,-4.0741,368,0.75205,279,0.28171,300,0.40624,192,-0.3231,174,-0.4728,271,0.23513,313,0.47347,201,-0.2504
ENSG00000198369,SPRED2,153,2.53517,15,-1.5433,14,-1.5568,16,-1.3897,27,-0.6446,25,-0.7434,45,0.18999,40,0.00888,26,-0.6791
ENSG00000197223,C1D,15,-1.8713,35,-0.6266,72,0.53444,75,0.59665,74,0.58550,56,0.10985,22,-1.2907,29,-0.9328,91,0.93541
ENSG00000221823,PPP3R1,15,-3.6293,281,0.81858,244,0.57385,253,0.63513,117,-0.6236,68,-1.4398,222,0.41341,231,0.47643,124,-0.5243
ENSG00000119865,CNRIP1,15,-2.5542,74,-0.1706,130,0.75581,94,0.20744,89,0.12589,53,-0.7068,42,-1.0653,96,0.24402,151,1.02086
ENSG00000198380,GFPT1,292,1.87800,95,-0.1218,80,-0.3983,120,0.24762,144,0.55422,65,-0.7212,32,-1.8103,27,-2.0170,71,-0.5964
ENSG00000169599,NFU1,15,-1.8787,64,0.32645,67,0.39698,47,-0.1691,61,0.26496,35,-0.6348,53,0.02366,61,0.24387,68,0.42237
ENSG00000115977,AAK1,288,0.76847,134,-0.4897,292,0.79164,117,-0.7028,205,0.19419,112,-0.7688,152,-0.2963,171,-0.1009,169,-0.1182
ENSG00000087338,GMCL1,15,-1.4556,104,1.73040,25,-0.7118,19,-1.1153,48,0.32253,26,-0.6162,49,0.35200,45,0.20608,22,-0.8803
ENSG00000124380,SNRNP27,15,-2.3572,130,0.98926,68,-0.0907,93,0.40589,56,-0.3929,94,0.42724,51,-0.5524,71,-0.0181,72,-0.0014
ENSG00000169564,PCBP1,564,1.30237,92,-1.6466,333,0.37010,226,-0.2615,245,-0.1344,226,-0.2622,167,-0.7346,245,-0.1325,296,0.17404
ENSG00000116001,TIA1,15,-1.2558,22,-0.7079,37,0.11211,12,-1.5685,17,-1.0612,55,0.78598,58,0.88437,34,0.00426,58,0.87977
ENSG00000116005,PCYOX1,145,-0.5107,299,0.67341,261,0.44304,228,0.21644,194,-0.0468,122,-0.7745,115,-0.8643,212,0.09638,221,0.16457
ENSG00000143977,SNRPG,151,1.39805,21,-1.7559,56,-0.3044,60,-0.1910,37,-0.9469,65,-0.0560,62,-0.1284,53,-0.3736,101,0.68238
ENSG00000035141,FAM136A,15,-1.7227,82,0.93718,43,-0.1498,44,-0.0989,78,0.84997,31,-0.6565,49,0.06864,32,-0.6021,49,0.05991
ENSG00000075340,ADD2,149,-0.1332,183,0.20586,245,0.69951,221,0.51989,176,0.13847,81,-1.0809,142,-0.2074,120,-0.4722,136,-0.2709
ENSG00000144043,TEX261,15,-1.1255,39,0.34408,25,-0.3746,33,0.07768,28,-0.1942,56,0.95215,21,-0.6540,34,0.13011,33,0.08737
ENSG00000124357,NAGK,292,1.81802,88,-0.2957,78,-0.4876,174,0.83065,66,-0.7383,57,-0.9568,52,-1.0962,80,-0.4439,65,-0.7692
ENSG00000124383,MPHOSPH10,151,1.43482,130,1.16409,70,0.08553,44,-0.6357,50,-0.4399,78,0.27663,23,-1.5812,19,-1.8742,28,-1.3070
ENSG00000124374,PAIP2B,15,-1.8999,34,-0.7165,27,-1.0252,7,-3.0338,18,-1.6181,215,2.69454,47,-0.1853,96,1.01151,17,-1.6903
ENSG00000075292,ZNF638,15,-2.4823,91,0.23124,81,0.04615,49,-0.7380,58,-0.4814,142,0.99776,54,-0.6013,125,0.77622,93,0.27981
ENSG00000135636,DYSF,15,-1.3046,51,0.61092,30,-0.2873,77,1.34021,89,1.61606,19,-0.9938,1,-4.8390,32,-0.1711,5,-2.7805
ENSG00000144036,EXOC6B,15,-2.1168,124,1.20919,65,0.09568,74,0.30312,46,-0.4703,73,0.28805,36,-0.8190,47,-0.4242,72,0.25458
ENSG00000144040,SFXN5,15,-2.2826,73,0.09692,22,-1.7196,32,-1.1733,38,-0.9332,91,0.46577,31,-1.2408,183,1.74515,133,1.12105
ENSG00000135631,RAB11FIP5,152,0.84455,85,-0.1322,112,0.32307,121,0.45509,120,0.43587,38,-1.3596,37,-1.3926,74,-0.3508,89,-0.0611
ENSG00000135632,SMYD5,15,-1.2887,96,1.78502,39,0.16534,38,0.12897,20,-0.8602,19,-0.9731,17,-1.1389,31,-0.2139,42,0.27988
ENSG00000135624,CCT7,146,-0.3731,116,-0.7336,219,0.28023,301,0.82378,239,0.42709,128,-0.5836,217,0.26331,108,-0.8411,187,0.02088
ENSG00000163013,FBXO41,15,-1.2531,15,-1.2921,64,1.05525,25,-0.4896,46,0.46698,20,-0.8309,28,-0.3415,58,0.88189,38,0.17492
ENSG00000144034,TPRKB,15,-1.0467,12,-1.3284,18,-0.7986,30,0.01592,33,0.16896,29,-0.0495,64,1.31268,23,-0.4115,44,0.63392
ENSG00000124356,STAMBP,151,1.77509,68,0.33335,28,-1.0435,16,-1.8579,9,-2.6270,64,0.23017,72,0.43164,54,-0.0353,36,-0.6645
ENSG00000114956,DGUOK,15,-2.2850,72,0.06478,81,0.26993,99,0.60339,128,1.05021,47,-0.6157,29,-1.3394,98,0.58571,51,-0.4713
ENSG00000163170,BOLA3,293,1.92483,60,-0.8111,78,-0.3981,83,-0.3136,70,-0.5691,53,-0.9893,117,0.25091,64,-0.7032,87,-0.2369
ENSG00000225439,BOLA3-AS1,15,-0.4542,12,-0.7430,28,0.54862,30,0.67019,32,0.77619,18,-0.1576,1,-4.0981,20,-0.0417,24,0.30519
ENSG00000114978,MOB1A,15,-0.8358,61,1.48280,23,-0.2040,31,0.29058,9,-1.5213,25,-0.0563,22,-0.2594,12,-1.1616,35,0.48184
ENSG00000204843,DCTN1,281,-0.3190,277,-0.3377,441,0.41742,459,0.48611,433,0.38869,234,-0.6004,425,0.35748,311,-0.1562,219,-0.7061
ENSG00000005448,WDR54,15,-0.7907,16,-0.6949,24,-0.1085,63,1.60618,34,0.49932,13,-1.0251,32,0.36734,14,-0.8625,16,-0.7281
ENSG00000115274,INO80B,294,2.98500,56,-0.2490,29,-1.2365,40,-0.7632,70,0.11404,26,-1.4307,26,-1.4399,24,-1.5393,23,-1.5959
ENSG00000239779,WBP1,573,3.43760,23,-2.3723,48,-1.2818,70,-0.7223,36,-1.7159,89,-0.3441,67,-0.7823,22,-2.4148,64,-0.8489
ENSG00000115307,AUP1,152,1.04808,115,0.55937,97,0.27703,77,-0.1116,54,-0.6578,41,-1.0660,57,-0.5766,62,-0.4419,83,0.01987
ENSG00000115317,HTRA2,15,-1.3404,40,0.15067,51,0.56170,35,-0.0412,54,0.64652,22,-0.8041,53,0.60663,37,0.03750,20,-0.8955
ENSG00000135622,SEMA4F,15,-1.0335,24,-0.3381,49,0.84662,44,0.65239,24,-0.3298,7,-2.0617,34,0.24350,27,-0.1456,41,0.55074
ENSG00000115350,POLE4,15,-2.3812,62,-0.2831,52,-0.5564,166,1.41555,82,0.17717,68,-0.1275,59,-0.3591,61,-0.2914,97,0.46363
ENSG00000115353,TACR1,15,-0.5659,6,-1.9621,14,-0.7311,83,2.51826,0,-5.9980,9,-1.3314,33,0.68605,9,-1.3719,28,0.39253
ENSG00000115364,MRPL19,15,-1.1609,11,-1.6567,37,0.21301,50,0.73361,48,0.65939,52,0.80020,10,-1.7375,33,0.01622,34,0.10209
ENSG00000066032,CTNNA2,15,-2.0917,71,0.27146,65,0.12950,72,0.29832,75,0.35102,30,-1.0879,63,0.07135,55,-0.1484,96,0.77690
ENSG00000162951,LRRTM1,15,-1.0623,24,-0.3416,56,1.02594,22,-0.5097,57,1.07812,17,-0.9239,15,-1.0243,29,-0.0685,37,0.32171
ENSG00000163541,SUCLG1,149,0.32140,104,-0.2667,116,-0.0867,177,0.60534,151,0.33467,74,-0.8051,59,-1.1495,115,-0.1085,161,0.44624
ENSG00000034510,TMSB10,1386,0.37816,1109,0.01043,506,-1.2156,2385,1.33981,2117,1.11786,607,-0.9380,524,-1.1623,719,-0.6768,565,-1.0498
ENSG00000176407,KCMF1,15,-2.3399,80,0.17889,110,0.72378,97,0.50865,105,0.63172,51,-0.5185,40,-0.9209,84,0.27369,60,-0.2666
ENSG00000152291,TGOLN2,139,-0.5114,137,-0.5356,311,0.81319,150,-0.3892,132,-0.5911,202,0.08290,156,-0.3340,272,0.57957,227,0.27827
ENSG00000042445,RETSAT,152,1.79621,51,-0.1501,38,-0.5931,39,-0.5365,25,-1.2223,50,-0.1762,66,0.28158,24,-1.2782,54,-0.0337
ENSG00000168906,MAT2A,431,1.79957,195,0.35175,122,-0.4138,147,-0.1133,83,-1.0011,92,-0.8400,91,-0.8717,115,-0.5003,143,-0.1590
ENSG00000115486,GGCX,154,2.57289,24,-0.8122,20,-1.0687,40,0.01979,26,-0.6769,27,-0.6034,43,0.11692,10,-2.1110,15,-1.5013
ENSG00000168899,VAMP5,15,-0.5603,0,-4.9755,0,-7.0505,3,-2.6259,25,0.23881,52,1.49859,16,-0.4515,42,1.12318,41,1.08666
ENSG00000168894,RNF181,291,1.99659,53,-0.9537,53,-0.9415,115,0.27736,119,0.33459,77,-0.3765,59,-0.7820,57,-0.8451,50,-1.0460
ENSG00000168883,USP39,15,-0.8089,8,-1.6845,23,-0.1431,36,0.55386,36,0.55737,20,-0.4197,62,1.53732,13,-1.0466,17,-0.6219
ENSG00000115525,ST3GAL5,15,-2.4623,63,-0.3278,140,0.99688,102,0.45099,49,-0.7309,79,0.03189,72,-0.1110,63,-0.3211,115,0.64620
ENSG00000132300,PTCD3,151,0.93015,134,0.72440,93,0.11297,53,-0.7846,80,-0.1317,59,-0.6069,57,-0.6527,73,-0.2706,81,-0.1080
ENSG00000132305,IMMT,15,-3.1150,181,0.66715,181,0.66894,204,0.87731,144,0.28407,65,-0.9840,84,-0.5760,98,-0.3361,119,-0.0365
ENSG00000132313,MRPL35,15,-1.5458,31,-0.4663,40,-0.0530,30,-0.5068,73,0.94982,51,0.31367,21,-1.0380,40,-0.0661,73,0.95076
ENSG00000068615,REEP1,286,-0.3074,568,0.82897,302,-0.2217,794,1.44448,480,0.53818,138,-1.4326,166,-1.1537,224,-0.6933,165,-1.1576
ENSG00000115561,CHMP3,15,-2.9820,100,-0.1709,92,-0.2940,136,0.33535,164,0.65610,125,0.19682,117,0.09419,126,0.20585,122,0.15443
ENSG00000239305,RNF103,15,-2.2095,60,-0.1350,62,-0.0815,82,0.36416,136,1.26177,54,-0.3153,45,-0.5798,76,0.23865,59,-0.1756
ENSG00000153561,RMND5A,15,-1.7461,41,-0.2353,54,0.19388,24,-1.0909,43,-0.1797,76,0.76699,45,-0.0972,39,-0.3008,93,1.14035
ENSG00000172005,MAL,139,0.28331,38,-1.7222,13,-3.2343,15,-3.0421,24,-2.3648,202,0.93140,510,2.91166,61,-1.0039,46,-1.4468
ENSG00000144029,MRPS5,15,-2.0246,70,0.31350,86,0.65961,47,-0.3164,62,0.10540,75,0.43047,58,0.00782,65,0.18934,42,-0.5134
ENSG00000115042,FAHD2A,15,-0.7875,9,-1.6242,26,0.07084,22,-0.2233,26,0.07357,36,0.59458,51,1.19636,23,-0.1463,18,-0.4932
ENSG00000174501,ANKRD36C,15,-0.9209,3,-3.2212,11,-1.3711,9,-1.6702,16,-0.8722,103,2.48580,1,-4.5648,76,1.79194,14,-1.0251
ENSG00000084090,STARD7,426,0.97539,186,-0.4056,201,-0.2795,233,-0.0467,207,-0.2363,174,-0.5120,177,-0.4785,265,0.16499,288,0.30044
ENSG00000135956,TMEM127,294,2.22094,61,-0.5737,114,0.42413,40,-1.2089,77,-0.2240,37,-1.3388,41,-1.1796,47,-0.9961,83,-0.1010
ENSG00000144021,CIAO1,149,0.32884,103,-0.2612,152,0.36432,99,-0.3295,116,-0.0809,77,-0.7237,145,0.29110,113,-0.1141,141,0.23875
ENSG00000144028,SNRNP200,15,-1.8234,10,-2.4022,65,0.40674,60,0.27702,66,0.44944,45,-0.1778,55,0.15627,44,-0.2137,93,1.03773
ENSG00000114982,KANSL3,15,-0.4117,12,-0.7546,15,-0.4366,12,-0.7802,32,0.81754,24,0.29141,0,-5.4623,28,0.57367,39,1.17271
ENSG00000114988,LMAN2L,155,2.70276,15,-1.4062,19,-1.0764,47,0.34384,24,-0.7410,5,-2.8310,23,-0.7755,14,-1.4985,40,0.07218
ENSG00000213337,ANKRD39,15,-0.8862,15,-0.9207,38,0.56339,35,0.45070,56,1.26777,16,-0.8152,25,-0.0909,23,-0.2227,18,-0.6576
ENSG00000168758,SEMA4C,15,-0.8916,4,-2.9180,35,0.41000,8,-1.8056,16,-0.8179,45,0.86021,72,1.73198,28,0.07467,20,-0.4700
ENSG00000144199,FAHD2B,15,-0.6687,10,-1.2352,36,0.73754,12,-0.9546,46,1.16820,11,-1.1393,25,0.10340,22,-0.1088,31,0.47870
ENSG00000135940,COX5B,1103,0.84519,415,-0.7532,647,-0.0521,502,-0.4576,634,-0.0856,739,0.16474,710,0.09872,395,-0.8281,869,0.43372
ENSG00000115073,ACTR1B,15,-2.6237,176,1.21621,127,0.63017,105,0.31234,99,0.22288,56,-0.6770,42,-1.1103,56,-0.6952,103,0.28759
ENSG00000075568,TMEM131,15,-1.7954,71,0.60579,65,0.43943,39,-0.3608,21,-1.3160,36,-0.4908,97,1.15510,37,-0.4707,63,0.40245
ENSG00000040933,INPP4A,15,-2.3844,124,0.87833,100,0.50610,114,0.72273,89,0.30298,44,-0.8099,37,-1.0686,60,-0.3288,80,0.14021
ENSG00000183513,COA5,15,-1.7287,24,-1.0460,53,0.19296,67,0.58819,83,0.94800,53,0.19161,40,-0.2477,37,-0.3944,52,0.15334
ENSG00000115446,UNC50,15,-1.2466,3,-3.5971,46,0.49138,48,0.57480,42,0.31785,28,-0.2853,30,-0.2000,45,0.45593,50,0.61821
ENSG00000071073,MGAT4A,154,1.92184,79,0.66559,44,-0.3095,31,-0.8265,46,-0.2347,17,-1.7553,26,-1.1226,42,-0.3520,38,-0.5148
ENSG00000185414,MRPL30,153,1.36632,158,1.42646,44,-0.7307,28,-1.4127,34,-1.0963,33,-1.1412,69,-0.0195,56,-0.3329,50,-0.5046
ENSG00000115514,TXNDC9,152,1.87922,14,-2.0725,34,-0.7018,73,0.51468,70,0.43549,39,-0.5100,2,-4.4133,54,0.02723,43,-0.3530
ENSG00000158417,EIF5B,101,-1.1937,183,-0.2726,181,-0.2905,95,-1.2860,124,-0.8788,560,1.68476,118,-0.9493,422,1.13946,168,-0.4114
ENSG00000135945,REV1,15,-0.5142,3,-2.5732,32,0.69368,17,-0.2980,12,-0.8530,15,-0.4853,20,-0.0968,39,1.02464,35,0.85494
ENSG00000144218,AFF3,15,-1.8270,47,-0.1257,88,0.93149,37,-0.4945,18,-1.5868,27,-0.9771,75,0.66720,84,0.85219,64,0.37847
ENSG00000170500,LONRF2,288,0.23634,297,0.28330,364,0.62731,279,0.17919,226,-0.1598,107,-1.3200,164,-0.6626,188,-0.4547,334,0.48293
ENSG00000115526,CHST10,15,-0.6801,15,-0.7387,41,0.91680,10,-1.2420,3,-3.0269,33,0.57912,45,1.10116,23,-0.0112,26,0.16015
ENSG00000115539,PDCL3,15,-0.7412,10,-1.3427,28,0.24550,45,1.03709,33,0.49486,16,-0.6949,35,0.57760,13,-0.9523,24,-0.0029
ENSG00000071082,RPL31,944,0.54244,455,-0.6381,414,-0.7867,495,-0.5070,527,-0.4087,1069,0.75753,532,-0.3951,990,0.62387,701,0.04744
ENSG00000158435,CNOT11,15,-0.8758,30,0.18792,34,0.37259,49,1.02218,40,0.67782,14,-1.0397,28,0.08017,6,-2.1247,24,-0.1495
ENSG00000163162,RNF149,15,-1.4918,24,-0.7968,30,-0.4780,71,0.96700,65,0.79059,39,-0.0369,20,-1.1065,49,0.33668,49,0.30807
ENSG00000175874,CREG2,152,0.74936,66,-0.6154,158,0.81491,78,-0.3521,100,0.05353,38,-1.4401,63,-0.6839,108,0.17747,111,0.21308
ENSG00000071054,MAP4K4,253,0.38577,55,-1.9748,81,-1.4059,43,-2.3279,73,-1.5540,638,2.13126,245,0.33328,324,0.81434,87,-1.2937
ENSG00000198914,POU3F3,852,3.38809,53,-1.7671,34,-2.3966,17,-3.4387,52,-1.7911,108,-0.6788,168,0.01885,132,-0.3756,83,-1.0870
ENSG00000135972,MRPS9,15,-1.0382,23,-0.3685,45,0.67892,50,0.87851,43,0.61335,19,-0.7220,18,-0.7850,17,-0.8650,37,0.35591
ENSG00000135974,C2orf49,15,-0.4581,12,-0.7597,33,0.78810,12,-0.8562,38,1.03441,26,0.38084,1,-3.8791,29,0.60883,17,-0.2794
ENSG00000071051,NCK2,15,-0.6680,30,0.38733,22,-0.1195,19,-0.3193,8,-1.5754,24,0.04703,23,-0.0240,36,0.71224,33,0.58849
ENSG00000119147,ECRG4,15,-0.9068,56,1.23422,7,-2.0195,26,-0.0965,15,-0.9236,31,0.21718,3,-3.3228,51,1.05162,42,0.70069
ENSG00000115652,UXS1,15,-0.9354,19,-0.5527,39,0.54429,39,0.54469,14,-1.0570,25,-0.1464,49,0.93500,10,-1.5373,40,0.60122
ENSG00000115665,SLC5A7,15,-2.0905,6,-3.4665,3,-4.1390,41,-0.6247,421,4.75003,13,-2.3380,27,-1.2182,13,-2.2583,3,-4.1756
ENSG00000135968,GCC2,144,0.27086,59,-1.1150,145,0.29090,99,-0.3254,114,-0.0994,139,0.22108,61,-1.0647,206,0.88850,126,0.05703
ENSG00000169756,LIMS1,153,2.91047,3,-3.4229,8,-2.1818,20,-0.8448,12,-1.6374,34,-0.0446,11,-1.6761,48,0.54066,23,-0.6476
ENSG00000153201,RANBP2,15,-2.1715,51,-0.3391,130,1.22091,68,0.10528,62,-0.0445,72,0.19008,42,-0.6639,49,-0.4177,85,0.46694
ENSG00000175701,MTLN,15,-2.5901,61,-0.5145,131,0.72114,113,0.48081,114,0.49272,62,-0.4942,97,0.21471,88,0.05560,82,-0.0599
ENSG00000153214,TMEM87B,15,-0.6572,5,-2.1295,23,-0.0407,61,1.70545,16,-0.5283,16,-0.5237,32,0.52408,19,-0.3350,20,-0.1931
ENSG00000188177,ZC3H6,15,-1.7360,33,-0.5790,38,-0.3659,12,-2.0405,16,-1.6920,146,2.04852,40,-0.2553,79,0.85353,48,0.00678
ENSG00000114999,TTL,292,2.40872,37,-1.2092,40,-1.1115,107,0.45802,57,-0.5584,66,-0.3354,51,-0.7180,53,-0.6757,27,-1.7037
ENSG00000125611,CHCHD5,15,-0.9984,6,-2.4082,25,-0.2140,34,0.26595,36,0.35607,25,-0.2022,51,0.93527,45,0.73378,23,-0.3516
ENSG00000144136,SLC20A1,151,1.17441,49,-0.6899,113,0.65138,54,-0.5483,52,-0.5938,61,-0.3518,83,0.13395,49,-0.6991,73,-0.0553
ENSG00000115084,SLC35F5,15,-0.9343,6,-2.3586,12,-1.3229,45,0.78493,32,0.24162,23,-0.2869,31,0.18885,55,1.16648,31,0.18612
ENSG00000115091,ACTR3,291,1.17607,129,-0.2097,92,-0.7364,198,0.49935,215,0.63895,81,-0.9298,111,-0.4410,92,-0.7380,110,-0.4521
ENSG00000175497,DPP10,15,-1.5617,32,-0.4154,115,1.79174,2,-4.1488,79,1.05613,24,-0.8724,3,-3.9195,37,-0.2167,72,0.89969
ENSG00000088205,DDX18,15,-2.0020,24,-1.3539,93,0.81700,39,-0.5952,64,0.19118,72,0.38408,55,-0.0497,93,0.83522,57,-0.0018
ENSG00000125633,CCDC93,15,-0.7433,36,0.65476,17,-0.6078,18,-0.4786,28,0.21426,22,-0.1978,33,0.49147,17,-0.5887,35,0.57337
ENSG00000125629,INSIG2,15,-1.5642,16,-1.4849,91,1.32004,58,0.53133,40,-0.0702,27,-0.6912,46,0.14299,51,0.32268,35,-0.3185
ENSG00000155368,DBI,15,-3.9993,244,0.14832,57,-2.0919,175,-0.3857,166,-0.4705,331,0.65730,433,1.13636,224,0.01036,361,0.81200
ENSG00000088179,PTPN4,15,-1.0574,18,-0.7903,33,0.12731,12,-1.4109,18,-0.7647,39,0.44219,30,-0.0176,60,1.15876,46,0.70327
ENSG00000115109,EPB41L5,15,-0.4436,2,-3.1753,8,-1.3493,14,-0.5062,5,-1.9760,24,0.25964,18,-0.1396,57,1.85742,37,0.99922
ENSG00000144118,RALB,152,1.57165,68,0.15517,31,-1.0691,41,-0.6394,69,0.18557,44,-0.5402,41,-0.6396,61,-0.0187,49,-0.3612
ENSG00000074054,CLASP1,15,-2.4057,62,-0.2958,119,0.77939,103,0.53447,88,0.26604,62,-0.2983,30,-1.3927,107,0.59849,85,0.21966
ENSG00000155438,NIFK,15,-0.8297,66,1.62387,12,-1.2167,28,0.10991,17,-0.6864,17,-0.6383,18,-0.5543,20,-0.4272,41,0.77664
ENSG00000211460,TSN,15,-2.7905,66,-0.5998,91,-0.1015,121,0.35420,129,0.46876,75,-0.4151,122,0.37437,104,0.11670,151,0.73236
ENSG00000136717,BIN1,15,-3.5207,188,0.25872,199,0.35676,218,0.50444,143,-0.1866,248,0.72807,190,0.28094,111,-0.5797,131,-0.3202
ENSG00000163161,ERCC3,15,-0.8861,66,1.57392,38,0.57898,37,0.51414,7,-2.0245,18,-0.6187,11,-1.3492,21,-0.3819,28,0.08744
ENSG00000169967,MAP3K2,153,2.52381,33,-0.3008,19,-1.1185,20,-1.0456,45,0.18475,39,-0.0430,8,-2.4318,20,-1.0770,24,-0.8010
ENSG00000163166,IWS1,15,-1.3391,12,-1.6506,54,0.64388,24,-0.6710,39,0.10890,91,1.61612,29,-0.3336,25,-0.5543,37,0.04078
ENSG00000072163,LIMS2,15,-0.5950,43,1.12304,7,-1.7319,39,0.94735,1,-4.5830,38,0.88179,1,-4.4319,20,-0.1685,36,0.82057
ENSG00000136709,WDR33,15,-1.4792,15,-1.5153,49,0.31984,45,0.20116,37,-0.1243,60,0.66865,21,-0.9831,55,0.52108,63,0.75665
ENSG00000144231,POLR2D,293,3.31188,20,-1.6201,25,-1.3275,11,-2.4683,23,-1.4576,41,-0.5703,34,-0.8323,60,0.03666,19,-1.6961
ENSG00000136715,SAP130,15,-0.8042,53,1.25531,23,-0.1446,32,0.34689,24,-0.0920,13,-0.9842,17,-0.6706,28,0.13169,24,-0.0616
ENSG00000136731,UGGT1,15,-1.1608,43,0.48624,36,0.18351,27,-0.2901,25,-0.3775,46,0.60123,47,0.62200,16,-1.0328,33,0.05459
ENSG00000136720,HS6ST1,151,0.90570,115,0.43499,113,0.40767,41,-1.2004,74,-0.2811,50,-0.8919,93,0.08180,83,-0.0906,74,-0.2754
ENSG00000136699,SMPD4,15,-1.6145,10,-2.1438,67,0.71241,33,-0.4207,20,-1.1708,51,0.23980,70,0.78444,53,0.32531,73,0.85188
ENSG00000152082,MZT2B,138,-0.8564,211,-0.1946,251,0.08479,247,0.05889,342,0.59820,236,-0.0166,207,-0.2306,216,-0.1567,297,0.36295
ENSG00000136710,CCDC115,15,-2.4343,164,1.32078,115,0.69223,63,-0.3115,74,-0.0426,29,-1.4787,104,0.51320,47,-0.7670,75,-0.0320
ENSG00000136718,IMP4,15,-2.3583,65,-0.1671,78,0.11373,91,0.38171,131,1.00153,68,-0.0891,26,-1.5524,78,0.12128,98,0.50823
ENSG00000072135,PTPN18,15,-0.8936,33,0.33453,28,0.08674,17,-0.7480,13,-1.0765,34,0.37539,66,1.55996,18,-0.6471,18,-0.6113
ENSG00000136002,ARHGEF4,15,-2.6568,134,0.69141,180,1.21763,57,-0.6918,83,-0.1088,65,-0.4883,48,-0.9448,81,-0.1531,134,0.69022
ENSG00000152102,FAM168B,15,-3.1977,139,0.12680,175,0.50871,122,-0.0823,129,0.00370,138,0.11740,101,-0.3882,180,0.55641,158,0.34044
ENSG00000115762,PLEKHB2,701,0.64560,513,0.12358,573,0.30352,713,0.67433,487,0.03863,305,-0.7057,283,-0.8175,306,-0.7004,402,-0.2688
ENSG00000173272,MZT2A,15,-3.2174,125,-0.0607,148,0.20773,161,0.34644,203,0.74238,107,-0.3166,149,0.21906,108,-0.2946,156,0.29255
ENSG00000150551,LYPD1,152,1.69821,59,0.01611,40,-0.5914,8,-2.9094,10,-2.5893,38,-0.6775,68,0.25409,64,0.14042,86,0.63512
ENSG00000152127,MGAT5,15,-2.5647,105,0.38091,122,0.63351,65,-0.4055,49,-0.8459,104,0.37145,97,0.24971,65,-0.3996,128,0.71760
ENSG00000152128,TMEM163,15,-1.5848,37,-0.2170,66,0.72766,28,-0.6889,72,0.87384,21,-1.1262,48,0.18780,55,0.40065,43,0.02213
ENSG00000082258,CCNT2,15,-0.9344,9,-1.6877,43,0.72214,18,-0.6350,30,0.13471,14,-1.0061,43,0.71225,32,0.25323,44,0.78186
ENSG00000115839,RAB3GAP1,15,-2.8674,106,0.05370,153,0.66894,150,0.63026,124,0.30687,68,-0.6566,74,-0.5228,91,-0.1850,142,0.54150
ENSG00000048991,R3HDM1,15,-0.9367,5,-2.3847,38,0.52222,28,0.01954,25,-0.1831,11,-1.4062,29,0.08395,72,1.68458,26,-0.1251
ENSG00000144224,UBXN4,142,-0.0038,124,-0.2205,118,-0.3051,53,-1.5229,114,-0.3513,156,0.14593,253,0.97381,196,0.53191,125,-0.2056
ENSG00000115866,DARS,15,-2.0795,27,-1.2270,45,-0.4400,82,0.50996,85,0.58598,62,0.05420,77,0.41438,45,-0.4522,100,0.86771
ENSG00000144228,SPOPL,15,-0.9289,46,0.85487,23,-0.2556,45,0.79264,18,-0.6284,25,-0.1477,44,0.76623,15,-0.9182,17,-0.7842
ENSG00000168702,LRP1B,15,-0.4772,18,-0.2235,15,-0.4535,32,0.72895,9,-1.3226,26,0.39585,11,-0.9268,29,0.54263,30,0.61916
ENSG00000121964,GTDC1,15,-1.0822,12,-1.4242,36,0.27851,11,-1.4987,22,-0.5295,47,0.69690,36,0.24924,68,1.36439,29,-0.0957
ENSG00000169554,ZEB2,15,-3.0676,20,-2.6991,42,-1.5949,21,-2.5995,34,-1.8882,536,3.02922,169,0.60825,168,0.59797,52,-1.2599
ENSG00000115947,ORC4,15,-2.5198,83,0.04188,126,0.74268,103,0.40001,138,0.90386,31,-1.4953,95,0.26118,46,-0.8915,91,0.18827
ENSG00000135999,EPC2,15,-0.6285,24,0.06269,48,1.26678,5,-2.2895,25,0.18370,36,0.76449,7,-1.8202,25,0.14890,20,-0.1995
ENSG00000168280,KIF5C,109,-1.9977,364,-0.1512,554,0.54360,374,-0.1050,442,0.16586,626,0.75229,451,0.19801,380,-0.0809,295,-0.4804
