Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to12,Feature log2 fold change topic 8to12
ENSG00000064651,SLC12A2,117,-0.6722,252,0.52537,897,2.94647,68,-1.4823,123,-0.6036,47,-2.0280,275,0.66775,79,-1.6795
ENSG00000066583,ISOC1,117,0.92614,14,-2.2590,128,1.08025,35,-0.9498,18,-1.8991,56,-0.2590,33,-1.0356,78,0.43364
ENSG00000169567,HINT1,117,-1.6142,41,-3.1607,433,0.38867,232,-0.5885,289,-0.2486,885,1.61005,296,-0.2135,356,0.11833
ENSG00000186687,LYRM7,117,0.69007,14,-2.4663,21,-1.9233,36,-1.1519,88,0.22743,41,-0.9517,93,0.32223,101,0.77524
ENSG00000158985,CDC42SE2,117,0.07063,14,-3.0274,169,0.66424,21,-2.4942,54,-1.1050,105,-0.0970,122,0.13122,148,0.77833
ENSG00000158987,RAPGEF6,117,1.73524,14,-1.5739,16,-1.4702,17,-1.3223,61,0.61462,14,-1.6087,55,0.43765,41,-0.0371
ENSG00000217128,FNIP1,117,1.42719,14,-1.8345,65,0.42837,86,0.88555,65,0.42245,20,-1.3469,28,-0.8645,40,-0.5023
ENSG00000164398,ACSL6,117,-0.5294,427,1.59525,27,-2.6866,50,-1.8028,66,-1.3976,153,-0.1202,104,-0.7031,207,0.61546
ENSG00000113522,RAD50,117,0.20879,14,-2.9004,137,0.45658,178,0.89457,72,-0.5476,78,-0.4267,145,0.54747,98,-0.1102
ENSG00000131437,KIF3A,117,-1.9115,648,0.71723,273,-0.6466,256,-0.7429,243,-0.8259,735,0.92909,353,-0.2538,471,0.32830
ENSG00000164402,SEPTIN8,117,-1.2918,107,-1.4234,1228,2.71583,136,-1.0633,166,-0.7680,176,-0.6824,368,0.47537,196,-0.7417
ENSG00000164405,UQCRQ,117,-1.2216,14,-4.2525,460,0.92077,238,-0.1452,291,0.17325,517,1.12082,341,0.42574,230,-0.2943
ENSG00000072364,AFF4,117,-0.5157,372,1.35907,121,-0.4687,206,0.36996,105,-0.6837,122,-0.4513,140,-0.2450,156,-0.1164
ENSG00000170606,HSPA4,117,0.12167,14,-2.9804,95,-0.2101,69,-0.7008,95,-0.2054,144,0.45148,116,0.10968,130,0.48430
ENSG00000113583,C5orf15,117,1.12105,14,-2.0913,59,0.00952,192,2.02795,60,0.01741,73,0.33767,29,-1.0827,32,-1.2476
ENSG00000213585,VDAC1,117,-0.9610,106,-1.1108,89,-1.3704,242,0.15682,152,-0.5666,534,1.48318,130,-0.8048,252,0.36451
ENSG00000113558,SKP1,117,-2.7306,840,0.23367,665,-0.1357,982,0.48437,560,-0.4025,1032,0.56650,690,-0.0785,763,0.12810
ENSG00000113575,PPP2CA,117,-1.3951,764,1.61056,376,0.39848,236,-0.3349,179,-0.7575,459,0.72422,146,-1.0668,247,-0.3957
ENSG00000119048,UBE2B,117,-0.0754,14,-3.1622,87,-0.5289,107,-0.2177,92,-0.4563,247,1.13985,96,-0.3761,143,0.39453
ENSG00000237190,CDKN2AIPNL,117,1.17539,193,2.09819,23,-1.3855,27,-1.1464,34,-0.8062,63,0.15300,37,-0.6734,38,-0.8682
ENSG00000043143,JADE2,117,0.83420,14,-2.3393,60,-0.2347,70,0.01423,56,-0.3428,59,-0.2656,24,-1.5844,87,0.60355
ENSG00000152700,SAR1B,117,0.04026,149,0.42536,200,0.91140,88,-0.3981,69,-0.7816,45,-1.4219,142,0.34556,112,-0.0482
ENSG00000164615,CAMLG,117,-0.0803,14,-3.1673,92,-0.4530,66,-0.9453,117,-0.0830,265,1.26146,89,-0.5014,144,0.39956
ENSG00000145833,DDX46,117,0.88752,14,-2.2927,48,-0.5409,61,-0.1623,60,-0.1875,26,-1.4609,112,0.80979,75,0.25717
ENSG00000181904,C5orf24,117,0.06858,215,1.05851,179,0.75275,134,0.28730,84,-0.4473,58,-1.0165,69,-0.7502,98,-0.3179
ENSG00000113621,TXNDC15,117,0.56139,371,2.71239,21,-2.0335,15,-2.4844,43,-0.9875,68,-0.2884,41,-1.0516,62,-0.6319
ENSG00000113648,H2AFY,117,-0.1604,187,0.58569,111,-0.2393,119,-0.1318,89,-0.5905,190,0.61045,83,-0.6936,132,0.04685
ENSG00000145824,CXCL14,117,0.67078,14,-2.4834,22,-1.9024,12,-2.7918,95,0.33851,20,-1.9771,46,-0.7758,119,1.34562
ENSG00000113658,SMAD5,117,0.40122,135,0.62822,35,-1.4455,253,1.72670,73,-0.3380,40,-1.2346,61,-0.6266,75,-0.4323
ENSG00000152377,SPOCK1,117,-1.0861,14,-4.1216,19,-3.7460,77,-1.7120,185,-0.3955,603,1.55433,193,-0.3278,330,0.93394
ENSG00000177733,HNRNPA0,117,-0.4266,19,-3.0879,81,-0.9837,302,1.09679,151,-0.0375,164,0.09336,78,-1.0369,188,0.52656
ENSG00000031003,FAM13B,117,0.38800,263,1.78357,34,-1.4782,4,-4.4546,115,0.35853,70,-0.4210,65,-0.5375,86,-0.1437
ENSG00000112981,NME5,117,1.20369,14,-2.0211,0,-6.9216,299,3.11933,6,-3.1290,80,0.55809,32,-0.8462,25,-1.6404
ENSG00000112983,BRD8,117,0.96826,20,-1.7436,90,0.52442,99,0.67986,92,0.57300,50,-0.3908,22,-1.6107,57,-0.3013
ENSG00000120709,FAM53C,117,0.81827,14,-2.3533,62,-0.1947,122,0.87971,57,-0.3409,44,-0.7224,33,-1.1609,79,0.30760
ENSG00000120733,KDM3B,117,1.15421,14,-2.0630,46,-0.3492,175,1.88016,31,-0.9315,14,-2.1152,34,-0.8151,52,-0.2336
ENSG00000132563,REEP2,117,-0.2846,30,-2.2889,72,-1.0320,140,-0.0108,39,-1.9427,396,1.74723,87,-0.7446,162,0.36166
ENSG00000120738,EGR1,117,-1.9918,193,-1.2525,19,-4.6103,3321,4.23323,954,1.28418,25,-4.2033,79,-2.5617,110,-2.6078
ENSG00000120705,ETF1,117,0.52074,14,-2.6174,64,-0.4356,154,0.97347,110,0.42520,91,0.11869,84,-0.0067,76,-0.2578
ENSG00000113013,HSPA9,117,-1.0635,14,-4.0903,162,-0.5695,284,0.30336,147,-0.7197,404,0.87872,252,0.11090,287,0.54020
ENSG00000044115,CTNNA1,117,-1.0244,496,1.27803,470,1.18330,451,1.11160,144,-0.7079,43,-2.4878,188,-0.3057,167,-0.7089
ENSG00000146006,LRRTM2,117,1.79157,14,-1.5413,3,-3.7618,0,-6.2552,29,-0.5224,37,-0.1424,53,0.43713,46,0.35419
ENSG00000120727,PAIP2,117,-1.0642,92,-1.4162,267,0.20529,287,0.31814,139,-0.8034,366,0.71270,185,-0.3671,273,0.39137
ENSG00000170464,DNAJC18,117,0.73982,14,-2.4223,34,-1.1591,41,-0.9001,67,-0.1473,42,-0.8476,46,-0.7285,105,1.01051
ENSG00000131508,UBE2D2,117,0.12251,14,-2.9796,169,0.71277,99,-0.1381,132,0.31287,173,0.75696,131,0.29455,93,-0.3595
ENSG00000171604,CXXC5,117,-0.7331,15,-3.7557,445,1.42816,301,0.75292,84,-1.2378,122,-0.6736,149,-0.3689,206,0.22651
ENSG00000146005,PSD2,117,-0.1668,76,-0.8178,26,-2.4039,150,0.22585,79,-0.7692,59,-1.2167,102,-0.3758,191,1.12657
ENSG00000185129,PURA,117,-1.0041,199,-0.1988,147,-0.6595,210,-0.1107,173,-0.4159,91,-1.3857,456,1.15330,263,0.40214
ENSG00000182700,IGIP,1444,3.66772,14,-4.0335,56,-2.0857,28,-3.0811,60,-1.9870,137,-0.7629,163,-0.4905,157,-0.7866
ENSG00000120306,CYSTM1,117,-0.7000,443,1.45600,106,-0.8528,328,0.93329,213,0.22702,284,0.69160,67,-1.5384,131,-0.7576
ENSG00000113068,PFDN1,117,0.33023,17,-2.5225,84,-0.1919,56,-0.8002,102,0.10926,171,0.95333,112,0.26436,96,0.02623
ENSG00000131503,ANKHD1,117,-0.4091,556,2.25945,108,-0.5357,168,0.14832,151,-0.0118,56,-1.5299,152,-0.0030,104,-0.8365
ENSG00000213523,SRA1,117,1.04031,14,-2.1604,68,0.16343,53,-0.2399,105,0.85574,88,0.56956,12,-2.4368,57,-0.2085
ENSG00000131495,NDUFA2,117,-0.7328,56,-1.8183,238,0.36748,218,0.23268,253,0.46724,227,0.29596,159,-0.2650,199,0.13247
ENSG00000113141,IK,117,-0.1297,40,-1.7269,83,-0.6493,346,1.68600,191,0.65169,56,-1.2605,114,-0.1761,116,-0.2241
ENSG00000170445,HARS,117,0.65085,15,-2.4808,58,-0.4595,22,-1.8947,48,-0.7476,168,1.26116,90,0.23358,84,0.17463
ENSG00000146007,ZMAT2,117,-0.3155,322,1.33555,159,0.16454,116,-0.3303,77,-0.9505,104,-0.4918,144,0.00313,136,-0.1220
ENSG00000178913,TAF7,117,-0.1260,193,0.67152,133,0.07672,196,0.69663,141,0.16496,128,0.01845,86,-0.6086,106,-0.4226
ENSG00000131504,DIAPH1,117,1.74460,14,-1.5775,0,-6.4897,12,-1.8230,36,-0.2109,44,0.08721,17,-1.3050,51,0.56910
ENSG00000164620,RELL2,117,1.25976,40,-0.4870,0,-6.8754,0,-6.6768,31,-0.8530,131,1.46414,6,-3.2339,65,0.48914
ENSG00000013561,RNF14,117,1.20826,14,-2.0172,69,0.33265,43,-0.4017,7,-3.0730,108,1.06160,24,-1.2504,58,0.08092
ENSG00000113552,GNPDA1,117,1.20596,14,-2.0192,30,-0.9476,79,0.54178,41,-0.4838,94,0.83867,16,-1.9006,56,0.00885
ENSG00000131507,NDFIP1,117,-2.5515,1129,0.91862,289,-1.2209,745,0.23764,310,-1.1154,1080,0.84317,287,-1.2282,748,0.40399
ENSG00000113578,FGF1,117,-1.0605,14,-4.0969,301,0.40054,118,-1.0455,199,-0.2556,185,-0.3694,630,1.66636,249,0.15610
ENSG00000145819,ARHGAP26,117,0.93333,14,-2.2528,1,-6.1109,13,-2.4202,80,0.31523,78,0.26250,74,0.17976,83,0.61269
ENSG00000113580,NR3C1,117,0.41935,14,-2.7087,116,0.40603,103,0.21227,136,0.66030,56,-0.7328,103,0.20848,87,-0.0842
ENSG00000145817,YIPF5,117,0.50061,14,-2.6300,101,0.26110,108,0.36805,73,-0.2456,126,0.62488,94,0.14181,79,-0.2025
ENSG00000183775,KCTD16,117,0.89210,193,1.77617,4,-3.8980,47,-0.5596,2,-5.1040,20,-1.8506,31,-1.1900,79,0.41905
ENSG00000133706,LARS,117,0.02334,14,-3.0710,64,-0.9101,135,0.24628,120,0.05936,137,0.26716,84,-0.4902,143,0.57382
ENSG00000091009,RBM27,117,1.00723,14,-2.1889,49,-0.3906,56,-0.1810,69,0.15167,20,-1.6995,45,-0.5258,77,0.53464
ENSG00000113649,TCERG1,117,0.27940,341,2.15858,83,-0.2675,56,-0.8687,34,-1.5878,31,-1.7488,86,-0.1976,86,-0.3125
ENSG00000156475,PPP2R2B,117,-0.0471,14,-3.1364,33,-1.9675,9,-3.7800,97,-0.3439,255,1.23218,113,-0.1044,162,0.82642
ENSG00000169302,STK32A,117,0.87049,193,1.75191,6,-3.4388,99,0.58858,2,-5.0950,55,-0.3332,25,-1.4911,64,-0.1404
ENSG00000113657,DPYSL3,117,-0.9946,14,-4.0335,74,-1.6841,642,1.78418,221,-0.0198,470,1.21631,166,-0.4679,197,-0.3039
ENSG00000176049,JAKMIP2,117,0.50421,333,2.39863,17,-2.4246,93,0.12977,34,-1.3810,53,-0.7184,71,-0.2808,61,-0.7443
ENSG00000173210,ABLIM3,117,1.08606,14,-2.1212,24,-1.3898,1,-5.2531,36,-0.7645,34,-0.8677,51,-0.2444,89,1.14491
ENSG00000145882,PCYOX1L,117,1.78983,14,-1.5427,1,-4.8049,16,-1.4237,13,-1.7414,86,1.23141,11,-1.8914,46,0.30208
ENSG00000113712,CSNK1A1,117,-1.2113,389,0.65349,301,0.23799,432,0.82685,303,0.25070,308,0.27297,162,-0.7268,219,-0.3901
ENSG00000070808,CAMK2A,117,1.20150,169,1.86691,0,-6.9234,0,-6.7249,11,-2.4381,54,-0.0726,23,-1.3395,60,0.17090
ENSG00000070814,TCOF1,117,1.63143,14,-1.6684,57,0.40552,30,-0.5908,55,0.36223,36,-0.3254,54,0.32250,33,-0.6440
ENSG00000019582,CD74,117,-1.2680,14,-4.2910,26,-3.4648,216,-0.3429,1669,3.55386,26,-3.4604,149,-0.9100,202,-0.6469
ENSG00000164587,RPS14,751,-0.0367,444,-0.8436,998,0.41631,531,-0.5718,1501,1.09616,386,-1.0551,1096,0.56829,703,-0.2139
ENSG00000070614,NDST1,117,0.71884,14,-2.4403,252,2.09003,21,-1.8769,56,-0.4514,11,-2.7970,60,-0.3326,73,-0.0539
ENSG00000171992,SYNPO,117,1.20676,14,-2.0185,17,-1.7863,38,-0.5962,168,1.86496,18,-1.7298,17,-1.7768,57,0.02525
ENSG00000086589,RBM22,117,1.05408,26,-1.3132,47,-0.4105,73,0.27835,48,-0.3605,41,-0.6000,42,-0.5655,68,0.26585
ENSG00000132912,DCTN4,117,0.55719,20,-2.1043,135,0.79317,91,0.15103,66,-0.3566,131,0.73858,26,-1.7116,81,-0.0484
ENSG00000211445,GPX3,117,-1.3619,593,1.19607,18,-4.0785,108,-1.4756,364,0.38013,1079,2.32982,84,-1.8541,215,-0.6524
ENSG00000197043,ANXA6,117,-0.8730,373,0.95876,37,-2.5760,95,-1.1890,236,0.20810,603,1.81836,86,-1.3416,187,-0.2407
ENSG00000113140,SPARC,117,-4.2792,1636,-0.3909,1912,-0.1489,2238,0.09835,2231,0.09339,691,-1.6912,2268,0.11904,2828,0.83559
ENSG00000177556,ATOX1,117,-0.1664,14,-3.2470,216,0.81844,88,-0.6079,141,0.12543,200,0.68383,128,-0.0338,132,0.03112
ENSG00000145907,G3BP1,117,0.35710,14,-2.7651,48,-1.0061,218,1.39850,154,0.80430,95,0.02987,60,-0.6801,83,-0.2808
ENSG00000155511,GRIA1,117,0.57850,14,-2.5656,1,-5.7274,121,0.63664,13,-2.7093,98,0.28488,56,-0.5723,111,0.88477
ENSG00000155506,LARP1,117,-1.8691,1274,1.97430,112,-1.9374,253,-0.7176,191,-1.1446,528,0.42955,230,-0.8630,427,0.14204
ENSG00000170271,FAXDC2,117,0.94216,14,-2.2452,208,1.97642,62,-0.0892,67,0.04208,8,-3.1016,66,0.01792,49,-0.6694
ENSG00000082515,MRPL22,117,1.65622,14,-1.6485,41,-0.0976,45,0.06392,41,-0.0979,63,0.57818,35,-0.3563,33,-0.6026
ENSG00000055163,CYFIP2,117,-0.6876,83,-1.2138,40,-2.2656,34,-2.5097,117,-0.6847,424,1.39455,121,-0.6354,252,0.90897
ENSG00000113282,CLINT1,117,1.15153,24,-1.3428,44,-0.4212,86,0.63319,51,-0.1894,54,-0.1030,30,-0.9839,58,-0.0133
ENSG00000164330,EBF1,117,1.24275,15,-1.9604,37,-0.6182,0,-6.6908,38,-0.5802,7,-3.0907,63,0.21737,77,0.95031
ENSG00000145860,RNF145,117,0.01657,186,0.75972,99,-0.2495,183,0.73626,116,-0.0018,62,-0.9445,36,-1.7557,118,0.05096
ENSG00000164332,UBLCP1,177,1.10107,14,-2.7146,49,-0.9364,55,-0.7656,69,-0.4068,120,0.45107,73,-0.3392,105,0.40054
ENSG00000113312,TTC1,117,-0.2411,134,-0.0270,185,0.47888,58,-1.2991,83,-0.7660,299,1.29201,147,0.10901,123,-0.2424
ENSG00000170234,PWWP2A,117,0.74229,304,2.51638,25,-1.6068,121,0.79511,40,-0.9152,12,-2.6716,85,0.23085,36,-1.4774
ENSG00000164609,SLU7,117,-0.7576,521,1.68484,64,-1.6574,202,0.08505,104,-0.9302,158,-0.3028,185,-0.0515,189,-0.0275
ENSG00000145864,GABRB2,117,-0.4281,16,-3.3428,26,-2.6674,4,-5.2431,162,0.07511,77,-1.0695,113,-0.4887,268,1.85926
ENSG00000022355,GABRA1,117,-1.4287,227,-0.4293,47,-2.7602,2,-6.9527,181,-0.7786,385,0.39743,143,-1.1355,499,1.66091
ENSG00000113327,GABRG2,117,-1.3387,676,1.45507,87,-1.7847,15,-4.3038,142,-1.0464,459,0.78620,147,-0.9969,348,0.56766
ENSG00000113328,CCNG1,117,1.39897,14,-1.8578,90,0.94325,71,0.55885,16,-1.7206,50,-0.0166,49,-0.0218,39,-0.5770
ENSG00000170584,NUDCD2,117,1.19725,14,-2.0266,135,1.44302,73,0.40827,53,-0.0897,23,-1.3767,37,-0.6453,45,-0.5207
ENSG00000038274,MAT2B,117,0.47401,14,-2.6592,42,-1.1203,111,0.38306,60,-0.5783,120,0.50995,88,0.02504,98,0.31727
ENSG00000145934,TENM2,117,0.54833,146,0.91112,22,-2.0122,19,-2.1800,39,-1.1335,71,-0.2341,11,-3.0077,114,0.90525
ENSG00000113645,WWC1,117,0.31535,97,0.01663,32,-1.6630,325,2.10799,20,-2.3327,21,-2.2693,38,-1.4190,100,0.11161
ENSG00000113643,RARS,117,1.24144,14,-1.9892,3,-3.9845,91,0.81545,58,0.09729,78,0.56690,37,-0.5907,52,-0.1427
ENSG00000188573,FBLL1,117,-0.1771,14,-3.2574,31,-2.1610,67,-1.0342,106,-0.3326,235,0.94776,53,-1.3726,190,1.09027
ENSG00000120137,PANK3,117,-0.0106,188,0.74988,162,0.50724,120,0.02157,77,-0.6592,88,-0.4578,91,-0.4015,115,-0.0706
ENSG00000181163,NPM1,117,-0.7907,76,-1.4340,116,-0.8039,245,0.35488,375,1.05914,159,-0.3195,248,0.37746,203,0.08525
ENSG00000072803,FBXW11,117,-0.7283,803,2.59919,239,0.38436,78,-1.3378,96,-1.0347,146,-0.3948,117,-0.7288,132,-0.7865
ENSG00000120129,DUSP1,117,-0.7986,14,-3.8456,39,-2.4215,910,2.77936,634,2.01035,60,-1.7972,113,-0.8544,95,-1.4998
ENSG00000113719,ERGIC1,117,1.25308,14,-1.9795,0,-6.3355,78,0.57322,62,0.19925,53,-0.0585,64,0.25545,53,-0.0610
ENSG00000113732,ATP6V0E1,117,0.38220,14,-2.7424,29,-1.7381,177,1.06756,169,0.99173,170,0.99199,82,-0.1799,69,-0.6448
ENSG00000164463,CREBRF,117,0.13514,118,0.15030,111,0.04492,42,-1.4298,100,-0.1162,65,-0.7791,134,0.34842,121,0.29919
ENSG00000145919,BOD1,117,1.18457,14,-2.0373,16,-1.8590,112,1.10010,48,-0.2459,56,-0.0338,43,-0.4180,55,-0.0810
ENSG00000113742,CPEB4,117,-0.3968,22,-2.8938,142,-0.1021,156,0.04760,39,-2.0516,104,-0.5750,203,0.47006,207,0.88348
ENSG00000170091,NSG2,117,-1.5729,266,-0.3356,11,-4.9911,81,-2.1174,171,-1.0076,815,1.50997,164,-1.0674,467,1.00623
ENSG00000164466,SFXN1,117,0.29678,14,-2.8199,24,-2.1145,139,0.57351,27,-1.8957,141,0.59918,68,-0.5426,127,0.73692
ENSG00000145920,CPLX2,117,-1.0226,43,-2.4876,23,-3.3771,67,-1.8418,156,-0.5894,481,1.22646,210,-0.1345,328,1.06407
ENSG00000122203,KIAA1191,1501,3.13743,412,0.61348,115,-1.3639,122,-1.2685,134,-1.1269,181,-0.6799,51,-2.5536,171,-1.0683
ENSG00000146066,HIGD2A,117,0.38868,14,-2.7365,65,-0.5236,134,0.60246,109,0.27561,58,-0.6980,62,-0.6140,108,0.43436
ENSG00000175416,CLTB,117,-0.8060,14,-3.8526,44,-2.2509,88,-1.2361,205,0.05715,516,1.60883,110,-0.9040,256,0.70862
ENSG00000113194,FAF2,117,0.97828,110,0.86851,25,-1.4036,36,-0.8849,94,0.60622,62,-0.0592,54,-0.2671,54,-0.3851
ENSG00000146083,RNF44,117,1.34720,14,-1.9007,56,0.11899,44,-0.2641,6,-3.0916,37,-0.5136,9,-2.5549,67,0.73134
ENSG00000074317,SNCB,117,-0.9618,14,-4.0020,80,-1.5284,33,-2.8244,124,-0.8786,391,0.93716,108,-1.0897,353,1.50848
ENSG00000165671,NSD1,117,0.83646,321,2.76404,6,-3.5023,1,-5.8335,64,-0.1325,13,-2.4475,64,-0.1301,50,-0.7414
ENSG00000169230,PRELID1,117,0.66902,14,-2.4850,12,-2.7554,102,0.45132,92,0.28110,109,0.54821,89,0.21972,78,0.02773
ENSG00000169223,LMAN2,117,1.15142,14,-2.0654,9,-2.6590,121,1.20703,73,0.37351,81,0.53472,21,-1.5508,51,-0.2747
ENSG00000113758,DBN1,117,0.60121,193,1.45347,24,-1.8385,131,0.78110,64,-0.3586,65,-0.3290,22,-1.9471,70,-0.3268
ENSG00000183258,DDX41,117,1.21325,14,-2.0130,15,-1.9788,69,0.34346,47,-0.2512,41,-0.4811,31,-0.9039,67,0.48246
ENSG00000184840,TMED9,117,0.23272,14,-2.8784,48,-1.1251,250,1.50766,146,0.59261,99,-0.0315,25,-2.0608,102,0.03336
ENSG00000145912,NHP2,117,-0.1173,50,-1.4093,91,-0.5061,131,0.05439,100,-0.3596,169,0.46780,122,-0.0534,147,0.39748
ENSG00000197451,HNRNPAB,117,1.01044,14,-2.1861,20,-1.7212,48,-0.4003,61,-0.0391,57,-0.1590,57,-0.1466,76,0.49633
ENSG00000169045,HNRNPH1,117,-0.3807,258,0.88368,60,-1.3866,263,0.91157,178,0.27858,90,-0.7901,118,-0.3712,142,-0.1204
ENSG00000127022,CANX,117,-2.9680,1131,0.45053,546,-0.6906,1461,0.87303,533,-0.7257,883,0.05519,616,-0.5047,990,0.38920
ENSG00000161011,SQSTM1,117,-1.7289,890,1.47909,321,-0.2065,464,0.37378,429,0.24688,388,0.09055,199,-0.9383,318,-0.3334
ENSG00000197226,TBC1D9B,117,0.39563,14,-2.7298,214,1.41369,16,-2.6206,120,0.44027,114,0.35323,129,0.54742,74,-0.4780
ENSG00000113269,RNF130,117,-0.4567,14,-3.5204,444,1.75646,208,0.44621,169,0.11205,126,-0.3478,142,-0.1563,133,-0.3869
ENSG00000050748,MAPK9,117,-0.3307,52,-1.5370,82,-0.8713,96,-0.6300,101,-0.5648,338,1.40306,124,-0.2367,166,0.34708
ENSG00000131446,MGAT1,117,1.45364,14,-1.8128,10,-2.3735,57,0.24673,96,1.09783,29,-0.7687,74,0.65853,37,-0.5902
ENSG00000146063,TRIM41,117,1.47289,14,-1.7967,0,-6.6906,37,-0.3916,61,0.36741,21,-1.2782,119,1.49768,42,-0.3324
ENSG00000204628,RACK1,117,-1.6428,487,0.54760,219,-0.7030,456,0.44046,794,1.37794,311,-0.1658,337,-0.0425,286,-0.4424
ENSG00000112679,DUSP22,117,1.47896,14,-1.7920,55,0.21593,55,0.21188,101,1.22013,53,0.15259,41,-0.2575,28,-1.1440
ENSG00000124535,WRNIP1,117,0.90869,14,-2.2743,28,-1.3059,57,-0.2411,58,-0.2129,81,0.30128,31,-1.1813,83,0.58285
ENSG00000124570,SERPINB6,117,0.68279,14,-2.4728,93,0.31013,152,1.11606,107,0.53552,59,-0.4042,76,-0.0117,60,-0.5544
ENSG00000124588,NQO2,117,1.97017,14,-1.4031,0,-6.3198,0,-6.1209,6,-2.6212,47,0.37152,38,0.03199,44,0.46723
ENSG00000137267,TUBB2A,1401,1.05426,132,-2.5728,254,-1.6169,291,-1.4121,319,-1.2767,2965,2.47698,307,-1.3310,630,-0.3618
ENSG00000137285,TUBB2B,117,-2.4108,30,-4.3664,1380,1.43445,1350,1.39481,328,-0.8850,807,0.52156,434,-0.4592,509,-0.3180
ENSG00000137266,SLC22A23,117,1.46806,14,-1.8009,127,1.61626,29,-0.7619,21,-1.2322,16,-1.6875,26,-0.9144,46,-0.1353
ENSG00000112739,PRPF4B,117,-0.0883,14,-3.1748,28,-2.2221,332,1.65734,204,0.80553,48,-1.4222,127,0.04102,123,-0.0167
ENSG00000198721,ECI2,117,0.57059,193,1.42000,67,-0.3117,126,0.69653,104,0.37455,47,-0.8337,64,-0.3809,53,-0.9530
ENSG00000214113,LYRM4,117,1.71026,14,-1.6055,0,-6.5161,66,0.70088,19,-1.2087,45,0.11250,47,0.15347,40,-0.1428
ENSG00000124785,NRN1,117,-0.0328,437,2.26191,49,-1.3642,13,-3.3095,57,-1.1418,45,-1.4830,112,-0.1059,121,0.03521
ENSG00000124783,SSR1,117,-0.3656,14,-3.4233,98,-0.6367,206,0.52862,280,1.03769,162,0.14452,166,0.17531,147,-0.0228
ENSG00000239264,TXNDC5,117,1.04204,226,2.26017,16,-1.9647,16,-2.0144,40,-0.6724,64,0.06921,29,-1.1314,46,-0.6466
ENSG00000124802,EEF1E1,117,0.93553,14,-2.2509,107,0.77991,0,-6.9479,24,-1.5411,138,1.21539,25,-1.4350,73,0.25565
ENSG00000111843,TMEM14C,117,0.23952,14,-2.8718,101,0.01000,93,-0.1270,96,-0.0771,201,1.13161,102,0.02336,97,-0.0990
ENSG00000137210,TMEM14B,117,0.28061,193,1.10506,98,-0.0042,191,1.08412,109,0.16768,108,0.14756,61,-0.7411,60,-1.0494
ENSG00000224531,SMIM13,117,-0.1277,14,-3.2114,147,0.22489,116,-0.1411,124,-0.0401,176,0.51879,88,-0.5645,149,0.40971
ENSG00000205269,TMEM170B,117,0.83136,24,-1.6225,72,0.05463,32,-1.1650,66,-0.0874,22,-1.7594,71,0.02571,87,0.58458
ENSG00000112137,PHACTR1,117,0.44646,296,2.08430,67,-0.4207,86,-0.0357,120,0.48739,77,-0.2104,68,-0.4094,46,-1.3699
ENSG00000145990,GFOD1,117,-0.1275,436,2.13537,45,-1.5830,0,-7.7560,40,-1.7520,104,-0.3124,119,-0.0990,133,0.10915
ENSG00000225921,NOL7,117,0.47751,15,-2.5604,135,0.70710,84,-0.0474,65,-0.4374,91,0.07055,102,0.26342,86,-0.0161
ENSG00000010017,RANBP9,117,0.82042,19,-1.9706,6,-3.5268,35,-1.0648,58,-0.3034,193,1.69243,68,-0.0639,70,-0.0169
ENSG00000050393,MCUR1,117,1.21638,14,-2.0104,0,-6.1468,26,-1.1789,11,-2.3774,57,0.04095,56,0.00789,77,0.93439
ENSG00000112149,CD83,117,0.18358,372,2.20950,27,-2.0492,0,-7.0747,86,-0.2979,62,-0.7932,54,-1.0094,107,0.05722
ENSG00000008083,JARID2,117,1.36944,14,-1.8823,10,-2.3341,35,-0.5740,63,0.33373,26,-1.0147,30,-0.7955,63,0.57114
ENSG00000047579,DTNBP1,117,1.53302,14,-1.7479,8,-2.4989,0,-6.4561,75,0.77231,44,-0.0780,48,0.05343,50,0.18772
ENSG00000137198,GMPR,117,0.49409,14,-2.6413,2,-5.5294,471,3.19858,68,-0.3594,43,-1.0436,30,-1.5758,57,-0.8969
ENSG00000124788,ATXN1,117,0.82475,51,-0.4885,92,0.42264,131,1.01266,55,-0.3792,46,-0.6578,69,-0.0278,56,-0.5026
ENSG00000112186,CAP2,117,0.47798,19,-2.2819,21,-2.0939,67,-0.4071,50,-0.8390,174,1.14289,47,-0.9510,109,0.62285
ENSG00000137414,FAM8A1,117,-0.0304,469,2.41341,60,-1.0459,133,0.16527,50,-1.3245,80,-0.6260,52,-1.2741,95,-0.5335
ENSG00000137177,KIF13A,291,2.87708,14,-2.1252,11,-2.4618,28,-1.1558,90,0.64342,14,-2.1246,49,-0.3321,45,-0.6581
ENSG00000124795,DEK,117,-0.2555,243,0.91763,177,0.39347,249,0.95914,87,-0.7048,38,-1.9375,171,0.33685,115,-0.4279
ENSG00000172201,ID4,117,-1.5669,286,-0.2178,73,-2.2629,743,1.35099,209,-0.6975,107,-1.6949,111,-1.6491,460,0.96494
