Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to6,Feature log2 fold change topic 2to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000074416,MGLL,156,0.99005,78,-0.4296,67,-0.4447,92,0.07654
ENSG00000058262,SEC61A1,156,0.98403,86,-0.1168,74,-0.2806,48,-0.9550
ENSG00000163902,RPN1,156,0.63115,97,-0.3630,146,0.51833,72,-0.6294
ENSG00000075785,RAB7A,156,-0.6374,248,0.27373,308,0.47652,152,-0.6819
ENSG00000169714,CNBP,156,-0.2665,187,0.07586,201,0.14811,176,-0.0679
ENSG00000181789,COPG1,156,0.97006,87,-0.0847,81,-0.1459,39,-1.2715
ENSG00000183624,HMCES,156,1.56531,68,0.16773,14,-2.3568,12,-2.5451
ENSG00000184897,H1FX,156,0.52109,124,0.32679,82,-0.5351,58,-1.0697
ENSG00000004399,PLXND1,156,1.76868,27,-2.0569,130,1.39987,53,-0.1676
ENSG00000172765,TMCC1,156,1.95202,31,-1.5761,81,0.66444,44,-0.3488
ENSG00000017260,ATP2C1,156,-0.2815,203,0.38950,199,0.11873,111,-0.8234
ENSG00000198585,NUDT16,156,1.28571,67,-0.4002,17,-2.2341,93,0.35110
ENSG00000114686,MRPL3,156,1.49836,60,-0.4253,63,-0.1150,22,-1.6998
ENSG00000138246,DNAJC13,156,1.54456,56,-0.5416,45,-0.6238,46,-0.5804
ENSG00000081307,UBA5,156,1.89077,45,-0.7459,31,-0.9248,38,-0.6158
ENSG00000113971,NPHP3,156,2.07876,30,-1.5389,50,-0.0435,57,0.15697
ENSG00000091527,CDV3,156,0.85528,91,-0.1640,58,-0.7876,91,-0.0641
ENSG00000091513,TF,156,-3.2438,341,-3.1076,7016,3.80604,1649,0.37883
ENSG00000144867,SRPRB,156,0.88691,101,0.32609,58,-0.7492,27,-1.9193
ENSG00000154917,RAB6B,156,-1.6898,654,2.23715,103,-2.3048,156,-1.6902
ENSG00000114019,AMOTL2,156,0.93672,53,-1.5092,190,1.31251,112,0.35066
ENSG00000129055,ANAPC13,156,0.17895,171,0.93485,42,-1.8567,69,-1.1187
ENSG00000154928,EPHB1,156,2.20326,36,-0.9220,34,-0.5578,18,-1.5426
ENSG00000158092,NCK1,156,1.98534,48,-0.4164,20,-1.5302,15,-1.9246
ENSG00000114098,ARMC8,156,1.34838,70,-0.1511,44,-0.8094,33,-1.2207
ENSG00000158186,MRAS,156,0.66947,116,0.40190,48,-1.2394,59,-0.9222
ENSG00000051382,PIK3CB,156,0.60881,121,0.43825,34,-1.7857,77,-0.5617
ENSG00000184432,COPB2,156,1.41012,60,-0.5365,52,-0.4931,55,-0.3950
ENSG00000158258,CLSTN2,156,2.08010,49,-0.2003,9,-2.6642,3,-3.9052
ENSG00000114120,SLC25A36,156,0.15075,153,0.29975,105,-0.4949,112,-0.3823
ENSG00000177311,ZBTB38,156,0.86462,73,-0.8403,132,0.57415,103,0.14120
ENSG00000114125,RNF7,156,1.38820,63,-0.4317,60,-0.2693,39,-0.9425
ENSG00000069849,ATP1B3,156,-0.1405,201,0.76696,149,-0.2109,49,-1.9319
ENSG00000114126,TFDP2,156,1.84921,42,-0.9702,41,-0.5222,50,-0.2081
ENSG00000175066,GK5,156,1.91854,15,-2.9308,122,1.41123,86,0.75842
ENSG00000144935,TRPC1,156,1.63698,53,-0.5932,54,-0.2517,30,-1.1532
ENSG00000163714,U2SURP,156,0.84200,75,-0.7698,126,0.46646,105,0.15187
ENSG00000175040,CHST2,156,1.07839,49,-1.5445,231,1.87451,41,-1.1399
ENSG00000181744,DIPK2A,156,2.18516,20,-2.2316,91,1.06815,45,-0.1541
ENSG00000163754,GYG1,156,0.95287,103,0.57902,16,-2.5994,33,-1.5376
ENSG00000071794,HLTF,156,1.35829,56,-0.8365,89,0.33964,56,-0.4266
ENSG00000114744,COMMD2,156,1.90879,33,-1.5137,84,0.69347,42,-0.4506
ENSG00000082996,RNF13,156,-0.8382,156,-1.5009,866,2.28081,307,0.25476
ENSG00000070087,PFN2,156,-1.0786,376,0.95269,266,-0.2419,161,-1.0271
ENSG00000196428,TSC22D2,156,1.30806,69,-0.2863,53,-0.5434,43,-0.8812
ENSG00000120742,SERP1,156,0.54959,108,-0.1507,100,-0.1957,104,-0.1230
ENSG00000144895,EIF2A,156,2.07982,30,-1.5581,60,0.24423,48,-0.1040
ENSG00000198843,SELENOT,156,-0.7141,287,0.73486,245,0.00722,115,-1.1793
ENSG00000152601,MBNL1,156,0.03121,165,0.31141,151,-0.0245,92,-0.8091
ENSG00000174953,DHX36,156,0.55945,114,0.07225,73,-0.6864,97,-0.2402
ENSG00000163655,GMPS,156,1.57583,59,-0.3617,35,-0.9747,36,-0.9488
ENSG00000169282,KCNAB1,156,2.07090,50,-0.1436,1,-5.0371,8,-2.8679
ENSG00000114850,SSR3,156,0.03655,155,0.06521,144,-0.0914,144,-0.0885
ENSG00000163660,CCNL1,156,2.28729,25,-1.6893,45,-0.0632,48,0.04131
ENSG00000174891,RSRC1,156,1.30077,68,-0.3210,46,-0.7584,54,-0.5265
ENSG00000178053,MLF1,156,2.20083,39,-0.7508,25,-1.0261,15,-1.7609
ENSG00000168827,GFM1,156,1.37101,68,-0.1941,43,-0.8242,36,-1.0979
ENSG00000118855,MFSD1,156,1.25417,75,-0.0908,59,-0.4139,23,-1.8206
ENSG00000068885,IFT80,156,2.14847,29,-1.5031,53,0.08601,44,-0.2046
ENSG00000186432,KPNA4,156,0.54032,128,0.54812,40,-1.6103,67,-0.8330
ENSG00000163590,PPM1L,156,1.36879,70,-0.1078,27,-1.5175,43,-0.8036
ENSG00000169255,B3GALNT1,156,0.54954,138,0.98112,24,-2.3416,29,-2.0765
ENSG00000169251,NMD3,156,1.70327,53,-0.4924,49,-0.3485,19,-1.8023
ENSG00000114209,PDCD10,156,1.62240,48,-0.8876,69,0.14442,43,-0.6350
ENSG00000163536,SERPINI1,156,-1.4609,406,0.10116,790,1.21776,190,-1.1626
ENSG00000173905,GOLIM4,156,1.31374,38,-1.8342,133,1.01780,116,0.76234
ENSG00000008952,SEC62,156,-2.3442,740,0.14377,824,0.23866,1030,0.62306
ENSG00000173889,PHC3,156,1.70508,40,-1.2256,71,0.26012,59,-0.0668
ENSG00000163558,PRKCI,156,2.40955,34,-0.8677,12,-1.9912,20,-1.2555
ENSG00000136603,SKIL,156,1.57616,56,-0.4918,22,-1.6368,60,-0.1368
ENSG00000013297,CLDN11,156,-1.4671,119,-2.8517,1879,3.33549,550,0.54808
ENSG00000013293,SLC7A14,156,-0.2030,224,1.18336,80,-1.2530,59,-1.7030
ENSG00000163577,EIF5A2,156,1.64298,61,-0.0837,4,-3.9356,35,-0.9037
ENSG00000154310,TNIK,156,1.61411,60,-0.2066,3,-4.5931,50,-0.3789
ENSG00000075651,PLD1,156,2.25189,10,-3.3857,122,1.70881,53,0.17912
ENSG00000075420,FNDC3B,156,2.28300,37,-0.7602,14,-1.8776,21,-1.2547
ENSG00000144959,NCEH1,156,1.47810,73,0.27161,9,-2.9885,16,-2.2249
ENSG00000177565,TBL1XR1,156,0.42719,126,0.15610,69,-0.8862,113,-0.1068
ENSG00000172667,ZMAT3,156,0.02000,185,0.86435,44,-1.9244,105,-0.6193
ENSG00000121879,PIK3CA,156,1.44766,68,-0.0783,16,-2.2352,43,-0.7566
ENSG00000171109,MFN1,156,1.92549,35,-1.3575,94,0.91488,18,-1.7058
ENSG00000114450,GNB4,156,1.91852,41,-0.9134,26,-1.1975,54,-0.0502
ENSG00000136522,MRPL47,156,1.47138,62,-0.3497,50,-0.4951,31,-1.2265
ENSG00000136521,NDUFB5,156,0.08159,165,0.45108,113,-0.4343,93,-0.7540
ENSG00000114757,PEX5L,156,-0.2939,115,-1.4036,463,1.64947,299,0.80450
ENSG00000163728,TTC14,156,1.24404,50,-1.2832,116,0.70478,93,0.32581
ENSG00000114416,FXR1,156,-0.1327,174,0.10981,190,0.19440,137,-0.3377
ENSG00000205981,DNAJC19,156,1.27458,75,-0.0463,27,-1.6006,49,-0.7020
ENSG00000242808,SOX2-OT,156,-1.9292,157,-2.9020,2247,2.92070,1132,1.31249
ENSG00000181449,SOX2,156,0.69151,78,-0.8940,90,-0.2364,193,1.07695
ENSG00000043093,DCUN1D1,156,1.52589,53,-0.7476,61,-0.1515,51,-0.4208
ENSG00000114796,KLHL24,156,0.54747,92,-0.6672,156,0.54708,129,0.21832
ENSG00000163872,YEATS2,156,1.50458,58,-0.5061,63,-0.1049,29,-1.3124
ENSG00000180834,MAP6D1,156,0.44732,41,-2.5952,460,2.69046,135,0.20079
ENSG00000175193,PARL,156,1.70428,55,-0.3868,24,-1.4281,35,-0.8903
ENSG00000114770,ABCC5,156,0.97768,99,0.48928,37,-1.3744,19,-2.3285
ENSG00000145191,EIF2B5,156,1.88916,44,-0.7585,51,-0.1551,19,-1.6347
ENSG00000161202,DVL3,156,2.19680,32,-1.2707,48,-0.0171,28,-0.8807
ENSG00000161203,AP2M1,156,-1.4007,504,1.53448,234,-0.7792,132,-1.6543
ENSG00000161204,ABCF3,156,1.81548,47,-0.6861,55,-0.0872,17,-1.8517
ENSG00000163888,CAMK2N2,156,-0.3336,253,1.50509,41,-2.3770,70,-1.5696
ENSG00000145194,ECE2,156,2.08081,50,-0.0993,0,-8.3371,5,-3.3161
ENSG00000175166,PSMD2,156,-0.0417,195,0.92876,79,-1.1204,72,-1.2645
ENSG00000114867,EIF4G1,156,0.78559,101,0.12011,58,-0.8509,67,-0.6262
ENSG00000175182,FAM131A,156,1.55196,69,0.20943,16,-2.1287,7,-3.2504
ENSG00000177383,MAGEF1,156,1.35554,73,0.01950,22,-1.8451,38,-1.0179
ENSG00000156931,VPS8,156,1.78693,43,-0.9454,54,-0.1256,42,-0.5289
ENSG00000073803,MAP3K13,156,1.20261,61,-0.7966,75,-0.0718,90,0.22701
ENSG00000163904,SENP2,156,1.58488,57,-0.4551,57,-0.2138,21,-1.7162
ENSG00000136527,TRA2B,156,0.76865,83,-0.6241,107,0.12116,120,0.30760
ENSG00000244405,ETV5,156,1.59267,53,-0.6564,46,-0.5299,49,-0.4462
ENSG00000090520,DNAJB11,156,2.28502,27,-1.5658,36,-0.4255,50,0.10526
ENSG00000156976,EIF4A2,156,-1.6382,566,1.20935,300,-0.6343,277,-0.7585
ENSG00000073849,ST6GAL1,156,1.26891,59,-0.8004,68,-0.1769,87,0.22066
ENSG00000113916,BCL6,156,1.86635,52,-0.2872,0,-6.6281,35,-0.7405
ENSG00000145012,LPP,156,2.47950,23,-1.6954,30,-0.5785,45,0.05842
ENSG00000152492,CCDC50,156,1.10443,74,-0.3989,80,-0.0608,57,-0.5976
ENSG00000114279,FGF12,156,-0.1999,232,1.46302,33,-2.5475,62,-1.6247
ENSG00000198836,OPA1,156,-0.2456,230,1.20006,58,-1.7605,85,-1.1859
ENSG00000133657,ATP13A3,156,1.57482,58,-0.4187,33,-1.0764,43,-0.6562
ENSG00000114331,ACAP2,156,1.31444,57,-0.8636,75,0.01538,79,0.11042
ENSG00000184203,PPP1R2,156,0.76976,111,0.48634,44,-1.2629,38,-1.5082
ENSG00000189058,APOD,156,-2.0463,306,-1.7742,2063,2.46562,925,0.78838
ENSG00000061938,TNK2,156,0.71275,120,0.68453,32,-1.8202,35,-1.6602
ENSG00000072274,TFRC,156,1.27118,81,0.28476,12,-2.7890,32,-1.3419
ENSG00000161217,PCYT1A,156,1.50688,58,-0.4818,46,-0.6171,44,-0.6785
ENSG00000163960,UBXN7,156,1.98338,34,-1.3096,62,0.24156,40,-0.4871
ENSG00000163961,RNF168,156,1.22491,71,-0.2980,54,-0.5908,54,-0.5741
ENSG00000174013,FBXO45,156,1.81368,49,-0.5539,30,-1.0415,32,-0.9438
ENSG00000163964,PIGX,156,1.34000,67,-0.3049,46,-0.7516,48,-0.6796
ENSG00000180370,PAK2,156,1.02196,67,-0.8026,105,0.32028,94,0.12950
ENSG00000119231,SENP5,156,1.32090,78,0.20897,17,-2.2282,29,-1.4679
ENSG00000114503,NCBP2,156,1.38751,59,-0.6378,65,-0.1511,55,-0.4150
ENSG00000270170,NCBP2AS2,156,1.62100,63,-0.0500,22,-1.6465,17,-2.0098
ENSG00000075711,DLG1,156,0.17433,90,-1.3064,319,1.47315,196,0.56642
ENSG00000145016,RUBCN,156,1.55685,56,-0.5309,55,-0.2913,33,-1.0651
ENSG00000122068,FYTTD1,156,1.45796,60,-0.4640,57,-0.3002,37,-0.9914
ENSG00000186001,LRCH3,156,1.97996,40,-0.9105,30,-0.9156,43,-0.3751
ENSG00000182899,RPL35A,156,-1.2580,367,0.23255,346,0.00064,434,0.37855
ENSG00000182903,ZNF721,156,2.06084,30,-1.5227,48,-0.1195,59,0.22667
ENSG00000169020,ATP5ME,156,-1.7635,459,-0.1926,831,0.93594,587,0.32470
ENSG00000185619,PCGF3,156,1.95742,45,-0.6484,23,-1.3172,32,-0.8461
ENSG00000168993,CPLX1,156,0.62555,133,0.99807,7,-4.0715,36,-1.7047
ENSG00000178950,GAK,156,1.26968,73,-0.1521,43,-0.8969,44,-0.8683
ENSG00000127419,TMEM175,156,1.90057,43,-0.8036,58,0.06391,15,-2.0309
ENSG00000159692,CTBP1,156,-0.2757,234,1.17491,82,-1.2807,72,-1.4752
ENSG00000090316,MAEA,156,0.50977,131,0.56681,72,-0.7534,38,-1.7352
ENSG00000163950,SLBP,156,0.87487,98,0.19739,80,-0.2621,22,-2.2331
ENSG00000168936,TMEM129,156,2.12937,34,-1.1767,59,0.25163,18,-1.5790
ENSG00000068078,FGFR3,156,0.09285,163,0.42333,88,-0.8183,120,-0.3313
ENSG00000168924,LETM1,156,1.89248,40,-1.0284,68,0.31934,23,-1.3668
ENSG00000109685,NSD2,156,1.92204,39,-1.0458,28,-1.0592,61,0.16353
ENSG00000243449,C4orf48,156,-1.5139,364,-0.4188,910,1.42627,394,-0.0667
ENSG00000185818,NAT8L,156,-0.4122,247,0.97697,108,-0.9892,112,-0.9346
ENSG00000123933,MXD4,156,1.22267,73,-0.2269,57,-0.5064,44,-0.9000
ENSG00000063978,RNF4,156,1.56932,52,-0.7308,63,-0.0510,42,-0.7157
ENSG00000087266,SH3BP2,156,1.75556,56,-0.2468,10,-2.7066,33,-0.9455
ENSG00000087274,ADD1,156,-0.6345,262,0.54358,223,-0.0599,161,-0.5876
ENSG00000109736,MFSD10,156,2.27874,35,-0.9714,25,-0.9985,24,-1.0534
ENSG00000197386,HTT,156,1.81761,49,-0.5399,39,-0.6332,21,-1.5452
ENSG00000163956,LRPAP1,156,0.57933,126,0.57048,57,-1.0523,42,-1.5210
ENSG00000132406,TMEM128,156,1.85618,36,-1.3620,81,0.60094,40,-0.5721
ENSG00000168824,NSG1,156,-1.0932,440,2.17945,47,-2.8709,87,-1.9754
ENSG00000168818,STX18,156,2.09924,37,-1.0243,47,-0.1172,22,-1.3361
ENSG00000072832,CRMP1,156,0.18482,181,1.36163,12,-3.6755,43,-1.8336
ENSG00000152969,JAKMIP1,156,2.01483,52,-0.0544,2,-4.5705,5,-3.5683
ENSG00000109501,WFS1,156,1.05466,89,0.18749,37,-1.2975,41,-1.1292
ENSG00000074211,PPP2R2C,156,-0.1378,161,-0.1953,211,0.36718,186,0.14879
ENSG00000179010,MRFAP1,156,-1.7137,551,0.74587,506,0.12970,324,-0.5914
ENSG00000170846,AC093323.1,156,1.52265,63,-0.2061,18,-2.0112,45,-0.6430
ENSG00000178988,MRFAP1L1,156,0.59794,108,-0.0490,84,-0.4330,96,-0.2159
ENSG00000170871,KIAA0232,156,0.71100,88,-0.5298,128,0.36536,98,-0.0779
ENSG00000132405,TBC1D14,156,1.42811,65,-0.2780,45,-0.6945,35,-1.1030
ENSG00000109519,GRPEL1,156,2.13136,40,-0.7225,20,-1.3970,24,-1.1344
ENSG00000184985,SORCS2,156,2.25017,26,-1.6713,72,0.69057,24,-1.0511
ENSG00000163995,ABLIM2,156,2.15910,44,-0.4062,10,-2.3620,10,-2.3987
ENSG00000071127,WDR1,156,0.27814,147,0.44904,97,-0.4995,69,-1.0179
ENSG00000157869,RAB28,156,1.94607,43,-0.7687,38,-0.5885,28,-1.0698
ENSG00000038219,BOD1L1,156,0.02857,148,-0.1206,149,-0.0505,180,0.26361
ENSG00000137449,CPEB2,156,0.68514,96,-0.3058,109,0.07612,90,-0.2360
ENSG00000118564,FBXL5,156,0.54629,104,-0.3002,155,0.53384,73,-0.6984
ENSG00000237765,FAM200B,156,1.20618,69,-0.4624,69,-0.2173,60,-0.4404
ENSG00000169762,TAPT1,156,1.51055,45,-1.2054,105,0.75562,52,-0.4134
ENSG00000151552,QDPR,156,-2.7883,1023,0.23909,1260,0.45024,1184,0.34368
ENSG00000002549,LAP3,156,1.83134,41,-1.0574,68,0.28673,32,-0.9273
ENSG00000118579,MED28,156,1.98419,38,-1.0427,20,-1.5319,62,0.24286
ENSG00000163257,DCAF16,156,1.41800,62,-0.4293,47,-0.6248,48,-0.6055
ENSG00000145147,SLIT2,156,2.20430,40,-0.6877,7,-2.8205,29,-0.8241
ENSG00000185774,KCNIP4,156,0.46617,150,1.21575,16,-2.9847,21,-2.6177
ENSG00000109606,DHX15,156,0.85643,91,-0.1646,87,-0.1413,62,-0.6786
ENSG00000168214,RBPJ,156,-0.1897,124,-1.0723,396,1.46126,230,0.46007
ENSG00000169851,PCDH7,156,0.58049,134,0.92118,10,-3.5853,46,-1.3569
ENSG00000047365,ARAP2,156,1.17657,50,-1.3416,110,0.53701,120,0.69176
ENSG00000174145,NWD2,156,2.21964,45,-0.2284,0,-8.2598,4,-3.4656
ENSG00000181826,RELL1,156,1.35567,28,-2.3989,238,2.26688,49,-0.6259
ENSG00000109787,KLF3,156,1.67800,40,-1.2573,88,0.59479,48,-0.3945
ENSG00000109790,KLHL5,156,1.51715,57,-0.5211,31,-1.2061,61,-0.1490
ENSG00000035928,RFC1,156,1.27578,49,-1.2852,104,0.53912,100,0.46784
ENSG00000163682,RPL9,156,-2.3600,759,0.20319,841,0.25531,981,0.51840
ENSG00000163683,SMIM14,156,0.18558,146,0.17904,100,-0.5290,130,-0.1148
ENSG00000078140,UBE2K,156,0.32546,146,0.55877,65,-1.0811,76,-0.8306
ENSG00000121892,PDS5A,156,1.45320,49,-1.0697,105,0.71021,48,-0.5881
ENSG00000163697,APBB2,156,0.34124,89,-1.0895,265,1.29823,150,0.27717
ENSG00000154277,UCHL1,156,-3.9268,3128,3.01142,576,-2.0071,430,-2.4410
ENSG00000064042,LIMCH1,156,-0.7225,169,-1.1303,513,1.30946,444,1.03611
ENSG00000245870,LINC00682,156,2.23663,45,-0.2453,0,-8.2434,4,-3.4634
ENSG00000109133,TMEM33,156,0.11436,138,-0.1916,220,0.70701,97,-0.6474
ENSG00000014824,SLC30A9,156,0.42352,135,0.45428,76,-0.7442,63,-1.0349
ENSG00000124406,ATP8A1,156,-0.3992,163,-0.6830,419,1.31464,209,0.07429
ENSG00000151806,GUF1,156,2.13235,34,-1.1421,37,-0.4875,37,-0.4928
ENSG00000163285,GABRG1,156,1.47883,69,0.03820,0,-8.7403,45,-0.6452
ENSG00000260918,AC107398.3,156,0.81211,116,0.81287,6,-4.0799,35,-1.5772
ENSG00000145248,SLC10A4,156,-0.0173,212,1.67428,7,-4.6362,36,-2.2659
ENSG00000075539,FRYL,156,0.26748,56,-2.2026,415,2.15986,210,0.78750
ENSG00000109180,OCIAD1,156,-0.6707,268,0.54025,263,0.17283,134,-0.9018
ENSG00000145247,OCIAD2,156,2.02637,48,-0.3231,7,-3.0609,18,-1.6318
ENSG00000109184,DCUN1D4,156,0.41852,138,0.55339,72,-0.8206,53,-1.2941
ENSG00000163069,SGCB,156,0.26080,101,-0.8788,270,1.24713,133,0.00253
ENSG00000109189,USP46,156,1.06788,76,-0.3769,55,-0.6908,85,0.01536
ENSG00000134853,PDGFRA,156,1.40844,57,-0.7077,42,-0.8210,82,0.24956
ENSG00000157404,KIT,156,1.24470,86,0.49816,1,-6.3943,26,-1.6498
ENSG00000128039,SRD5A3,156,1.88163,35,-1.3474,93,0.86373,24,-1.3506
ENSG00000134851,TMEM165,156,0.00068,79,-1.8421,510,2.27317,186,0.29509
ENSG00000134852,CLOCK,156,1.98073,44,-0.6682,17,-1.8065,38,-0.5606
ENSG00000090989,EXOC1,156,1.04933,65,-0.8709,140,0.85737,61,-0.5409
ENSG00000128050,PAICS,156,0.96809,82,-0.2871,96,0.12999,49,-0.9455
ENSG00000174780,SRP72,156,-0.0011,177,0.53361,123,-0.3882,87,-0.9309
ENSG00000171476,HOPX,156,1.36226,69,-0.1751,15,-2.3718,63,-0.2329
ENSG00000047315,POLR2B,156,0.81295,101,0.15572,58,-0.8045,57,-0.8415
ENSG00000163453,IGFBP7,156,-0.6182,282,0.98719,105,-1.2270,164,-0.5359
ENSG00000150471,ADGRL3,156,0.66899,111,0.21019,51,-1.1432,80,-0.4332
ENSG00000145242,EPHA5,156,2.03885,49,-0.2327,0,-7.0907,17,-1.6841
ENSG00000145241,CENPC,156,2.15265,30,-1.4487,51,0.04672,41,-0.3016
ENSG00000033178,UBA6,156,1.37278,53,-0.9798,95,0.46402,62,-0.2489
ENSG00000083896,YTHDC1,156,0.69328,85,-0.6652,116,0.18050,133,0.42126
ENSG00000132467,UTP3,156,2.23452,32,-1.2345,41,-0.2448,29,-0.8011
ENSG00000018189,RUFY3,156,-1.2018,381,0.58089,329,-0.0224,279,-0.2916
ENSG00000132463,GRSF1,156,0.26410,135,0.07032,131,-0.0273,100,-0.4567
ENSG00000173542,MOB1B,156,2.19686,35,-1.0345,24,-1.0927,36,-0.4810
ENSG00000156136,DCK,156,1.67184,54,-0.4968,49,-0.3629,22,-1.5765
ENSG00000080493,SLC4A4,156,1.54640,59,-0.4151,3,-4.3966,76,0.22761
ENSG00000132466,ANKRD17,156,0.22189,144,0.23280,73,-0.9961,140,0.04380
ENSG00000169116,PARM1,156,0.42650,160,1.50393,5,-4.6787,7,-4.1475
ENSG00000163743,RCHY1,156,1.84452,52,-0.3200,17,-1.8927,24,-1.3773
ENSG00000138769,CDKL2,156,2.18075,42,-0.5680,9,-2.6154,21,-1.2985
ENSG00000138757,G3BP2,156,-1.3925,492,1.38548,245,-0.6970,164,-1.3184
ENSG00000138768,USO1,156,1.37112,51,-1.0417,86,0.28728,77,0.11945
ENSG00000198301,SDAD1,156,2.33776,34,-0.9383,19,-1.3861,23,-1.0708
ENSG00000138760,SCARB2,156,-1.1624,245,-0.9048,806,1.64791,416,0.41321
ENSG00000138758,SEPTIN11,156,1.40609,62,-0.4536,28,-1.4162,71,0.00822
ENSG00000118816,CCNI,156,-1.1285,323,0.06339,263,-0.3121,510,0.80949
ENSG00000138767,CNOT6L,156,2.09770,33,-1.2738,40,-0.3758,46,-0.1600
ENSG00000169288,MRPL1,156,1.64287,56,-0.3909,34,-0.9739,32,-1.0623
ENSG00000138756,BMP2K,156,1.92027,38,-1.1077,49,-0.2034,45,-0.3217
ENSG00000163291,PAQR3,156,1.99296,34,-1.3370,74,0.54024,29,-0.9693
ENSG00000138670,RASGEF1B,156,2.07043,49,-0.1936,2,-4.5811,10,-2.4197
ENSG00000138668,HNRNPD,156,0.34594,127,-0.0033,107,-0.2728,118,-0.1206
ENSG00000152795,HNRNPDL,156,-1.1231,308,-0.1108,523,0.86146,319,0.00744
ENSG00000145293,ENOPH1,156,-0.4360,180,-0.4456,388,1.12342,191,-0.1110
ENSG00000249242,TMEM150C,156,1.92137,51,-0.2972,2,-4.4652,29,-0.9959
ENSG00000145284,SCD5,156,-2.2624,613,-0.3472,1530,1.46617,654,-0.0540
ENSG00000138674,SEC31A,156,0.50473,127,0.41418,77,-0.6443,54,-1.2091
ENSG00000138663,COPS4,156,0.60873,125,0.60433,59,-0.9673,31,-1.9349
ENSG00000163319,MRPS18C,156,1.44885,56,-0.6881,64,-0.1146,52,-0.4544
ENSG00000163624,CDS1,156,2.14755,46,-0.2661,5,-3.4434,7,-2.9179
ENSG00000163625,WDFY3,156,0.57140,79,-1.0554,208,1.08937,131,0.26765
ENSG00000138639,ARHGAP24,156,2.36531,35,-0.8454,0,-8.1555,34,-0.4563
ENSG00000109339,MAPK10,156,-0.1301,196,0.66072,99,-0.8533,116,-0.5955
ENSG00000172493,AFF1,156,2.04004,36,-1.1070,36,-0.6001,45,-0.2450
ENSG00000198189,HSD17B11,156,2.33311,23,-1.8892,56,0.33024,44,-0.0823
ENSG00000170502,NUDT9,156,1.98541,38,-1.0691,64,0.28299,20,-1.5048
ENSG00000152583,SPARCL1,156,-1.5812,452,0.21048,195,-1.2425,820,1.13625
ENSG00000118785,SPP1,156,-3.0781,443,-2.4320,5241,3.14079,1785,0.71427
ENSG00000118777,ABCG2,156,0.72415,122,0.81872,5,-4.4275,46,-1.2598
ENSG00000163644,PPM1K,156,-0.2910,230,0.99913,79,-1.3457,109,-0.8569
ENSG00000145337,PYURF,156,1.21563,65,-0.6319,89,0.22733,56,-0.5410
ENSG00000138641,HERC3,156,1.50508,63,-0.2532,45,-0.6574,24,-1.5866
ENSG00000177432,NAP1L5,156,-1.2475,498,2.49789,23,-4.0242,84,-2.1798
ENSG00000185477,GPRIN3,156,2.19264,43,-0.4201,1,-5.3882,18,-1.5390
ENSG00000145335,SNCA,156,-0.5406,254,0.69082,169,-0.4139,148,-0.6262
ENSG00000163104,SMARCAD1,156,2.21092,34,-1.0543,25,-1.0212,35,-0.5140
ENSG00000163110,PDLIM5,156,1.20269,69,-0.4654,53,-0.6287,76,-0.0527
ENSG00000138698,RAP1GDS1,156,-0.5482,248,0.53912,217,-0.0184,139,-0.7233
ENSG00000168785,TSPAN5,156,0.94501,77,-0.5432,100,0.16925,81,-0.1742
ENSG00000151247,EIF4E,156,0.38834,134,0.33032,69,-0.9341,95,-0.4285
ENSG00000197894,ADH5,156,0.08917,178,0.86624,65,-1.3002,72,-1.1397
ENSG00000109270,LAMTOR3,156,1.24261,78,0.04693,38,-1.1038,32,-1.3679
ENSG00000164031,DNAJB14,156,-0.0389,188,0.74754,97,-0.7879,82,-1.0442
ENSG00000164032,H2AFZ,156,0.80713,108,0.42665,50,-1.0594,34,-1.6170
ENSG00000138814,PPP3CA,156,-0.7601,340,1.72855,51,-2.4454,100,-1.4419
ENSG00000109332,UBE2D3,156,-0.5398,227,0.15323,264,0.31897,191,-0.2129
ENSG00000145354,CISD2,156,0.84945,92,-0.1350,76,-0.3602,70,-0.4898
ENSG00000164039,BDH2,156,1.47603,43,-1.3318,95,0.55002,79,0.23912
ENSG00000169836,TACR3,156,2.09928,50,-0.0883,0,-7.6170,3,-3.9706
ENSG00000168772,CXXC4,156,1.49563,69,0.09528,16,-2.1995,23,-1.6925
ENSG00000138777,PPA2,156,2.33347,33,-1.0129,24,-1.0214,23,-1.0793
ENSG00000164022,AIMP1,156,1.47619,45,-1.2615,83,0.32084,84,0.35054
ENSG00000138801,PAPSS1,156,0.11438,90,-1.4022,427,2.01649,132,-0.1643
ENSG00000245293,AC096564.1,156,2.20366,6,-4.2208,93,1.11448,112,1.47912
ENSG00000138796,HADH,156,1.77636,44,-0.9054,67,0.21624,27,-1.2075
ENSG00000109475,RPL34,156,-2.1296,578,-0.2414,801,0.43570,1095,0.99323
ENSG00000198856,OSTC,156,1.75168,54,-0.3532,13,-2.3232,39,-0.6903
ENSG00000164089,ETNPPL,156,1.69137,48,-0.7770,16,-2.0801,78,0.39942
ENSG00000138802,SEC24B,156,1.86695,45,-0.7619,39,-0.5873,34,-0.8187
ENSG00000123739,PLA2G12A,156,1.16356,67,-0.5895,70,-0.2167,79,-0.0323
ENSG00000170522,ELOVL6,156,1.81343,38,-1.2815,84,0.61582,37,-0.7282
