Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000082701,GSK3B,125,-0.1796,294,1.32265,185,0.57575,116,-0.3361,61,-1.2961,32,-2.2603
ENSG00000065518,NDUFB4,125,-0.9463,294,0.43869,268,0.33379,233,0.05669,124,-0.9536,266,0.26836
ENSG00000173230,GOLGB1,125,-0.6073,294,0.82088,150,-0.3638,276,0.87305,84,-1.2099,101,-0.9292
ENSG00000114023,FAM162A,125,-0.2678,294,1.21701,163,0.19988,146,-0.0081,63,-1.3339,76,-1.0344
ENSG00000065534,MYLK,125,-0.0721,294,1.45221,18,-3.1967,44,-1.8252,102,-0.3972,397,2.10362
ENSG00000114544,SLC41A3,125,-0.1538,294,1.35380,170,0.43586,105,-0.4910,53,-1.4820,74,-0.9782
ENSG00000114631,PODXL2,125,-0.9881,294,0.39233,371,0.99458,257,0.19679,68,-1.8923,116,-1.1036
ENSG00000074416,MGLL,125,0.12675,294,1.70087,27,-2.4201,99,-0.2821,116,0.01252,137,0.28449
ENSG00000058262,SEC61A1,125,0.18421,294,1.77406,105,-0.1047,55,-1.2246,71,-0.7193,81,-0.5161
ENSG00000163902,RPN1,125,-0.0076,294,1.53264,121,-0.0584,77,-0.8616,42,-1.6928,144,0.22795
ENSG00000075785,RAB7A,125,-1.0118,294,0.36612,271,0.27247,233,-0.0232,170,-0.5264,291,0.35045
ENSG00000169714,CNBP,125,-0.8252,294,0.57160,164,-0.4484,224,0.13563,120,-0.8914,359,0.93383
ENSG00000181789,COPG1,125,-0.0359,294,1.49767,134,0.09927,113,-0.2228,33,-2.0679,73,-0.8805
ENSG00000184897,H1FX,125,-0.3379,294,1.13392,135,-0.2365,169,0.18361,51,-1.7104,151,-0.0293
ENSG00000017260,ATP2C1,125,-0.7044,294,0.71024,312,1.01258,150,-0.4659,72,-1.5425,134,-0.5897
ENSG00000091513,TF,13568,4.30475,294,-3.1350,60,-5.6510,131,-4.5171,434,-2.5613,3692,0.81619
ENSG00000154917,RAB6B,125,-1.8775,294,-0.5668,940,1.94807,320,-0.4909,199,-1.1729,202,-1.1438
ENSG00000129055,ANAPC13,125,-0.0856,294,1.43669,151,0.28127,99,-0.5265,33,-2.1354,99,-0.4484
ENSG00000158186,MRAS,125,-0.2438,294,1.24563,63,-1.4441,228,0.95989,126,-0.2281,32,-2.3034
ENSG00000051382,PIK3CB,125,-0.2115,294,1.28431,173,0.39734,139,-0.0424,44,-1.8207,49,-1.6491
ENSG00000114120,SLC25A36,125,-0.1311,294,1.38125,125,-0.1393,150,0.20818,54,-1.4454,57,-1.3457
ENSG00000114125,RNF7,125,0.15429,294,1.73584,132,0.30018,69,-0.8800,33,-1.9013,54,-1.1818
ENSG00000069849,ATP1B3,125,-0.5490,294,0.88786,266,0.87417,101,-0.9850,101,-0.8736,149,-0.2651
ENSG00000163714,U2SURP,125,0.04755,294,1.60125,46,-1.6454,173,0.73130,62,-1.0517,50,-1.3817
ENSG00000163754,GYG1,125,0.12009,294,1.69244,121,0.09085,110,-0.0927,29,-2.1173,16,-2.9852
ENSG00000082996,RNF13,125,-0.6696,294,0.74837,137,-0.5968,76,-1.5698,82,-1.3185,589,2.15190
ENSG00000070087,PFN2,125,-1.1533,294,0.21039,326,0.46564,353,0.63437,117,-1.2546,176,-0.6186
ENSG00000120742,SERP1,125,-0.1346,294,1.37706,83,-0.8837,155,0.26731,51,-1.5133,138,0.02914
ENSG00000198843,SELENOT,125,-0.7747,294,0.62713,273,0.60367,174,-0.2903,83,-1.3986,228,0.19287
ENSG00000152601,MBNL1,125,0.06976,294,1.62109,125,0.07857,62,-1.1544,41,-1.6707,125,0.07495
ENSG00000174953,DHX36,125,-0.1143,294,1.40173,111,-0.3472,167,0.44334,56,-1.3532,39,-1.8976
ENSG00000114850,SSR3,125,-0.4119,294,1.04698,119,-0.5456,182,0.24564,86,-1.0001,179,0.18009
ENSG00000186432,KPNA4,125,-0.0054,294,1.53535,152,0.38310,93,-0.5487,43,-1.6609,50,-1.4168
ENSG00000169255,B3GALNT1,125,0.09380,294,1.65926,113,-0.0754,118,0.00844,54,-1.2314,7,-4.1442
ENSG00000163536,SERPINI1,125,-1.4730,294,-0.1395,441,0.66017,360,0.23253,85,-2.0427,451,0.58340
ENSG00000173905,GOLIM4,125,0.19909,294,1.79314,18,-2.9023,135,0.40362,96,-0.2337,62,-0.9036
ENSG00000008952,SEC62,125,-2.5288,294,-1.2472,783,0.37949,948,0.79353,562,-0.2299,734,0.21028
ENSG00000013297,CLDN11,125,-0.5271,294,0.91298,31,-2.7927,37,-2.5283,74,-1.3295,753,3.05920
ENSG00000013293,SLC7A14,125,-0.4700,294,0.97704,260,0.93131,157,-0.1154,39,-2.2456,45,-2.0274
ENSG00000177565,TBL1XR1,125,-0.0593,294,1.46895,95,-0.5574,121,-0.1206,81,-0.7388,101,-0.3971
ENSG00000172667,ZMAT3,2860,4.03407,294,-0.8803,180,-1.7831,217,-1.4792,80,-2.8365,51,-3.4778
ENSG00000136521,NDUFB5,125,-0.5145,294,0.92276,173,0.01342,176,0.04777,79,-1.2187,179,0.06666
ENSG00000114757,PEX5L,1305,3.38281,294,0.12499,31,-3.4714,40,-3.1282,66,-2.1780,371,0.52277
ENSG00000114416,FXR1,125,-0.2960,294,1.18349,162,0.15870,137,-0.1689,66,-1.2789,114,-0.4393
ENSG00000242808,SOX2-OT,3887,3.63065,294,-1.4923,38,-4.6909,140,-2.7855,284,-1.5398,1259,0.87027
ENSG00000181449,SOX2,125,-0.5545,294,0.88147,19,-3.5170,377,1.78568,146,-0.3022,51,-1.9287
ENSG00000114796,KLHL24,125,-0.0164,294,1.51328,102,-0.3966,105,-0.3501,64,-1.0689,115,-0.1582
ENSG00000161203,AP2M1,125,-1.9156,294,-0.6070,687,1.00461,562,0.55183,219,-1.0649,290,-0.6240
ENSG00000163888,CAMK2N2,125,-0.8006,294,0.60163,309,0.84936,218,0.11255,99,-1.1557,75,-1.5783
ENSG00000175166,PSMD2,125,-0.9720,294,0.40964,355,0.91663,207,-0.1940,116,-1.0876,180,-0.3984
ENSG00000114867,EIF4G1,125,-0.2792,294,1.20341,174,0.31704,148,0.00676,58,-1.4527,63,-1.3450
ENSG00000156976,EIF4A2,125,-2.2372,294,-0.9440,617,0.29627,890,1.11216,239,-1.2589,578,0.13879
ENSG00000113916,BCL6,125,0.18721,294,1.77790,10,-3.7773,179,1.01349,78,-0.5747,15,-2.9796
ENSG00000114279,FGF12,125,-0.4352,294,1.01817,129,-0.4390,259,0.97214,55,-1.6860,58,-1.6066
ENSG00000198836,OPA1,1094,2.69089,294,0.05008,230,-0.3988,136,-1.2975,71,-2.1407,88,-1.8261
ENSG00000189058,APOD,125,-2.0347,294,-0.7330,78,-2.9257,189,-1.5509,335,-0.5264,2424,3.71801
ENSG00000061938,TNK2,125,-0.0219,294,1.51493,124,-0.0397,112,-0.2317,80,-0.7349,42,-1.7136
ENSG00000072274,TFRC,125,-0.1617,294,1.34417,190,0.66448,87,-0.8311,37,-2.0334,92,-0.6510
ENSG00000075711,DLG1,1079,3.02295,294,0.26280,80,-1.9307,72,-2.1005,107,-1.3386,221,-0.2029
ENSG00000182899,RPL35A,125,-1.9919,294,-0.6880,299,-0.7472,474,0.09727,453,0.00803,1190,1.78393
ENSG00000169020,ATP5ME,125,-2.0065,294,-0.7049,373,-0.3746,436,-0.0838,593,0.44346,1016,1.43511
ENSG00000168993,CPLX1,125,-0.0989,294,1.42050,162,0.39963,103,-0.4542,95,-0.5398,16,-3.2194
ENSG00000159692,CTBP1,125,-0.6071,294,0.82115,235,0.51833,190,0.08438,114,-0.7438,72,-1.4454
ENSG00000090316,MAEA,125,-0.1303,294,1.38222,175,0.52693,120,-0.2192,20,-2.8837,51,-1.5288
ENSG00000068078,FGFR3,125,-1.0956,294,0.26298,44,-2.8347,599,2.15239,222,-0.2000,77,-1.8281
ENSG00000243449,C4orf48,3719,3.42279,294,-1.5081,321,-1.5149,263,-1.8294,221,-1.9333,743,-0.0553
ENSG00000185818,NAT8L,125,-0.9969,294,0.38261,245,0.09008,344,0.80383,219,-0.1052,54,-2.2467
ENSG00000087274,ADD1,125,-1.0536,294,0.32001,253,0.07984,302,0.44147,160,-0.6672,251,0.05977
ENSG00000163956,LRPAP1,125,-2.0655,2608,3.94983,211,-1.4054,217,-1.3619,66,-3.0019,131,-1.9919
ENSG00000168824,NSG1,125,-1.7191,294,-0.3991,790,1.73145,402,0.13463,137,-1.5811,65,-2.6775
ENSG00000072832,CRMP1,125,-0.4087,294,1.05068,274,1.15344,134,-0.3361,47,-1.8964,3,-5.6315
ENSG00000109501,WFS1,125,-0.1353,294,1.37620,150,0.19574,149,0.19290,59,-1.2975,7,-4.2848
ENSG00000074211,PPP2R2C,813,2.05334,294,0.12276,186,-0.6949,169,-0.8595,132,-1.1504,233,-0.2576
ENSG00000179010,MRFAP1,125,-2.3152,294,-1.0266,904,1.01955,705,0.45966,316,-0.9130,531,-0.0880
ENSG00000178988,MRFAP1L1,125,-0.2739,294,1.20972,148,0.00875,137,-0.1379,71,-1.1565,120,-0.3291
ENSG00000170871,KIAA0232,125,-0.0944,294,1.42601,132,0.00192,106,-0.4118,66,-1.0991,96,-0.5046
ENSG00000071127,WDR1,125,-0.3515,294,1.11781,187,0.37175,90,-0.9635,59,-1.5133,208,0.49597
ENSG00000038219,BOD1L1,125,-0.3921,294,1.07014,118,-0.5418,202,0.48628,153,-0.0643,58,-1.5580
ENSG00000118564,FBXL5,125,-0.1792,294,1.32312,81,-0.9600,158,0.25552,51,-1.5670,164,0.27885
ENSG00000151552,QDPR,1214,1.00364,294,-1.3257,633,-0.1383,375,-1.0598,700,0.04407,1225,1.02090
ENSG00000185774,KCNIP4,125,-0.0151,294,1.52336,174,0.66191,94,-0.5382,50,-1.4272,2,-5.7625
ENSG00000168214,RBPJ,125,-0.1073,294,1.41025,90,-0.7130,138,0.07622,76,-0.8862,114,-0.2544
ENSG00000169851,PCDH7,125,-0.3286,294,1.14490,90,-0.9489,269,1.23526,44,-1.9134,42,-2.0071
ENSG00000163682,RPL9,125,-2.3022,294,-1.0122,325,-0.9597,648,0.30545,722,0.44143,1356,1.62037
ENSG00000163683,SMIM14,125,-0.1748,294,1.32844,151,0.15961,94,-0.7082,82,-0.8301,120,-0.2313
ENSG00000078140,UBE2K,125,-0.3218,294,1.14031,202,0.55814,134,-0.2432,67,-1.2958,66,-1.3233
ENSG00000163697,APBB2,1104,3.19395,294,0.31425,73,-2.0411,87,-1.7536,50,-2.4126,178,-0.5031
ENSG00000154277,UCHL1,282,-3.2809,2273,-0.1151,5648,2.04482,2135,-0.2504,561,-2.2679,824,-1.6942
ENSG00000064042,LIMCH1,125,-1.0593,294,0.31368,73,-2.0309,337,0.66829,314,0.43114,393,0.82401
ENSG00000109133,TMEM33,125,0.04730,294,1.59994,114,-0.1146,84,-0.6574,44,-1.5841,110,-0.1530
ENSG00000014824,SLC30A9,125,-0.0587,294,1.46969,96,-0.5350,108,-0.3261,57,-1.2800,148,0.22723
ENSG00000124406,ATP8A1,2109,3.55057,294,-0.5795,217,-1.1729,158,-1.6834,51,-3.1989,163,-1.4839
ENSG00000163285,GABRG1,125,-0.0730,294,1.45208,23,-2.8277,231,1.25365,76,-0.8492,40,-1.8444
ENSG00000260918,AC107398.3,125,-0.1344,294,1.37727,177,0.53964,132,-0.0469,27,-2.4642,20,-2.9140
ENSG00000145248,SLC10A4,125,-0.3205,294,1.15442,344,1.96907,32,-2.5458,28,-2.5893,15,-3.4709
ENSG00000109180,OCIAD1,125,-1.3219,294,0.02678,387,0.59670,378,0.54188,123,-1.3367,239,-0.3073
ENSG00000109184,DCUN1D4,125,-0.3793,294,1.08510,225,0.73400,132,-0.3344,66,-1.3732,63,-1.4276
ENSG00000163069,SGCB,125,0.07825,294,1.63193,71,-0.9361,89,-0.5386,89,-0.4774,128,0.11520
ENSG00000109189,USP46,1093,3.21312,294,0.34099,63,-2.2451,114,-1.3022,77,-1.7639,99,-1.3868
ENSG00000134851,TMEM165,1741,3.77505,294,-0.1836,69,-2.5720,53,-2.9800,96,-1.9143,253,-0.4200
ENSG00000128050,PAICS,125,0.16330,294,1.74733,90,-0.4265,113,0.00324,59,-1.0349,21,-2.5629
ENSG00000174780,SRP72,125,-0.5309,294,0.90874,217,0.44602,179,0.06000,85,-1.1308,93,-0.9891
ENSG00000171476,HOPX,125,0.27534,294,1.89184,31,-2.0801,124,0.31428,100,-0.0806,17,-2.7345
ENSG00000047315,POLR2B,125,-0.1393,294,1.37138,160,0.32141,146,0.14623,44,-1.7332,11,-3.7366
ENSG00000163453,IGFBP7,125,-1.3599,294,-0.0143,57,-2.7096,161,-1.0811,187,-0.7338,1327,3.15332
ENSG00000150471,ADGRL3,125,-0.0793,294,1.44435,102,-0.4622,135,0.06048,60,-1.2169,94,-0.5252
ENSG00000083896,YTHDC1,125,0.14111,294,1.71909,45,-1.6060,99,-0.2645,73,-0.7271,136,0.28980
ENSG00000018189,RUFY3,125,-1.6677,294,-0.3447,673,1.37203,315,-0.2673,192,-1.0068,318,-0.2173
ENSG00000132463,GRSF1,125,-0.3398,294,1.13080,177,0.27145,128,-0.3359,73,-1.1754,129,-0.2845
ENSG00000080493,SLC4A4,125,-0.2529,294,1.23470,13,-3.8139,258,1.25182,154,0.09650,50,-1.6628
ENSG00000132466,ANKRD17,125,-0.4870,294,0.95943,132,-0.4532,236,0.68633,104,-0.7779,92,-0.9631
ENSG00000169116,PARM1,125,-0.0802,294,1.44334,195,0.82975,108,-0.3635,10,-3.8573,14,-3.3745
ENSG00000138757,G3BP2,890,1.19030,294,-0.6925,669,0.81754,396,-0.2474,125,-1.9976,177,-1.4683
ENSG00000138760,SCARB2,125,-1.1565,294,0.20383,269,0.07114,216,-0.3404,139,-0.9859,548,1.32411
ENSG00000138758,SEPTIN11,125,0.17375,294,1.76067,79,-0.6365,127,0.24538,42,-1.5285,25,-2.3062
ENSG00000118816,CCNI,125,-0.9482,294,0.43400,158,-0.6632,265,0.30909,232,0.04034,318,0.57070
ENSG00000138668,HNRNPD,125,-0.4220,294,1.03511,120,-0.5543,222,0.64903,91,-0.9156,101,-0.7454
ENSG00000152795,HNRNPDL,125,-1.2647,294,0.08678,228,-0.3761,363,0.53378,226,-0.3419,404,0.62963
ENSG00000145293,ENOPH1,125,-0.8854,294,0.50447,308,0.71241,97,-1.4099,118,-0.9755,396,1.04190
ENSG00000145284,SCD5,125,-2.0992,294,-0.8025,323,-0.7394,733,0.86599,521,0.11785,829,0.92583
ENSG00000138674,SEC31A,125,-0.0082,294,1.53184,162,0.51468,95,-0.5021,29,-2.2309,40,-1.7530
ENSG00000138663,COPS4,125,0.03254,294,1.56775,119,-0.0559,120,-0.0462,22,-2.6033,64,-1.0342
ENSG00000163625,WDFY3,125,-0.0502,294,1.47435,64,-1.2351,132,0.04883,52,-1.4245,169,0.45376
ENSG00000109339,MAPK10,125,-0.8300,294,0.56857,193,-0.1558,304,0.76651,127,-0.7993,139,-0.6626
ENSG00000152583,SPARCL1,125,-3.0428,294,-1.7757,201,-2.5171,2216,2.19372,1073,0.26111,1011,0.16141
ENSG00000118785,SPP1,10111,4.34559,294,-2.6919,122,-4.1841,95,-4.5478,235,-3.0171,2516,0.66898
ENSG00000163644,PPM1K,125,-0.7398,294,0.67014,214,0.14763,271,0.63893,115,-0.8606,82,-1.3905
ENSG00000145337,PYURF,125,0.03424,294,1.58465,82,-0.7147,121,-0.0142,56,-1.2206,95,-0.3997
ENSG00000177432,NAP1L5,125,-1.6762,294,-0.3535,665,1.32671,502,0.65044,91,-2.1490,77,-2.3872
ENSG00000145335,SNCA,125,-0.6255,294,0.80002,317,1.17645,101,-1.0613,74,-1.4296,145,-0.3901
ENSG00000163110,PDLIM5,125,0.18830,294,1.77930,22,-2.6646,158,0.72122,81,-0.5153,31,-1.9550
ENSG00000138698,RAP1GDS1,125,-0.6790,294,0.73903,329,1.18511,103,-1.0955,40,-2.3867,202,0.10116
ENSG00000151247,EIF4E,125,-0.1340,294,1.37774,115,-0.2972,134,-0.0235,78,-0.8820,88,-0.6810
ENSG00000197894,ADH5,125,-0.3998,294,1.06108,176,0.19637,170,0.12851,67,-1.3605,97,-0.7857
ENSG00000164031,DNAJB14,125,-0.4611,294,0.98952,218,0.55052,147,-0.2300,60,-1.5912,120,-0.5236
ENSG00000138814,PPP3CA,125,-1.0232,294,0.35352,309,0.53039,353,0.82471,92,-1.4811,66,-1.9739
ENSG00000109332,UBE2D3,125,-0.9755,294,0.40355,252,0.16887,259,0.22822,119,-1.0437,286,0.36216
ENSG00000145354,CISD2,125,0.06938,294,1.62856,98,-0.3675,117,-0.0352,26,-2.3203,81,-0.6267
ENSG00000164039,BDH2,1582,3.85393,294,0.00254,15,-4.6092,122,-1.5113,84,-1.9437,110,-1.5331
ENSG00000138801,PAPSS1,125,-0.4205,294,1.03431,160,-0.0217,84,-1.1608,52,-1.7752,337,1.29992
ENSG00000109475,RPL34,125,-2.8507,294,-1.5790,399,-1.2340,901,0.22037,1282,0.79944,2139,1.79862
ENSG00000164089,ETNPPL,125,-0.5895,294,0.84124,9,-4.5835,406,1.95273,155,-0.2412,35,-2.5027
ENSG00000174720,LARP7,125,0.09116,294,1.65593,64,-1.0803,125,0.11339,62,-1.0246,85,-0.5185
ENSG00000145362,ANK2,965,0.56462,294,-1.3489,1046,0.86704,800,0.28722,336,-1.1418,245,-1.6199
ENSG00000145349,CAMK2D,125,-0.2207,294,1.27327,115,-0.3935,203,0.72680,31,-2.3257,55,-1.4867
ENSG00000164096,C4orf3,3051,3.46480,294,-1.1889,259,-1.5222,279,-1.4016,236,-1.5197,326,-1.0255
ENSG00000164111,ANXA5,125,-0.4922,294,0.95349,117,-0.6709,112,-0.7403,124,-0.5043,352,1.29936
ENSG00000138688,KIAA1109,125,-0.3885,294,1.07429,118,-0.5338,217,0.64068,73,-1.2118,105,-0.6554
ENSG00000164070,HSPA4L,125,-0.8444,294,0.55239,283,0.59287,286,0.61335,75,-1.6164,61,-1.9231
ENSG00000164040,PGRMC2,125,-0.2904,294,1.19009,115,-0.4810,184,0.42233,58,-1.4783,118,-0.3744
ENSG00000138650,PCDH10,125,-0.3868,294,1.07629,140,-0.2269,210,0.57744,68,-1.3287,79,-1.1034
ENSG00000151012,SLC7A11,125,0.20121,294,1.79586,18,-2.9506,155,0.69875,70,-0.7337,49,-1.2724
ENSG00000109390,NDUFC1,125,-0.5266,294,0.91364,117,-0.7101,220,0.48184,87,-1.0918,205,0.28225
ENSG00000153130,SCOC,125,-2.0119,294,-0.7121,779,1.15131,567,0.42744,187,-1.4053,364,-0.3710
ENSG00000109436,TBC1D9,125,5.90678,294,1.54210,120,-0.0667,132,0.11453,18,-2.9618,56,-1.2518
ENSG00000153147,SMARCA5,125,-0.7176,294,0.69527,148,-0.5074,308,0.96211,124,-0.7253,108,-0.9463
ENSG00000145425,RPS3A,125,-2.1001,294,-0.8026,320,-0.7544,648,0.58818,675,0.56010,851,0.97508
ENSG00000109670,FBXW7,125,-0.1319,294,1.38031,170,0.46002,118,-0.2587,65,-1.1505,22,-2.7454
ENSG00000109654,TRIM2,125,-1.3862,294,-0.0442,257,-0.2983,363,0.36664,181,-0.8133,573,1.12435
ENSG00000164114,MAP9,125,-1.2581,294,0.09605,413,0.83447,360,0.53129,141,-1.0670,109,-1.4584
ENSG00000061918,GUCY1B1,125,-1.3491,294,-0.0026,504,1.16763,393,0.58866,90,-1.8374,50,-2.6953
ENSG00000109738,GLRB,125,-0.1670,294,1.33781,176,0.48680,132,-0.0824,36,-2.0586,34,-2.1661
ENSG00000120251,GRIA2,125,-0.7507,294,0.65778,203,0.03802,294,0.81117,72,-1.5913,109,-0.9570
ENSG00000164124,TMEM144,125,-0.6891,294,0.72644,31,-2.9732,53,-2.1515,112,-0.8529,836,3.05975
ENSG00000052802,MSMO1,1081,2.44405,294,-0.0824,313,0.02765,111,-1.7464,102,-1.7270,144,-1.2037
ENSG00000109472,CPE,125,-3.3342,294,-2.0734,969,-0.2704,2430,1.83167,997,-0.1886,740,-0.6649
ENSG00000196104,SPOCK3,125,-0.8102,294,0.59080,301,0.77494,150,-0.5946,85,-1.3937,252,0.32751
ENSG00000109572,CLCN3,881,2.00280,294,-0.0481,246,-0.3864,246,-0.3826,73,-2.1948,187,-0.7667
ENSG00000164106,SCRG1,1054,2.50545,294,-0.0011,21,-4.1661,233,-0.4288,159,-0.9720,335,0.21965
ENSG00000150625,GPM6A,125,-2.8959,294,-1.6251,762,-0.1611,1738,1.71964,803,-0.0550,418,-1.0859
ENSG00000173320,STOX2,125,-1.8841,2622,4.64234,107,-2.2800,126,-2.0352,45,-3.3905,96,-2.2680
ENSG00000151729,SLC25A4,125,-1.1847,294,0.17609,434,1.06467,267,0.01960,146,-0.9457,147,-0.9357
ENSG00000073578,SDHA,125,-0.1574,294,1.34076,150,0.16381,119,-0.2782,39,-1.9510,108,-0.4007
ENSG00000249915,PDCD6,125,-0.1012,294,1.41769,138,0.07077,103,-0.4714,81,-0.7864,81,-0.7836
ENSG00000171368,TPPP,125,-1.1858,294,0.17489,309,0.30826,220,-0.3429,188,-0.5509,450,0.92122
ENSG00000145494,NDUFS6,125,-0.5175,294,0.92360,175,0.03248,169,-0.0275,110,-0.7095,158,-0.1362
ENSG00000215218,UBE2QL1,125,-0.0966,294,1.42333,104,-0.4469,181,0.64530,35,-2.0332,34,-2.1006
ENSG00000078295,ADCY2,125,-0.2631,294,1.22251,185,0.47035,140,-0.0859,83,-0.9004,20,-2.9948
ENSG00000150753,CCT5,1568,3.00094,294,-0.3624,263,-0.6069,196,-1.1128,40,-3.3591,116,-1.7904
ENSG00000145495,MARCH6,371,0.39502,294,0.00119,333,0.25073,302,0.05467,162,-0.9405,249,-0.2637
ENSG00000169862,CTNND2,125,-0.8397,294,0.55772,158,-0.5296,341,1.02070,200,-0.0918,72,-1.6656
ENSG00000154122,ANKH,125,-0.6403,294,0.78317,235,0.47175,152,-0.3722,85,-1.2369,209,0.19622
ENSG00000154153,RETREG1,125,-0.2378,294,1.24785,162,0.22295,92,-0.8159,40,-1.9722,190,0.45980
ENSG00000145555,MYO10,125,0.06533,294,1.62349,33,-2.1359,158,0.55641,109,-0.1499,48,-1.4161
ENSG00000176788,BASP1,125,-2.6281,294,-1.3495,1276,1.35953,1059,0.89461,253,-1.5728,193,-1.9825
ENSG00000056097,ZFR,125,-0.3814,294,1.07717,143,-0.1860,164,0.07111,69,-1.3089,163,0.05314
ENSG00000113387,SUB1,125,-1.4515,294,-0.1131,566,1.29497,339,0.14587,154,-1.1293,133,-1.3507
ENSG00000164187,LMBRD2,125,-0.2712,294,1.21288,145,-0.0292,176,0.35391,56,-1.4966,61,-1.3736
ENSG00000079215,SLC1A3,125,-1.5575,294,-0.2268,67,-2.6660,855,2.36983,316,-0.1087,122,-1.5905
ENSG00000113594,LIFR,125,-0.3610,294,1.10661,76,-1.2525,230,0.81411,95,-0.7897,120,-0.4266
ENSG00000145592,RPL37,125,-2.7593,294,-1.4861,271,-1.7582,735,-0.0552,1437,1.12179,2188,1.98403
ENSG00000182836,PLCXD3,125,-0.3910,294,1.07139,297,1.39742,99,-0.8471,31,-2.4713,27,-2.6748
ENSG00000250722,SELENOP,13814,5.05764,294,-2.9964,25,-6.7547,99,-4.7943,276,-3.0860,2083,-0.0052
ENSG00000112972,HMGCS1,125,-1.0744,294,0.29266,418,1.14393,239,-0.0606,71,-1.9357,168,-0.6175
ENSG00000134352,IL6ST,125,-0.7887,294,0.61317,143,-0.6509,178,-0.2643,99,-1.1392,477,1.52288
ENSG00000062194,GPBP1,125,-0.0023,294,1.53915,60,-1.2868,147,0.32694,68,-0.9706,99,-0.3815
ENSG00000152932,RAB3C,125,-1.7543,294,-0.4365,820,1.77647,402,0.08445,94,-2.1759,120,-1.8164
ENSG00000130449,ZSWIM6,125,0.15491,294,1.73664,72,-0.8166,70,-0.8612,85,-0.4594,120,0.08949
ENSG00000197860,SGTB,125,0.12184,294,1.69465,123,0.12091,68,-0.9458,42,-1.5847,83,-0.5262
ENSG00000112851,ERBIN,1044,2.60084,294,0.07349,42,-3.0901,162,-0.9853,186,-0.6598,315,0.19258
ENSG00000145675,PIK3R1,125,-0.0497,294,1.48072,41,-1.9348,141,0.18021,105,-0.3207,140,0.14845
ENSG00000273841,TAF9,125,-0.2213,294,1.26936,197,0.65526,86,-0.9062,37,-2.0940,122,-0.2528
ENSG00000164326,CARTPT,125,-1.1131,294,0.25447,750,3.11858,34,-3.2577,24,-3.5216,6,-5.4666
ENSG00000131711,MAP1B,125,-4.9225,294,-3.6821,7274,1.84341,3900,0.30742,2193,-0.6753,1749,-1.0274
ENSG00000083312,TNPO1,125,-0.0979,294,1.42089,137,0.07292,92,-0.6684,57,-1.3191,125,-0.0884
ENSG00000145741,BTF3,125,-0.4944,294,0.93935,138,-0.3888,138,-0.3914,119,-0.5831,273,0.81002
ENSG00000171617,ENC1,125,-0.6524,294,0.76933,401,1.78346,109,-0.9605,36,-2.5006,23,-3.1662
ENSG00000164346,NSA2,125,-0.3544,294,1.10925,95,-0.8916,179,0.27123,108,-0.5889,172,0.16417
ENSG00000198780,FAM169A,125,0.11037,294,1.68014,81,-0.6664,153,0.54671,35,-1.8783,13,-3.3397
ENSG00000113161,HMGCR,965,2.67249,294,0.24972,222,-0.2418,134,-1.1243,35,-2.9972,16,-4.1363
ENSG00000113163,CERT1,125,-0.0694,294,1.45652,132,0.02665,104,-0.4163,63,-1.1463,88,-0.6289
ENSG00000122012,SV2C,125,-0.7073,294,0.70691,444,1.99936,82,-1.4814,28,-2.9265,52,-2.0190
ENSG00000113231,PDE8B,125,-0.0880,294,1.43372,153,0.29202,121,-0.1559,37,-1.9629,50,-1.5149
ENSG00000171530,TBCA,125,-1.6429,294,-0.3181,638,1.27488,366,0.04865,179,-1.0916,251,-0.5700
ENSG00000085365,SCAMP1,125,-0.9788,294,0.40262,290,0.45786,314,0.62749,78,-1.6963,143,-0.7683
ENSG00000145687,SSBP2,125,0.08273,294,1.64381,81,-0.6862,124,0.08400,47,-1.4435,73,-0.7685
ENSG00000186468,RPS23,125,-2.6376,294,-1.3597,313,-1.3939,855,0.40978,1002,0.61768,1815,1.75658
ENSG00000174695,TMEM167A,125,-0.5699,294,0.86382,222,0.44717,172,-0.0596,88,-1.1098,126,-0.5480
ENSG00000164176,EDIL3,125,-1.6632,294,-0.3424,327,-0.1959,184,-1.1940,205,-0.9073,1254,2.41385
ENSG00000127184,COX7C,125,-2.9046,2294,1.87173,707,-0.3123,672,-0.4026,567,-0.6216,935,0.18829
ENSG00000175745,NR2F1,125,-0.3190,294,1.15626,67,-1.4225,258,1.14845,99,-0.6893,47,-1.8219
ENSG00000164292,RHOBTB3,125,0.05259,294,1.60627,11,-3.7382,121,0.00335,109,-0.1614,174,0.61755
ENSG00000153113,CAST,125,-0.3265,294,1.14737,211,0.66672,111,-0.5726,59,-1.4894,97,-0.7201
ENSG00000113441,LNPEP,125,-0.1481,294,1.36063,157,0.26984,124,-0.1856,49,-1.6079,64,-1.1798
ENSG00000174136,RGMB,125,-0.4166,294,1.04145,255,0.97138,134,-0.3408,39,-2.1918,54,-1.6979
ENSG00000145730,PAM,125,-1.3797,294,-0.0357,535,1.27086,374,0.44131,67,-2.3003,96,-1.7743
ENSG00000145743,FBXL17,125,-0.1046,294,1.41346,128,-0.0767,141,0.11517,69,-1.0308,38,-1.9227
