Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000183258,DDX41,193,1.87132,139,1.22419,11,-2.7451,18,-2.1361,57,-0.2860,46,-0.6163,65,-0.0829
ENSG00000184840,TMED9,193,1.35829,139,0.76098,18,-2.4332,41,-1.3135,19,-2.3031,154,0.94343,94,0.13074
ENSG00000145912,NHP2,193,0.81702,139,0.25734,113,-0.0771,45,-1.6124,108,-0.1533,148,0.36284,138,0.28796
ENSG00000197451,HNRNPAB,193,1.54924,139,0.93523,37,-1.1767,32,-1.5527,91,0.22372,68,-0.2613,63,-0.4168
ENSG00000169045,HNRNPH1,193,1.16490,139,0.58257,37,-1.5097,69,-0.6133,112,0.23020,126,0.42334,67,-0.6665
ENSG00000127022,CANX,193,-1.3614,139,-1.8544,344,-0.4685,305,-0.7316,443,-0.0671,897,1.13571,767,1.03000
ENSG00000161011,SQSTM1,193,-0.2699,139,-0.7846,207,-0.1550,106,-1.2996,426,1.06417,280,0.33492,298,0.51620
ENSG00000197226,TBC1D9B,193,1.29482,139,0.70263,91,0.00132,34,-1.6233,117,0.41309,85,-0.1046,63,-0.6576
ENSG00000113269,RNF130,193,0.34666,139,-0.1895,270,0.93062,47,-1.9953,393,1.63258,77,-1.0994,119,-0.4768
ENSG00000050748,MAPK9,193,1.05647,139,0.48175,45,-1.3025,33,-1.9091,92,-0.1924,48,-1.1986,175,1.07574
ENSG00000131446,MGAT1,193,2.01346,139,1.34949,17,-2.0274,35,-1.0373,38,-0.7966,56,-0.2123,30,-1.2605
ENSG00000146063,TRIM41,193,1.90986,139,1.25831,42,-0.7375,69,0.06229,29,-1.3062,27,-1.3734,17,-2.2527
ENSG00000204628,RACK1,193,-0.5510,139,-1.0584,347,0.39584,173,-0.7972,406,0.66550,476,0.94467,273,0.00599
ENSG00000112679,DUSP22,193,1.90419,139,1.25330,35,-0.9952,13,-2.6074,83,0.35866,17,-2.0735,54,-0.3713
ENSG00000124535,WRNIP1,193,2.09724,139,1.42264,15,-2.0889,11,-2.6836,20,-1.7274,33,-0.9477,64,0.08182
ENSG00000124570,SERPINB6,193,1.39107,139,0.79104,42,-1.1396,44,-1.1464,111,0.41128,114,0.46310,46,-1.0981
ENSG00000124588,NQO2,193,2.24145,139,1.54724,0,-7.9740,15,-2.1974,0,-7.2505,40,-0.5543,57,0.00252
ENSG00000137267,TUBB2A,193,-1.4195,1312,1.80036,67,-2.9776,93,-2.6568,186,-1.4687,194,-1.4092,1092,1.83570
ENSG00000137285,TUBB2B,193,-1.7172,1147,1.15325,423,-0.5188,302,-1.1415,1201,1.23868,687,0.26192,508,-0.2584
ENSG00000137266,SLC22A23,193,1.81746,139,1.17635,77,0.16198,9,-3.1307,109,0.73942,10,-2.8240,40,-0.9402
ENSG00000112739,PRPF4B,193,1.24516,139,0.65683,55,-0.8211,51,-1.0465,96,0.04038,108,0.23544,74,-0.4096
ENSG00000198721,ECI2,193,1.84984,139,1.20513,20,-1.8584,34,-1.2125,64,-0.1144,62,-0.1528,36,-1.0947
ENSG00000124785,NRN1,193,1.65530,139,1.03111,19,-2.0685,18,-2.2980,34,-1.2512,13,-2.6040,123,0.97817
ENSG00000124783,SSR1,193,0.86505,139,0.30253,88,-0.4348,36,-1.9351,135,0.26016,100,-0.2301,156,0.58702
ENSG00000124802,EEF1E1,193,1.80356,139,1.16396,41,-0.8511,8,-3.3380,33,-1.1739,34,-1.1099,88,0.42964
ENSG00000111843,TMEM14C,193,1.27722,139,0.68642,40,-1.2702,24,-2.1912,134,0.62470,93,0.02005,90,-0.0373
ENSG00000137210,TMEM14B,193,1.78241,139,1.14510,42,-0.8188,22,-1.9300,25,-1.6251,52,-0.4846,72,0.03006
ENSG00000224531,SMIM13,193,1.14007,139,0.55953,72,-0.5098,20,-2.5803,133,0.48821,77,-0.3910,118,0.34260
ENSG00000205269,TMEM170B,193,1.93426,139,1.27986,35,-0.9972,26,-1.5799,32,-1.1294,53,-0.3340,45,-0.6565
ENSG00000112137,PHACTR1,193,1.91307,139,1.26115,7,-3.2402,14,-2.4696,72,0.12063,42,-0.7254,59,-0.2167
ENSG00000145990,GFOD1,193,1.49172,139,0.88296,36,-1.2747,47,-0.9519,23,-1.9093,18,-2.2794,117,0.70293
ENSG00000225921,NOL7,193,1.37540,139,0.77668,89,0.04214,26,-1.9702,97,0.17894,78,-0.1706,68,-0.4514
ENSG00000010017,RANBP9,193,1.85705,139,1.21153,47,-0.5845,24,-1.7222,0,-7.3105,46,-0.6109,71,0.07018
ENSG00000050393,MCUR1,193,1.92314,139,1.27004,88,0.46664,24,-1.7120,42,-0.7319,10,-2.8479,39,-0.9072
ENSG00000112149,CD83,193,1.79872,139,1.15965,9,-3.0733,25,-1.7295,0,-7.5447,2,-4.8227,120,1.09862
ENSG00000112186,CAP2,193,1.67136,139,1.04557,0,-8.8205,8,-3.4620,0,-7.6351,47,-0.7347,140,1.30661
ENSG00000137414,FAM8A1,193,1.71542,139,1.08516,24,-1.7172,13,-2.7289,76,0.05101,51,-0.5683,76,0.05617
ENSG00000124795,DEK,193,-1.0228,2595,4.81566,28,-3.8674,69,-2.7114,116,-1.7863,181,-1.1217,39,-3.5572
ENSG00000172201,ID4,193,0.57321,139,0.02661,14,-3.4303,79,-0.9528,10,-3.9137,528,2.58689,94,-0.6611
ENSG00000152954,NRSN1,193,1.90260,139,1.25189,32,-1.1613,12,-2.6831,0,-7.4506,49,-0.4876,83,0.40162
ENSG00000112294,ALDH5A1,193,1.31837,139,0.72431,6,-3.9013,59,-0.7496,19,-2.3167,111,0.34795,112,0.41539
ENSG00000111802,TDP2,193,1.80310,139,1.16356,6,-3.6965,30,-1.4307,44,-0.7324,23,-1.7090,84,0.33813
ENSG00000112304,ACOT13,193,1.78463,139,1.14708,48,-0.6278,32,-1.3353,51,-0.5324,43,-0.7841,50,-0.6022
ENSG00000112308,C6orf62,193,0.46881,139,-0.0728,68,-1.1698,130,-0.1964,182,0.37174,278,1.10918,93,-0.7821
ENSG00000112763,BTN2A1,193,1.92710,139,1.27353,38,-0.8554,15,-2.3661,43,-0.6695,36,-0.9406,58,-0.2418
ENSG00000269293,ZSCAN16-AS1,193,1.63662,139,1.01428,138,1.00080,38,-1.1782,20,-2.0312,91,0.28265,15,-2.6110
ENSG00000204713,TRIM27,193,2.00423,139,1.34140,22,-1.6337,17,-2.1900,49,-0.4263,35,-0.9368,52,-0.3664
ENSG00000204681,GABBR1,193,0.54743,139,0.00209,28,-2.4453,121,-0.2469,82,-0.8259,252,1.01574,156,0.22371
ENSG00000204655,MOG,193,0.07990,139,-0.4458,298,0.81668,29,-2.9637,881,3.18929,31,-2.6986,26,-3.1194
ENSG00000206503,HLA-A,193,-0.0817,139,-0.6021,221,0.14371,170,-0.3222,284,0.55986,358,0.96429,145,-0.5929
ENSG00000204619,PPP1R11,193,1.69117,139,1.06338,37,-1.0850,13,-2.7741,50,-0.6208,62,-0.2790,80,0.15229
ENSG00000231074,HCG18,193,2.05931,139,1.38959,15,-2.1229,43,-0.6481,26,-1.3473,25,-1.3720,38,-0.8628
ENSG00000241370,RPP21,193,1.92663,139,1.27313,29,-1.2496,27,-1.4820,62,-0.1015,24,-1.5529,47,-0.6074
ENSG00000204592,HLA-E,193,-0.7623,1307,2.79505,116,-1.5306,237,-0.4951,42,-3.0436,593,1.09689,43,-3.1632
ENSG00000204590,GNL1,193,1.55439,139,0.93990,17,-2.3669,37,-1.2969,53,-0.6508,75,-0.0863,83,0.07330
ENSG00000204574,ABCF1,193,1.92612,139,1.27267,37,-0.9229,40,-0.8647,0,-7.4571,82,0.35099,33,-1.2045
ENSG00000204568,MRPS18B,193,1.62693,139,1.00553,60,-0.3814,41,-1.0734,86,0.18534,18,-2.1983,56,-0.5552
ENSG00000204564,C6orf136,193,2.06604,139,1.39546,55,-0.2024,7,-3.3457,4,-3.9163,13,-2.3968,70,0.23950
ENSG00000196230,TUBB,193,-0.9339,139,-1.4335,194,-0.9264,122,-1.7544,451,0.42155,276,-0.3779,823,1.94258
ENSG00000137312,FLOT1,193,0.40975,139,-0.1291,110,-0.5011,56,-1.6510,159,0.09478,123,-0.3194,258,1.11127
ENSG00000204580,DDR1,193,-0.2736,139,-0.7882,223,-0.0385,88,-1.6131,660,1.91592,559,1.57479,54,-2.3511
ENSG00000204525,HLA-C,193,0.05971,139,-0.4653,149,-0.3566,204,0.17172,101,-0.9500,424,1.43937,130,-0.6354
ENSG00000234745,HLA-B,193,-0.4583,139,-0.9680,268,0.06937,370,0.71986,134,-1.0200,634,1.59349,102,-1.5545
ENSG00000198563,DDX39B,193,-0.3646,1362,3.73117,36,-2.8685,92,-1.6229,81,-1.6802,107,-1.2709,107,-1.3796
ENSG00000213760,ATP6V1G2,193,1.38616,139,0.78654,65,-0.4565,35,-1.5427,47,-0.9619,55,-0.7089,106,0.38870
ENSG00000204469,PRRC2A,193,1.13266,139,0.55264,33,-1.6908,47,-1.2602,124,0.36910,133,0.48773,88,-0.2111
ENSG00000204463,BAG6,193,1.18065,139,0.59716,84,-0.2311,32,-1.8307,80,-0.2930,125,0.41532,93,-0.0684
ENSG00000204435,CSNK2B,193,1.27054,139,0.68026,46,-1.0868,36,-1.5797,101,0.14458,95,0.04110,93,0.00853
ENSG00000204427,ABHD16A,193,1.43688,139,0.83295,74,-0.2001,23,-2.0988,145,0.91423,40,-1.1771,61,-0.5706
ENSG00000213722,DDAH2,193,1.78376,139,1.14630,5,-3.7473,45,-0.8006,69,-0.0314,105,0.65456,18,-2.1917
ENSG00000204389,HSPA1A,193,0.42856,139,-0.1112,160,0.12341,44,-2.0016,178,0.29460,507,2.28379,36,-2.3090
ENSG00000204388,HSPA1B,193,0.78023,139,0.22266,83,-0.5893,26,-2.5077,59,-1.1240,299,1.59583,132,0.16773
ENSG00000204387,SNHG32,193,0.88281,139,0.31923,202,0.96577,86,-0.5078,152,0.47891,84,-0.4853,43,-1.6417
ENSG00000204371,EHMT2,193,1.91842,139,1.26587,25,-1.4879,31,-1.2937,35,-0.9787,37,-0.9116,53,-0.3900
ENSG00000204356,NELFE,193,1.30929,139,0.71595,83,-0.1287,36,-1.5614,87,-0.0588,80,-0.1861,80,-0.2276
ENSG00000204314,PRRT1,193,1.73516,139,1.10284,10,-2.9127,7,-3.6138,39,-0.9720,37,-1.0633,111,0.84408
ENSG00000204310,AGPAT1,193,1.00170,139,0.43063,55,-1.0370,41,-1.5835,100,-0.1005,103,-0.0600,144,0.58283
ENSG00000204308,RNF5,193,1.56834,139,0.95255,95,0.31190,24,-1.9856,91,0.23772,64,-0.3207,40,-1.1550
ENSG00000204256,BRD2,193,1.36822,139,0.77009,48,-0.9482,55,-0.8180,79,-0.1722,70,-0.3539,75,-0.2745
ENSG00000204231,RXRB,193,1.98083,139,1.32085,16,-2.1164,22,-1.8090,45,-0.5501,35,-0.9475,55,-0.2965
ENSG00000204227,RING1,193,1.44562,139,0.84093,25,-1.8373,44,-1.1127,89,0.08620,111,0.45884,56,-0.7088
ENSG00000231500,RPS18,193,-1.6978,139,-2.1867,1408,1.56952,714,0.40582,542,-0.1031,914,0.76912,289,-1.1925
ENSG00000204220,PFDN6,193,1.60801,139,0.98844,35,-1.2093,9,-3.3330,84,0.13277,51,-0.6602,88,0.24299
ENSG00000231925,TAPBP,193,-0.3419,1334,3.70739,67,-1.9560,68,-2.0787,64,-2.0247,191,-0.3572,82,-1.7807
ENSG00000112511,PHF1,193,1.84634,139,1.20202,22,-1.7190,26,-1.6252,44,-0.6833,59,-0.2500,55,-0.4011
ENSG00000112514,CUTA,193,0.50616,139,-0.0371,193,0.50700,38,-2.1750,231,0.81903,173,0.32847,137,-0.0700
ENSG00000137288,UQCC2,193,1.29284,139,0.70081,38,-1.3381,30,-1.8388,120,0.44992,118,0.42050,76,-0.3182
ENSG00000137309,HMGA1,193,2.08942,139,1.41583,53,-0.2402,16,-2.1462,0,-7.3146,14,-2.2204,61,-0.0234
ENSG00000186577,SMIM29,193,0.92760,139,0.36126,31,-1.9484,33,-2.0079,117,0.08766,104,-0.1023,176,0.91621
ENSG00000272325,NUDT3,193,0.08673,139,-0.4393,83,-1.2362,274,0.80427,45,-2.1283,236,0.42490,200,0.17325
ENSG00000124614,RPS10,193,-0.8056,139,-1.3077,460,0.59736,327,0.03283,433,0.49569,478,0.66457,267,-0.3342
ENSG00000124507,PACSIN1,193,1.19917,139,0.61431,10,-3.4115,31,-1.8803,0,-7.9877,63,-0.6558,198,1.56877
ENSG00000196821,ILRUN,193,1.79787,139,1.15889,38,-0.9566,27,-1.6092,37,-1.0133,62,-0.1903,55,-0.4232
ENSG00000124562,SNRPC,193,-0.1787,1379,4.29354,37,-2.6726,14,-4.2167,125,-0.8597,100,-1.1956,38,-2.7873
ENSG00000064999,ANKS1A,193,2.17195,139,1.48740,29,-1.0908,20,-1.7937,19,-1.7630,26,-1.2859,44,-0.5392
ENSG00000198755,RPL10A,193,-0.3296,139,-0.8426,381,0.80137,217,-0.1584,332,0.56132,392,0.84953,130,-1.0384
ENSG00000096060,FKBP5,193,1.91048,139,1.25885,41,-0.7794,49,-0.5280,6,-3.5987,83,0.35576,20,-1.9536
ENSG00000112078,KCTD20,193,1.79570,139,1.15696,33,-1.1744,26,-1.6360,4,-3.9996,55,-0.4033,79,0.21174
ENSG00000112081,SRSF3,193,0.83164,139,0.27110,55,-1.1787,37,-1.9290,187,0.77739,171,0.62769,120,0.03551
ENSG00000198663,C6orf89,193,0.85106,139,0.28938,89,-0.4295,56,-1.2558,197,0.89294,143,0.33719,87,-0.5117
ENSG00000137409,MTCH1,193,-1.0873,139,-1.5843,161,-1.3563,185,-1.2547,584,0.69325,390,0.01934,817,1.63615
ENSG00000156639,ZFAND3,193,1.66301,139,1.03806,31,-1.3717,24,-1.8784,103,0.52221,69,-0.1335,47,-0.8177
ENSG00000124767,GLO1,193,0.80017,139,0.24146,63,-0.9917,52,-1.4088,139,0.24397,169,0.57232,135,0.22644
ENSG00000146122,DAAM2,193,0.05322,139,-0.4716,248,0.47264,201,0.13788,300,0.79715,314,0.87870,42,-2.4353
ENSG00000214736,TOMM6,193,1.18995,139,0.60578,27,-1.9145,24,-2.2356,191,1.17870,110,0.22355,78,-0.3698
ENSG00000112576,CCND3,193,1.41153,139,0.80977,25,-1.8875,42,-1.1993,73,-0.2530,109,0.40181,73,-0.2778
ENSG00000048544,MRPS10,193,1.79445,139,1.15584,12,-2.6991,17,-2.3422,50,-0.5478,42,-0.8170,83,0.31670
ENSG00000146223,RPL7L1,193,1.23298,139,0.64558,81,-0.2368,61,-0.7586,61,-0.6829,115,0.33538,68,-0.5795
ENSG00000137161,CNPY3,193,1.85339,139,1.20829,30,-1.2869,30,-1.3704,44,-0.7055,68,-0.0102,41,-0.8735
ENSG00000112640,PPP2R5D,193,1.71212,139,1.08219,30,-1.3630,23,-1.9001,11,-2.8256,47,-0.6863,97,0.53879
ENSG00000124733,MEA1,193,1.11868,139,0.53966,54,-0.9527,26,-2.2022,47,-1.1668,91,-0.1549,162,0.97699
ENSG00000124702,KLHDC3,193,-0.2458,1359,4.02775,46,-2.4096,36,-2.9367,24,-3.3402,102,-1.2293,113,-1.1804
ENSG00000112667,DNPH1,193,1.89043,139,1.24112,21,-1.7484,14,-2.5134,68,0.01509,110,0.81842,24,-1.7369
ENSG00000137207,YIPF3,193,1.57329,139,0.95704,47,-0.7957,24,-1.9824,93,0.27780,31,-1.4121,79,0.00261
ENSG00000112715,VEGFA,193,1.86653,139,1.21994,67,-0.0250,35,-1.1280,0,-7.4947,67,-0.0183,38,-0.9893
ENSG00000137216,TMEM63B,193,1.30226,139,0.70949,21,-2.2174,48,-1.0850,63,-0.5703,21,-2.2026,141,0.88695
ENSG00000096384,HSP90AB1,193,-2.5954,139,-3.0771,516,-1.1270,756,-0.5996,932,-0.2058,1018,-0.0631,2610,2.08362
ENSG00000178233,TMEM151B,193,1.89053,139,1.24122,34,-1.0762,13,-2.5874,0,-7.4803,82,0.32984,66,-0.0406
ENSG00000096401,CDC5L,193,1.79647,139,1.15764,40,-0.8678,37,-1.0873,63,-0.1820,64,-0.1523,30,-1.4244
ENSG00000001561,ENPP4,193,0.85946,139,0.29727,127,0.15739,28,-2.2831,354,2.03869,29,-2.0805,71,-0.8581
ENSG00000172348,RCAN2,193,0.49293,139,-0.0498,48,-1.6926,33,-2.3630,263,1.03579,63,-1.2694,257,1.21948
ENSG00000146072,TNFRSF21,193,0.41244,139,-0.1266,159,0.09633,23,-2.9599,622,2.76551,15,-3.4362,88,-0.9293
ENSG00000146085,MMUT,193,1.81873,139,1.17748,33,-1.1629,7,-3.6013,86,0.33592,45,-0.6989,59,-0.2852
ENSG00000008196,TFAP2B,193,1.91604,139,1.26377,0,-8.6128,2,-5.1730,0,-7.4642,9,-2.9770,127,1.36594
ENSG00000170915,PAQR8,193,-0.3396,139,-0.8524,385,0.80557,140,-0.9255,705,1.96596,182,-0.4252,131,-1.0396
ENSG00000096092,TMEM14A,193,0.89434,139,0.33005,50,-1.2832,17,-2.9913,111,-0.0381,80,-0.5425,207,1.24985
ENSG00000170899,GSTA4,193,2.02423,139,1.35893,15,-2.1439,21,-1.7940,2,-4.6261,33,-1.0061,72,0.24459
ENSG00000112146,FBXO9,193,1.06703,139,0.49158,33,-1.7589,62,-0.8724,61,-0.8319,66,-0.6988,156,0.81981
ENSG00000012660,ELOVL5,193,-0.7495,1360,2.92670,229,-0.4808,47,-3.0105,497,0.79615,104,-1.6785,155,-1.1925
ENSG00000001084,GCLC,193,1.83750,139,1.19417,44,-0.7128,30,-1.4020,100,0.61337,49,-0.5323,18,-2.1546
ENSG00000151914,DST,193,-1.1790,139,-1.6745,493,0.30241,532,0.50599,628,0.71370,477,0.24866,347,-0.2999
ENSG00000112200,ZNF451,193,1.35485,139,0.75783,51,-0.8436,48,-1.0333,136,0.72800,78,-0.1919,50,-0.9936
ENSG00000118482,PHF3,193,1.48403,139,0.87595,63,-0.4156,37,-1.3465,96,0.24730,108,0.44940,34,-1.4845
ENSG00000135298,ADGRB3,193,2.12950,139,1.45066,20,-1.6840,18,-1.9493,3,-4.2794,35,-0.8260,58,-0.0765
ENSG00000168216,LMBRD1,193,0.40898,139,-0.1299,123,-0.3182,54,-1.7127,373,1.60450,145,-0.0576,136,-0.1819
ENSG00000112305,SMAP1,193,1.38896,139,0.78911,71,-0.3164,41,-1.2743,26,-1.8585,71,-0.3045,99,0.25029
ENSG00000112309,B3GAT2,193,1.08047,139,0.50410,29,-1.9291,71,-0.6323,48,-1.1821,211,1.24797,79,-0.4619
ENSG00000119900,OGFRL1,193,0.31197,139,-0.2227,54,-1.6696,175,0.17773,33,-2.3904,390,1.57688,138,-0.2662
ENSG00000079841,RIMS1,193,2.18196,139,1.49604,10,-2.6841,18,-1.9775,7,-3.0501,35,-0.8043,55,-0.1126
ENSG00000156508,EEF1A1,193,-3.3295,139,-3.8079,3463,1.17598,1799,0.05419,2607,0.66898,3291,1.08205,1217,-0.6414
ENSG00000112695,COX7A2,193,-0.4230,139,-0.9336,558,1.38999,80,-1.9067,448,0.98367,220,-0.2138,272,0.14632
ENSG00000112697,TMEM30A,193,0.24852,139,-0.2836,98,-0.8177,64,-1.5969,207,0.36891,178,0.11656,273,1.01921
ENSG00000112701,SENP6,193,1.28105,139,0.68994,63,-0.5996,59,-0.7660,112,0.33382,68,-0.4804,66,-0.5762
ENSG00000196586,MYO6,193,0.93541,139,0.36858,104,-0.0955,114,0.05035,165,0.66046,121,0.14645,24,-2.4856
ENSG00000146247,PHIP,193,1.03283,139,0.45970,27,-2.0439,91,-0.2476,151,0.60852,110,0.07199,71,-0.6947
ENSG00000118418,HMGN3,193,1.06014,139,0.48516,61,-0.8295,38,-1.6546,189,1.02479,134,0.42739,69,-0.7093
ENSG00000198478,SH3BGRL2,193,1.48404,139,0.87597,20,-2.1615,33,-1.5327,58,-0.5572,37,-1.2286,114,0.64180
ENSG00000118402,ELOVL4,193,-0.1586,1388,4.39212,10,-4.5250,11,-4.6107,1,-7.2179,36,-2.6878,132,-0.8313
ENSG00000005700,IBTK,193,1.85192,139,1.20698,61,-0.1742,13,-2.6400,68,-0.0040,49,-0.5386,40,-0.9161
ENSG00000065833,ME1,193,1.58114,139,0.96414,43,-0.9224,24,-1.9392,121,0.72409,48,-0.7795,57,-0.5687
ENSG00000065609,SNAP91,193,0.51178,139,-0.0318,48,-1.6536,47,-1.8343,91,-0.6937,54,-1.4927,327,1.88314
ENSG00000135317,SNX14,193,1.83649,139,1.19327,24,-1.6282,22,-1.9088,49,-0.5393,82,0.28216,46,-0.7139
ENSG00000135316,SYNCRIP,193,1.22911,139,0.64201,74,-0.3833,83,-0.2306,47,-1.0763,110,0.25504,60,-0.7981
ENSG00000203875,SNHG5,193,0.65529,139,0.10451,232,0.98353,126,-0.0512,117,-0.1699,138,0.09387,49,-1.6204
ENSG00000188994,ZNF292,193,1.44265,139,0.83822,44,-1.0042,82,-0.0468,59,-0.5495,90,0.10167,34,-1.5050
ENSG00000135334,AKIRIN2,193,1.64220,139,1.01931,56,-0.4746,27,-1.7054,110,0.61313,39,-1.0549,47,-0.8498
ENSG00000146278,PNRC1,193,0.99553,139,0.42486,99,-0.1224,65,-0.8703,73,-0.6123,201,1.06840,65,-0.8679
ENSG00000198833,UBE2J1,193,2.03503,139,1.36837,14,-2.2876,17,-2.0841,57,-0.1443,49,-0.3850,39,-0.8090
ENSG00000083099,LYRM2,193,1.67236,139,1.04647,58,-0.3934,26,-1.7735,62,-0.3051,88,0.27318,41,-1.0297
ENSG00000112159,MDN1,193,1.85299,139,1.20793,41,-0.8170,22,-1.8949,91,0.47263,36,-0.9885,37,-1.0646
ENSG00000172461,FUT9,193,1.46948,139,0.86270,43,-1.0123,37,-1.3727,59,-0.5399,134,0.79685,53,-0.7836
ENSG00000014123,UFL1,193,1.76993,139,1.13395,44,-0.7452,31,-1.3989,111,0.73339,32,-1.2181,30,-1.4337
ENSG00000123545,NDUFAF4,193,1.85229,139,1.20731,21,-1.7681,17,-2.2187,0,-6.2971,27,-1.4461,101,0.76178
ENSG00000184486,POU3F2,193,1.66904,139,1.04348,65,-0.2256,25,-1.7974,57,-0.4315,123,0.82588,24,-1.8815
ENSG00000132424,PNISR,193,0.45260,139,-0.0882,111,-0.4438,248,1.07973,93,-0.7184,154,0.07658,66,-1.3471
ENSG00000272398,CD24,193,1.67086,139,1.04512,0,-8.7930,4,-4.3849,0,-7.1552,181,1.54680,77,0.04853
ENSG00000112320,SOBP,193,0.93008,139,0.36359,67,-0.7846,83,-0.5172,181,0.82425,97,-0.2093,78,-0.6256
ENSG00000025796,SEC63,193,1.25311,139,0.66418,82,-0.1993,60,-0.7627,60,-0.6900,73,-0.3882,85,-0.1592
ENSG00000081087,OSTM1,193,1.52181,139,0.91033,9,-3.2301,18,-2.4582,26,-1.7272,79,-0.0309,123,0.83543
ENSG00000112335,SNX3,193,-0.2349,139,-0.7506,244,0.14796,95,-1.4446,282,0.38497,277,0.35423,342,0.85099
ENSG00000118689,FOXO3,193,1.38483,139,0.78532,23,-2.0014,65,-0.5039,46,-0.9963,155,0.98004,47,-1.0408
ENSG00000135535,CD164,193,0.77231,139,0.21518,92,-0.4436,13,-3.4527,337,1.82871,79,-0.6853,114,-0.1204
ENSG00000155085,AK9,193,2.03472,139,1.36811,1,-5.3222,49,-0.4337,21,-1.6950,75,0.29331,19,-1.9326
ENSG00000112290,WASF1,193,1.51932,139,0.90806,21,-2.0604,11,-3.1998,138,0.89918,27,-1.7028,95,0.30524
ENSG00000123505,AMD1,193,0.72137,139,0.16706,135,0.12605,42,-1.7969,328,1.71053,51,-1.4036,98,-0.4337
ENSG00000155115,GTF3C6,193,1.53467,139,0.92201,82,0.03071,25,-1.9168,41,-1.0585,104,0.42390,57,-0.5974
ENSG00000009413,REV3L,193,2.01517,139,1.35098,22,-1.6320,37,-0.9316,0,-7.1071,51,-0.3537,47,-0.5475
ENSG00000010810,FYN,193,1.09540,139,0.51801,65,-0.7104,55,-1.0406,85,-0.2799,134,0.45713,93,-0.1509
ENSG00000203778,FAM229B,193,1.44984,139,0.84478,47,-0.9056,29,-1.7410,139,0.84826,80,-0.0652,49,-0.9301
ENSG00000277443,MARCKS,193,-0.7691,139,-1.2718,242,-0.4165,255,-0.3698,42,-3.0397,1135,2.42586,281,-0.2018
ENSG00000196591,HDAC2,193,1.45613,139,0.85052,37,-1.2424,47,-0.9835,76,-0.1427,43,-1.0197,84,0.01869
ENSG00000178425,NT5DC1,193,1.51698,139,0.90594,69,-0.2540,16,-2.6200,130,0.79131,83,0.03695,42,-1.1233
ENSG00000187189,TSPYL4,193,0.14101,139,-0.3870,69,-1.4607,46,-2.2216,52,-1.8649,157,-0.1911,445,2.14701
ENSG00000189241,TSPYL1,193,-0.6425,139,-1.1479,57,-2.4744,198,-0.6649,79,-1.9875,186,-0.6946,775,2.36553
ENSG00000111832,RWDD1,193,1.22360,139,0.63691,130,0.53213,58,-0.8568,70,-0.4827,82,-0.2289,61,-0.7703
ENSG00000196911,KPNA5,193,1.58015,139,0.96324,36,-1.2258,54,-0.6431,56,-0.5383,48,-0.7597,63,-0.3940
ENSG00000047932,GOPC,193,1.92073,139,1.26791,20,-1.8168,20,-1.9988,37,-0.9129,32,-1.1276,69,0.06446
ENSG00000152661,GJA1,193,-0.7142,139,-1.2180,46,-2.8442,251,-0.3355,21,-3.9487,1705,3.73683,59,-2.6523
ENSG00000111897,SERINC1,193,-1.0868,139,-1.5838,573,0.65993,199,-1.1356,537,0.54858,357,-0.1267,637,1.02153
ENSG00000146352,CLVS2,193,2.11124,139,1.43480,0,-8.4754,8,-3.1536,0,-7.3100,11,-2.5491,94,0.87339
ENSG00000188580,NKAIN2,193,1.21571,139,0.62962,155,0.82634,19,-2.5946,258,1.78385,21,-2.2804,25,-2.1531
ENSG00000111907,TPD52L1,193,2.06435,139,1.39398,0,-6.2367,14,-2.4362,0,-7.3652,5,-3.6084,97,0.89335
ENSG00000111906,HDDC2,193,1.10818,139,0.52990,78,-0.4000,53,-1.1057,86,-0.2460,70,-0.5782,117,0.28713
ENSG00000111912,NCOA7,193,0.28915,139,-0.2446,137,-0.2668,57,-1.7462,237,0.63736,56,-1.6305,290,1.20961
ENSG00000111911,HINT3,193,0.52860,139,-0.0158,134,-0.0762,66,-1.2819,237,0.89021,90,-0.7035,168,0.34795
ENSG00000118518,RNF146,193,1.11456,139,0.53582,78,-0.4037,51,-1.1419,137,0.51948,66,-0.6479,93,-0.1322
ENSG00000093144,ECHDC1,193,1.50040,139,0.89086,69,-0.2753,36,-1.3621,77,-0.0956,115,0.57313,35,-1.4379
ENSG00000189367,KIAA0408,193,1.03092,139,0.45791,47,-1.2548,74,-0.6069,92,-0.2123,60,-0.8748,133,0.45252
ENSG00000152894,PTPRK,193,1.49985,139,0.89036,55,-0.6128,26,-1.8707,131,0.78844,60,-0.4924,53,-0.7700
ENSG00000079819,EPB41L2,193,0.63188,139,0.08231,166,0.37544,99,-0.5168,314,1.52523,106,-0.3545,36,-2.1311
ENSG00000118523,CCN2,193,1.89127,139,1.24187,23,-1.6391,32,-1.2734,0,-7.4808,167,1.60305,10,-2.9854
ENSG00000079950,STX7,193,0.71171,139,0.15793,103,-0.3236,52,-1.5026,150,0.28848,84,-0.6425,181,0.71120
