Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to12,Feature log2 fold change topic 6to12
ENSG00000017260,ATP2C1,117,-0.4160,17,-3.2717,227,0.62802,163,0.09365,129,-0.2651,169,0.37572
ENSG00000198585,NUDT16,117,1.09614,14,-2.1126,22,-1.4935,3,-4.0564,15,-2.0530,78,1.16603
ENSG00000114686,MRPL3,117,1.07488,14,-2.1307,59,-0.0439,61,0.00396,78,0.39619,57,-0.2104
ENSG00000138246,DNAJC13,117,1.63158,14,-1.6683,0,-6.5772,24,-0.8936,32,-0.4995,49,0.37226
ENSG00000091527,CDV3,117,-0.0422,287,1.44355,139,0.23287,91,-0.4379,161,0.46303,93,-0.7757
ENSG00000091513,TF,117,-2.7704,261,-1.5946,6839,5.15906,142,-2.4878,126,-2.6625,208,-2.8465
ENSG00000144867,SRPRB,117,1.10045,19,-1.7074,1,-5.3856,70,0.25841,38,-0.6957,67,0.44840
ENSG00000154917,RAB6B,117,-1.7423,202,-0.9277,99,-1.9841,103,-1.9293,253,-0.5865,524,1.75241
ENSG00000114019,AMOTL2,117,1.05132,14,-2.1510,138,1.33735,169,1.70650,41,-0.6117,37,-1.3807
ENSG00000129055,ANAPC13,117,0.03767,33,-1.8759,94,-0.2966,96,-0.2681,82,-0.5071,136,0.67741
ENSG00000182923,CEP63,117,0.98741,294,2.76447,15,-2.1428,54,-0.2574,24,-1.4589,37,-1.4257
ENSG00000154928,EPHB1,117,1.74619,15,-1.5511,21,-1.0609,21,-0.9960,15,-1.4865,44,0.21741
ENSG00000168917,SLC35G2,117,0.79361,357,2.95956,39,-0.9293,12,-2.6383,30,-1.3026,43,-1.3523
ENSG00000158092,NCK1,117,1.68283,14,-1.6273,30,-0.5369,46,0.09333,22,-0.9780,41,-0.1725
ENSG00000114098,ARMC8,117,1.03576,14,-2.1643,8,-3.0261,59,-0.0871,36,-0.8288,73,0.63174
ENSG00000158186,MRAS,117,-0.0654,14,-3.1533,144,0.25654,41,-1.6422,110,-0.1649,148,0.79715
ENSG00000051382,PIK3CB,117,-0.2878,692,2.92335,11,-3.6991,21,-2.8189,66,-1.1490,112,-0.6965
ENSG00000175110,MRPS22,117,0.84947,372,3.14191,9,-2.9086,41,-0.7867,14,-2.3845,39,-1.4751
ENSG00000184432,COPB2,117,0.78192,14,-2.3852,82,0.20152,70,-0.0373,56,-0.3823,75,0.13870
ENSG00000114115,RBP1,117,0.19343,14,-2.9144,14,-2.9873,454,2.65337,55,-0.9771,84,-0.6321
ENSG00000158258,CLSTN2,117,1.39847,14,-1.8586,17,-1.6490,13,-2.0341,40,-0.3367,57,0.50498
ENSG00000114120,SLC25A36,117,-0.6602,619,2.14371,112,-0.7248,194,0.12212,46,-2.0465,153,-0.5124
ENSG00000177311,ZBTB38,117,0.27940,136,0.51955,110,0.17396,63,-0.6866,169,0.88122,83,-0.5118
ENSG00000114125,RNF7,117,0.58567,14,-2.5592,21,-2.0298,78,-0.0698,150,1.00055,85,0.15612
ENSG00000069849,ATP1B3,117,-0.7121,735,2.42896,116,-0.7268,77,-1.3370,168,-0.1579,145,-0.7363
ENSG00000114126,TFDP2,117,1.22774,84,0.67542,8,-2.9039,5,-3.3567,30,-0.9549,60,0.29535
ENSG00000163714,U2SURP,117,-0.0640,14,-3.1521,172,0.55216,249,1.17174,73,-0.7871,120,-0.0657
ENSG00000175040,CHST2,117,1.07968,14,-2.1266,307,2.99868,23,-1.4501,5,-3.5664,37,-1.3293
ENSG00000114698,PLSCR4,117,0.61860,14,-2.5281,7,-3.5677,263,2.06012,67,-0.2714,69,-0.4308
ENSG00000163754,GYG1,117,0.87906,29,-1.3080,33,-1.0852,12,-2.5968,82,0.30641,77,0.49979
ENSG00000071794,HLTF,117,0.82470,14,-2.3476,64,-0.1380,76,0.12350,44,-0.7170,75,0.25118
ENSG00000018408,WWTR1,117,0.54449,14,-2.5961,54,-0.6568,323,2.38534,156,1.02481,48,-1.4714
ENSG00000082996,RNF13,117,-0.9350,72,-1.6575,1069,2.95043,227,0.08550,131,-0.7694,138,-1.2205
ENSG00000070087,PFN2,117,-1.3124,14,-4.3403,326,0.25814,340,0.32421,222,-0.3449,329,0.69039
ENSG00000196428,TSC22D2,117,-0.1959,666,2.97548,36,-1.9534,146,0.15417,141,0.09398,69,-1.6647
ENSG00000120742,SERP1,117,-0.1522,31,-2.1290,135,0.06571,261,1.15182,231,0.94257,111,-0.4833
ENSG00000144895,EIF2A,117,1.42890,14,-1.8331,33,-0.6072,21,-1.2850,55,0.16916,50,0.06037
ENSG00000198843,SELENOT,117,-0.7236,14,-3.7724,256,0.49558,374,1.13298,147,-0.3747,191,0.07464
ENSG00000152601,MBNL1,117,0.04527,30,-2.0054,86,-0.4386,130,0.21614,243,1.24515,109,-0.1583
ENSG00000114790,ARHGEF26,117,0.74717,25,-1.5927,48,-0.6682,162,1.30397,38,-0.9994,70,-0.1525
ENSG00000174953,DHX36,117,0.13084,14,-2.9719,68,-0.7035,74,-0.5762,76,-0.5447,135,0.94230
ENSG00000163655,GMPS,117,0.80471,99,0.52600,12,-2.6296,59,-0.2779,83,0.23789,69,-0.1013
ENSG00000169282,KCNAB1,117,1.62872,53,0.28940,0,-6.5794,14,-1.6972,72,0.78715,39,-0.3887
ENSG00000114850,SSR3,117,-0.4942,193,0.28493,253,0.72590,252,0.71623,118,-0.4766,143,-0.3833
ENSG00000163660,CCNL1,117,1.17252,14,-2.0475,0,-6.4991,146,1.56296,111,1.08148,42,-0.8665
ENSG00000174891,RSRC1,1459,3.99564,14,-3.9042,132,-0.6801,27,-2.9859,115,-0.8937,102,-1.7742
ENSG00000178053,MLF1,117,0.21785,14,-2.8921,39,-1.4433,724,3.97623,32,-1.7442,43,-2.1098
ENSG00000168827,GFM1,117,1.16667,14,-2.0525,127,1.30589,68,0.26385,21,-1.4820,49,-0.5107
ENSG00000118855,MFSD1,117,1.59891,17,-1.4840,31,-0.5893,22,-1.0554,65,0.60009,41,-0.2969
ENSG00000186432,KPNA4,117,-0.0932,193,0.70618,139,0.17034,172,0.51493,81,-0.6621,113,-0.3108
ENSG00000163590,PPM1L,117,0.42240,14,-2.7060,11,-3.1163,157,0.90142,56,-0.7255,103,0.53633
ENSG00000169255,B3GALNT1,117,0.11778,147,0.48642,27,-2.0666,127,0.24134,29,-1.9685,122,0.44755
ENSG00000169251,NMD3,117,1.16903,14,-2.0505,50,-0.2210,87,0.67304,58,0.02073,52,-0.3386
ENSG00000114209,PDCD10,117,1.17555,14,-2.0449,131,1.37289,24,-1.3133,34,-0.7896,52,-0.2990
ENSG00000163536,SERPINI1,1443,1.80522,222,-1.2337,1191,1.45050,151,-1.8038,131,-2.0197,406,-0.6277
ENSG00000173905,GOLIM4,117,-0.3347,14,-3.4053,168,0.22897,563,2.38581,129,-0.1906,107,-0.8796
ENSG00000008952,SEC62,117,-2.9996,1145,0.43467,580,-0.6307,809,-0.1166,721,-0.2960,1013,0.58598
ENSG00000173889,PHC3,117,1.19906,32,-0.8688,4,-3.6825,115,1.16887,49,-0.2292,51,-0.3051
ENSG00000136603,SKIL,117,0.65331,46,-0.8117,0,-7.3908,172,1.30875,92,0.26860,72,-0.2389
ENSG00000013297,CLDN11,117,-0.7285,14,-3.7786,1360,4.05489,11,-4.2164,150,-0.3494,86,-1.9336
ENSG00000013293,SLC7A14,117,-0.2801,14,-3.3540,68,-1.1025,1,-7.0461,93,-0.6265,198,1.74783
ENSG00000163577,EIF5A2,117,1.57422,14,-1.7145,15,-1.6491,5,-3.1844,26,-0.8455,53,0.56106
ENSG00000154310,TNIK,117,-0.0552,193,0.74642,40,-1.6846,178,0.61477,93,-0.4095,119,-0.0584
ENSG00000144959,NCEH1,117,0.60579,331,2.51892,16,-2.3842,14,-2.5681,46,-0.8489,62,-0.7420
ENSG00000169760,NLGN1,117,1.62681,14,-1.6721,10,-2.1583,14,-1.7060,50,0.19012,46,0.17216
ENSG00000177565,TBL1XR1,117,-0.1989,138,0.06182,75,-0.8793,250,1.02916,59,-1.2458,137,0.09617
ENSG00000172667,ZMAT3,117,-0.6337,462,1.61285,113,-0.6912,15,-3.6750,171,-0.0534,177,0.01689
ENSG00000121879,PIK3CA,117,0.94939,14,-2.2389,57,-0.2034,80,0.32238,5,-3.6159,73,0.40236
ENSG00000136522,MRPL47,117,1.07615,14,-2.1297,28,-1.1490,149,1.49533,25,-1.3285,56,-0.2513
ENSG00000136521,NDUFB5,117,-0.1820,14,-3.2622,119,-0.1638,177,0.47515,162,0.32914,141,0.26186
ENSG00000114757,PEX5L,117,0.31821,14,-2.8004,587,3.50901,6,-4.0189,2,-5.2762,60,-1.2606
ENSG00000163728,TTC14,117,0.36597,193,1.19720,127,0.49640,129,0.51908,82,-0.1868,67,-0.9525
ENSG00000114416,FXR1,117,-0.4827,181,0.19086,164,0.03716,143,-0.1753,222,0.52355,156,-0.0817
ENSG00000205981,DNAJC19,117,0.06205,244,1.27088,91,-0.3239,91,-0.3359,108,-0.0695,100,-0.3768
ENSG00000242808,SOX2-OT,117,-1.7257,325,-0.1837,2193,3.45236,108,-1.8475,11,-5.0806,234,-1.2343
ENSG00000181449,SOX2,117,-1.1080,26,-3.3052,80,-1.6752,857,2.20372,95,-1.4178,246,0.06753
ENSG00000043093,DCUN1D1,117,1.04585,14,-2.1556,66,0.10236,51,-0.2898,43,-0.5581,64,0.13383
ENSG00000114796,KLHL24,117,-0.4330,430,1.72470,233,0.65424,178,0.21965,154,-0.0114,107,-1.0568
ENSG00000163872,YEATS2,117,1.30237,14,-1.9381,40,-0.4426,46,-0.2062,39,-0.4645,54,0.07631
ENSG00000180834,MAP6D1,117,1.05982,14,-2.1437,366,3.44243,0,-6.8431,0,-7.2543,33,-1.5591
ENSG00000175193,PARL,117,1.61596,14,-1.6808,38,-0.2603,32,-0.5080,33,-0.4776,43,-0.1223
ENSG00000114770,ABCC5,117,1.01290,40,-0.7061,16,-2.0282,43,-0.5943,34,-0.9363,72,0.52494
ENSG00000145191,EIF2B5,117,1.37834,93,0.98439,26,-1.0419,30,-0.8079,65,0.39735,40,-0.7294
ENSG00000161202,DVL3,117,1.29101,31,-0.8389,49,-0.1480,39,-0.4957,39,-0.4908,52,-0.0640
ENSG00000161203,AP2M1,1430,1.57418,611,0.13911,158,-1.9108,402,-0.5116,355,-0.7016,536,-0.1405
ENSG00000161204,ABCF3,117,1.12795,193,2.04364,28,-1.1290,0,-6.7763,13,-2.1955,50,-0.4771
ENSG00000163888,CAMK2N2,117,-0.3974,14,-3.4644,26,-2.6290,26,-2.6004,109,-0.5028,218,1.88267
ENSG00000145194,ECE2,117,1.39835,14,-1.8583,42,-0.2666,22,-1.2259,28,-0.8828,54,0.26741
ENSG00000175166,PSMD2,117,-0.7889,14,-3.8363,124,-0.6964,104,-0.9684,217,0.16685,253,1.12715
ENSG00000114867,EIF4G1,117,-0.0968,217,0.89829,35,-1.9245,123,-0.0182,107,-0.2348,128,0.09527
ENSG00000175182,FAM131A,117,0.82440,18,-2.0122,35,-1.0734,134,1.05676,18,-2.0421,74,0.20406
ENSG00000163882,POLR2H,117,1.43687,14,-1.8266,55,0.17677,35,-0.5329,5,-3.2109,52,0.19322
ENSG00000177383,MAGEF1,117,0.71708,20,-1.9456,82,0.14059,154,1.18387,56,-0.4548,67,-0.3556
ENSG00000156931,VPS8,117,1.53060,14,-1.7498,0,-6.5851,12,-1.9627,51,0.14734,52,0.41057
ENSG00000187068,C3orf70,117,1.46610,14,-1.8025,32,-0.6130,18,-1.4878,25,-1.0236,53,0.36699
ENSG00000073803,MAP3K13,117,0.28477,14,-2.8308,59,-0.7724,170,0.89229,99,0.02223,102,0.14931
ENSG00000163904,SENP2,117,0.67887,193,1.53894,0,-6.5788,47,-0.7381,69,-0.1647,70,-0.2753
ENSG00000136527,TRA2B,117,0.09644,39,-1.5691,108,-0.0305,200,0.96744,177,0.75951,97,-0.3950
ENSG00000156976,EIF4A2,117,-2.4390,465,-0.3810,397,-0.6218,457,-0.4063,591,-0.0069,729,0.84386
ENSG00000157005,SST,117,0.64500,14,-2.5063,9,-3.1313,0,-7.1996,18,-2.2217,112,1.79994
ENSG00000113916,BCL6,117,0.45172,14,-2.6795,26,-1.8352,209,1.43060,91,0.05873,86,-0.0949
ENSG00000145012,LPP,117,0.91858,14,-2.2657,27,-1.3673,52,-0.3787,241,2.24842,49,-0.8699
ENSG00000152492,CCDC50,117,0.48672,189,1.29348,37,-1.2707,92,0.10579,62,-0.4993,77,-0.3761
ENSG00000114279,FGF12,117,-0.4312,14,-3.4947,34,-2.2737,33,-2.3245,193,0.35181,209,1.41394
ENSG00000127249,ATP13A4,117,2.03606,14,-1.3531,0,-6.2715,7,-2.4379,1,-4.9899,41,0.55934
ENSG00000198836,OPA1,156,0.21798,14,-3.3044,47,-1.6092,37,-1.9685,139,0.04151,176,1.16224
ENSG00000114315,HES1,117,-0.2735,14,-3.3478,73,-0.9969,1038,4.15114,138,-0.0162,42,-2.6972
ENSG00000133657,ATP13A3,117,1.65714,14,-1.6478,26,-0.7804,30,-0.5727,63,0.58618,39,-0.3640
ENSG00000114331,ACAP2,117,0.83039,14,-2.3426,86,0.32227,100,0.56361,42,-0.7944,69,-0.0615
ENSG00000184203,PPP1R2,117,0.30274,30,-1.7767,67,-0.5564,87,-0.1689,100,0.04500,109,0.43659
ENSG00000189058,APOD,117,-1.8640,193,-1.1227,1086,1.67648,23,-4.2204,1788,2.69483,231,-1.4744
ENSG00000061938,TNK2,117,0.25653,14,-2.8567,35,-1.5655,97,-0.0482,129,0.40686,115,0.54585
ENSG00000072274,TFRC,117,0.62390,14,-2.5251,43,-0.9492,201,1.55503,47,-0.8087,76,-0.1582
ENSG00000161217,PCYT1A,117,0.95914,14,-2.2305,23,-1.5392,165,1.55716,30,-1.1595,61,-0.1941
ENSG00000163960,UBXN7,117,0.36933,332,2.21549,42,-1.1871,119,0.39964,59,-0.6950,63,-1.0740
ENSG00000163961,RNF168,1489,4.35722,193,0.02241,42,-2.2583,8,-4.6202,40,-2.3486,73,-2.2708
ENSG00000174013,FBXO45,117,1.48817,56,0.24809,3,-3.9757,15,-1.7313,17,-1.5468,52,0.32451
ENSG00000163964,PIGX,117,0.48477,190,1.29793,35,-1.3761,34,-1.4039,47,-0.9320,88,0.05114
ENSG00000180370,PAK2,117,0.13322,193,0.94700,107,-0.0026,140,0.41914,62,-0.8522,96,-0.3659
ENSG00000119231,SENP5,117,0.86700,16,-2.1655,53,-0.3945,26,-1.4326,52,-0.4168,79,0.58152
ENSG00000114503,NCBP2,117,0.54818,177,1.24366,14,-2.6694,99,0.27338,33,-1.3878,80,-0.1441
ENSG00000075711,DLG1,117,-0.3753,370,1.51515,406,1.68720,59,-1.4145,89,-0.8009,107,-0.9556
ENSG00000161267,BDH1,117,2.02480,14,-1.3618,3,-3.3003,7,-2.3086,2,-4.1989,41,0.49538
ENSG00000145016,RUBCN,1508,4.52241,14,-3.7581,54,-1.8496,63,-1.6339,103,-0.9067,69,-2.3306
ENSG00000122068,FYTTD1,117,0.72636,14,-2.4342,42,-0.8885,100,0.47149,59,-0.3548,80,0.26757
ENSG00000182899,RPL35A,117,-2.5449,395,-0.7426,489,-0.4156,551,-0.2298,1564,1.49523,650,0.05987
ENSG00000182903,ZNF721,117,1.17932,14,-2.0417,63,0.14758,70,0.31767,59,0.06385,51,-0.3258
ENSG00000169020,ATP5ME,117,-1.9806,239,-0.9216,622,0.57319,325,-0.4520,491,0.19094,489,0.44726
ENSG00000168993,CPLX1,117,0.64850,14,-2.5032,0,-7.3950,55,-0.5288,122,0.71356,90,0.53586
ENSG00000178950,GAK,117,1.43232,14,-1.8303,1,-5.6388,4,-3.4985,51,0.05679,58,0.61446
ENSG00000159692,CTBP1,117,-0.8269,239,0.27997,59,-1.8490,337,0.83757,216,0.11969,205,0.08502
ENSG00000090316,MAEA,117,0.26946,14,-2.8449,55,-0.8967,195,1.11474,67,-0.5862,105,0.22460
ENSG00000163950,SLBP,117,0.54989,107,0.40323,33,-1.3916,76,-0.1436,51,-0.7386,87,0.18440
ENSG00000168936,TMEM129,117,0.43991,372,2.54885,97,0.13424,106,0.28210,46,-0.9885,47,-1.6471
ENSG00000068078,FGFR3,117,-1.2533,364,0.49709,111,-1.3380,423,0.74451,115,-1.2864,295,0.38698
ENSG00000168924,LETM1,117,0.84161,211,1.88754,42,-0.7712,42,-0.7662,24,-1.6254,57,-0.6108
ENSG00000109685,NSD2,117,0.37335,295,1.98577,30,-1.6828,78,-0.2669,44,-1.1399,78,-0.5286
ENSG00000243449,C4orf48,117,-1.6115,330,-0.0394,886,1.61443,455,0.47182,141,-1.3378,305,-0.3386
ENSG00000185818,NAT8L,117,-1.0591,84,-1.5514,95,-1.3711,352,0.65605,190,-0.3218,281,0.74425
ENSG00000123933,MXD4,117,0.98436,14,-2.2086,9,-2.9147,69,0.12538,92,0.58856,66,0.13496
ENSG00000063978,RNF4,117,1.29134,14,-1.9474,5,-3.4731,63,0.26725,33,-0.7490,58,0.32534
ENSG00000087266,SH3BP2,117,0.94472,14,-2.2430,10,-2.7123,42,-0.6764,92,0.53689,73,0.39628
ENSG00000087274,ADD1,117,-0.9796,14,-4.0190,168,-0.4284,323,0.60280,187,-0.2656,265,0.70593
ENSG00000197386,HTT,117,1.18830,14,-2.0342,20,-1.5898,28,-1.0818,23,-1.3418,68,0.74765
ENSG00000163956,LRPAP1,117,-0.6143,294,0.84615,54,-1.7730,286,0.79689,146,-0.2802,171,-0.0698
ENSG00000132406,TMEM128,117,1.17182,14,-2.0481,120,1.21537,53,-0.1036,12,-2.2797,53,-0.2668
ENSG00000168824,NSG1,1511,2.20906,550,0.41041,116,-1.9611,75,-2.5896,178,-1.3290,382,-0.3488
ENSG00000072832,CRMP1,117,-0.4232,193,0.35910,20,-3.0074,32,-2.3317,84,-0.9340,200,1.15979
ENSG00000152969,JAKMIP1,117,1.33689,14,-1.9093,8,-2.7680,25,-1.1029,59,0.19167,57,0.35580
ENSG00000109501,WFS1,117,-0.2208,14,-3.2984,50,-1.5096,600,2.68896,50,-1.5165,113,-0.5594
ENSG00000074211,PPP2R2C,117,-0.5790,41,-2.1549,216,0.37758,92,-0.9501,123,-0.5041,208,0.81914
ENSG00000179010,MRFAP1,117,-2.3570,345,-0.7501,635,0.19488,613,0.13818,371,-0.6398,665,0.67538
ENSG00000170846,AC093323.1,117,1.76366,14,-1.5632,4,-3.3042,55,0.46151,2,-4.3075,43,0.15587
ENSG00000178988,MRFAP1L1,117,-0.2707,14,-3.3452,121,-0.2246,129,-0.1239,127,-0.1415,166,0.70781
ENSG00000170871,KIAA0232,117,-0.2711,73,-0.9960,200,0.57619,181,0.41396,119,-0.2473,140,0.02666
ENSG00000132405,TBC1D14,117,0.99982,14,-2.1953,2,-4.6383,131,1.18716,11,-2.6150,69,0.32554
ENSG00000109519,GRPEL1,117,1.28400,14,-1.9535,21,-1.4290,47,-0.2150,39,-0.5025,58,0.28379
ENSG00000071127,WDR1,117,-0.0673,14,-3.1552,106,-0.2189,201,0.80554,131,0.11239,128,0.16614
ENSG00000157869,RAB28,117,1.51394,14,-1.7634,28,-0.7888,116,1.48981,18,-1.4261,39,-0.5910
ENSG00000038219,BOD1L1,117,-0.6909,275,0.64801,101,-0.9194,155,-0.2633,139,-0.4307,202,0.36064
ENSG00000137449,CPEB2,117,0.24618,226,1.34180,82,-0.3135,130,0.41239,59,-0.8225,84,-0.5407
ENSG00000118564,FBXL5,117,-0.1878,14,-3.2675,183,0.52080,235,0.93411,127,-0.0592,130,-0.0604
ENSG00000237765,FAM200B,117,0.31055,193,1.13734,54,-0.8808,23,-2.1486,78,-0.3202,99,0.08166
ENSG00000169762,TAPT1,117,0.79158,56,-0.3736,102,0.55721,142,1.12036,58,-0.3312,55,-0.7861
ENSG00000151552,QDPR,117,-1.9851,235,-0.9515,624,0.57286,182,-1.3347,259,-0.8027,545,0.94378
ENSG00000002549,LAP3,117,0.62574,318,2.45817,42,-0.9809,69,-0.2164,17,-2.3164,55,-1.0145
ENSG00000118579,MED28,117,1.01883,14,-2.1773,47,-0.4511,53,-0.2645,91,0.60604,61,-0.0759
ENSG00000163257,DCAF16,117,1.39810,14,-1.8585,47,-0.1004,43,-0.2477,55,0.15562,47,-0.2481
ENSG00000145147,SLIT2,117,1.31935,14,-1.9239,9,-2.5306,126,1.45373,59,0.18939,43,-0.5841
ENSG00000185774,KCNIP4,117,0.34154,355,2.32258,4,-4.6320,0,-7.3911,14,-2.8335,92,-0.0945
ENSG00000152990,ADGRA3,117,0.22556,245,1.46612,17,-2.6119,382,2.32238,21,-2.3206,62,-1.3275
ENSG00000109606,DHX15,117,0.86492,18,-2.0274,57,-0.2966,55,-0.3292,87,0.38650,70,0.06075
ENSG00000250317,SMIM20,2926,6.17691,14,-4.3576,3,-6.3148,44,-2.7579,53,-2.4957,46,-3.6992
ENSG00000168214,RBPJ,130,-0.2956,14,-3.5147,274,0.90863,215,0.50491,129,-0.3064,160,0.06730
ENSG00000169851,PCDH7,117,-0.3654,21,-2.9016,77,-0.9925,45,-1.7883,63,-1.2949,208,1.67309
ENSG00000047365,ARAP2,117,1.29597,14,-1.9435,39,-0.4678,39,-0.4717,38,-0.5117,56,0.16771
ENSG00000109790,KLHL5,117,1.07140,14,-2.1329,34,-0.8691,2,-5.0033,31,-1.0048,76,0.91833
ENSG00000035928,RFC1,117,0.42398,14,-2.7046,185,1.18442,157,0.90590,81,-0.1663,75,-0.5672
ENSG00000163682,RPL9,117,-2.8046,404,-0.9765,710,-0.1118,676,-0.1891,1528,1.13967,817,0.24952
ENSG00000163683,SMIM14,117,-0.1190,27,-2.2897,118,-0.1087,197,0.71439,87,-0.5843,139,0.34328
ENSG00000078140,UBE2K,117,-0.0221,14,-3.1132,44,-1.4987,62,-0.9989,116,-0.0431,153,1.11251
ENSG00000121892,PDS5A,117,0.85499,14,-2.3210,70,0.02685,67,-0.0546,122,0.92043,62,-0.3186
ENSG00000163697,APBB2,117,0.29882,14,-2.8181,221,1.36378,5,-4.2755,211,1.27625,85,-0.4163
ENSG00000154277,UCHL1,117,-4.1417,1095,-0.8585,1124,-0.8200,701,-1.5286,998,-0.9987,2702,1.74265
ENSG00000064042,LIMCH1,117,-1.8586,1093,1.69425,429,0.11065,371,-0.1186,248,-0.7389,364,-0.3125
ENSG00000109133,TMEM33,117,0.17632,14,-2.9301,150,0.57562,88,-0.2727,55,-0.9762,119,0.48172
ENSG00000014824,SLC30A9,117,0.37111,14,-2.7524,106,0.21572,85,-0.1285,83,-0.1803,101,0.31311
ENSG00000124406,ATP8A1,117,-0.3216,14,-3.3929,249,0.88867,41,-1.8952,78,-0.9371,176,0.80889
ENSG00000163285,GABRG1,138,-0.5347,21,-3.3108,63,-1.6974,669,2.13889,73,-1.4981,196,0.02487
ENSG00000260918,AC107398.3,117,0.00766,193,0.81319,17,-2.8250,46,-1.4049,50,-1.2984,139,0.71658
ENSG00000145248,SLC10A4,117,0.12105,14,-2.9805,0,-7.8662,1,-6.1399,36,-1.6577,162,2.24385
ENSG00000075539,FRYL,117,0.58757,70,-0.2182,205,1.54976,68,-0.2677,68,-0.2764,63,-0.7336
ENSG00000109180,OCIAD1,117,-1.2822,77,-1.8991,251,-0.1259,198,-0.4928,190,-0.5527,347,1.05550
ENSG00000109184,DCUN1D4,117,-0.2021,231,0.88991,130,-0.0434,37,-1.9095,56,-1.3221,147,0.36235
ENSG00000163069,SGCB,117,-0.1023,153,0.32017,191,0.68241,250,1.13180,114,-0.1500,97,-0.7700
ENSG00000109189,USP46,117,-0.2268,510,2.32526,9,-3.8983,44,-1.6902,64,-1.1500,126,-0.2418
ENSG00000145216,FIP1L1,117,1.42735,14,-1.8344,51,0.03747,3,-3.9339,21,-1.2940,55,0.41829
ENSG00000134853,PDGFRA,117,0.25577,369,2.29108,84,-0.2670,1,-5.9984,92,-0.1181,76,-0.8028
ENSG00000157404,KIT,117,0.84504,92,0.44372,12,-2.6159,67,-0.0611,27,-1.4118,74,0.23174
ENSG00000134851,TMEM165,117,0.19231,193,1.01020,262,1.54573,22,-2.2917,154,0.62950,71,-1.0712
ENSG00000134852,CLOCK,117,1.16519,14,-2.0537,63,0.14196,82,0.56769,28,-1.0878,55,-0.1474
ENSG00000090989,EXOC1,117,0.86084,14,-2.3160,74,0.12318,95,0.51089,52,-0.4359,67,-0.0633
ENSG00000128050,PAICS,117,0.09407,14,-3.0058,56,-1.0272,146,0.44474,179,0.78238,116,0.17404
ENSG00000174780,SRP72,117,-0.1912,33,-2.0806,58,-1.2458,58,-1.2510,96,-0.5000,175,1.26685
ENSG00000171476,HOPX,117,0.74700,14,-2.4160,1,-5.3636,0,-7.1106,37,-1.0332,102,1.56454
ENSG00000047315,POLR2B,117,0.20932,14,-2.8999,54,-0.9927,165,0.76635,77,-0.4342,115,0.42167
ENSG00000163453,IGFBP7,117,-1.7027,46,-3.0517,87,-2.1411,407,0.19372,1993,3.23123,239,-1.1485
ENSG00000150471,ADGRL3,117,0.09780,16,-2.8244,133,0.30474,81,-0.4787,71,-0.6812,129,0.62079
ENSG00000145242,EPHA5,117,1.98291,14,-1.3934,0,-6.3105,11,-1.7371,14,-1.3956,40,0.35159
ENSG00000145241,CENPC,117,1.71575,14,-1.6011,58,0.50463,8,-2.5139,49,0.22314,37,-0.3981
ENSG00000033178,UBA6,117,1.63274,14,-1.6673,37,-0.2629,32,-0.5078,35,-0.3592,42,-0.1634
ENSG00000083896,YTHDC1,117,-0.1133,170,0.47648,49,-1.4300,55,-1.2492,178,0.54850,135,0.24148
ENSG00000018189,RUFY3,117,-1.3399,16,-4.2285,305,0.12471,189,-0.6191,240,-0.2503,360,1.04955
ENSG00000132463,GRSF1,117,-0.5084,436,1.65599,84,-1.0093,221,0.49050,144,-0.1881,136,-0.5611
ENSG00000156136,DCK,117,0.69213,235,1.92157,109,0.57046,57,-0.4409,10,-2.9565,55,-0.9364
ENSG00000080493,SLC4A4,117,-0.3349,22,-2.7971,49,-1.6551,55,-1.4803,142,-0.0357,194,1.33041
ENSG00000132466,ANKRD17,117,-0.8144,613,1.92406,86,-1.2807,97,-1.0948,129,-0.6739,192,-0.1167
ENSG00000169116,PARM1,117,0.59664,189,1.41335,9,-3.1737,34,-1.2961,69,-0.2330,78,-0.0979
ENSG00000163743,RCHY1,117,1.27669,14,-1.9596,57,0.08362,45,-0.2921,46,-0.2369,52,-0.0901
ENSG00000138769,CDKL2,117,1.23853,96,0.89306,2,-4.4480,35,-0.6763,47,-0.2457,52,-0.1973
ENSG00000138757,G3BP2,1447,1.79186,450,-0.1754,241,-1.1281,188,-1.4980,198,-1.4229,502,-0.0068
ENSG00000138768,USO1,117,0.78680,14,-2.3809,41,-0.8490,97,0.47692,132,0.98632,66,-0.2871
ENSG00000198301,SDAD1,117,1.50681,14,-1.7693,28,-0.7808,13,-1.8944,79,0.83349,45,-0.1656
ENSG00000138760,SCARB2,117,-1.3417,308,0.13461,1196,2.58042,70,-2.1096,196,-0.5669,215,-0.8101
ENSG00000138758,SEPTIN11,117,0.13604,19,-2.5631,76,-0.5352,124,0.22475,130,0.29959,118,0.33422
ENSG00000118816,CCNI,117,-1.3476,15,-4.3539,316,0.17152,187,-0.6433,405,0.56919,338,0.69840
ENSG00000138767,CNOT6L,117,1.26335,68,0.35810,0,-6.4401,92,0.85795,86,0.73795,41,-0.8196
ENSG00000169288,MRPL1,117,1.24455,14,-1.9866,0,-6.8879,8,-2.8295,42,-0.4162,68,0.89994
