Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000172086,KRCC1,201,2.35090,12,-2.3130,10,-2.5933,74,0.47542,43,-0.3766,38,-0.7322,50,-0.1820
ENSG00000172005,MAL,201,0.41370,56,-1.5679,12,-3.7799,13,-3.6537,499,2.07647,127,-0.4053,199,0.45022
ENSG00000144029,MRPS5,201,1.97346,19,-1.8705,65,-0.0142,28,-1.3014,33,-1.0486,46,-0.6778,87,0.50750
ENSG00000174501,ANKRD36C,201,1.61411,47,-0.8124,16,-2.4081,43,-0.9301,24,-1.8113,74,-0.1271,118,0.76777
ENSG00000084090,STARD7,201,0.37333,78,-1.1151,157,-0.0325,88,-0.9224,114,-0.5306,214,0.64227,160,-0.0018
ENSG00000144021,CIAO1,201,1.28469,44,-1.1552,103,0.14708,98,0.07068,46,-1.1094,81,-0.2970,103,0.15555
ENSG00000144028,SNRNP200,201,2.19035,20,-1.6631,41,-0.5668,62,0.07735,55,-0.1273,43,-0.6081,42,-0.5818
ENSG00000196843,ARID5A,201,1.31081,37,-1.4194,15,-2.7520,135,0.61278,123,0.46076,120,0.56481,28,-1.9204
ENSG00000144199,FAHD2B,201,2.09411,14,-2.2199,27,-1.2524,22,-1.5685,54,-0.2251,67,0.15576,51,-0.3464
ENSG00000135976,ANKRD36,201,2.56370,30,-0.8060,15,-1.8568,24,-1.1146,11,-2.2690,33,-0.7856,61,0.36511
ENSG00000135940,COX5B,201,-1.7190,274,-1.2593,561,-0.1532,552,-0.1772,1251,1.19298,749,0.41705,544,-0.2255
ENSG00000115073,ACTR1B,201,2.44748,16,-1.7862,100,1.05401,49,-0.1213,38,-0.5362,26,-1.3036,24,-1.2996
ENSG00000183513,COA5,201,2.00105,15,-2.2256,38,-0.8436,37,-0.8729,93,0.58180,42,-0.8112,70,0.12784
ENSG00000071073,MGAT4A,201,2.53774,23,-1.2175,56,0.15779,52,0.02128,23,-1.2363,17,-1.9591,53,0.05610
ENSG00000158417,EIF5B,201,-1.0165,494,0.39807,138,-1.5816,382,-0.0206,260,-0.6244,487,0.50011,467,0.34562
ENSG00000170500,LONRF2,201,1.64620,66,-0.2455,240,2.00257,18,-2.2189,9,-3.2269,44,-1.0497,55,-0.5993
ENSG00000071082,RPL31,201,-2.5376,532,-1.0909,401,-1.5189,2222,1.23106,1191,0.16658,1363,0.52092,1051,-0.0382
ENSG00000163162,RNF149,201,2.60980,29,-0.8145,59,0.27747,53,0.10942,43,-0.2035,24,-1.2894,18,-1.6552
ENSG00000071054,MAP4K4,201,-0.1893,250,0.15601,47,-2.3662,53,-2.1982,368,0.80302,255,0.24779,291,0.46594
ENSG00000198914,POU3F3,201,2.09572,29,-1.1634,10,-2.6394,1,-5.4100,153,1.55207,32,-1.2051,65,0.07208
ENSG00000135974,C2orf49,201,2.56779,14,-1.8889,19,-1.4526,11,-2.2963,24,-1.1383,31,-0.8910,70,0.61471
ENSG00000071051,NCK2,201,2.48271,14,-1.9522,7,-3.0005,48,-0.1248,36,-0.5573,44,-0.3365,41,-0.4009
ENSG00000135968,GCC2,201,0.49308,49,-1.6879,78,-1.0037,166,0.17291,22,-2.8285,161,0.16808,244,0.95994
ENSG00000169756,LIMS1,201,1.70292,24,-1.7473,18,-2.1899,80,0.09865,48,-0.6992,51,-0.7641,116,0.82318
ENSG00000153201,RANBP2,201,1.77699,47,-0.6753,65,-0.1702,57,-0.3863,67,-0.1321,41,-1.0484,83,0.23438
ENSG00000186522,SEPTIN10,201,1.96592,12,-2.5226,1,-5.6045,22,-1.6595,135,1.20443,37,-1.0957,90,0.57387
ENSG00000175701,MTLN,201,1.25332,25,-2.0454,127,0.45906,109,0.21061,91,-0.0816,82,-0.2987,79,-0.3440
ENSG00000188177,ZC3H6,201,0.54191,46,-1.7462,13,-3.5716,80,-0.9101,141,-0.0405,176,0.43220,217,0.77570
ENSG00000125611,CHCHD5,201,1.88078,17,-2.0754,25,-1.5599,61,-0.1955,77,0.17870,75,0.18604,41,-0.8784
ENSG00000144136,SLC20A1,201,1.96251,40,-0.7941,97,0.61634,53,-0.3507,44,-0.6303,41,-0.9094,53,-0.4013
ENSG00000115091,ACTR3,201,0.98840,29,-2.0207,155,0.54255,116,0.06711,89,-0.3475,74,-0.7865,150,0.56392
ENSG00000088205,DDX18,201,1.49514,57,-0.6135,47,-0.9093,118,0.54663,52,-0.7412,66,-0.4843,85,0.01315
ENSG00000155368,DBI,201,-2.1426,69,-3.6986,151,-2.5628,364,-1.2604,428,-1.0148,1379,1.24255,1432,1.09788
ENSG00000144118,RALB,201,1.68717,20,-2.0206,40,-1.0051,79,0.06049,49,-0.6997,71,-0.1305,79,0.07250
ENSG00000074054,CLASP1,201,2.30961,25,-1.2156,121,1.28904,25,-1.2418,35,-0.7258,31,-1.0866,31,-1.0180
ENSG00000155438,NIFK,201,2.29382,9,-2.7357,5,-3.5992,69,0.32617,22,-1.4520,37,-0.8297,76,0.53752
ENSG00000211460,TSN,201,1.72970,18,-2.1607,96,0.41638,54,-0.5141,73,-0.0221,64,-0.2996,55,-0.5223
ENSG00000136732,GYPC,201,1.90179,5,-3.8700,8,-3.1826,264,2.49101,22,-1.7019,11,-3.0581,75,0.17862
ENSG00000136717,BIN1,201,0.48609,80,-0.9599,225,0.67144,76,-1.0538,306,1.21035,124,-0.3699,117,-0.4294
ENSG00000169967,MAP3K2,201,2.26931,13,-2.1952,14,-2.0646,50,-0.2038,33,-0.8386,24,-1.5285,94,0.95089
ENSG00000163166,IWS1,201,1.49263,13,-2.7802,13,-2.7474,61,-0.4932,45,-0.9589,103,0.42265,100,0.31740
ENSG00000136709,WDR33,201,2.54409,23,-1.2119,49,-0.0432,42,-0.3126,50,-0.0241,23,-1.4595,38,-0.5226
ENSG00000136720,HS6ST1,201,2.24618,31,-0.9684,63,0.14269,18,-1.7379,45,-0.3863,56,-0.0691,26,-1.3166
ENSG00000152082,MZT2B,201,-0.7635,129,-1.4356,221,-0.6167,427,0.43159,385,0.26021,420,0.53975,328,-0.0007
ENSG00000136718,IMP4,201,1.95483,45,-0.6119,41,-0.7508,37,-0.9223,89,0.46600,48,-0.6438,55,-0.3337
ENSG00000136002,ARHGEF4,201,1.91802,34,-1.0584,82,0.29922,4,-4.0575,44,-0.6783,71,0.10376,49,-0.5426
ENSG00000152102,FAM168B,201,1.29234,67,-0.5354,102,0.13443,78,-0.2902,103,0.15160,98,0.08779,47,-1.1686
ENSG00000115762,PLEKHB2,201,0.25297,99,-0.8661,549,2.07422,87,-1.0604,144,-0.2812,125,-0.6154,132,-0.4587
ENSG00000173272,MZT2A,201,0.52933,31,-2.3099,212,0.61957,144,-0.0115,119,-0.3239,162,0.22458,131,-0.1916
ENSG00000152127,MGAT5,201,2.08654,33,-0.9798,90,0.60216,30,-1.1318,67,0.10153,44,-0.6550,35,-0.9723
ENSG00000115839,RAB3GAP1,201,1.87212,30,-1.2819,122,0.93823,39,-0.8985,35,-1.0406,53,-0.5359,54,-0.4358
ENSG00000144224,UBXN4,201,0.03725,83,-1.3335,62,-1.7609,216,0.15040,163,-0.3010,223,0.26299,287,0.71913
ENSG00000115866,DARS,201,0.72048,25,-2.4800,67,-1.0223,91,-0.5600,62,-1.1398,184,0.78041,151,0.27117
ENSG00000169554,ZEB2,201,0.03540,96,-1.1111,14,-3.9420,81,-1.3664,430,1.32942,187,-0.0990,292,0.75213
ENSG00000115947,ORC4,201,2.63580,18,-1.5011,71,0.61428,12,-2.0894,19,-1.4660,18,-1.7776,57,0.28240
ENSG00000168280,KIF5C,201,-0.2995,198,-0.3289,262,0.12054,56,-2.2185,455,1.05013,182,-0.5649,357,0.73032
ENSG00000168288,MMADHC,201,2.41281,12,-2.2847,74,0.52441,52,-0.0404,26,-1.0913,41,-0.5207,24,-1.3186
ENSG00000080345,RIF1,201,1.78536,32,-1.2731,12,-2.7159,60,-0.3005,38,-1.0016,51,-0.6841,115,0.88982
ENSG00000162980,ARL5A,201,1.07269,30,-1.9156,44,-1.3611,134,0.38049,47,-1.2447,93,-0.2675,163,0.82400
ENSG00000182389,CACNB4,201,2.58728,25,-1.0489,30,-0.7672,21,-1.2982,5,-3.4202,29,-1.0136,65,0.48172
ENSG00000157827,FMNL2,201,0.15767,79,-1.2827,24,-3.0545,61,-1.6749,481,1.68642,130,-0.6558,294,0.92554
ENSG00000196504,PRPF40A,201,0.91964,44,-1.4838,32,-1.9355,171,0.64054,56,-1.1281,108,-0.1351,164,0.66005
ENSG00000136541,ERMN,201,-0.4085,108,-1.3639,49,-2.5217,16,-4.1002,847,2.11290,84,-1.9983,567,1.61965
ENSG00000144283,PKP4,201,0.22627,293,0.85292,53,-1.8253,25,-2.9032,502,1.85397,184,0.10249,62,-1.7074
ENSG00000123636,BAZ2B,201,0.28440,79,-1.1637,44,-2.0539,82,-1.1082,59,-1.6010,225,0.63566,273,0.93529
ENSG00000241399,CD302,201,2.16616,9,-2.8325,1,-5.9313,128,1.27864,26,-1.2892,39,-0.8316,60,0.00164
ENSG00000153250,RBMS1,201,1.99930,31,-1.1340,53,-0.3347,109,0.85061,39,-0.8104,20,-2.0131,78,0.34315
ENSG00000136560,TANK,201,2.56106,11,-2.2206,25,-1.0923,35,-0.5471,32,-0.7214,35,-0.6931,47,-0.1123
ENSG00000115233,PSMD14,201,1.57143,31,-1.4850,112,0.53318,27,-1.6493,51,-0.7008,64,-0.4615,97,0.33319
ENSG00000115271,GCA,201,2.21377,16,-1.9658,42,-0.5416,46,-0.3974,100,0.87118,27,-1.4064,52,-0.2327
ENSG00000136531,SCN2A,201,2.19276,65,0.14658,226,2.45061,14,-2.1933,0,-6.3722,15,-2.3468,21,-1.6668
ENSG00000198648,STK39,201,1.01058,52,-1.1450,106,-0.0594,60,-0.9251,128,0.24530,59,-1.1379,186,1.03176
ENSG00000138398,PPIG,201,-0.4576,172,-0.6995,71,-2.0266,312,0.24151,125,-1.1832,328,0.43030,411,0.81670
ENSG00000154479,CCDC173,201,1.05896,5,-4.4964,12,-3.2304,95,-0.1926,8,-3.7342,105,-0.0433,217,1.44390
ENSG00000138385,SSB,201,0.30265,58,-1.6275,105,-0.7178,176,0.08936,44,-2.0143,190,0.27899,256,0.82462
ENSG00000138382,METTL5,201,2.29743,12,-2.3097,59,0.05669,50,-0.1959,19,-1.6302,42,-0.5910,50,-0.2204
ENSG00000144357,UBR3,201,2.31588,22,-1.4161,102,0.98552,23,-1.3432,32,-0.8892,27,-1.3349,50,-0.1900
ENSG00000128683,GAD1,201,2.15966,19,-1.7173,196,2.10465,0,-8.8579,3,-4.1667,43,-0.6609,28,-1.2931
ENSG00000198586,TLK1,201,1.96171,35,-1.0007,24,-1.5299,41,-0.7607,22,-1.6410,50,-0.5592,95,0.68722
ENSG00000071967,CYBRD1,201,1.94702,2,-5.1256,0,-6.2259,88,0.43884,17,-2.0384,71,0.12607,73,0.16999
ENSG00000077380,DYNC1I2,201,-0.7355,257,-0.3541,174,-0.9550,143,-1.2562,644,1.16728,282,-0.2669,478,0.75328
ENSG00000091409,ITGA6,201,2.06759,9,-2.8801,0,-6.2822,86,0.50079,19,-1.7772,43,-0.7249,92,0.72768
ENSG00000091436,MAP3K20,201,1.87326,13,-2.5378,16,-2.2042,101,0.61666,20,-1.8581,62,-0.2300,78,0.21949
ENSG00000138430,OLA1,201,1.19862,47,-1.1584,214,1.30890,89,-0.1657,51,-1.0134,70,-0.6610,88,-0.2074
ENSG00000138433,CIR1,201,1.08672,24,-2.2058,22,-2.3677,63,-0.7997,25,-2.1772,120,0.27386,179,1.03787
ENSG00000163328,GPR155,201,1.76086,49,-0.6199,96,0.44076,45,-0.7590,9,-3.0568,43,-1.0124,102,0.62291
ENSG00000115935,WIPF1,201,1.43644,18,-2.3883,6,-3.8075,101,0.24888,181,1.24045,53,-0.9219,100,0.26576
ENSG00000128656,CHN1,201,1.25280,46,-1.1257,234,1.53021,20,-2.3435,13,-3.0097,85,-0.2304,94,-0.0303
ENSG00000115966,ATF2,201,2.52411,18,-1.5442,67,0.43950,30,-0.8316,3,-4.1427,25,-1.3314,59,0.27218
ENSG00000154518,ATP5MC3,201,-0.4681,87,-1.7349,727,1.72013,219,-0.3349,219,-0.3393,259,-0.0908,239,-0.2198
ENSG00000144320,LNPK,201,2.05575,26,-1.3349,105,0.83513,48,-0.4362,49,-0.3894,20,-2.0435,72,0.24167
ENSG00000170144,HNRNPA3,201,-0.1984,93,-1.3760,162,-0.5413,338,0.64855,169,-0.4751,207,-0.1910,347,0.80789
ENSG00000116044,NFE2L2,201,0.56239,52,-1.5364,32,-2.2585,212,0.64632,108,-0.4349,102,-0.6450,257,1.17154
ENSG00000180228,PRKRA,201,2.19174,1,-5.5079,57,-0.0564,40,-0.6305,49,-0.2873,46,-0.4794,53,-0.1993
ENSG00000116095,PLEKHA3,201,2.33548,23,-1.3531,49,-0.1892,62,0.18534,33,-0.7983,30,-1.1636,49,-0.2130
ENSG00000187231,SESTD1,201,1.68900,19,-2.0910,11,-2.8942,42,-0.9011,77,0.01604,51,-0.7716,129,1.03191
ENSG00000170035,UBE2E3,201,1.73638,12,-2.6910,96,0.42610,61,-0.3093,47,-0.7114,46,-0.8889,93,0.40905
ENSG00000138434,ITPRID2,201,1.10127,21,-2.3899,23,-2.2490,76,-0.4969,79,-0.4305,129,0.45472,128,0.37421
ENSG00000077232,DNAJC10,201,2.01324,28,-1.2752,87,0.47697,66,0.02160,31,-1.1505,30,-1.3890,72,0.19813
ENSG00000162998,FRZB,201,1.88670,7,-3.3759,0,-6.5989,377,3.42981,18,-2.0245,1,-5.9382,41,-0.8935
ENSG00000061676,NCKAP1,201,1.01378,62,-0.8767,266,1.52082,122,0.16931,36,-1.6796,84,-0.5250,79,-0.5730
ENSG00000065548,ZC3H15,201,0.21791,63,-1.5606,177,0.01296,183,0.06399,77,-1.2646,146,-0.3657,309,1.11075
ENSG00000138448,ITGAV,201,0.88466,61,-1.0224,61,-1.0286,84,-0.5400,232,1.13354,90,-0.5297,136,0.25977
ENSG00000144369,FAM171B,201,1.95118,16,-2.1550,143,1.29539,3,-4.2952,19,-1.8819,39,-1.0025,83,0.41310
ENSG00000128699,ORMDL1,201,2.45696,17,-1.7096,51,-0.0411,52,-0.0206,50,-0.0820,29,-1.1215,35,-0.7108
ENSG00000187699,C2orf88,201,2.23276,0,-6.5026,3,-4.1798,10,-2.6625,23,-1.4268,64,0.19689,77,0.51526
ENSG00000198130,HIBCH,201,2.32815,18,-1.6877,65,0.25222,4,-3.7689,44,-0.3692,50,-0.2177,38,-0.6788
ENSG00000151690,MFSD6,201,1.52039,56,-0.6162,206,1.56317,5,-3.9815,180,1.30992,36,-1.5108,37,-1.3406
ENSG00000115419,GLS,201,1.65048,62,-0.3442,268,2.24398,79,0.03018,22,-1.9065,22,-2.1886,38,-1.1786
ENSG00000115415,STAT1,201,2.00423,28,-1.2814,63,-0.0508,69,0.10442,79,0.32377,43,-0.7664,39,-0.8599
ENSG00000168497,CAVIN2,201,2.02629,25,-1.4205,0,-9.0691,262,2.61352,18,-1.8916,15,-2.4936,46,-0.5738
ENSG00000196950,SLC39A10,201,1.89234,39,-0.8827,144,1.25226,46,-0.6379,15,-2.2317,45,-0.8181,54,-0.4296
ENSG00000115524,SF3B1,201,0.87400,72,-0.7772,88,-0.4777,79,-0.6378,118,-0.0075,101,-0.3302,164,0.60600
ENSG00000144381,HSPD1,201,-0.1213,66,-1.8226,351,0.79447,121,-0.9149,117,-0.9630,223,0.05804,323,0.75827
ENSG00000115541,HSPE1,201,-0.1461,59,-2.0114,261,0.27400,150,-0.6097,264,0.29187,231,0.09860,288,0.50106
ENSG00000115540,MOB4,201,2.40166,11,-2.4025,109,1.17900,38,-0.5581,12,-2.2530,35,-0.8332,33,-0.8523
ENSG00000115896,PLCL1,201,2.02358,25,-1.4355,75,0.24822,8,-3.1388,102,0.75353,18,-2.2158,90,0.62368
ENSG00000196141,SPATS2L,201,1.65104,27,-1.5904,87,0.19333,106,0.50428,27,-1.5995,48,-0.9172,92,0.30945
ENSG00000082153,BZW1,201,0.60689,38,-1.9561,173,0.35905,177,0.39406,123,-0.1931,91,-0.8009,201,0.70321
ENSG00000013441,CLK1,201,1.71610,44,-0.8269,24,-1.7312,103,0.52517,39,-0.9892,69,-0.1776,66,-0.2311
ENSG00000119013,NDUFB3,201,0.68675,14,-3.3213,139,0.07314,124,-0.1072,100,-0.4405,160,0.40195,134,0.01721
ENSG00000003402,CFLAR,201,1.99205,18,-1.9413,30,-1.1846,146,1.36510,17,-2.0188,26,-1.6712,82,0.42226
ENSG00000115993,TRAK2,201,1.23119,94,-0.0582,15,-2.7374,61,-0.7257,163,0.86009,97,-0.0064,73,-0.4974
ENSG00000116030,SUMO1,201,1.26423,44,-1.2035,119,0.35504,95,-0.0037,57,-0.8021,64,-0.7612,123,0.47136
ENSG00000055044,NOP58,201,1.54475,49,-0.8014,51,-0.7323,84,0.04046,43,-1.0120,73,-0.2396,87,0.10140
ENSG00000204217,BMPR2,201,1.06086,44,-1.3438,217,1.19299,148,0.53192,37,-1.6185,71,-0.7769,103,-0.0555
ENSG00000138443,ABI2,201,0.82332,44,-1.5559,57,-1.1882,102,-0.2807,49,-1.3976,154,0.50247,153,0.42081
ENSG00000023228,NDUFS1,201,0.93238,45,-1.4443,159,0.53232,64,-0.9159,91,-0.3579,84,-0.5993,168,0.71858
ENSG00000114942,EEF1B2,201,-1.4268,258,-1.0538,243,-1.1455,1053,1.23450,531,0.07165,514,0.02393,626,0.38703
ENSG00000118263,KLF7,201,2.31395,21,-1.5293,41,-0.4995,33,-0.8347,47,-0.2686,46,-0.3754,40,-0.5858
ENSG00000078018,MAP2,201,-0.7855,308,-0.1212,682,1.21393,41,-3.1280,36,-3.3241,512,0.99850,261,-0.4244
ENSG00000144406,UNC80,201,2.49214,26,-1.0437,95,1.00882,10,-2.4280,5,-3.4648,38,-0.5964,34,-0.7370
ENSG00000115365,LANCL1,201,0.71141,53,-1.3758,197,0.67533,36,-1.9711,330,1.59926,64,-1.3049,148,0.23285
ENSG00000144451,SPAG16,201,1.35428,18,-2.4381,23,-2.0694,19,-2.3648,44,-1.1238,102,0.24705,148,0.95289
ENSG00000138363,ATIC,201,2.58400,14,-1.9401,63,0.36956,29,-0.8201,38,-0.4302,31,-0.8954,31,-0.8225
ENSG00000115414,FN1,201,1.24076,42,-1.2815,8,-3.7229,539,3.49290,10,-3.3961,33,-1.8668,33,-1.7620
ENSG00000079246,XRCC5,201,0.96682,43,-1.4753,91,-0.3334,151,0.47793,88,-0.3883,94,-0.3631,135,0.33648
ENSG00000197756,RPL37A,201,-3.7791,1081,-1.3043,804,-1.7482,4312,0.89893,3270,0.42924,3567,0.79200,2376,-0.0997
ENSG00000115457,IGFBP2,201,1.47996,5,-4.2316,9,-3.2902,517,3.79754,6,-3.8974,0,-8.6677,55,-0.7328
ENSG00000115461,IGFBP5,201,1.15469,22,-2.2882,33,-1.7274,384,2.45205,20,-2.4327,35,-1.8784,124,0.37097
ENSG00000079308,TNS1,201,1.67660,38,-1.0883,57,-0.4613,157,1.21310,116,0.68925,21,-2.2165,66,-0.2634
ENSG00000163466,ARPC2,201,0.26994,48,-1.9135,169,-0.0117,269,0.75376,128,-0.4541,154,-0.2002,212,0.41080
ENSG00000127837,AAMP,201,1.44444,38,-1.2650,115,0.45834,72,-0.2929,37,-1.2994,68,-0.4692,99,0.24403
ENSG00000127838,PNKD,201,0.95452,63,-0.9113,129,0.21387,102,-0.1743,115,0.02122,99,-0.2790,114,0.00815
ENSG00000135926,TMBIM1,201,1.01627,23,-2.3270,24,-2.2627,153,0.55017,171,0.73078,113,0.05886,92,-0.3086
ENSG00000144579,CTDSP1,201,2.23021,31,-0.9959,5,-3.4687,154,1.67840,30,-1.0010,38,-0.8142,24,-1.4525
ENSG00000135929,CYP27A1,201,2.35161,9,-2.6567,15,-1.9830,30,-0.9632,104,1.06073,36,-0.8153,43,-0.4407
ENSG00000171450,CDK5R2,201,2.75045,43,-0.1300,154,2.12790,0,-8.4909,18,-1.4763,14,-2.0624,5,-3.5183
ENSG00000144567,RETREG2,201,1.03436,72,-0.6425,301,1.78534,69,-0.6936,73,-0.6267,72,-0.7719,75,-0.6285
ENSG00000158552,ZFAND2B,201,2.75779,17,-1.5609,46,-0.0227,48,0.05686,42,-0.1433,19,-1.5551,26,-0.9615
ENSG00000198925,ATG9A,201,2.44402,23,-1.2517,90,0.86874,30,-0.8570,40,-0.4450,36,-0.7214,18,-1.7231
ENSG00000127824,TUBA4A,201,0.66135,79,-0.8231,624,2.95221,55,-1.3716,10,-3.7824,83,-0.9012,62,-1.2811
ENSG00000135924,DNAJB2,201,0.42456,111,-0.5229,227,0.62316,72,-1.1910,235,0.68716,160,0.06891,111,-0.5711
ENSG00000054356,PTPRN,201,1.01053,99,-0.1647,680,3.85604,14,-3.0447,1,-6.8991,24,-2.5814,16,-3.0564
ENSG00000123989,CHPF,201,1.99050,38,-0.8271,132,1.18431,44,-0.6239,13,-2.4016,49,-0.5548,39,-0.8816
ENSG00000124006,OBSL1,201,2.10385,27,-1.2692,92,0.65461,32,-1.0247,22,-1.5811,64,0.08263,26,-1.4454
ENSG00000114923,SLC4A3,201,2.52913,37,-0.5146,132,1.63124,12,-2.1702,8,-2.7501,31,-0.9298,14,-2.0471
ENSG00000116120,FARSB,201,2.39272,15,-1.9350,132,1.52571,32,-0.8356,31,-0.8706,31,-1.0263,19,-1.7059
ENSG00000123983,ACSL3,201,0.69522,50,-1.5001,276,1.25260,75,-0.8803,45,-1.6313,134,0.03606,134,0.03206
ENSG00000171951,SCG2,201,-0.8797,309,-0.2162,2420,4.27935,11,-5.1074,7,-5.6618,135,-1.7241,92,-2.1815
ENSG00000135919,SERPINE2,201,0.00107,32,-2.7813,61,-1.8285,54,-1.9988,58,-1.9017,354,1.38181,272,0.56631
ENSG00000036257,CUL3,201,1.94670,24,-1.5822,130,1.12163,44,-0.6354,7,-3.3784,34,-1.2371,80,0.32506
ENSG00000135905,DOCK10,201,2.66305,21,-1.2467,1,-5.0939,2,-4.5621,124,1.62848,23,-1.3554,32,-0.6781
ENSG00000168958,MFF,201,1.01701,34,-1.7580,67,-0.7679,87,-0.3643,116,0.08983,109,-0.0086,131,0.33250
ENSG00000173744,AGFG1,201,1.98248,27,-1.3723,13,-2.3766,95,0.60494,85,0.42337,31,-1.3493,70,0.12790
ENSG00000187957,DNER,201,-0.2382,146,-0.7376,443,1.07045,56,-2.1819,341,0.61659,235,0.00866,224,-0.0777
ENSG00000153827,TRIP12,201,1.37421,21,-2.2188,96,0.10744,57,-0.7171,64,-0.5205,51,-1.0419,152,1.03455
ENSG00000135932,CAB39,201,1.17951,53,-0.9897,148,0.64866,48,-1.1165,58,-0.8530,85,-0.3185,117,0.29835
ENSG00000135916,ITM2C,201,-1.4872,120,-2.2491,372,-0.5550,242,-1.2090,281,-0.9823,969,1.51078,581,0.17251
ENSG00000173692,PSMD1,201,0.61917,178,0.41527,403,1.88684,90,-0.6728,74,-0.9554,84,-0.9403,91,-0.7169
ENSG00000115053,NCL,201,-1.4134,293,-0.8470,231,-1.2090,411,-0.3209,259,-1.0320,672,0.64171,811,0.92575
ENSG00000187514,PTMA,201,-3.3584,586,-1.7890,402,-2.3470,3496,1.03787,2104,0.17963,1777,-0.1164,3349,1.14419
ENSG00000135930,EIF4E2,201,2.07527,22,-1.6087,35,-0.9143,51,-0.3377,12,-2.4369,49,-0.4989,81,0.46571
ENSG00000115468,EFHD1,201,0.67551,28,-2.3458,10,-3.7668,122,-0.1464,395,1.91656,130,-0.0446,93,-0.6247
ENSG00000204120,GIGYF2,201,1.70602,35,-1.1646,25,-1.7014,33,-1.2851,25,-1.6671,73,-0.0547,107,0.66721
ENSG00000182600,SNORC,201,-1.3135,49,-3.3838,51,-3.3196,220,-1.1779,624,0.45945,854,1.47466,501,0.11213
ENSG00000188042,ARL4C,201,1.85196,17,-2.0981,88,0.37584,35,-1.0509,4,-4.1390,49,-0.6988,104,0.75263
ENSG00000157985,AGAP1,201,1.75674,41,-0.9064,78,0.09093,15,-2.3950,93,0.37577,65,-0.2316,55,-0.4894
ENSG00000132321,IQCA1,201,1.73117,39,-1.0048,21,-1.9056,20,-2.0159,19,-2.0857,94,0.50968,81,0.15768
ENSG00000198612,COPS8,201,1.19886,43,-1.2853,171,0.90635,54,-0.9418,61,-0.7431,106,0.14829,70,-0.5966
ENSG00000124831,LRRFIP1,201,1.14550,47,-1.1822,37,-1.5322,290,1.83447,31,-1.8241,69,-0.7399,102,0.00531
ENSG00000132329,RAMP1,201,0.34043,63,-1.4552,123,-0.4441,115,-0.5461,128,-0.3856,243,0.90942,136,-0.3169
ENSG00000184182,UBE2F,201,1.85523,31,-1.2626,60,-0.2417,26,-1.4900,71,0.02555,65,-0.1437,57,-0.3503
ENSG00000132323,ILKAP,201,2.30776,7,-3.0444,35,-0.7389,43,-0.4070,53,-0.1008,40,-0.6553,52,-0.1460
ENSG00000144485,HES6,201,2.01233,9,-2.8759,15,-2.1677,39,-0.7662,73,0.19478,58,-0.2326,68,0.08882
ENSG00000204104,TRAF3IP1,201,2.01790,20,-1.7833,17,-1.9792,34,-0.9655,8,-3.1320,77,0.36870,67,0.07451
ENSG00000130414,NDUFA10,201,0.65305,79,-0.8436,240,0.95709,97,-0.5229,145,0.11129,116,-0.2980,120,-0.2061
ENSG00000172428,COPS9,201,-1.1866,83,-2.4953,347,-0.3496,378,-0.2150,679,0.74264,534,0.45615,519,0.33341
ENSG00000063660,GPC1,201,2.16559,47,-0.3722,40,-0.6458,41,-0.5873,26,-1.3073,56,-0.1545,40,-0.7153
ENSG00000130294,KIF1A,201,-0.5093,223,-0.3483,762,1.76208,60,-2.3263,421,0.68236,281,0.01802,136,-1.2026
ENSG00000115685,PPP1R7,201,1.49154,20,-2.1452,95,0.18808,57,-0.6028,90,0.09786,67,-0.4592,90,0.11434
ENSG00000115677,HDLBP,201,0.57809,49,-1.6151,188,0.46159,228,0.78639,86,-0.7774,135,-0.0978,129,-0.1645
ENSG00000168385,SEPTIN2,201,-0.3606,54,-2.3359,80,-1.7627,182,-0.5182,293,0.23882,286,0.26125,430,1.04219
ENSG00000115694,STK25,201,1.49270,50,-0.8039,197,1.45661,80,-0.0875,88,0.07851,57,-0.7523,27,-1.8280
ENSG00000176720,BOK,201,1.49256,25,-1.8361,64,-0.4267,37,-1.2787,287,2.21313,57,-0.7525,29,-1.7613
ENSG00000168397,ATG4B,201,2.41710,27,-1.0596,114,1.26881,39,-0.5129,35,-0.6458,25,-1.3595,22,-1.4448
ENSG00000134121,CHL1,201,1.24810,32,-1.6524,272,1.82199,5,-4.2740,4,-4.6780,99,0.05211,75,-0.4211
ENSG00000113851,CRBN,201,1.66733,22,-1.9071,113,0.62916,50,-0.6727,67,-0.2117,42,-1.1244,95,0.38979
ENSG00000150995,ITPR1,201,2.43747,8,-2.7599,19,-1.5914,89,0.84007,13,-2.0558,11,-2.6922,85,0.90225
ENSG00000134107,BHLHE40,201,1.08389,21,-2.4479,18,-2.6059,235,1.36701,24,-2.2292,102,-0.0630,124,0.29461
ENSG00000134108,ARL8B,201,0.95761,61,-0.9631,336,1.92055,64,-0.8772,72,-0.7103,62,-1.1192,106,-0.1192
ENSG00000168137,SETD5,201,2.53429,11,-2.3302,20,-1.3893,46,-0.1473,22,-1.2903,39,-0.5413,47,-0.1491
