Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to11,Feature log2 fold change topic 8to11
ENSG00000113013,HSPA9,254,0.32491,48,-2.2150,274,0.44877,141,-0.6005,219,0.09151,139,-0.6754,266,0.61782
ENSG00000044115,CTNNA1,487,1.69480,471,1.62877,239,0.44568,273,0.66980,20,-3.2943,76,-1.4185,87,-1.4269
ENSG00000146006,LRRTM2,1,-4.7870,48,0.62324,2,-4.0515,7,-2.3247,20,-0.7581,31,-0.0792,54,1.43896
ENSG00000120725,SIL1,71,0.93371,48,0.26498,92,1.38312,10,-2.0136,20,-1.0901,29,-0.5770,36,-0.2353
ENSG00000120727,PAIP2,152,-0.1319,48,-1.8829,232,0.54724,190,0.22258,20,-3.1630,128,-0.4362,230,0.84126
ENSG00000170464,DNAJC18,9,-2.4143,48,0.01122,81,0.88577,55,0.22489,20,-1.3285,44,-0.1198,55,0.34972
ENSG00000131508,UBE2D2,23,-1.8994,48,-0.8241,88,0.13197,91,0.17601,20,-2.1283,63,-0.4475,125,1.14175
ENSG00000171604,CXXC5,280,1.07154,48,-1.7026,262,0.95809,303,1.20844,20,-2.9858,85,-0.9160,132,-0.2253
ENSG00000146005,PSD2,223,1.56582,48,-0.9538,264,1.88221,52,-0.8252,20,-2.2541,74,-0.3055,55,-0.9622
ENSG00000185129,PURA,1,-6.2204,48,-0.9402,116,0.45217,169,1.08003,20,-2.2409,131,0.73892,88,-0.0038
ENSG00000182700,IGIP,5,-3.8880,48,-0.7203,108,0.56131,59,-0.3894,20,-2.0280,74,-0.0405,112,1.00935
ENSG00000120306,CYSTM1,306,1.21101,48,-1.7159,201,0.49558,75,-1.0456,241,0.79966,119,-0.3738,129,-0.2930
ENSG00000113068,PFDN1,112,0.58545,48,-0.7520,38,-1.0953,64,-0.2966,20,-2.0586,76,-0.0470,105,0.76707
ENSG00000131503,ANKHD1,1,-5.6115,48,-0.2925,91,0.75167,78,0.48577,152,1.65828,55,-0.0814,38,-0.8394
ENSG00000213523,SRA1,1,-4.9560,48,0.32877,63,0.77534,33,-0.2315,20,-1.0305,26,-0.6897,53,0.76593
ENSG00000113108,APBB3,1,-4.5034,48,0.95466,20,-0.4213,32,0.29726,20,-0.4570,13,-1.2003,36,0.79736
ENSG00000176087,SLC35A4,60,0.75419,48,0.38763,23,-0.7674,69,0.99878,20,-0.9757,36,-0.0484,30,-0.4655
ENSG00000131495,NDUFA2,195,-0.2112,427,1.07462,179,-0.3420,211,-0.0887,448,1.15938,125,-0.9626,185,-0.3978
ENSG00000113141,IK,450,1.31591,504,1.52370,257,0.36630,65,-1.7530,609,1.88444,66,-1.8332,59,-2.2689
ENSG00000170445,HARS,142,1.06714,48,-0.6847,60,-0.3205,36,-1.0961,20,-1.9936,63,-0.2903,96,0.64041
ENSG00000146007,ZMAT2,121,0.00445,48,-1.4143,106,-0.2010,124,0.03885,367,1.93141,81,-0.6731,100,-0.4077
ENSG00000178913,TAF7,406,2.15101,48,-1.4050,139,0.24027,78,-0.6670,237,1.13302,28,-2.3032,88,-0.6406
ENSG00000131504,DIAPH1,110,1.69367,48,0.25711,54,0.45526,18,-1.2068,20,-1.0974,24,-0.8519,37,-0.1982
ENSG00000171720,HDAC3,89,1.72425,48,0.62084,45,0.52605,9,-1.8909,20,-0.7603,16,-1.1812,29,-0.2718
ENSG00000164620,RELL2,28,-0.9982,48,-0.1683,33,-0.7524,10,-2.4597,20,-1.4987,28,-1.0530,98,1.80178
ENSG00000013561,RNF14,78,0.67899,48,-0.1082,56,0.13702,38,-0.4690,109,1.25313,25,-1.1895,46,-0.2183
ENSG00000113552,GNPDA1,12,-2.1876,48,-0.1908,20,-1.4792,18,-1.6388,239,2.73923,25,-1.2808,51,-0.0980
ENSG00000131507,NDFIP1,743,0.67100,48,-3.4776,359,-0.4924,225,-1.2000,514,0.07236,315,-0.7504,722,1.00304
ENSG00000113578,FGF1,1,-7.2418,48,-2.0001,256,0.58048,391,1.30717,437,1.50931,153,-0.2727,133,-0.6309
ENSG00000145819,ARHGAP26,1,-5.3749,48,-0.0352,26,-0.9672,19,-1.4096,119,1.50195,74,0.78586,44,-0.2403
ENSG00000113580,NR3C1,50,-0.1777,48,-0.2667,94,0.82667,105,1.01475,20,-1.5924,29,-1.1158,62,0.21156
ENSG00000145817,YIPF5,109,0.14254,540,3.27292,65,-0.6690,48,-1.1174,20,-2.4234,33,-1.7657,62,-0.9669
ENSG00000133706,LARS,55,-0.1642,48,-0.3855,91,0.65263,26,-1.3233,20,-1.7059,60,-0.0211,78,0.59521
ENSG00000091009,RBM27,97,1.24539,48,0.07153,44,-0.0425,24,-0.9616,20,-1.2716,49,0.13739,42,-0.1512
ENSG00000113649,TCERG1,100,1.27915,48,0.03813,18,-1.4013,22,-1.1136,20,-1.3031,31,-0.6536,60,0.62369
ENSG00000156475,PPP2R2B,86,0.13054,48,-0.7790,28,-1.5470,87,0.14489,20,-2.0847,66,-0.3091,117,1.02999
ENSG00000169302,STK32A,182,2.18443,48,-0.1512,92,0.92058,18,-1.5995,20,-1.4824,50,-0.0958,30,-1.1295
ENSG00000113657,DPYSL3,1269,2.25507,394,0.15979,496,0.53278,106,-1.8430,448,0.36432,121,-1.7569,242,-0.7996
ENSG00000176049,JAKMIP2,16,-1.3318,48,0.35888,125,2.08183,42,0.14447,20,-1.0025,27,-0.5982,29,-0.5866
ENSG00000173210,ABLIM3,1,-7.0798,1087,4.00952,38,-2.1795,18,-3.2696,238,0.64488,57,-1.6776,66,-1.6919
ENSG00000145882,PCYOX1L,1,-4.4059,48,1.07130,17,-0.6116,17,-0.5990,20,-0.3526,21,-0.2655,32,0.63205
ENSG00000113712,CSNK1A1,448,1.58183,48,-1.9788,203,0.22537,168,-0.0761,20,-3.2576,146,-0.3309,191,0.18064
ENSG00000183111,ARHGEF37,1,-4.7331,48,0.68548,21,-0.6264,121,2.41968,20,-0.7011,25,-0.3801,21,-0.8200
ENSG00000070808,CAMK2A,1,-4.9722,48,0.41232,0,-8.0461,11,-1.8021,20,-0.9528,37,-0.0099,63,1.52096
ENSG00000070814,TCOF1,1,-4.8073,48,0.60006,16,-1.0938,41,0.34204,20,-0.7794,63,1.25848,27,-0.3781
ENSG00000019582,CD74,170,0.47718,48,-1.4837,329,1.62666,221,0.92091,20,-2.7710,100,-0.3928,100,-0.4916
ENSG00000164587,RPS14,674,0.22440,1307,1.34766,704,0.29684,886,0.67386,20,-4.9956,468,-0.3848,478,-0.4358
ENSG00000070614,NDST1,1,-5.3522,48,-0.0124,72,0.64811,122,1.57156,103,1.26559,37,-0.4473,27,-1.1146
ENSG00000171992,SYNPO,1,-5.4512,48,-0.1185,48,-0.1163,38,-0.4546,20,-1.4514,41,-0.3757,82,1.26952
ENSG00000086589,RBM22,50,0.24506,48,0.17468,58,0.48417,60,0.53746,20,-1.1746,31,-0.5625,43,0.03924
ENSG00000132912,DCTN4,189,1.42469,48,-0.8132,123,0.68274,52,-0.6826,20,-2.1178,33,-1.4385,98,0.45506
ENSG00000211445,GPX3,1,-7.8008,48,-2.5684,64,-2.1429,77,-1.8620,448,0.87018,181,-0.6405,475,1.73068
ENSG00000145901,TNIP1,85,1.26830,48,0.29376,43,0.12677,11,-1.8560,20,-1.0632,19,-1.2131,48,0.44904
ENSG00000197043,ANXA6,443,1.08830,48,-2.3658,134,-0.8306,81,-1.5860,193,-0.2722,141,-0.8156,336,0.98987
ENSG00000196743,GM2A,1,-4.7178,48,0.70311,35,0.18541,100,2.03761,20,-0.6850,17,-0.9834,26,-0.3914
ENSG00000113140,SPARC,418,-2.2053,2081,0.23867,3825,1.26717,2617,0.61395,1151,-0.6898,2434,0.56127,1189,-0.8461
ENSG00000177556,ATOX1,1,-6.5435,48,-1.2779,147,0.46674,204,1.01946,231,1.23067,91,-0.3176,99,-0.2276
ENSG00000145907,G3BP1,231,1.49564,48,-1.0587,100,0.07944,57,-0.7892,233,1.51207,61,-0.7482,64,-0.8147
ENSG00000155511,GRIA1,1,-6.0995,532,3.87993,46,-0.8596,9,-3.2649,20,-2.1175,46,-0.9237,47,-1.0770
ENSG00000164574,GALNT10,32,0.46353,48,1.13021,69,1.79543,9,-1.4101,20,-0.3003,24,-0.0098,10,-1.7021
ENSG00000155506,LARP1,254,-0.0119,486,1.05860,217,-0.2615,112,-1.2692,20,-3.7996,183,-0.5721,341,0.71149
ENSG00000170271,FAXDC2,119,0.36052,548,3.46114,71,-0.4517,176,1.02103,20,-2.3504,29,-1.9050,13,-3.4394
ENSG00000155508,CNOT8,1,-6.3158,566,3.58591,29,-1.7508,55,-0.8249,236,1.55792,15,-2.8417,29,-2.1607
ENSG00000082515,MRPL22,1,-4.5105,48,0.94604,31,0.24269,25,-0.0789,20,-0.4648,19,-0.5899,33,0.49216
ENSG00000055163,CYFIP2,41,-2.3065,48,-2.0958,118,-0.7488,58,-1.8100,396,1.21450,165,-0.2546,278,0.96947
ENSG00000113282,CLINT1,52,0.34993,48,0.21853,25,-0.8038,15,-1.5327,20,-1.1335,40,-0.0436,54,0.65829
ENSG00000164330,EBF1,1,-4.9931,48,0.38882,0,-8.0668,7,-2.4740,20,-0.9746,55,0.71970,56,1.07765
ENSG00000145860,RNF145,43,-1.1859,48,-1.0222,26,-1.9002,59,-0.7070,399,2.67311,60,-0.7280,81,-0.2838
ENSG00000164332,UBLCP1,1,-5.5486,48,-0.2244,65,0.27545,32,-0.8122,20,-1.5521,35,-0.7481,92,1.43667
ENSG00000113312,TTC1,1,-6.2573,48,-0.9790,94,0.06352,93,0.05594,20,-2.2786,79,-0.2303,145,1.28593
ENSG00000170231,FABP6,230,2.61142,48,-0.2146,104,1.06249,29,-0.9889,20,-1.5428,16,-1.9093,35,-0.9230
ENSG00000164609,SLU7,169,0.62637,48,-1.3377,100,-0.2199,129,0.18765,226,1.12813,104,-0.1709,95,-0.3966
ENSG00000145864,GABRB2,1,-5.7916,48,-0.4859,15,-2.1998,22,-1.6421,20,-1.8022,92,0.62957,107,1.36525
ENSG00000022355,GABRA1,17,-3.1108,48,-1.6229,2,-5.9133,29,-2.3675,20,-2.9075,176,0.43157,265,1.97990
ENSG00000113327,GABRG2,1,-7.3350,487,1.59199,3,-5.7190,9,-4.4561,41,-2.3153,185,-0.0494,296,1.18364
ENSG00000113328,CCNG1,1,-4.5669,48,0.87920,41,0.64270,29,0.08149,20,-0.5250,9,-1.7620,37,0.71062
ENSG00000170584,NUDCD2,1,-4.4479,48,1.02078,26,0.05428,46,0.94420,20,-0.3977,13,-1.0866,28,0.25874
ENSG00000038274,MAT2B,1,-5.5377,48,-0.2126,84,0.69023,11,-2.3300,20,-1.5408,29,-1.0372,95,1.56930
ENSG00000145934,TENM2,1,-4.8055,48,0.60207,3,-3.3993,11,-1.5700,20,-0.7776,56,1.00790,41,0.56848
ENSG00000113645,WWC1,222,1.16005,507,2.83741,230,1.22165,28,-2.0836,20,-2.5726,49,-1.3326,27,-2.5171
ENSG00000113643,RARS,155,2.09673,48,0.03531,37,-0.3389,9,-2.3547,20,-1.3058,46,-0.0262,38,-0.4356
ENSG00000188573,FBLL1,1,-6.5392,48,-1.2733,12,-3.3157,0,-7.7917,234,1.26216,111,0.01971,173,1.22276
ENSG00000120137,PANK3,34,-0.4887,48,0.02243,70,0.63346,49,0.07976,20,-1.3179,59,0.42361,44,-0.1289
ENSG00000181163,NPM1,239,0.58771,475,1.81328,257,0.71105,169,0.03060,20,-3.1678,55,-1.7925,139,-0.3831
ENSG00000072803,FBXW11,69,-0.1652,48,-0.7390,71,-0.1280,124,0.77234,20,-2.0461,77,0.00839,90,0.37452
ENSG00000120129,DUSP1,2099,4.18863,48,-2.7342,316,0.10988,74,-2.0944,229,-0.3998,65,-2.4084,88,-2.2319
ENSG00000113719,ERGIC1,93,1.05839,48,-0.0303,56,0.22472,42,-0.2279,20,-1.3678,36,-0.5241,51,0.12559
ENSG00000037241,RPL26L1,110,2.07555,48,0.57334,66,1.11293,19,-0.8347,20,-0.8040,14,-1.3867,19,-1.0994
ENSG00000113732,ATP6V0E1,106,0.28488,48,-0.9487,201,1.37594,83,-0.0940,20,-2.2492,75,-0.2778,91,0.06990
ENSG00000164463,CREBRF,50,-0.1018,48,-0.1708,55,0.04400,42,-0.3676,20,-1.5011,59,0.18040,63,0.41542
ENSG00000145919,BOD1,66,0.83777,48,0.30625,51,0.42036,39,-0.0301,20,-1.0515,38,-0.0532,33,-0.3558
ENSG00000113742,CPEB4,272,1.54607,48,-1.2641,135,0.34346,136,0.35383,20,-2.5562,121,0.18585,87,-0.4871
ENSG00000170091,NSG2,1,-7.7831,436,0.84346,30,-3.2013,28,-3.3248,20,-3.8222,207,-0.3975,484,1.86447
ENSG00000164466,SFXN1,78,0.16577,48,-0.5940,85,0.30274,35,-1.0453,20,-1.9061,72,0.05746,90,0.61769
ENSG00000145920,CPLX2,1,-7.1175,48,-1.8708,13,-3.7305,53,-1.7072,446,1.71476,136,-0.3263,243,1.02589
ENSG00000122203,KIAA1191,196,0.31111,48,-1.8510,81,-1.0551,27,-2.6917,631,2.45216,84,-1.0898,157,-0.0649
ENSG00000146066,HIGD2A,146,0.87820,48,-0.8975,114,0.45899,134,0.73119,20,-2.1995,51,-0.8631,94,0.22477
ENSG00000175416,CLTB,36,-2.4602,48,-2.0610,76,-1.3708,113,-0.7802,20,-3.3386,168,-0.1798,356,1.97999
ENSG00000113194,FAF2,85,1.07348,48,0.11753,42,-0.0720,44,-0.0180,20,-1.2283,27,-0.8414,49,0.22393
ENSG00000146083,RNF44,1,-4.5876,48,0.85502,23,-0.3268,14,-1.0031,20,-0.5469,46,0.91701,28,-0.0121
ENSG00000074317,SNCB,1,-7.6221,48,-2.3866,17,-3.8636,30,-3.0787,224,-0.0622,226,-0.0542,448,2.01951
ENSG00000169230,PRELID1,47,-0.3371,48,-0.3197,75,0.39440,40,-0.5713,20,-1.6430,63,0.13472,72,0.49505
ENSG00000169223,LMAN2,58,0.49975,48,0.18482,80,1.04324,51,0.27974,20,-1.1651,24,-0.9404,41,-0.0955
ENSG00000198055,GRK6,1,-5.3257,48,0.01855,21,-1.2470,0,-7.4007,237,3.05985,18,-1.5774,44,-0.1463
ENSG00000131188,PRR7,130,2.17009,48,0.36568,59,0.70969,19,-1.0442,20,-0.9961,15,-1.4564,28,-0.6567
ENSG00000113758,DBN1,74,0.63583,48,-0.0646,63,0.38986,11,-2.2837,20,-1.4003,44,-0.1896,61,0.47521
ENSG00000196923,PDLIM7,1,-5.0499,48,0.32468,38,-0.0187,9,-2.1287,20,-1.0343,33,-0.2777,61,1.22596
ENSG00000183258,DDX41,125,0.36937,547,3.30646,26,-2.0405,26,-2.0331,20,-2.4243,39,-1.5089,68,-0.7777
ENSG00000146067,FAM193B,150,2.69408,48,0.52714,33,-0.0556,14,-1.3665,20,-0.8466,16,-1.1990,20,-1.0599
ENSG00000184840,TMED9,191,1.15892,48,-1.0577,193,1.17498,45,-1.1470,20,-2.3551,63,-0.6961,106,0.24903
ENSG00000027847,B4GALT7,20,-0.2035,48,1.22886,31,0.51561,7,-1.7734,20,-0.2131,12,-1.0101,25,0.20999
ENSG00000145916,RMND5B,1,-4.4318,48,1.04023,30,0.28795,35,0.51022,20,-0.3804,17,-0.6648,28,0.20466
ENSG00000145912,NHP2,166,-0.0029,491,1.87284,137,-0.3093,142,-0.2525,132,-0.3614,72,-1.3808,155,-0.1609
ENSG00000197451,HNRNPAB,1,-6.3383,534,3.36042,131,0.50669,63,-0.6527,20,-2.3611,55,-0.9144,48,-1.3479
ENSG00000169045,HNRNPH1,212,1.20938,48,-1.1667,94,-0.1344,163,0.75862,20,-2.4612,61,-0.8716,117,0.31329
ENSG00000127022,CANX,897,0.57565,48,-3.8357,1203,1.07356,418,-0.6356,586,-0.1110,520,-0.3282,681,0.18543
ENSG00000161013,MGAT4B,1,-4.4307,48,0.87107,55,1.11769,24,-0.1967,20,-0.5324,21,-0.4877,29,0.10559
ENSG00000161011,SQSTM1,304,0.29678,379,0.65780,285,0.19079,298,0.26643,20,-3.7783,168,-0.6898,289,0.31917
ENSG00000197226,TBC1D9B,143,1.13845,48,-0.6374,49,-0.6005,86,0.27730,20,-1.9480,47,-0.7070,88,0.48359
ENSG00000113269,RNF130,148,0.32284,48,-1.4181,89,-0.4731,312,1.61036,20,-2.7067,65,-1.0251,146,0.44841
ENSG00000050748,MAPK9,38,-1.8640,48,-1.5366,29,-2.2403,69,-0.9879,433,2.09917,73,-0.9621,169,0.62757
ENSG00000131446,MGAT1,1,-5.9038,48,-0.6057,59,-0.2679,54,-0.4183,301,2.65307,38,-1.0203,59,-0.3773
ENSG00000278970,HEIH,1,-5.3788,48,-0.0397,26,-0.9692,14,-1.8207,239,2.98157,38,-0.4177,33,-0.7860
ENSG00000146063,TRIM41,96,1.17887,48,0.02138,65,0.51535,28,-0.7982,20,-1.3189,44,-0.1234,43,-0.1764
ENSG00000204628,RACK1,339,0.22467,317,0.11644,449,0.68496,383,0.42320,219,-0.4658,250,-0.2870,259,-0.2851
ENSG00000112679,DUSP22,1,-4.9308,48,0.45903,60,0.85063,60,0.85186,20,-0.9095,14,-1.5501,44,0.51282
ENSG00000112685,EXOC2,1,-4.4138,48,1.06154,37,0.61604,16,-0.6532,20,-0.3613,7,-1.9792,35,0.83274
ENSG00000124535,WRNIP1,94,1.00955,48,-0.0911,26,-1.0002,24,-1.1326,20,-1.4254,30,-0.8575,71,0.86637
ENSG00000124570,SERPINB6,190,0.58700,549,2.60122,116,-0.2036,128,-0.0426,20,-2.8342,64,-1.1844,80,-1.0146
ENSG00000124588,NQO2,60,0.24532,48,-0.1227,47,-0.1393,10,-2.3684,20,-1.4554,56,0.13931,68,0.66798
ENSG00000137274,BPHL,57,1.20789,48,0.88420,24,-0.1858,11,-1.3953,20,-0.5205,19,-0.6134,26,-0.1041
ENSG00000137267,TUBB2A,481,-0.0458,48,-3.4901,101,-2.4031,181,-1.5382,20,-4.7090,321,-0.7344,995,2.23783
ENSG00000137285,TUBB2B,1956,2.23248,327,-0.8209,513,-0.1268,850,0.69014,317,-0.8700,349,-0.7852,363,-0.8730
ENSG00000112739,PRPF4B,196,1.76119,48,-0.5943,139,1.13680,61,-0.2150,20,-1.9065,47,-0.6853,53,-0.5713
ENSG00000198721,ECI2,52,0.19896,48,0.05033,101,1.31013,51,0.14442,20,-1.2916,49,0.08937,35,-0.5947
ENSG00000214113,LYRM4,47,0.62317,48,0.65651,17,-0.9845,16,-0.9939,20,-0.7276,23,-0.5138,39,0.47596
ENSG00000124785,NRN1,1,-5.9296,48,-0.6330,9,-3.0947,22,-1.8044,20,-1.9437,57,-0.4010,144,2.23497
ENSG00000124783,SSR1,280,1.62614,48,-1.2440,148,0.51104,87,-0.3378,20,-2.5366,62,-0.9230,119,0.24472
ENSG00000239264,TXNDC5,64,-1.1264,1093,4.82387,29,-2.2933,22,-2.7181,20,-2.8579,26,-2.5768,49,-1.9013
ENSG00000124802,EEF1E1,56,0.38849,48,0.13014,8,-2.4394,53,0.29717,20,-1.2165,23,-1.0356,63,0.91718
ENSG00000111843,TMEM14C,304,2.13670,48,-0.9773,101,0.17793,126,0.54683,20,-2.2769,54,-0.8611,71,-0.4990
ENSG00000137210,TMEM14B,222,1.46616,48,-1.0236,107,0.23075,85,-0.1402,238,1.59939,24,-2.1342,68,-0.6444
ENSG00000224531,SMIM13,84,0.11190,48,-0.7680,54,-0.5832,110,0.54126,20,-2.0741,52,-0.6987,111,0.88691
ENSG00000205269,TMEM170B,1,-4.8269,48,0.57746,51,0.67927,30,-0.1435,20,-0.8002,41,0.38862,33,0.01430
ENSG00000112137,PHACTR1,230,2.30731,48,-0.4288,54,-0.2385,47,-0.4586,20,-1.7474,34,-1.0175,56,-0.2407
ENSG00000145990,GFOD1,35,-0.8041,48,-0.3211,12,-2.3860,38,-0.6850,20,-1.6444,64,0.14718,91,1.18993
ENSG00000225921,NOL7,70,0.46513,48,-0.1446,78,0.64242,78,0.64334,20,-1.4761,37,-0.5832,52,-0.0116
ENSG00000010017,RANBP9,133,0.79515,48,-0.8334,33,-1.3796,22,-2.0009,238,1.83855,51,-0.7909,81,-0.0204
ENSG00000050393,MCUR1,80,0.99714,48,0.15016,59,0.49509,55,0.38157,20,-1.1976,28,-0.7039,40,-0.1940
ENSG00000112149,CD83,40,-0.5732,48,-0.3159,7,-3.1753,0,-8.1117,20,-1.6394,71,0.34186,97,1.39534
ENSG00000047579,DTNBP1,29,0.03515,48,0.84116,9,-1.6255,6,-2.3242,20,-0.5594,28,-0.0293,36,0.58648
ENSG00000137198,GMPR,739,3.98354,48,-1.2677,216,1.13107,49,-1.2202,20,-2.5598,34,-1.8570,15,-3.3767
ENSG00000124788,ATXN1,166,2.17855,48,-0.0124,73,0.67065,56,0.24696,20,-1.3509,42,-0.2162,20,-1.6231
ENSG00000112186,CAP2,18,-1.7417,48,-0.2623,33,-0.8009,8,-2.8980,20,-1.5882,37,-0.7114,105,1.86051
ENSG00000137414,FAM8A1,45,-0.4405,48,-0.3459,117,1.11363,43,-0.5025,20,-1.6681,57,-0.0783,67,0.28359
ENSG00000137177,KIF13A,73,1.39938,48,0.65891,31,-0.0422,50,0.72390,20,-0.7254,17,-0.9945,23,-0.6475
ENSG00000124795,DEK,214,1.44883,48,-0.9811,228,1.56543,100,0.16409,20,-2.2806,99,0.16839,46,-1.3013
ENSG00000172201,ID4,2055,3.46964,48,-3.0047,736,1.21395,73,-2.3913,241,-0.6033,173,-1.1897,102,-2.2904
ENSG00000152954,NRSN1,1,-5.7949,48,-0.4892,0,-8.8374,5,-3.7477,236,2.28066,94,0.66104,60,-0.1684
ENSG00000112294,ALDH5A1,59,-0.9778,48,-1.3046,111,-0.0132,44,-1.4282,366,2.07285,77,-0.6293,112,0.00881
ENSG00000137261,KIAA0319,203,1.96630,48,-0.4930,47,-0.5225,17,-2.0130,217,2.09442,14,-2.4275,40,-0.9810
ENSG00000111802,TDP2,1,-4.9589,48,0.42723,36,0.00041,37,0.03376,20,-0.9390,22,-0.7988,53,0.99016
ENSG00000112304,ACOT13,49,-0.0286,48,-0.0804,64,0.39979,55,0.13246,20,-1.4153,23,-1.2717,68,0.74129
ENSG00000112308,C6orf62,691,2.44995,48,-1.9882,326,1.00342,138,-0.3949,79,-1.2487,109,-0.8231,113,-0.9161
ENSG00000111913,RIPOR2,1,-5.9376,551,4.47789,77,0.09859,24,-1.6493,20,-1.9519,14,-2.6090,24,-2.0646
ENSG00000112763,BTN2A1,12,-1.6142,48,0.47511,8,-2.1398,33,-0.1203,20,-0.8946,38,0.11511,48,0.77773
ENSG00000228223,HCG11,1,-4.5297,48,0.92326,35,0.40334,21,-0.3805,20,-0.4853,31,0.23846,28,0.06271
ENSG00000182952,HMGN4,1,-4.6999,48,0.72375,56,0.99222,42,0.51603,20,-0.6662,17,-0.9931,34,0.24452
ENSG00000269293,ZSCAN16-AS1,1,-5.2484,48,0.10381,113,1.56994,92,1.20057,20,-1.2412,35,-0.3973,37,-0.4178
ENSG00000204713,TRIM27,101,1.31330,48,0.05861,55,0.28720,55,0.27499,20,-1.2838,40,-0.2258,37,-0.4787
ENSG00000204681,GABBR1,12,-3.5686,48,-1.6192,129,-0.1102,94,-0.6010,100,-0.4994,196,0.64328,186,0.74825
ENSG00000204655,MOG,1,-5.8463,48,-0.5443,18,-1.9805,553,4.81005,20,-1.8584,16,-2.2824,19,-2.3361
ENSG00000206503,HLA-A,144,-0.2522,48,-1.9124,243,0.59085,210,0.35219,221,0.43610,166,-0.0284,164,-0.0573
ENSG00000204619,PPP1R11,1,-5.1959,48,0.16200,75,0.89651,54,0.34794,20,-1.1865,25,-0.8961,57,0.68063
ENSG00000231074,HCG18,1,-5.3416,48,0.00124,49,0.04974,35,-0.4660,200,2.60454,47,-0.0252,24,-1.3049
ENSG00000241370,RPP21,131,1.73169,48,0.00412,34,-0.4954,13,-1.9487,20,-1.3352,32,-0.6615,53,0.26286
ENSG00000204592,HLA-E,687,1.78816,113,-1.1775,887,2.30943,311,0.39882,20,-3.7220,98,-1.4800,114,-1.4624
ENSG00000204590,GNL1,143,0.84220,48,-0.8950,138,0.77933,59,-0.5668,20,-2.1970,78,-0.1649,94,0.22507
ENSG00000204574,ABCF1,1,-4.7076,48,0.71488,50,0.78342,52,0.86708,20,-0.6742,18,-0.9079,33,0.15735
ENSG00000204569,PPP1R10,264,1.14539,547,2.58241,61,-1.1993,7,-4.3100,241,0.98415,19,-3.0076,75,-1.1436
ENSG00000204568,MRPS18B,104,1.42218,48,0.10724,91,1.18261,75,0.83874,20,-1.2380,18,-1.4350,29,-0.8708
ENSG00000137343,ATAT1,134,1.73216,48,-0.0332,44,-0.1516,30,-0.7461,20,-1.3706,16,-1.7819,57,0.37019
ENSG00000204564,C6orf136,140,1.58963,48,-0.2148,36,-0.6321,47,-0.2414,20,-1.5430,22,-1.4406,67,0.47040
ENSG00000196230,TUBB,203,-1.3972,273,-0.9536,217,-1.2954,331,-0.6577,598,0.27105,356,-0.5963,806,1.27152
ENSG00000137312,FLOT1,331,1.33162,48,-1.7340,68,-1.2159,147,-0.0236,107,-0.5184,125,-0.3130,173,0.35302
ENSG00000204580,DDR1,883,2.12041,48,-2.5743,567,1.27317,406,0.69743,383,0.59913,98,-1.6117,107,-1.7302
ENSG00000204525,HLA-C,308,0.97692,48,-1.9252,318,1.02896,267,0.73582,20,-3.2047,114,-0.6716,170,0.00537
ENSG00000234745,HLA-B,56,-2.0370,379,0.93055,297,0.51906,253,0.26116,20,-3.5467,230,0.11467,226,0.10926
ENSG00000198563,DDX39B,476,2.33231,48,-1.5132,186,0.59313,94,-0.4932,20,-2.7999,76,-0.8801,110,-0.3339
ENSG00000213760,ATP6V1G2,1,-6.0215,48,-0.7304,33,-1.2980,33,-1.2736,20,-2.0377,92,0.32278,131,1.52315
ENSG00000204469,PRRC2A,332,1.98895,48,-1.2199,165,0.72010,42,-1.3910,20,-2.5130,60,-0.9357,109,0.07176
ENSG00000204463,BAG6,383,2.40486,48,-1.1374,135,0.47982,113,0.19484,20,-2.4327,51,-1.1136,75,-0.5992
ENSG00000204435,CSNK2B,137,0.80749,48,-0.8668,199,1.45386,140,0.84476,20,-2.1697,44,-1.0705,72,-0.3177
ENSG00000204427,ABHD16A,162,0.73228,563,3.29037,22,-2.2841,103,-0.0028,20,-2.4744,24,-2.3270,54,-1.2653
ENSG00000213722,DDAH2,158,1.88776,48,-0.1663,168,2.01072,92,0.89971,20,-1.4968,27,-1.1338,11,-2.7672
ENSG00000204394,VARS,51,0.61393,48,0.50362,22,-0.7249,56,0.76083,20,-0.8683,33,-0.0688,30,-0.3174
ENSG00000204392,LSM2,33,0.08706,48,0.67221,55,0.91369,68,1.27930,20,-0.7132,12,-1.5405,24,-0.5250
ENSG00000204389,HSPA1A,1107,4.05067,48,-1.8439,305,1.05373,110,-0.5965,20,-3.1247,28,-2.7443,31,-2.8835
ENSG00000204388,HSPA1B,823,2.12957,434,0.93572,442,0.96828,72,-1.8666,20,-3.7370,60,-2.2442,197,-0.4671
ENSG00000204387,SNHG32,27,-1.6583,48,-0.8049,115,0.57716,169,1.23508,201,1.54657,55,-0.6339,54,-0.8284
ENSG00000204386,NEU1,1,-4.4900,48,0.96827,23,-0.2262,9,-1.5853,20,-0.4448,27,0.06292,34,0.59982
ENSG00000204371,EHMT2,60,-0.7522,549,3.38372,60,-0.7551,46,-1.1625,20,-2.3910,40,-1.4603,64,-0.8467
