Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000056050,HPF1,201,2.25998,10,-2.5599,40,-0.5858,26,-1.2015,29,-1.0314,48,-0.3509,82,0.57776,42,-0.4791
ENSG00000198948,MFAP3L,201,1.75880,30,-1.3800,26,-1.6034,15,-2.3695,48,-0.6553,90,0.44999,76,0.06298,66,-0.1625
ENSG00000164104,HMGB2,201,2.01311,7,-3.2452,30,-1.1611,81,0.37023,2,-4.9932,41,-0.8382,140,1.30360,61,-0.1023
ENSG00000164106,SCRG1,201,-0.6442,72,-2.1879,47,-2.8209,97,-1.7485,518,0.88813,418,0.71358,489,0.78903,358,0.26743
ENSG00000150625,GPM6A,201,-0.7579,348,0.10170,752,1.42687,66,-2.4301,92,-1.9322,362,0.21858,324,-0.0119,396,0.31317
ENSG00000129128,SPCS3,201,1.74538,28,-1.5032,103,0.53505,85,0.23110,96,0.43259,44,-0.9668,66,-0.1811,27,-1.5189
ENSG00000129187,DCTD,201,2.42557,10,-2.4552,32,-0.8111,56,0.08561,27,-1.0761,47,-0.2426,10,-2.4250,56,0.07960
ENSG00000168556,ING2,201,1.94802,13,-2.3967,4,-4.1432,17,-2.0731,26,-1.4455,72,0.16369,88,0.44442,102,0.69444
ENSG00000173320,STOX2,201,2.22686,30,-1.0509,46,-0.3795,2,-4.9335,34,-0.8473,59,0.00351,52,-0.1776,45,-0.4235
ENSG00000151726,ACSL1,201,1.61606,35,-1.2559,33,-1.3141,66,-0.2796,205,1.65404,30,-1.7128,76,-0.0556,82,0.05626
ENSG00000151729,SLC25A4,201,0.26654,59,-1.6319,417,1.53940,83,-1.1207,86,-1.0670,174,0.04543,172,0.00947,166,-0.0463
ENSG00000164323,CFAP97,201,1.64207,18,-2.2296,21,-1.9549,53,-0.5898,21,-1.9483,69,-0.2284,132,0.87304,123,0.75432
ENSG00000109536,FRG1,201,1.00364,38,-1.6221,81,-0.4839,101,-0.1444,57,-1.0238,98,-0.2410,178,0.79477,153,0.53277
ENSG00000073578,SDHA,201,1.38008,58,-0.6634,136,0.68646,65,-0.5025,99,0.16869,72,-0.4385,77,-0.2428,43,-1.1217
ENSG00000249915,PDCD6,201,1.20296,47,-1.1383,142,0.59428,113,0.22512,119,0.30060,58,-0.9962,90,-0.1510,100,0.02342
ENSG00000180104,EXOC3,201,2.19772,21,-1.5931,94,0.76251,41,-0.5580,22,-1.5107,59,-0.0212,19,-1.7562,18,-1.7589
ENSG00000171368,TPPP,201,0.91701,83,-0.5159,187,0.78974,12,-3.4108,227,1.12677,113,-0.0583,69,-0.8011,42,-1.5636
ENSG00000028310,BRD9,201,2.47635,42,-0.3330,27,-0.9962,54,0.03950,17,-1.6930,31,-0.9646,59,0.18248,29,-0.8957
ENSG00000049656,CLPTM1L,201,2.14746,41,-0.6196,130,1.29070,39,-0.6888,39,-0.7058,28,-1.3976,24,-1.3835,48,-0.3549
ENSG00000171421,MRPL36,201,2.22903,10,-2.5738,45,-0.4002,49,-0.2760,27,-1.1897,60,0.04813,34,-0.8395,38,-0.6643
ENSG00000145494,NDUFS6,201,-0.0410,78,-1.4934,236,0.21203,225,0.14020,259,0.36607,222,0.15481,207,0.00367,192,-0.1168
ENSG00000164151,ICE1,201,2.72810,14,-1.8248,38,-0.3558,27,-0.8832,21,-1.2261,27,-1.0016,71,0.66643,17,-1.5200
ENSG00000133398,MED10,201,2.06589,14,-2.2968,108,0.88214,34,-0.9465,66,0.06170,36,-1.0549,44,-0.5736,58,-0.1416
ENSG00000078295,ADCY2,201,1.64877,42,-0.9602,118,0.69408,22,-1.8800,30,-1.4407,94,0.40682,42,-0.9621,39,-1.0681
ENSG00000247516,MIR4458HG,201,1.89607,11,-2.6728,39,-0.8566,87,0.38734,66,-0.0510,59,-0.3087,52,-0.4189,51,-0.4554
ENSG00000150753,CCT5,201,1.22281,28,-1.8959,272,1.79713,93,-0.0665,89,-0.1393,46,-1.3527,75,-0.4100,76,-0.3917
ENSG00000145495,MARCH6,201,0.76879,62,-1.0912,318,1.59479,112,-0.1843,106,-0.2710,81,-0.8438,119,-0.0929,100,-0.3639
ENSG00000112977,DAP,201,2.01215,21,-1.6879,13,-2.3513,119,1.02155,24,-1.5334,40,-0.8873,51,-0.3649,96,0.63683
ENSG00000169862,CTNND2,201,0.20236,101,-0.8771,135,-0.4276,19,-3.3119,90,-1.0444,302,1.27487,139,-0.3866,184,0.05825
ENSG00000154122,ANKH,201,1.27553,49,-1.0200,174,1.01644,78,-0.3014,168,0.95246,49,-1.2252,44,-1.1805,86,-0.1459
ENSG00000154153,RETREG1,201,1.25291,27,-1.8990,155,0.79610,12,-3.1153,114,0.28433,90,-0.1329,105,0.14621,74,-0.4010
ENSG00000145555,MYO10,201,1.22098,91,-0.1069,15,-2.8133,45,-1.1964,52,-0.9841,138,0.78129,134,0.51734,23,-2.1513
ENSG00000176788,BASP1,201,-0.5790,397,0.50765,997,2.22860,86,-1.8572,41,-2.9377,272,-0.1337,182,-0.7350,187,-0.6910
ENSG00000113384,GOLPH3,201,1.84517,18,-2.0670,82,0.24896,120,0.88779,63,-0.1833,39,-1.0814,55,-0.3927,46,-0.6504
ENSG00000056097,ZFR,201,0.83452,39,-1.7166,80,-0.6484,86,-0.5417,90,-0.4638,112,-0.1621,203,0.84728,178,0.63014
ENSG00000113387,SUB1,201,-0.3745,108,-1.3227,511,1.17023,187,-0.4879,207,-0.3298,224,-0.2596,342,0.47656,322,0.38018
ENSG00000113407,TARS,201,1.87099,23,-1.6997,19,-1.9582,67,-0.0627,55,-0.3767,51,-0.5990,72,0.05607,105,0.67949
ENSG00000168724,DNAJC21,201,1.80066,33,-1.2049,27,-1.4686,57,-0.3695,23,-1.7234,49,-0.7262,174,1.51438,56,-0.3950
ENSG00000164187,LMBRD2,201,2.51149,30,-0.8406,111,1.29879,10,-2.4275,18,-1.5736,25,-1.2890,56,0.13768,12,-2.1332
ENSG00000152620,NADK2,201,2.15065,5,-3.7016,21,-1.6352,35,-0.8632,33,-0.9383,63,0.07688,98,0.79670,25,-1.3719
ENSG00000079215,SLC1A3,201,-0.8366,76,-2.2847,23,-4.0065,232,-0.6202,172,-1.0711,546,1.08388,508,0.63925,589,0.89343
ENSG00000164190,NIPBL,201,1.39666,26,-1.8647,16,-2.5695,110,0.34882,38,-1.3039,64,-0.6282,170,1.09301,133,0.66711
ENSG00000197603,CPLANE1,201,2.24534,15,-2.0700,19,-1.7149,34,-0.8416,12,-2.3840,50,-0.3095,69,0.28594,82,0.56240
ENSG00000113594,LIFR,201,1.14943,7,-3.9712,46,-1.2021,31,-1.7923,28,-1.9723,93,-0.1740,295,1.87549,128,0.37079
ENSG00000082074,FYB1,201,1.72920,27,-1.5265,0,-9.2703,119,0.77767,31,-1.3618,70,-0.1337,105,0.55852,52,-0.5509
ENSG00000145592,RPL37,201,-3.3742,675,-1.5947,435,-2.2469,4224,1.36056,2432,0.39982,2286,0.39529,2079,0.14283,2121,0.17508
ENSG00000182836,PLCXD3,201,1.17269,90,-0.1696,323,2.09068,10,-3.3961,0,-8.0383,94,-0.1373,59,-0.8153,38,-1.4961
ENSG00000083720,OXCT1,201,2.15013,36,-0.8220,115,1.07625,31,-1.0318,22,-1.5121,41,-0.7553,36,-0.8102,42,-0.5695
ENSG00000250722,SELENOP,201,-1.0713,115,-1.9057,51,-3.1052,691,0.90286,1587,2.55549,212,-1.1864,593,0.64045,140,-1.6147
ENSG00000112972,HMGCS1,201,0.40702,56,-1.5737,430,1.76351,61,-1.4581,96,-0.7694,141,-0.2109,153,-0.0365,147,-0.1043
ENSG00000172239,PAIP1,201,1.55051,15,-2.5675,68,-0.2806,72,-0.1935,101,0.34840,49,-0.9633,94,0.22386,118,0.60664
ENSG00000248092,NNT-AS1,201,1.97627,15,-2.2548,13,-2.4251,16,-2.1053,46,-0.5508,54,-0.4057,126,1.08428,80,0.32262
ENSG00000164172,MOCS2,201,1.17496,21,-2.3159,75,-0.4563,73,-0.4925,48,-1.1309,99,-0.0228,212,1.27339,73,-0.5006
ENSG00000164258,NDUFS4,201,1.49992,17,-2.3932,86,0.03340,71,-0.2724,102,0.30852,77,-0.1680,84,0.01083,47,-0.9033
ENSG00000067248,DHX29,201,2.20457,18,-1.7772,25,-1.3016,34,-0.8631,44,-0.4779,36,-0.9225,89,0.67956,71,0.29336
ENSG00000039123,MTREX,201,2.60549,16,-1.7079,29,-0.8355,25,-1.0299,69,0.52753,15,-2.0794,87,0.94083,23,-1.1540
ENSG00000067113,PLPP1,201,2.12762,12,-2.4567,100,0.80068,60,-0.0423,102,0.84381,32,-1.2111,27,-1.2397,16,-2.0367
ENSG00000134352,IL6ST,201,0.22203,60,-1.6422,104,-0.8133,294,0.85359,137,-0.3909,133,-0.5401,287,0.81230,272,0.72557
ENSG00000062194,GPBP1,201,1.16861,28,-1.9272,27,-1.9766,49,-1.0925,98,-0.0395,103,0.04276,186,1.03132,106,0.09206
ENSG00000152932,RAB3C,201,0.99836,99,-0.1753,652,3.68217,13,-3.2218,13,-3.2278,25,-2.5256,22,-2.3953,30,-1.9750
ENSG00000164182,NDUFAF2,201,1.60990,13,-2.7219,76,-0.0672,105,0.45157,30,-1.4962,67,-0.3438,89,0.18982,79,-0.0067
ENSG00000068796,KIF2A,201,1.83836,18,-2.0245,39,-0.9195,27,-1.4387,23,-1.6932,61,-0.2976,169,1.49871,45,-0.7124
ENSG00000153006,SREK1IP1,201,1.59810,26,-1.6893,44,-0.9146,116,0.60798,60,-0.4320,66,-0.3649,95,0.27723,56,-0.5607
ENSG00000153015,CWC27,201,1.71132,18,-2.1184,16,-2.3609,69,-0.1417,38,-1.0644,78,0.06434,129,0.89147,49,-0.6811
ENSG00000197860,SGTB,201,2.23622,23,-1.4130,107,1.01579,21,-1.5261,27,-1.1735,40,-0.7375,56,-0.0690,28,-1.1235
ENSG00000112851,ERBIN,201,0.34066,59,-1.5624,40,-2.1189,68,-1.3481,177,0.13380,204,0.49084,394,1.51597,78,-1.1414
ENSG00000153914,SREK1,201,0.92196,97,-0.2743,40,-1.6335,75,-0.6825,68,-0.8138,136,0.35522,138,0.28926,127,0.14677
ENSG00000069020,MAST4,201,2.74002,39,-0.3007,27,-0.8229,12,-2.0252,34,-0.5115,33,-0.6431,51,0.12837,4,-3.5170
ENSG00000145675,PIK3R1,201,0.61518,46,-1.6637,30,-2.3088,147,0.09846,87,-0.7167,146,0.11645,311,1.38237,121,-0.2164
ENSG00000134056,MRPS36,201,1.83624,2,-4.8509,26,-1.5191,77,0.13708,65,-0.1289,72,0.03337,64,-0.1508,55,-0.3971
ENSG00000085231,AK6,201,2.51568,9,-2.6162,43,-0.2962,16,-1.7323,35,-0.6149,47,-0.1789,49,-0.0643,20,-1.4146
ENSG00000273841,TAF9,201,1.97802,26,-1.4064,179,1.74064,47,-0.5099,39,-0.8223,30,-1.4175,58,-0.2109,18,-1.9902
ENSG00000145734,BDP1,201,0.67453,60,-1.2368,59,-1.2629,96,-0.5186,39,-1.8815,126,-0.1205,282,1.26923,220,0.82914
ENSG00000164326,CARTPT,201,-0.1465,201,-0.1517,1734,5.03427,4,-5.8192,0,-10.711,19,-3.9939,10,-4.6063,1,-7.6312
ENSG00000131711,MAP1B,201,-3.4938,3515,0.88440,7143,2.25016,855,-1.3633,704,-1.6546,1419,-0.7226,2383,0.23123,1594,-0.4094
ENSG00000113048,MRPS27,201,2.50071,18,-1.5670,57,0.14987,33,-0.7148,54,0.06379,32,-0.9001,30,-0.8375,28,-0.9250
ENSG00000083312,TNPO1,201,1.49048,44,-0.9991,80,-0.0787,48,-0.8638,47,-0.9047,69,-0.3999,140,0.83710,76,-0.1703
ENSG00000145741,BTF3,201,-0.5914,70,-2.1771,170,-0.8540,598,1.20250,263,-0.1729,290,-0.0198,384,0.43790,376,0.40350
ENSG00000171617,ENC1,201,1.41096,77,-0.2009,550,3.88852,7,-3.6389,7,-3.6200,5,-4.4089,12,-2.9009,8,-3.5277
ENSG00000164346,NSA2,201,-0.5487,63,-2.2940,57,-2.4462,640,1.37723,132,-1.1966,305,0.14300,557,1.12524,287,0.01187
ENSG00000198780,FAM169A,201,2.45250,18,-1.6685,49,-0.1328,4,-3.7132,14,-1.9797,37,-0.6839,74,0.54076,58,0.16099
ENSG00000113161,HMGCR,201,2.01208,27,-1.3384,151,1.44186,15,-2.1978,24,-1.4906,44,-0.7213,53,-0.3120,43,-0.6431
ENSG00000113163,CERT1,201,1.93723,25,-1.4955,135,1.17532,24,-1.5744,40,-0.7941,30,-1.4416,93,0.52928,62,-0.1273
ENSG00000122012,SV2C,201,1.65985,62,-0.3465,480,3.86594,0,-9.2104,0,-9.2012,8,-3.5731,4,-4.2300,0,-7.9866
ENSG00000164252,AGGF1,201,1.86103,18,-2.0683,67,-0.0558,30,-1.2951,28,-1.3966,53,-0.5368,123,0.94606,71,0.02998
ENSG00000171530,TBCA,201,-0.9220,94,-2.0645,395,0.13130,376,0.05237,190,-1.0094,407,0.23923,704,1.10888,456,0.36741
ENSG00000132842,AP3B1,201,2.55637,15,-1.8579,39,-0.4156,27,-0.9662,5,-3.2859,40,-0.4783,79,0.72126,21,-1.3077
ENSG00000085365,SCAMP1,201,1.30914,80,-0.2429,266,1.84232,27,-1.8796,13,-2.9722,59,-0.8461,92,-0.0096,73,-0.3894
ENSG00000164300,SERINC5,201,2.59696,10,-2.3208,10,-2.4104,47,-0.0892,76,0.68951,25,-1.2804,63,0.39560,15,-1.7607
ENSG00000039319,ZFYVE16,201,1.71814,46,-0.7440,9,-3.0858,13,-2.6525,106,0.56873,50,-0.7545,154,1.21014,68,-0.1461
ENSG00000228716,DHFR,201,2.04403,31,-1.1150,32,-1.0675,23,-1.5511,32,-1.0630,56,-0.2653,96,0.67666,55,-0.2409
ENSG00000145687,SSBP2,201,2.17549,21,-1.5729,78,0.42548,46,-0.4186,31,-1.0294,46,-0.5060,47,-0.3884,37,-0.7611
ENSG00000186468,RPS23,201,-3.0346,441,-1.8818,356,-2.1983,4117,1.75748,1717,0.21038,1638,0.17384,1436,-0.0774,1893,0.36982
ENSG00000174695,TMEM167A,201,1.00040,16,-2.9151,154,0.54627,73,-0.6386,78,-0.5463,86,-0.4822,142,0.41229,180,0.81068
ENSG00000038427,VCAN,201,1.14000,19,-2.5085,7,-4.0144,115,0.19821,8,-3.8086,113,0.21180,237,1.44186,95,-0.1190
ENSG00000164176,EDIL3,201,-0.0593,125,-0.8024,276,0.45123,37,-2.6246,775,2.40362,60,-2.1767,275,0.44656,221,0.09121
ENSG00000127184,COX7C,201,-1.9262,281,-1.4297,964,0.49943,666,-0.1017,818,0.22951,858,0.40922,863,0.31668,730,0.04567
ENSG00000247828,TMEM161B-AS1,201,2.17099,15,-2.1000,18,-1.8124,32,-0.9686,23,-1.4908,47,-0.4957,69,0.21924,103,0.89449
ENSG00000245526,LINC00461,201,2.33736,30,-0.9420,6,-3.2331,11,-2.3869,12,-2.2809,68,0.42717,54,-0.0379,37,-0.6147
ENSG00000081189,MEF2C,201,2.00341,42,-0.6738,0,-7.4358,103,0.74998,24,-1.4947,62,-0.0949,50,-0.4158,44,-0.6199
ENSG00000153140,CETN3,201,2.18905,13,-2.3071,22,-1.5212,25,-1.2983,26,-1.2608,53,-0.2240,72,0.30233,76,0.40190
ENSG00000175745,NR2F1,201,1.75545,34,-1.1983,43,-0.8475,87,0.27696,9,-3.0859,81,0.20320,69,-0.0915,49,-0.6419
ENSG00000113391,FAM172A,201,2.30324,2,-4.5814,20,-1.5640,48,-0.2510,45,-0.3715,43,-0.5477,60,0.09940,61,0.11528
ENSG00000198677,TTC37,201,1.80269,30,-1.3553,91,0.38353,52,-0.4922,78,0.13291,21,-2.1206,98,0.51096,104,0.60100
ENSG00000164292,RHOBTB3,201,1.02757,34,-1.7543,13,-3.1558,90,-0.2908,66,-0.7831,138,0.51677,185,0.87884,84,-0.4044
ENSG00000118985,ELL2,201,1.31408,26,-1.9057,98,0.08199,80,-0.2358,81,-0.2218,84,-0.1946,109,0.25421,80,-0.2246
ENSG00000153113,CAST,201,0.61882,26,-2.5139,86,-0.7315,170,0.33675,43,-1.7711,126,-0.1864,256,1.03535,219,0.76459
ENSG00000113441,LNPEP,201,2.25091,23,-1.4190,93,0.78492,29,-1.0829,27,-1.1561,39,-0.7554,44,-0.4423,45,-0.3910
ENSG00000145721,LIX1,201,1.56043,7,-3.5442,16,-2.4706,12,-2.8858,9,-3.1834,110,0.66807,111,0.51351,126,0.72530
ENSG00000174136,RGMB,201,2.48794,37,-0.5484,176,2.19035,9,-2.5705,1,-5.7294,30,-1.0147,5,-3.2964,1,-5.5874
ENSG00000153922,CHD1,201,2.15052,26,-1.2748,3,-4.2254,44,-0.4863,14,-2.1612,51,-0.3559,99,0.81447,65,0.12077
ENSG00000145730,PAM,201,1.11682,67,-0.6847,497,3.04779,91,-0.2108,7,-3.9845,29,-2.2081,23,-2.2764,62,-0.7877
ENSG00000145743,FBXL17,201,2.36989,30,-0.9509,57,0.07120,32,-0.8189,3,-4.1467,47,-0.3117,57,0.05131,28,-1.0508
ENSG00000151422,FER,201,2.31344,3,-4.1656,12,-2.3102,17,-1.8230,28,-1.0790,43,-0.5376,120,1.28369,53,-0.0841
ENSG00000198961,PJA2,201,-0.2150,142,-0.7538,570,1.56248,116,-1.0599,137,-0.8099,169,-0.5964,411,0.96527,218,-0.0916
ENSG00000112893,MAN2A1,201,2.18804,19,-1.7060,8,-2.9330,25,-1.3352,156,1.66909,25,-1.5217,89,0.65152,20,-1.6214
ENSG00000164209,SLC25A46,201,1.87423,45,-0.6633,197,1.83009,38,-0.9372,48,-0.5800,25,-1.7814,66,-0.0713,21,-1.7817
ENSG00000134986,NREP,201,2.11211,16,-2.0042,44,-0.5350,26,-1.3050,4,-3.8207,58,-0.1130,65,0.08988,85,0.51405
ENSG00000224032,EPB41L4A-AS1,201,1.84380,28,-1.4039,52,-0.4720,57,-0.3278,60,-0.2360,63,-0.2302,51,-0.4982,65,-0.1267
ENSG00000134982,APC,201,-0.0205,53,-2.0390,99,-1.1229,83,-1.3859,52,-2.0652,256,0.49548,501,1.54818,281,0.52541
ENSG00000153037,SRP19,201,1.37871,26,-1.9002,60,-0.6215,80,-0.1751,67,-0.4585,70,-0.4910,112,0.36801,140,0.73517
ENSG00000129625,REEP5,201,0.02801,146,-0.4823,528,1.71036,104,-1.0049,187,-0.0893,151,-0.5315,182,-0.1306,178,-0.1668
ENSG00000152503,TRIM36,201,2.47972,24,-1.1794,127,1.51640,0,-7.7867,37,-0.5511,22,-1.5171,52,-0.0008,14,-1.9347
ENSG00000164221,CCDC112,201,2.49209,15,-1.8836,27,-0.9903,29,-0.9185,42,-0.3517,38,-0.5792,68,0.42629,23,-1.2468
ENSG00000134970,TMED7,201,1.41422,21,-2.1327,96,0.14251,88,0.01252,142,0.78651,65,-0.5839,75,-0.2561,60,-0.5955
ENSG00000129596,CDO1,201,2.43295,14,-2.0152,74,0.52832,26,-1.0798,16,-1.7765,19,-1.7929,46,-0.2435,98,1.01065
ENSG00000145782,ATG12,201,1.67571,13,-2.6829,48,-0.7349,48,-0.7295,83,0.12396,58,-0.5408,90,0.25713,109,0.58483
ENSG00000177879,AP3S1,201,1.97135,30,-1.1986,131,1.14921,53,-0.3579,37,-0.9018,31,-1.3627,78,0.27104,37,-0.9145
ENSG00000092421,SEMA6A,201,2.15996,27,-1.2203,12,-2.3985,23,-1.4980,161,1.69827,34,-1.0431,66,0.13406,11,-2.5719
ENSG00000172869,DMXL1,201,2.44497,20,-1.4995,42,-0.3557,28,-0.9563,48,-0.1615,32,-0.9202,60,0.20225,33,-0.7290
ENSG00000133835,HSD17B4,201,1.42756,20,-2.2101,86,-0.0258,49,-0.8877,114,0.43068,48,-1.0943,189,1.30847,68,-0.3900
ENSG00000205302,SNX2,201,2.00477,25,-1.4819,60,-0.1123,35,-0.9322,57,-0.2178,44,-0.7557,95,0.61310,45,-0.5572
ENSG00000064652,SNX24,201,2.71977,6,-3.0625,37,-0.3965,7,-2.7093,98,1.22864,11,-2.4266,75,0.75887,14,-1.7948
ENSG00000151292,CSNK1G3,201,2.31105,11,-2.4396,55,-0.0301,57,0.01339,13,-2.1811,27,-1.3502,94,0.85231,51,-0.1566
ENSG00000155324,GRAMD2B,201,1.01269,16,-2.8484,12,-3.2850,36,-1.7116,26,-2.1900,129,0.35367,262,1.49263,156,0.57223
ENSG00000164904,ALDH7A1,201,1.11039,22,-2.3347,33,-1.7488,38,-1.5263,62,-0.8076,139,0.63852,159,0.69568,107,0.05429
ENSG00000164902,PHAX,201,1.06915,46,-1.2776,57,-0.9563,56,-0.9857,46,-1.2872,130,0.42700,162,0.69352,105,-0.0256
ENSG00000164241,C5orf63,201,0.44083,461,1.94493,69,-1.2363,56,-1.5536,90,-0.8291,183,0.37976,59,-1.4619,49,-1.7401
ENSG00000245937,LINC01184,201,2.51547,15,-1.8054,14,-1.9973,48,-0.1251,35,-0.6194,34,-0.7582,60,0.24376,39,-0.4484
ENSG00000064651,SLC12A2,201,0.72620,66,-1.0443,73,-0.8858,44,-1.6625,484,2.41829,73,-1.0746,138,0.09992,71,-0.9363
ENSG00000169567,HINT1,201,-1.0430,146,-1.5257,697,0.95151,350,-0.1868,455,0.23404,422,0.14428,363,-0.1293,460,0.24938
ENSG00000186687,LYRM7,201,1.65669,43,-0.9068,23,-1.8368,53,-0.5795,50,-0.6920,56,-0.6087,164,1.27173,69,-0.1682
ENSG00000158985,CDC42SE2,201,1.63332,50,-0.6845,57,-0.4838,28,-1.5720,70,-0.1848,75,-0.0802,78,-0.0008,72,-0.1342
ENSG00000164398,ACSL6,201,1.50872,33,-1.4352,116,0.53820,12,-2.8790,14,-2.6737,64,-0.5196,108,0.41327,159,1.08122
ENSG00000131435,PDLIM4,201,1.25736,26,-1.9608,11,-3.1589,88,-0.1288,50,-0.9976,128,0.63459,95,-0.0074,101,0.09469
ENSG00000113522,RAD50,201,1.38236,40,-1.2496,65,-0.5059,35,-1.4339,51,-0.8732,83,-0.1467,174,1.12109,78,-0.2075
ENSG00000131437,KIF3A,201,-0.0075,139,-0.5909,513,1.61157,56,-1.9580,54,-2.0169,173,-0.3143,289,0.58690,252,0.35495
ENSG00000164402,SEPTIN8,201,-0.3743,97,-1.4808,157,-0.7630,90,-1.5924,960,2.43875,165,-0.8268,369,0.60724,180,-0.5512
ENSG00000164405,UQCRQ,201,-1.3566,180,-1.5256,514,0.09592,457,-0.0927,958,1.14809,506,0.08903,583,0.29824,435,-0.1707
ENSG00000072364,AFF4,201,1.41495,43,-1.0926,58,-0.6495,67,-0.4164,19,-2.2863,64,-0.6141,197,1.37589,100,0.21281
ENSG00000170606,HSPA4,201,1.30918,22,-2.1715,152,0.80813,35,-1.4943,64,-0.5812,77,-0.3618,146,0.74316,77,-0.2921
ENSG00000213585,VDAC1,201,0.57247,48,-1.6405,336,1.47749,107,-0.4392,100,-0.5485,100,-0.6644,160,0.19257,164,0.23488
ENSG00000113558,SKP1,201,-1.5797,228,-1.3938,921,0.81660,470,-0.2841,687,0.32483,571,0.03167,744,0.45676,659,0.25670
ENSG00000113575,PPP2CA,201,0.65094,78,-0.8636,320,1.47414,100,-0.4736,106,-0.3846,87,-0.8306,120,-0.1846,166,0.32631
ENSG00000119048,UBE2B,201,1.23089,25,-2.0575,178,1.01338,79,-0.3258,52,-0.9679,85,-0.2543,99,0.03948,79,-0.3156
ENSG00000152700,SAR1B,201,1.69533,38,-1.0744,58,-0.4106,40,-1.0031,104,0.51784,61,-0.4317,75,-0.0125,59,-0.3930
ENSG00000164615,CAMLG,201,1.06930,47,-1.2630,207,1.11744,64,-0.7991,74,-0.5717,93,-0.2561,87,-0.3215,103,-0.0466
ENSG00000145833,DDX46,201,1.43227,42,-1.1294,10,-3.1247,102,0.26071,62,-0.5332,77,-0.2549,139,0.76737,84,-0.0598
ENSG00000181904,C5orf24,201,1.89710,27,-1.4439,39,-0.8850,73,0.11301,87,0.38846,35,-1.2066,78,0.21376,73,0.09818
ENSG00000113621,TXNDC15,201,2.53355,22,-1.2864,74,0.60909,26,-1.0094,30,-0.8033,29,-1.0623,41,-0.3455,29,-0.8734
ENSG00000113648,H2AFY,201,1.26700,45,-1.1588,135,0.57081,110,0.23857,71,-0.4570,79,-0.3652,97,0.02862,55,-0.8589
ENSG00000145824,CXCL14,201,1.41739,32,-1.5428,36,-1.3614,6,-3.9146,25,-1.9274,152,1.32989,33,-1.4739,88,0.00284
ENSG00000113658,SMAD5,201,2.48719,11,-2.3686,20,-1.4235,41,-0.3928,30,-0.8526,32,-0.8914,68,0.44316,52,0.00654
ENSG00000152377,SPOCK1,201,1.00444,92,-0.2876,424,2.48788,27,-2.1024,75,-0.5928,42,-1.7121,73,-0.6466,82,-0.4640
ENSG00000177733,HNRNPA0,201,1.06701,46,-1.2909,125,0.25748,123,0.23155,71,-0.6333,116,0.18392,67,-0.7235,83,-0.3981
ENSG00000031003,FAM13B,201,1.98556,23,-1.5936,95,0.59907,33,-1.0497,41,-0.7441,50,-0.5308,63,-0.0550,50,-0.4269
ENSG00000112983,BRD8,201,2.58658,16,-1.7572,46,-0.1157,19,-1.4983,43,-0.2344,27,-1.1256,59,0.26900,34,-0.5950
ENSG00000132563,REEP2,201,0.66622,93,-0.5675,571,2.73338,36,-1.9793,45,-1.6628,72,-1.1645,60,-1.2487,119,-0.1863
ENSG00000120738,EGR1,201,0.44924,65,-1.3136,66,-1.2989,382,1.58285,60,-1.4236,159,0.07910,120,-0.3808,157,0.04000
ENSG00000120705,ETF1,201,1.44778,33,-1.4756,63,-0.5000,100,0.23876,55,-0.7119,72,-0.3516,97,0.19057,97,0.19376
ENSG00000113013,HSPA9,201,0.22928,88,-1.0603,354,1.19407,133,-0.4265,174,-0.0086,148,-0.3257,238,0.50837,112,-0.6917
ENSG00000044115,CTNNA1,201,0.43533,41,-2.0109,34,-2.2747,132,-0.2450,307,1.15902,160,0.08013,229,0.65206,116,-0.4513
ENSG00000120727,PAIP2,201,-0.0217,48,-2.2028,285,0.54690,227,0.16979,149,-0.4928,154,-0.5517,442,1.31538,226,0.16818
ENSG00000170464,DNAJC18,201,2.27420,17,-1.8586,61,0.09539,35,-0.7567,27,-1.1528,43,-0.5364,67,0.25322,34,-0.7933
ENSG00000131508,UBE2D2,201,0.93209,46,-1.4081,167,0.61153,126,0.14728,103,-0.1791,99,-0.2930,116,0.01196,93,-0.3353
ENSG00000171604,CXXC5,201,0.27258,72,-1.3280,161,-0.0892,95,-0.8987,182,0.10874,211,0.46336,206,0.30974,151,-0.1855
ENSG00000146005,PSD2,201,1.71529,28,-1.5070,21,-1.9418,16,-2.2696,45,-0.7998,87,0.30670,104,0.53019,75,-0.0045
ENSG00000185129,PURA,201,0.57795,55,-1.4541,46,-1.7126,138,-0.0325,120,-0.2551,166,0.34425,150,0.09870,204,0.59990
ENSG00000182700,IGIP,201,1.80194,37,-1.0029,117,0.80064,35,-1.1095,32,-1.2530,77,0.14527,16,-2.2771,49,-0.5936
ENSG00000120306,CYSTM1,201,0.55232,49,-1.6500,188,0.43933,154,0.11592,68,-1.1501,151,0.09951,97,-0.6153,226,0.74852
ENSG00000113068,PFDN1,201,0.99030,26,-2.2024,100,-0.1688,96,-0.2296,77,-0.5666,96,-0.2828,141,0.39213,180,0.79421
